msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004825,E07000093,10643,116698,9,3387,0.002657218777679362,28.28077945084145,female,0-4,271,0.025462745466503806,6.766008538486396e-05
E02004825,E07000093,10643,116698,9,3387,0.002657218777679362,28.28077945084145,male,0-4,268,0.025180870055435498,6.691108074960717e-05
E02003422,E06000040,11490,145098,8,3771,0.0021214531954388757,24.37549721559268,female,0-4,303,0.02637075718015666,5.594432708598602e-05
E02003422,E06000040,11490,145098,8,3771,0.0021214531954388757,24.37549721559268,male,0-4,355,0.030896431679721496,6.554533371460408e-05
E02006051,E07000187,7664,109406,8,1628,0.004914004914004914,37.66093366093366,female,0-4,185,0.02413883089770355,0.00011861833364964889
E02006051,E07000187,7664,109406,8,1628,0.004914004914004914,37.66093366093366,male,0-4,161,0.021007306889352817,0.00010323000928428902
E02006047,E07000187,8197,109406,8,2266,0.00353045013239188,28.939099735216242,female,0-4,210,0.025619128949615714,9.044705719193544e-05
E02006047,E07000187,8197,109406,8,2266,0.00353045013239188,28.939099735216242,male,0-4,229,0.02793705014029523,9.863036236644388e-05
E02006061,E07000188,8912,114919,9,2874,0.003131524008350731,27.908141962421713,female,0-4,194,0.021768402154398563,6.816827396993287e-05
E02006061,E07000188,8912,114919,9,2874,0.003131524008350731,27.908141962421713,male,0-4,202,0.022666068222621186,7.097933681405382e-05
E02006108,E07000246,8562,145143,8,301,0.026578073089700997,227.56146179401995,female,0-4,190,0.02219107685120299,0.000589796062490445
E02006108,E07000246,8562,145143,8,301,0.026578073089700997,227.56146179401995,male,0-4,231,0.02697967764540995,0.0007170678443962778
E02006099,E07000246,6836,145143,8,255,0.03137254901960784,214.46274509803922,female,0-4,212,0.0310122878876536,0.0009729345219656031
E02006099,E07000246,6836,145143,8,255,0.03137254901960784,214.46274509803922,male,0-4,212,0.0310122878876536,0.0009729345219656031
E02002991,E06000022,10182,175538,8,2799,0.0028581636298678098,29.10182207931404,female,0-4,164,0.016106855234727952,4.6036027823445375e-05
E02002991,E06000022,10182,175538,8,2799,0.0028581636298678098,29.10182207931404,male,0-4,186,0.018267530936947555,5.221159253146854e-05
E02003896,E06000052,5598,533760,121,2066,0.05856727976766699,327.8596321393998,female,0-4,133,0.02375848517327617,0.0013914698479992338
E02003896,E06000052,5598,533760,121,2066,0.05856727976766699,327.8596321393998,male,0-4,162,0.028938906752411574,0.001694873047938916
E02003901,E06000052,7446,533760,636,2789,0.2280387235568304,1697.9763356041592,female,0-4,143,0.019204942250872954,0.00437947051687171
E02003901,E06000052,7446,533760,636,2789,0.2280387235568304,1697.9763356041592,male,0-4,167,0.022428149341928553,0.0051144865476753535
E02003895,E06000052,8020,533760,185,2634,0.07023538344722854,563.287775246773,female,0-4,237,0.029551122194513717,0.0020755343986275767
E02003895,E06000052,8020,533760,185,2634,0.07023538344722854,563.287775246773,male,0-4,244,0.030423940149625937,0.0021368371023845092
E02004234,E07000047,6093,53655,9,2160,0.004166666666666667,25.3875,female,0-4,123,0.02018709995076317,8.41129164615132e-05
E02004234,E07000047,6093,53655,9,2160,0.004166666666666667,25.3875,male,0-4,127,0.020843591006072543,8.68482958586356e-05
E02004202,E07000045,7772,124271,9,3023,0.0029771749917300696,23.1386040357261,female,0-4,199,0.025604734945959856,7.622977655098865e-05
E02004202,E07000045,7772,124271,9,3023,0.0029771749917300696,23.1386040357261,male,0-4,199,0.025604734945959856,7.622977655098865e-05
E02003927,E06000052,9657,533760,3113,3360,0.9264880952380953,8947.095535714287,female,0-4,185,0.019157088122605363,0.01774881408502098
E02003927,E06000052,9657,533760,3113,3360,0.9264880952380953,8947.095535714287,male,0-4,192,0.019881950916433674,0.01842039083418394
E02004201,E07000045,5191,124271,8,2078,0.0038498556304138597,19.984600577478346,female,0-4,87,0.01675977653631285,6.452272006280211e-05
E02004201,E07000045,5191,124271,8,2078,0.0038498556304138597,19.984600577478346,male,0-4,96,0.01849354652282797,7.119748420722992e-05
E02003962,E06000052,6352,533760,2180,2326,0.937231298366294,5953.2932072226995,female,0-4,180,0.028337531486146095,0.026558821427256442
E02003962,E06000052,6352,533760,2180,2326,0.937231298366294,5953.2932072226995,male,0-4,181,0.028494962216624686,0.026706370435185645
E02003950,E06000052,5382,533760,1668,1800,0.9266666666666666,4987.32,female,0-4,108,0.020066889632107024,0.018595317725752507
E02003950,E06000052,5382,533760,1668,1800,0.9266666666666666,4987.32,male,0-4,119,0.022110739502043848,0.020489285271893965
E02003892,E06000052,6245,533760,39,2080,0.01875,117.09375,female,0-4,114,0.018254603682946357,0.0003422738190552442
E02003892,E06000052,6245,533760,39,2080,0.01875,117.09375,male,0-4,129,0.02065652522017614,0.00038730984787830263
E02003935,E06000052,9306,533760,185,2990,0.061872909698996656,575.7892976588629,female,0-4,285,0.030625402965828497,0.001894882792200091
E02003935,E06000052,9306,533760,185,2990,0.061872909698996656,575.7892976588629,male,0-4,331,0.03556845046206748,0.002200723523572737
E02003947,E06000052,6447,533760,2272,2432,0.9342105263157895,6022.855263157895,female,0-4,118,0.018303086706995503,0.0170989362657458
E02003947,E06000052,6447,533760,2272,2432,0.9342105263157895,6022.855263157895,male,0-4,151,0.02342174654878238,0.021880842170573015
