msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006650,E06000054,11641,476914,8,3550,0.0022535211267605635,26.23323943661972,female,0-4,373,0.03204192079718237,7.220714545843915e-05
E02006650,E06000054,11641,476914,8,3550,0.0022535211267605635,26.23323943661972,male,0-4,409,0.035134438622111505,7.917619971180058e-05
E02006105,E07000246,10408,146042,9,328,0.027439024390243903,285.5853658536585,female,0-4,390,0.03747117601844735,0.0010281725127012993
E02006105,E07000246,10408,146042,9,328,0.027439024390243903,285.5853658536585,male,0-4,400,0.03843197540353574,0.001054535910462871
E02003133,E06000026,7358,257744,11,2519,0.004366812227074236,32.13100436681223,female,0-4,214,0.029083990214732264,0.00012700432408180027
E02003133,E06000026,7358,257744,11,2519,0.004366812227074236,32.13100436681223,male,0-4,216,0.029355803207393314,0.00012819128038163018
E02004202,E07000045,7739,125047,9,3133,0.0028726460261729973,22.231407596552827,female,0-4,176,0.022741956325106602,6.532959046471735e-05
E02004202,E07000045,7739,125047,9,3133,0.0028726460261729973,22.231407596552827,male,0-4,211,0.027264504457940302,7.832127038667817e-05
E02003943,E06000052,7545,538249,2556,2764,0.9247467438494935,6977.214182344429,female,0-4,150,0.019880715705765408,0.018384627114304046
E02003943,E06000052,7545,538249,2556,2764,0.9247467438494935,6977.214182344429,male,0-4,135,0.017892644135188866,0.01654616440287364
E02003954,E06000052,6905,538249,2541,2764,0.9193198263386396,6347.903400868307,female,0-4,177,0.02563359884141926,0.02356547563532791
E02003954,E06000052,6905,538249,2541,2764,0.9193198263386396,6347.903400868307,male,0-4,215,0.031136857349746562,0.028624730291500006
E02003141,E06000026,8013,257744,8,2917,0.002742543709290367,21.97600274254371,female,0-4,278,0.03469362286284787,9.514877713499587e-05
E02003141,E06000026,8013,257744,8,2917,0.002742543709290367,21.97600274254371,male,0-4,294,0.036690378135529764,0.00010062496574708197
E02003895,E06000052,8027,538249,197,2700,0.07296296296296297,585.6737037037037,female,0-4,226,0.028154976952784353,0.0020542705406290805
E02003895,E06000052,8027,538249,197,2700,0.07296296296296297,585.6737037037037,male,0-4,252,0.03139404509779494,0.0022906025497280015
E02004196,E07000044,7087,83703,8,2418,0.0033085194375516956,23.447477253928867,female,0-4,154,0.021729928037251305,7.189388928784551e-05
E02004196,E07000044,7087,83703,8,2418,0.0033085194375516956,23.447477253928867,male,0-4,153,0.021588824608437984,7.142704585091144e-05
E02003905,E06000052,6281,538249,2102,2280,0.9219298245614035,5790.641228070175,female,0-4,188,0.02993153956376373,0.027594779018873403
E02003905,E06000052,6281,538249,2102,2280,0.9219298245614035,5790.641228070175,male,0-4,180,0.028657857029135488,0.026420533103176665
E02003936,E06000052,8326,538249,251,2674,0.09386686611817502,781.5355272999252,female,0-4,161,0.019337016574585635,0.0018151051459315611
E02003936,E06000052,8326,538249,251,2674,0.09386686611817502,781.5355272999252,male,0-4,158,0.01897669949555609,0.0017812833109142028
E02003137,E06000026,7847,257744,8,2625,0.0030476190476190477,23.91466666666667,female,0-4,188,0.02395820058621129,7.301546845321536e-05
E02003137,E06000026,7847,257744,8,2625,0.0030476190476190477,23.91466666666667,male,0-4,200,0.02548744743213967,7.767603026937805e-05
E02004234,E07000047,6126,53886,8,2152,0.0037174721189591076,22.77323420074349,female,0-4,118,0.019262161279791055,7.160654750851692e-05
E02004234,E07000047,6126,53886,8,2152,0.0037174721189591076,22.77323420074349,male,0-4,114,0.01860920666013712,6.917920691500788e-05
E02003896,E06000052,5640,538249,131,2126,0.061618062088428974,347.5258701787394,female,0-4,138,0.02446808510638298,0.0015076759872700706
E02003896,E06000052,5640,538249,131,2126,0.061618062088428974,347.5258701787394,male,0-4,171,0.03031914893617021,0.0018682072016172613
E02003915,E06000052,7765,538249,2799,2998,0.9336224149432956,7249.57805203469,female,0-4,176,0.02266580811332904,0.0211613065074076
E02003915,E06000052,7765,538249,2799,2998,0.9336224149432956,7249.57805203469,male,0-4,204,0.02627173213135866,0.024527877997222444
E02003937,E06000052,5543,538249,1677,1860,0.9016129032258065,4997.640322580645,female,0-4,115,0.02074688796680498,0.018705661892651586
E02003937,E06000052,5543,538249,1677,1860,0.9016129032258065,4997.640322580645,male,0-4,122,0.022009742016958326,0.019844267399160814
E02003136,E06000026,7905,257744,12,3006,0.003992015968063872,31.556886227544908,female,0-4,188,0.023782416192283364,9.493978519873598e-05
E02003136,E06000026,7905,257744,12,3006,0.003992015968063872,31.556886227544908,male,0-4,203,0.025679949399114485,0.00010251476806033726
E02003893,E06000052,6526,538249,207,2091,0.09899569583931134,646.0459110473458,female,0-4,143,0.021912350597609563,0.0021692283948853085
E02003893,E06000052,6526,538249,207,2091,0.09899569583931134,646.0459110473458,male,0-4,125,0.01915415262028808,0.001896178666857787
E02004147,E07000040,7059,134430,8,2666,0.003000750187546887,21.182295573893473,female,0-4,267,0.037824054398640033,0.00011350053833050273
E02004147,E07000040,7059,134430,8,2666,0.003000750187546887,21.182295573893473,male,0-4,245,0.034707465646692165,0.00010414843404858865
E02003947,E06000052,6491,538249,2306,2469,0.9339813689752936,6062.473066018631,female,0-4,116,0.017870898166692344,0.01669108593454538
E02003947,E06000052,6491,538249,2306,2469,0.9339813689752936,6062.473066018631,male,0-4,146,0.022492682175319672,0.02100774609003125
E02003962,E06000052,6553,538249,2214,2371,0.9337832138338253,6119.081400253058,female,0-4,179,0.027315733251945674,0.02550697318422932
E02003962,E06000052,6553,538249,2214,2371,0.9337832138338253,6119.081400253058,male,0-4,212,0.03235159468945521,0.030209376061768805
E02003929,E06000052,6684,538249,2442,2598,0.9399538106235565,6282.651270207852,female,0-4,160,0.023937761819269897,0.02250039043982182
E02003929,E06000052,6684,538249,2442,2598,0.9399538106235565,6282.651270207852,male,0-4,165,0.024685816876122084,0.023203527641066254
E02003935,E06000052,9472,538249,187,3062,0.06107119529719138,578.4663618549968,female,0-4,309,0.032622466216216214,0.0019922930053665683
E02003935,E06000052,9472,538249,187,3062,0.06107119529719138,578.4663618549968,male,0-4,335,0.03536739864864865,0.0021599293100252443
E02003894,E06000052,8040,538249,79,2744,0.02879008746355685,231.47230320699708,female,0-4,198,0.024626865671641792,0.000709009616639833
E02003894,E06000052,8040,538249,79,2744,0.02879008746355685,231.47230320699708,male,0-4,223,0.0277363184079602,0.0007985310328822361
