ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000006,126719,49,66999,0.0007313541993164077,92.67647278317587,female,0-4,3828,0.03020857172168341,2.2093165784004048e-05
E06000006,126719,49,66999,0.0007313541993164077,92.67647278317587,male,0-4,4173,0.03293113108531475,2.4084321007484034e-05
E06000007,207781,937,91536,0.010236409718580667,2126.9314477364096,female,0-4,6197,0.029824671168201134,0.0003052975537996467
E06000007,207781,937,91536,0.010236409718580667,2126.9314477364096,male,0-4,6415,0.030873852758433157,0.0003160374064264537
E06000008,147856,286,67534,0.004234903900257648,626.1559510764948,female,0-4,5360,0.03625148793420625,0.00015352156764271313
E06000008,147856,286,67534,0.004234903900257648,626.1559510764948,male,0-4,5683,0.03843604588248025,0.00016277296061819753
E06000009,140162,456,74113,0.006152766721088068,862.3840891611458,female,0-4,4261,0.030400536522024516,0.00018704740941593486
E06000009,140162,456,74113,0.006152766721088068,862.3840891611458,male,0-4,4282,0.030550363151210742,0.00018796925771392465
E06000049,375722,472,166783,0.002830024642799326,1063.3025188418483,female,0-4,9908,0.0263705612128116,7.46293380767049e-05
E06000049,375722,472,166783,0.002830024642799326,1063.3025188418483,male,0-4,10512,0.02797813276837662,7.917880519401715e-05
E06000050,333949,67,151014,0.0004436674745387845,148.16230945475255,female,0-4,9068,0.02715384684487751,1.2047278653679746e-05
E06000050,333949,67,151014,0.0004436674745387845,148.16230945475255,male,0-4,9656,0.02891459474350874,1.2828465227164935e-05
E07000026,96756,215,43492,0.004943437873631933,478.3072749011313,female,0-4,2453,0.025352432924056388,0.0001253281771054935
E07000026,96756,215,43492,0.004943437873631933,478.3072749011313,male,0-4,2318,0.02395717061474224,0.0001184307845619788
E07000027,67676,501,34893,0.014358180723927435,971.7042386725132,female,0-4,1851,0.027350907264022697,0.0003927092694602176
E07000027,67676,501,34893,0.014358180723927435,971.7042386725132,male,0-4,1866,0.027572551569241682,0.0003958916784509811
E07000028,108109,35,49653,0.0007048919501339295,76.20516383702898,female,0-4,3060,0.028304766485676494,1.9951802046173992e-05
E07000028,108109,35,49653,0.0007048919501339295,76.20516383702898,male,0-4,3196,0.029562756107262115,2.0838548803781726e-05
E07000029,69688,328,33096,0.009910563210055595,690.6473289823543,female,0-4,1773,0.025441969923085752,0.00025214425111107463
E07000029,69688,328,33096,0.009910563210055595,690.6473289823543,male,0-4,1959,0.028111009068993227,0.00027859593227670345
E07000030,52576,138,23296,0.005923763736263736,311.44780219780216,female,0-4,1090,0.0207318928788801,0.00012281083522001432
E07000030,52576,138,23296,0.005923763736263736,311.44780219780216,male,0-4,1225,0.023299604382227633,0.00013802135150873168
E07000031,103776,859,46780,0.018362548097477553,1905.5917913638305,female,0-4,2093,0.020168439716312058,0.0003703439443418567
E07000031,103776,859,46780,0.018362548097477553,1905.5917913638305,male,0-4,2217,0.021363320999074932,0.00039228500936736564
E07000037,91523,116,39317,0.0029503776992140804,270.0274181651703,female,0-4,2316,0.02530511456136709,7.465964567791495e-05
E07000037,91523,116,39317,0.0029503776992140804,270.0274181651703,male,0-4,2369,0.02588420397058663,7.636817815672735e-05
E07000117,87262,175,42699,0.004098456638328767,357.63952317384485,female,0-4,2830,0.03243106965231143,0.0001329173327046184
E07000117,87262,175,42699,0.004098456638328767,357.63952317384485,male,0-4,2967,0.03400105429625725,0.00013935184669067237
E07000118,112963,1804,46110,0.03912383430926046,4419.545695076989,female,0-4,3233,0.02861999061639652,0.0011197237708084865
E07000118,112963,1804,46110,0.03912383430926046,4419.545695076989,male,0-4,3401,0.03010720324353992,0.001177909231215485
E07000119,77490,411,37057,0.011091021939174784,859.4432900666541,female,0-4,1709,0.022054458639824494,0.00024460648463091637
E07000119,77490,411,37057,0.011091021939174784,859.4432900666541,male,0-4,1792,0.023125564588979224,0.0002564861442121721
E07000120,80113,147,38035,0.0038648613119495203,309.6256342842119,female,0-4,2695,0.033639983523273374,0.00013001387085371857
E07000120,80113,147,38035,0.0038648613119495203,309.6256342842119,male,0-4,2755,0.034388925642529926,0.0001329084282753227
E07000121,140787,492,60936,0.008074044899566759,1136.7205592753053,female,0-4,3839,0.027268142655216744,0.00022016420812601153
E07000121,140787,492,60936,0.008074044899566759,1136.7205592753053,male,0-4,4009,0.028475640506580864,0.00022991359999405581
E07000122,89925,101,42847,0.0023572245431418767,211.97341704203328,female,0-4,3106,0.03453989435640812,8.141828669445282e-05
E07000122,89925,101,42847,0.0023572245431418767,211.97341704203328,male,0-4,3249,0.036130108423686406,8.516677832269066e-05
E07000123,140685,219,59115,0.0037046434914996193,521.1877696016239,female,0-4,4572,0.032498134129438104,0.00012039400108850452
E07000123,140685,219,59115,0.0037046434914996193,521.1877696016239,male,0-4,4760,0.03383445285567047,0.00012534458556021032
E07000124,58519,201,23173,0.008673887714150088,507.587235144349,female,0-4,1262,0.021565645345956015,0.0001870579862140059
E07000124,58519,201,23173,0.008673887714150088,507.587235144349,male,0-4,1344,0.022966899639433346,0.00019921230861459898
E07000125,69418,202,31496,0.006413512827025654,445.21323342646684,female,0-4,2143,0.030870955659915295,0.00019799127010740696
E07000125,69418,202,31496,0.006413512827025654,445.21323342646684,male,0-4,2172,0.03128871474257397,0.00020067057334264483
E07000126,109685,604,45664,0.013227049754730203,1450.8089523475824,female,0-4,2969,0.02706842321192506,0.0003580353806062267
E07000126,109685,604,45664,0.013227049754730203,1450.8089523475824,male,0-4,3205,0.02922003920317272,0.0003864949123755327
