msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02000485,E09000016,8396,253371,10,3263,0.0030646644192460926,25.730922463990193,female,0-4,290,0.03454025726536446,0.0001058542974727688
E02000485,E09000016,8396,253371,10,3263,0.0030646644192460926,25.730922463990193,male,0-4,271,0.0322772748928061,9.89190159142081e-05
E02000491,E09000016,9616,253371,21,4007,0.005240828550037434,50.395807337159965,female,0-4,322,0.03348585690515807,0.00017549363489102057
E02000491,E09000016,9616,253371,21,4007,0.005240828550037434,50.395807337159965,male,0-4,381,0.03962146422628952,0.00020764930091142497
E02000488,E09000016,7296,253371,9,2969,0.0030313236780060626,22.116537554732233,female,0-4,188,0.025767543859649123,7.810976582581411e-05
E02000488,E09000016,7296,253371,9,2969,0.0030313236780060626,22.116537554732233,male,0-4,174,0.023848684210526317,7.229308113665774e-05
E02000493,E09000016,6638,253371,48,2607,0.018411967779056387,122.21864211737629,female,0-4,287,0.04323591443205785,0.0007960582634210881
E02000493,E09000016,6638,253371,48,2607,0.018411967779056387,122.21864211737629,male,0-4,286,0.04308526664658029,0.0007932845412488891
E02000484,E09000016,8405,253371,9,3431,0.0026231419411250363,22.04750801515593,female,0-4,223,0.026531826293872695,6.95967463261015e-05
E02000484,E09000016,8405,253371,9,3431,0.0026231419411250363,22.04750801515593,male,0-4,235,0.02795954788816181,7.334186272033117e-05
E02000486,E09000016,7471,253371,15,3001,0.004998333888703766,37.34255248250583,female,0-4,176,0.02355775665908178,0.00011774953345092528
E02000486,E09000016,7471,253371,15,3001,0.004998333888703766,37.34255248250583,male,0-4,204,0.02730558158211752,0.00013648241377266338
E02000492,E09000016,6562,253371,49,2575,0.019029126213592235,124.86912621359224,female,0-4,183,0.027887839073453217,0.0005306812095530903
E02000492,E09000016,6562,253371,49,2575,0.019029126213592235,124.86912621359224,male,0-4,151,0.023011277049679976,0.0004378844953142986
E02000489,E09000016,8591,253371,13,3447,0.0037713954163040323,32.40005802146794,female,0-4,304,0.03538586893260389,0.00013345410389435758
E02000489,E09000016,8591,253371,13,3447,0.0037713954163040323,32.40005802146794,male,0-4,326,0.0379466883948318,0.00014311196667618606
E02000490,E09000016,7991,253371,12,3383,0.0035471475022169673,28.345255690215787,female,0-4,259,0.03241146289575773,0.00011496823965388494
E02000490,E09000016,7991,253371,12,3383,0.0035471475022169673,28.345255690215787,male,0-4,266,0.033287448379426855,0.0001180754893742602
E02000769,E09000026,16036,301328,8,5945,0.001345668629100084,21.579142136248947,female,0-4,704,0.043901222249937644,5.907649756089169e-05
E02000769,E09000026,16036,301328,8,5945,0.001345668629100084,21.579142136248947,male,0-4,713,0.044462459466201046,5.983173687630082e-05
E02000467,E09000016,10916,253371,10,4632,0.002158894645941278,23.56649395509499,female,0-4,473,0.043330890436057166,9.354682736627194e-05
E02000467,E09000016,10916,253371,10,4632,0.002158894645941278,23.56649395509499,male,0-4,571,0.05230853792598021,0.00011292862246541496
E02000487,E09000016,7761,253371,15,2878,0.005211952744961779,40.449965253648365,female,0-4,156,0.020100502512562814,0.00010476286924546289
E02000487,E09000016,7761,253371,15,2878,0.005211952744961779,40.449965253648365,male,0-4,152,0.01958510501224069,0.00010207664182891256
E02000477,E09000016,9565,253371,12,3721,0.0032249395323837677,30.84654662725074,female,0-4,316,0.03303711447987454,0.0001065426965220356
E02000477,E09000016,9565,253371,12,3721,0.0032249395323837677,30.84654662725074,male,0-4,255,0.026659696811291166,8.597591016809836e-05
E02000481,E09000016,8091,253371,13,3331,0.003902731912338637,31.57700390273191,female,0-4,212,0.026201952787047338,0.00010225919730759993
E02000481,E09000016,8091,253371,13,3331,0.003902731912338637,31.57700390273191,male,0-4,217,0.02681992337164751,0.00010467097082900559
E02003322,E06000035,7913,276957,49,2596,0.018875192604006163,149.35939907550076,female,0-4,270,0.03412106659926703,0.0006440417039152868
E02003322,E06000035,7913,276957,49,2596,0.018875192604006163,149.35939907550076,male,0-4,280,0.03538480980664729,0.0006678951003565936
E02005094,E07000111,8954,119011,74,3561,0.020780679584386407,186.0702049985959,female,0-4,290,0.03238775966048693,0.0006730396559606944
E02005094,E07000111,8954,119011,74,3561,0.020780679584386407,186.0702049985959,male,0-4,317,0.03540317176680813,0.0007357019687570349
E02003317,E06000035,6653,276957,201,2670,0.07528089887640449,500.8438202247191,female,0-4,209,0.03141439951901398,0.0023649042334538614
E02003317,E06000035,6653,276957,201,2670,0.07528089887640449,500.8438202247191,male,0-4,229,0.034420562152412446,0.002591210858664757
E02005074,E07000110,8259,165719,19,3095,0.006138933764135703,50.70145395799677,female,0-4,202,0.02445816684828672,0.00015014706627381185
E02005074,E07000110,8259,165719,19,3095,0.006138933764135703,50.70145395799677,male,0-4,219,0.02651652742462768,0.0001627832055146772
E02003320,E06000035,9018,276957,72,2908,0.024759284731774415,223.27922971114168,female,0-4,309,0.034264803725881574,0.0008483720317274667
