year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2011,E06000019,183619,378,62486,0.006049355055532439,1110.7765259418109,136424,0.0027707734709435288
2011,E06000020,166831,53244,60623,0.8782805205944938,146524.4175313,136424,0.39028323462147424
2011,E06000049,370736,67,152423,0.0004395662071997008,162.96301739238828,136424,0.0004911159326804668
2011,E06000050,329526,57,136341,0.00041806939952032033,137.7647369463331,136424,0.0004178150472057703
2011,E06000051,307108,80862,112425,0.7192528352234823,220888.2997198132,136424,0.5927256201254911
2011,E07000192,97582,11,11792,0.0009328358208955225,91.02798507462688,136424,8.063097402216619e-05
2011,E07000195,123878,233,44960,0.00518238434163701,641.9834074733095,136424,0.0017079106315604294
2011,E07000196,108318,759,30649,0.024764266370844074,2682.415804757089,136424,0.005563537207529467
2011,E07000197,130895,447,16341,0.027354507068110885,3580.5682026803747,136424,0.0032765495807189353
2011,E07000235,74706,55,24872,0.0022113219684786107,165.19901897716306,136424,0.00040315487011083096
2011,E07000239,98048,19,35428,0.0005362989725640736,52.58304166196229,136424,0.0001392716824019234
2011,E08000027,313261,77,122214,0.0006300423846695143,197.36770746395663,136424,0.0005644168181551633
2011,E08000031,249852,215,93555,0.00229811340922452,574.1882315215647,136424,0.0015759690377059757
2012,E06000019,185197,398,63469,0.006270777860057666,1161.3292473490994,136243,0.0029212510000513787
2012,E06000020,167811,53591,61387,0.8730024272240051,146499.41031488753,136243,0.3933486491049081
2012,E06000049,372383,77,153305,0.000502266723198852,187.03558918495807,136243,0.000565166650763709
2012,E06000050,330224,56,137440,0.0004074505238649592,134.54994179278228,136243,0.0004110302914645156
2012,E06000051,308416,80203,112511,0.7128458550719485,219853.06723787007,136243,0.5886761154701526
2012,E07000192,97932,36,13653,0.0026367831245880024,258.22544495715226,136243,0.00026423375879861715
2012,E07000195,124104,240,44576,0.005384063173007897,668.183776022972,136243,0.0017615583919907809
2012,E07000196,108443,757,31539,0.02400202923364723,2602.8520561844066,136243,0.0055562487614042545
2012,E07000197,131554,484,18346,0.026381772593480863,3470.627711762782,136243,0.003552476090514742
2012,E07000235,75090,44,25444,0.0017292878478226696,129.85222449300426,136243,0.0003229523718649765
2012,E07000239,98087,19,35715,0.0005319893602127958,52.1812403751925,136243,0.00013945670603260352
2012,E08000027,313570,131,122262,0.0010714694672097627,335.98068083296533,136243,0.0009615172889616347
2012,E08000028,311245,8,128252,6.237719489754545e-05,19.41459002588653,136243,5.871861306635937e-05
2012,E08000031,251076,199,94220,0.0021120781150498827,530.2921248142644,136243,0.0014606255000256894
2013,E06000019,186389,355,65572,0.00541389617519673,1009.0906941987433,139729,0.0025406322238046503
2013,E06000020,168642,55470,63891,0.8681973986946518,146414.5457106635,139729,0.3969827308575886
2013,E06000049,373006,62,157506,0.000393635798001346,146.8285144692901,139729,0.00044371605035461504
2013,E06000050,331069,49,141162,0.0003471189130219181,114.92031141525341,139729,0.0003506788139899377
2013,E06000051,309085,81798,115139,0.7104282649666924,219582.7202772301,139729,0.585404604627529
2013,E07000192,98106,33,15648,0.002108895705521473,206.89532208588957,139729,0.00023617144615648862
2013,E07000195,125184,237,45594,0.0051980523753125405,650.7129885511251,139729,0.0016961403860329641
2013,E07000196,110323,784,32707,0.02397040388907573,2644.486868254502,139729,0.005610861023839003
2013,E07000197,131984,518,20311,0.025503421791147653,3366.043621682832,139729,0.0037071760336079116
2013,E07000235,75560,43,26327,0.0016333042124055152,123.41246628936071,139729,0.00030773855105239425
2013,E07000239,98473,30,36805,0.0008151066431191414,80.2659964678712,139729,0.00021470131468771691
2013,E08000027,314357,139,125409,0.0011083734022279102,348.42493760415914,139729,0.0009947827580530882
2013,E08000028,313980,8,132370,6.04366548311551e-05,18.975900883886077,139729,5.7253683916724525e-05
2013,E08000031,251708,203,94599,0.002145900062368524,540.1402128986565,139729,0.0014528122293868846
2014,E06000019,187737,368,67852,0.005423568944172611,1018.2045628721337,142767,0.002577626482310338
2014,E06000020,169768,56364,65512,0.860361460495787,146061.84442544874,142767,0.3947971169808149
2014,E06000049,374606,75,161978,0.00046302584301571815,173.4522589487461,142767,0.0005253314841665089
2014,E06000050,332272,51,146286,0.000348632131577868,115.84069562364135,142767,0.00035722540923322616
2014,E06000051,310774,83875,118527,0.7076446716781829,219917.56519611567,142767,0.5874957097928794
2014,E07000192,98508,40,22481,0.0017792802811262844,175.27334193318802,142767,0.0002801767915554715
2014,E07000195,125978,235,46560,0.0050472508591065295,635.8425687285222,142767,0.0016460386503883953
2014,E07000196,110688,830,35590,0.023321157628547345,2581.3722955886483,142767,0.005813668424776035
2014,E07000197,132044,533,27512,0.01937336435010177,2558.1365222448385,142767,0.0037333557474766577
2014,E07000235,76224,40,27295,0.0014654698662758749,111.70397508701227,142767,0.0002801767915554715
2014,E07000239,98999,35,38246,0.0009151283794383726,90.59679443601944,142767,0.0002451546926110376
2014,E08000027,315653,86,130639,0.0006583026508163719,207.79520663814026,142767,0.0006023801018442637
2014,E08000028,316289,16,136773,0.00011698215291029663,37.00016816184481,142767,0.0001120707166221886
2014,E08000031,253250,219,96964,0.0022585701909987213,571.9829008704263,142767,0.0015339679337662065
2015,E06000019,188522,330,70314,0.004693233211024831,884.7777114088233,148679,0.00221954680889702
2015,E06000020,171677,58142,67715,0.858628073543528,147406.69178173225,148679,0.3910572441299713
2015,E06000049,375722,72,166783,0.00043169867432532095,162.19868931485826,148679,0.0004842647583048043
