year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2011,E06000022,175538,8,54067,0.0001479645624872,25.97340336989291,150184,5.326799126404943e-05
2011,E06000026,256589,195,91998,0.0021196112958977,543.8689428031043,150184,0.0012984072870612
2011,E06000027,131193,19,52295,0.000363323453485,47.66549383306244,150184,0.0001265114792521
2011,E06000040,145098,8,50927,0.0001570875959707,22.79309600015709,150184,5.326799126404943e-05
2011,E06000052,533760,149032,200894,0.7418439575099306,395966.63076050056,150184,0.9923294092579767
2011,E06000053,2224,630,674,0.9347181008902076,2078.813056379822,150184,0.0041948543120438
2011,E06000054,474319,19,159574,0.0001190670159299,56.47574792886059,150184,0.0001265114792521
2011,E07000040,133272,24,51603,0.0004650892389977,61.98337305970583,150184,0.0001598039737921
2011,E07000041,117063,27,41306,0.0006536580642037,76.51917396988331,150184,0.0001797794705161
2011,E07000042,77936,17,26173,0.0006495243189546,50.62132732204944,150184,0.0001131944814361
2011,E07000044,83563,19,28590,0.0006645680307799,55.53329835606855,150184,0.0001265114792521
2011,E07000045,124271,30,47777,0.000627917198652,78.03189819369153,150184,0.0001997549672401
2011,E07000046,63973,27,25971,0.0010396211158599,66.50768164491163,150184,0.0001797794705161
2011,E07000047,53655,71,18898,0.0037570113239496,201.5824425865171,150184,0.0004727534224684
2011,E07000079,83180,8,28098,0.000284717773507,23.68282440031319,150184,5.326799126404943e-05
2011,E07000093,116698,9,41344,0.0002176857585139,25.403492647058822,150184,5.992649017205561e-05
2011,E07000187,109406,16,27607,0.0005795631542724,63.40768645633354,150184,0.000106535982528
2011,E07000188,114919,9,14866,0.0006054083142741,69.5729180680748,150184,5.992649017205561e-05
2011,E07000246,145143,16,5520,0.0028985507246376,420.704347826087,150184,0.000106535982528
2012,E06000026,257744,188,92008,0.002043300582558,526.648465350839,149599,0.0012566928923321
2012,E06000052,538249,148531,200976,0.7390484435952551,397792.08571670245,149599,0.9928609148456876
2012,E06000053,2279,618,674,0.9169139465875372,2089.646884272997,149599,0.0041310436567089
2012,E06000054,476914,8,160669,4.979180800278834e-05,23.7464103218418,149599,5.347629329073055e-05
2012,E07000040,134430,26,54275,0.0004790419161676,64.39760479041917,149599,0.0001737979531948
2012,E07000041,119040,10,42412,0.0002357823257568,28.06752805809677,149599,6.684536661341319e-05
2012,E07000042,78382,26,27720,0.0009379509379509,73.51847041847041,149599,0.0001737979531948
2012,E07000044,83703,49,29658,0.0016521680490929,138.29142221323082,149599,0.0003275422964057
2012,E07000045,125047,30,49762,0.0006028696595795,75.3870423214501,149599,0.0002005360998402
2012,E07000046,64769,40,26691,0.0014986324978457,97.06492825296915,149599,0.0002673814664536
2012,E07000047,53886,47,19665,0.0023900330536486,128.78932112890922,149599,0.000314173223083
2012,E07000079,83624,9,27956,0.0003219344684504,26.92144798969809,149599,6.016082995207187e-05
2012,E07000082,113407,8,35240,0.0002270147559591,25.74506242905789,149599,5.347629329073055e-05
2012,E07000246,146042,9,5742,0.0015673981191222,228.90595611285264,149599,6.016082995207187e-05
2013,E06000022,179460,18,57490,0.0003130979300747,56.18855453122283,152389,0.0001181187618528
2013,E06000023,438386,8,159887,5.003533745707906e-05,21.934791446459062,152389,5.249722749017317e-05
2013,E06000025,268951,8,89579,8.930664553076056e-05,24.019111622143583,152389,5.249722749017317e-05
2013,E06000026,258592,234,93507,0.002502486444865,647.1229747505535,152389,0.0015355439040875
2013,E06000052,541734,151248,204818,0.7384507221045026,400043.8634885606,152389,0.992512582929214
2013,E06000053,2265,667,722,0.9238227146814404,2092.4584487534626,152389,0.0043769563419931
2013,E07000040,135046,8,56685,0.00014113081062,19.05915145100115,152389,5.249722749017317e-05
2013,E07000041,121030,26,44561,0.0005834698503175,70.61735598393214,152389,0.000170615989343
2013,E07000042,78706,18,28944,0.0006218905472636,48.94651741293532,152389,0.0001181187618528
2013,E07000044,84112,48,30597,0.001568781253064,131.95332875772135,152389,0.000314983364941
2013,E07000045,126088,17,52179,0.0003258015676804,41.07966806569693,152389,0.0001115566084166
2013,E07000046,65127,37,27624,0.001339415001448,87.23208079930495,152389,0.000242799677142
2013,E07000047,53982,26,20687,0.0012568279595881,67.84608691448736,152389,0.000170615989343
2013,E07000079,84266,10,28714,0.0003482621717629,29.346660165772796,152389,6.562153436271647e-05
2013,E07000246,146597,16,5878,0.002722014290575,399.03912895542703,152389,0.0001049944549803
2014,E06000022,181241,20,58821,0.0003400146206286,61.624589857363866,153745,0.0001300855312367
2014,E06000023,443791,8,165960,4.8204386599180526e-05,21.392672933236923,153745,5.203421249471528e-05
2014,E06000024,208185,9,89342,0.0001007364957131,20.97182736003224,153745,5.853848905655469e-05
2014,E06000026,260512,250,95444,0.0026193369934202,682.3687188298898,153745,0.0016260691404598
2014,E06000027,133264,25,58845,0.0004248449315999,56.61653496473787,153745,0.0001626069140459
2014,E06000052,545961,152640,207391,0.7360010800854425,401827.8856845283,153745,0.9928127743991676
2014,E06000053,2292,674,750,0.8986666666666666,2059.744,153745,0.0043838824026797
2014,E07000042,79272,9,29689,0.0003031425780592,24.03071844791,153745,5.853848905655469e-05
2014,E07000043,94027,8,40996,0.0001951409893648,18.34852180700556,153745,5.203421249471528e-05
2014,E07000044,84435,43,31933,0.0013465693796386,113.69758556978675,153745,0.000279683892159
2014,E07000046,65657,39,28390,0.0013737231419513,90.1945403311025,153745,0.0002536667859117
2014,E07000047,54343,20,21281,0.0009398054602697,51.07184812743762,153745,0.0001300855312367
