year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2011,E06000001,92088,32268,42728,0.7551956562441491,69544.4575922112,117159,0.27542058228561184
2011,E06000002,138368,1830,58636,0.031209495872842618,4318.395524933489,117159,0.015619798735052362
2011,E06000003,135164,1451,53255,0.02724626795606046,3682.7145620129572,117159,0.012384878669159006
2011,E06000004,191824,56949,83384,0.6829727525664396,131010.56528830473,117159,0.4860830153893427
2011,E06000005,105584,769,43078,0.017851339430799945,1884.815822461581,117159,0.006563729632379928
2011,E06000014,197783,12,66439,0.0001806168063938349,35.722933818991855,117159,0.00010242490973804827
2011,E06000047,512994,23150,231893,0.09983052528536868,51212.460488242425,117159,0.19759472170298484
2011,E07000164,89602,382,34953,0.01092896174863388,979.2568306010927,117159,0.0032605262933278712
2011,E07000165,158683,51,60099,0.0008485998103129836,134.6583636998952,117159,0.00043530586638670525
2011,E07000166,53287,123,20252,0.006073474224767925,323.63722101520835,117159,0.001049855324814995
2011,E07000168,108735,46,44090,0.0010433204808346565,113.44545248355637,117159,0.00039262882066251853
2011,E08000021,279092,18,109985,0.00016365868072919034,45.67582852207119,117159,0.00015363736460707243
2011,E08000022,201206,8,102765,7.784751617768695e-05,15.663387340047679,117159,6.828327315869886e-05
2011,E08000024,275330,102,127011,0.0008030800481848028,221.11202966672175,117159,0.0008706117327734105
2012,E06000001,92261,31676,42245,0.7498165463368446,69178.82438158362,115338,0.2746362863930361
2012,E06000002,138726,1804,58807,0.0306766201302566,4255.6448041899785,115338,0.01564098562485911
2012,E06000003,134976,1512,53408,0.028310365488316364,3821.219892150989,115338,0.013109296155646882
2012,E06000004,192487,55762,82040,0.6796928327645051,130832.03430034127,115338,0.4834659869253845
2012,E06000005,105503,804,43664,0.018413338219127887,1942.6624221326492,115338,0.006970816209748739
2012,E06000014,199567,15,66751,0.00022471573459573643,44.84584500606732,115338,0.00013005254122665558
2012,E06000047,514261,22969,235921,0.0973588616528414,50067.86555245188,115338,0.1991451212956701
2012,E07000164,89794,395,34996,0.011287004229054749,1013.5052577437422,115338,0.0034247169189685965
2012,E07000165,159396,47,60710,0.000774172294514907,123.39996705649813,115338,0.0004074979625101874
2012,E07000166,53808,125,20409,0.006124748885295703,329.56048801999117,115338,0.0010837711768887962
2012,E07000168,108662,55,49380,0.0011138112596192793,121.02895909275013,115338,0.00047685931783107043
2012,E08000021,281893,25,110639,0.00022596010448395234,63.696571733294775,115338,0.0002167542353777593
2012,E08000022,201444,8,101849,7.854765387976318e-05,15.822953588155015,115338,6.936135532088299e-05
2012,E08000024,275764,133,128844,0.0010322560615938657,284.6590605693707,115338,0.0011531325322096794
2012,E08000037,200272,8,95966,8.336285767876123e-05,16.69524623304087,115338,6.936135532088299e-05
2013,E06000001,92662,31323,42355,0.7395348837209302,68526.78139534884,114086,0.274556036674088
2013,E06000002,138911,1876,59901,0.031318341930852575,4350.462195956662,114086,0.01644373542765984
2013,E06000003,134960,1545,54635,0.028278576004392788,3816.4766175528503,114086,0.01354241537086058
2013,E06000004,193433,55442,82062,0.6756111232970193,130685.48641271234,114086,0.4859667268551794
2013,E06000005,105726,867,45239,0.01916487986029753,2026.2260881098168,114086,0.007599530178987781
2013,E06000014,202113,11,69296,0.00015873932117293926,32.083280420226274,114086,9.641849131357046e-05
2013,E06000047,515923,22220,241974,0.09182804764148214,47376.201823336385,114086,0.19476535245341234
2013,E07000164,89997,411,35835,0.011469233989116786,1032.1966513185434,114086,0.003602545448170678
2013,E07000165,159679,27,62538,0.00043173750359781256,68.93941283699512,114086,0.0002366635695878548
2013,E07000166,53897,123,20860,0.005896452540747843,317.8011025886865,114086,0.0010781340392335608
2013,E07000167,52334,9,19805,0.000454430699318354,23.782176218126736,114086,7.888785652928492e-05
2013,E07000168,108330,60,49821,0.0012043114349370744,130.46305774673328,114086,0.0005259190435285662
2013,E08000024,276089,161,129835,0.0012400354295837026,342.36014171833483,114086,0.0014112161001349859
2013,E08000037,200098,11,98058,0.00011217850659813579,22.446694813273773,114086,9.641849131357046e-05
2014,E06000001,92606,31458,43182,0.728497985271641,67463.28442406558,114761,0.2741175137895278
2014,E06000002,138991,1896,61026,0.03106872480582047,4318.273129485793,114761,0.016521292076576537
2014,E06000003,135102,1529,55732,0.027434866862843608,3706.505382903897,114761,0.013323341553315151
2014,E06000004,194423,56481,83732,0.6745449768308412,131147.05803038264,114761,0.4921619714014343
2014,E06000005,105877,929,46658,0.01991084058468001,2108.1000685841655,114761,0.008095084567056753
2014,E06000014,203654,12,72026,0.0001666065032071752,33.93008080415406,114761,0.00010456513972516796
2014,E06000047,517573,21694,248388,0.08733916292252444,45204.392571299744,114761,0.18903634509981612
2014,E07000028,108059,8,48183,0.0001660336633252392,17.941431625262023,114761,6.971009315011198e-05
2014,E07000164,89915,393,36653,0.010722178266444766,964.0846588273813,114761,0.003424508325999251
2014,E07000165,159631,16,64809,0.0002468792914564335,39.40958817448193,114761,0.00013942018630022396
2014,E07000166,52812,121,21158,0.005718877020512336,302.02533320729754,114761,0.0010543651588954435
2014,E07000167,52848,9,19586,0.0004595118962524252,24.28428469314817,114761,7.842385479387596e-05
2014,E07000168,108152,64,45479,0.001407242903318015,152.19613447964994,114761,0.0005576807452008957
2014,E08000024,276782,143,130371,0.0010968697026179134,303.5937900299913,114761,0.0012460679150582516
2014,E08000037,200781,8,100146,7.988337027939209e-05,16.039062968066627,114761,6.971009315011198e-05
