year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2011,E06000019,183619,8,62486,0.0001280286784239,23.50849790353039,184992,4.324511330219685e-05
2011,E06000020,166831,1567,60623,0.0258482754070237,4312.2936344291775,184992,0.0084706365680678
2011,E06000021,248719,91616,96956,0.9449234704401996,235020.420644416,184992,0.4952430375367583
2011,E06000049,370736,6148,152423,0.0403351200278173,14953.681058632885,184992,0.0332338695727382
2011,E06000050,329526,1220,136341,0.0089481520599086,2948.6487556934453,184992,0.006594879778585
2011,E06000051,307108,3411,112425,0.0303402268178785,9317.726377585055,184992,0.0184386351842241
2011,E07000035,71104,34,26106,0.0013023825940396,92.60461196659772,184992,0.0001837917315343
2011,E07000037,90982,9,37615,0.0002392662501661,21.768921972617303,184992,4.865075246497146e-05
2011,E07000039,94915,112,34183,0.0032764824620425,310.9873328847673,184992,0.0006054315862307
2011,E07000134,93670,35,29942,0.00116892659141,109.49335381738028,184992,0.0001891973706971
2011,E07000192,97582,2011,11792,0.1705393487109905,16641.570725915873,184992,0.0108707403563397
2011,E07000193,113858,1066,40034,0.0266273667382724,3031.7387220862265,184992,0.0057624113475177
2011,E07000194,100911,370,33310,0.0111077754428099,1120.8967277093966,184992,0.0020000864902266
2011,E07000195,123878,40906,44960,0.9098309608540924,112708.03976868327,184992,0.221123075592458
2011,E07000196,108318,733,30649,0.0239159515808019,2590.528043329309,184992,0.0039623335063137
2011,E07000197,130895,11356,16341,0.6949391102135732,90964.05483140568,184992,0.0613864383324684
2011,E07000198,97209,24258,33705,0.7197151757899422,69962.7925233645,184992,0.1311299948105864
2011,E07000199,76895,8,27550,0.0002903811252268,22.32885662431942,184992,4.324511330219685e-05
2011,E08000027,313261,8,122214,6.54589490565729e-05,20.50573584041108,184992,4.324511330219685e-05
2011,E08000030,269524,48,103058,0.0004657571464612,125.53272914281278,184992,0.0002594706798131
2011,E08000031,249852,68,93555,0.0007268451712896,181.60371973705307,184992,0.0003675834630686
2012,E06000019,185197,9,63469,0.0001418015093982,26.26121413603492,186249,4.832240710017235e-05
2012,E06000020,167811,1574,61387,0.0256406079463078,4302.7760600778665,186249,0.0084510520861856
2012,E06000021,249792,90156,95599,0.9430642579943304,235569.9071329198,186249,0.4840616593914598
2012,E06000049,372383,6644,153305,0.043338442973158,16138.499409673528,186249,0.0356726747526161
2012,E06000050,330224,1342,137440,0.0097642607683352,3224.3932479627474,186249,0.0072054078142701
2012,E06000051,308416,3634,112511,0.032299064091511,9961.548150847471,186249,0.0195115141557807
2012,E07000035,71386,30,25776,0.0011638733705772,83.0842644320298,186249,0.0001610746903339
2012,E07000037,91160,21,37389,0.0005616625210623,51.20115542004333,186249,0.0001127522832337
2012,E07000039,95934,124,34614,0.0035823655168428,343.6706534928064,186249,0.0006657753867134
2012,E07000134,93985,47,29993,0.0015670323075384,147.27753142399894,186249,0.0002523503481897
2012,E07000192,97932,2242,13653,0.1642129934812861,16081.706877609317,186249,0.0120376485242873
2012,E07000193,114487,1165,42109,0.0276662946163528,3167.4310717423828,186249,0.0062550671413
2012,E07000194,101175,377,35707,0.0105581538633881,1068.221217128294,186249,0.0020241719418627
2012,E07000195,124104,40596,44576,0.9107142857142856,113023.28571428572,186249,0.217966270959844
2012,E07000196,108443,814,31539,0.0258093154507118,2798.8395954215416,186249,0.0043704932643933
2012,E07000197,131554,12993,18346,0.7082197754278862,93169.14433664014,186249,0.0697614483836154
2012,E07000198,97239,24289,33697,0.7208060064694186,70090.4552630798,186249,0.1304114384506762
2012,E07000199,77105,12,29697,0.0004040812203252,31.15668249318113,186249,6.442987613356314e-05
2012,E08000025,1085198,18,415962,4.3273183608118046e-05,46.95997230516249,186249,9.66448142003447e-05
2012,E08000030,270844,74,104014,0.000711442690407,192.68998404060991,186249,0.0003973175694903
2012,E08000031,251076,88,94220,0.0009339842920823,234.50104011887075,186249,0.0004724857583127
2013,E06000019,186389,15,65572,0.0002287561764167,42.63763496614408,195029,7.691163878192474e-05
2013,E06000020,168642,1763,63891,0.0275938708112253,4653.485561346669,195029,0.0090396812781688
2013,E06000021,250194,92681,98288,0.9429533615497314,235921.2733395735,195029,0.4752165062631711
2013,E06000049,373006,7470,157506,0.0474267646946783,17690.467791703173,195029,0.0383019961133985
2013,E06000050,331069,1568,141162,0.0111078052167013,3677.449965288109,195029,0.0080398299740038
2013,E06000051,309085,3920,115139,0.0340458055046509,10523.047794405024,195029,0.0200995749350096
2013,E07000035,71372,52,25604,0.0020309326667708,144.95172629276675,195029,0.000266627014444
2013,E07000037,91172,67,37942,0.0017658531442728,160.99636286964315,195029,0.0003435386532259
2013,E07000039,97111,124,35034,0.0035394188502597,343.71650396757434,195029,0.0006358028805972
2013,E07000134,94716,33,30483,0.0010825706131286,102.53675819309125,195029,0.0001692056053202
2013,E07000192,98106,2633,15648,0.1682643149284253,16507.7388803681,195029,0.0135005563275205
2013,E07000193,114940,1237,43886,0.0281866654513968,3239.7753269835484,195029,0.006342646478216
2013,E07000194,101716,468,37749,0.012397679408726,1261.0423587379798,195029,0.002399643129996
2013,E07000195,125184,41527,45594,0.9107996666228012,114017.54546650876,195029,0.2129273082464659
2013,E07000196,110323,957,32707,0.0292597914819457,3228.0279756627024,195029,0.0049069625542867
2013,E07000197,131984,14873,20311,0.7322633055979518,96647.04012604008,195029,0.0762604535735711
2013,E07000198,97488,25269,34767,0.7268099059452929,70855.24411079472,195029,0.1295653466920304
2013,E07000199,77096,30,31895,0.0009405862987929,72.51544129173851,195029,0.0001538232775638
2013,E08000025,1092190,66,422035,0.0001563851339343,170.80227943180068,195029,0.0003384112106404
2013,E08000028,313980,17,132370,0.0001284278915162,40.32378937825791,195029,8.716652395284804e-05
2013,E08000029,209140,9,78422,0.0001147637142638,24.001683201142537,195029,4.614698326915485e-05
2013,E08000030,271955,99,107483,0.0009210758910711,250.4911939562536,195029,0.0005076168159607
2013,E08000031,251708,151,94599,0.0015962113764416,401.7791731413651,195029,0.0007742438304047
2014,E06000019,187737,11,67852,0.0001621175499616,30.435462477156165,212295,5.1814691820344334e-05
2014,E06000020,169768,2079,65512,0.0317346440346806,5387.527048479667,212295,0.009792976754045
2014,E06000021,250956,94698,100067,0.9463459482146962,237491.1937801673,212295,0.4460679714548152
2014,E06000049,374606,8477,161978,0.0523342676165899,19604.73065478028,212295,0.0399302856873689
2014,E06000050,332272,1966,146286,0.0134394268761193,4465.545246981939,212295,0.0092606985562542
2014,E06000051,310774,4195,118527,0.0353927797042024,10999.155719793802,212295,0.0197602392896676
2014,E07000035,71420,60,25797,0.0023258518432375,166.1123386440284,212295,0.0002826255917473
2014,E07000037,91417,100,38389,0.0026049128656646,238.13331944046476,212295,0.0004710426529122
2014,E07000039,98395,155,35709,0.0043406424150774,427.0975104315439,212295,0.0007301161120139
2014,E07000134,95731,49,32026,0.0015300068694185,146.46908761631175,212295,0.0002308108999269
2014,E07000192,98508,5777,22481,0.2569725546016636,25313.85240870068,212295,0.027212134058739
2014,E07000193,115720,1495,45362,0.0329571006569375,3813.79568802081,212295,0.0070420876610377
2014,E07000194,102062,833,40055,0.020796404943203,2122.5226813131944,212295,0.0039237852987588
2014,E07000195,125978,42426,46560,0.9112113402061855,114792.58221649483,212295,0.1998445559245389
2014,E07000196,110688,1960,35590,0.0550716493397021,6095.770722112953,212295,0.0092324359970795
2014,E07000197,132044,21279,27512,0.7734443152079092,102128.68115731316,212295,0.1002331661131915
2014,E07000198,97838,26194,35337,0.7412626991538613,72523.65995981549,212295,0.1233849125038272
2014,E07000199,77032,67,32931,0.0020345571042482,156.72600285445327,212295,0.0003155985774511
2014,E07000218,62448,9,25445,0.0003537040675967,22.08811161328355,212295,4.239383876209991e-05
2014,E07000235,76224,8,27295,0.0002930939732551,22.340795017402453,212295,3.76834122329777e-05
2014,E08000025,1101521,65,433948,0.0001497875321467,164.99411219777485,212295,0.0003061777243929
2014,E08000027,315653,9,130639,6.889213787613194e-05,21.74600999701468,212295,4.239383876209991e-05
2014,E08000029,210227,8,80468,9.94184023462743e-05,20.90043247005021,212295,3.76834122329777e-05
2014,E08000030,273933,167,111787,0.0014939125300795,409.2319411022749,212295,0.0007866412303634
2014,E08000031,253250,208,96964,0.002145126026154,543.2531661235098,212295,0.0009797687180574
2015,E06000020,171677,2401,67715,0.0354574318836299,6087.225533485933,235689,0.01018715340979
2015,E06000021,251746,98592,104166,0.9464892575312482,238274.88462646163,235689,0.4183139645889286
2015,E06000049,375722,9212,166783,0.0552334470539563,20752.421194006583,235689,0.0390854049191943
2015,E06000050,333949,2149,151014,0.0142304686982663,4752.250791317361,235689,0.0091179478040977
2015,E06000051,312227,4451,123394,0.0360714459374037,11262.479350697766,235689,0.0188850561545086
2015,E07000035,71301,91,26671,0.0034119455588466,243.27513029132768,235689,0.0003861020242777
2015,E07000037,91523,117,39317,0.0029758119897245,272.3552407355597,235689,0.0004964168883571
2015,E07000039,99345,218,36318,0.0060025331791398,596.3216586816454,235689,0.0009249477065115
2015,E07000134,97098,47,33411,0.0014067223369548,136.58992547364642,235689,0.0001994153312203
2015,E07000192,98490,9021,30840,0.2925097276264591,28809.283073929964,235689,0.0382750149561498
2015,E07000193,116196,1861,46396,0.0401112164841796,4660.762910595741,235689,0.0078959985404494
2015,E07000194,102566,1412,42387,0.033312100408144,3416.6888904616985,235689,0.0059909456953867
2015,E07000195,126863,44126,48539,0.9090834174581264,115329.0495889903,235689,0.1872212958602225
2015,E07000196,110712,3093,39310,0.0786822691427117,8711.071381327905,235689,0.013123225946056
2015,E07000197,132220,30609,37912,0.8073696982485756,106750.42150242667,235689,0.129870295177119
2015,E07000198,98011,27462,36404,0.7543676519063839,73936.32793099659,235689,0.1165179537441289
2015,E07000199,77108,110,33633,0.0032705973300032,252.18921892189215,235689,0.0004667167326434
2015,E07000218,62765,9,26616,0.0003381424706943,21.223512173128945,235689,3.818591448900882e-05
2015,E07000222,138893,8,52458,0.0001525029547447,21.18159289336231,235689,3.3943035101341176e-05
2015,E07000234,95800,8,38472,0.0002079434393844,19.92098149303389,235689,3.3943035101341176e-05
2015,E07000237,100985,8,36575,0.0002187286397812,22.088311688311688,235689,3.3943035101341176e-05
2015,E08000008,221507,9,109126,8.247347103348423e-05,18.26845114821399,235689,3.818591448900882e-05
