year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2019,E02003459,E06000042,8372,124573,15,3282,0.004570383912248629,38.263254113345525,female,0-4,198,0.023650262780697564,0.00010809078053335268,0.00012041132508649547,2.8477594800676187e-06
2019,E02003459,E06000042,8372,124573,15,3282,0.004570383912248629,38.263254113345525,male,0-4,209,0.024964166268514096,0.00011409582389631671,0.00012041132508649547,3.0059683400713753e-06
2019,E02003475,E06000042,22727,124573,8,6528,0.0012254901960784314,27.85171568627451,female,0-4,968,0.04259251111013332,5.219670479183005e-05,6.421937337946424e-05,2.735264374150631e-06
2019,E02003475,E06000042,22727,124573,8,6528,0.0012254901960784314,27.85171568627451,male,0-4,1054,0.046376556518678225,5.683401534151743e-05,6.421937337946424e-05,2.9782733991268234e-06
2019,E02006850,E06000016,13603,124573,9,2518,0.003574265289912629,48.620730738681495,female,0-4,153,0.011247518929647872,4.020161650787564e-05,7.224679505189728e-05,8.12597194952605e-07
2019,E02006850,E06000016,13603,124573,9,2518,0.003574265289912629,48.620730738681495,male,0-4,160,0.011762111298978167,4.204090615202681e-05,7.224679505189728e-05,8.49774844394881e-07
2019,E02002843,E06000016,14185,124573,8,4028,0.0019860973187686196,28.17279046673287,female,0-4,634,0.044695100458230524,8.876881918218575e-05,6.421937337946424e-05,2.8702913445597696e-06
2019,E02002843,E06000016,14185,124573,8,4028,0.0019860973187686196,28.17279046673287,male,0-4,636,0.044836094465985195,8.904884700294974e-05,6.421937337946424e-05,2.8793458913880337e-06
2019,E02005491,E07000141,11237,124573,28,3826,0.007318348144276007,82.23627809722949,female,0-4,273,0.024294740589125213,0.00017779736970609147,0.00022476780682812488,5.460675559675901e-06
2019,E02005491,E07000141,11237,124573,28,3826,0.007318348144276007,82.23627809722949,male,0-4,263,0.02340482335142832,0.00017128464554103318,0.00022476780682812488,5.260650813900227e-06
2019,E02003619,E06000055,11815,124573,8,5224,0.0015313935681470138,18.09341500765697,female,0-4,340,0.02877697841726619,4.406887965890687e-05,6.421937337946424e-05,1.8480395217112013e-06
2019,E02003619,E06000055,11815,124573,8,5224,0.0015313935681470138,18.09341500765697,male,0-4,381,0.032247143461701225,4.938306808836329e-05,6.421937337946424e-05,2.0708913463881402e-06
2019,E02003477,E06000042,15398,124573,9,4737,0.0018999366687777073,29.255224825839136,female,0-4,548,0.035589037537342515,6.761691742370332e-05,7.224679505189728e-05,2.571193901054664e-06
2019,E02003477,E06000042,15398,124573,9,4737,0.0018999366687777073,29.255224825839136,male,0-4,664,0.043122483439407715,8.192998753529015e-05,7.224679505189728e-05,3.115461223175724e-06
2019,E02003618,E06000055,8733,124573,16,3728,0.004291845493562232,37.48068669527897,female,0-4,226,0.02587885033779915,0.00011106802720085473,0.0001284387467589285,3.3238471049487964e-06
2019,E02003618,E06000055,8733,124573,16,3728,0.004291845493562232,37.48068669527897,male,0-4,221,0.02530630940112218,0.00010861076996189777,0.0001284387467589285,3.250310664573823e-06
2019,E02003460,E06000042,10764,124573,14,3967,0.0035291152004033274,37.987396017141414,female,0-4,373,0.034652545522110736,0.00012229282513474926,0.00011238390341406244,3.894388329008295e-06
2019,E02003460,E06000042,10764,124573,14,3967,0.0035291152004033274,37.987396017141414,male,0-4,367,0.03409513192121888,0.00012032564832293025,0.00011238390341406244,3.8317440127239795e-06
2019,E02005373,E07000131,11385,124573,1859,4392,0.4232695810564663,4818.924180327868,female,0-4,275,0.024154589371980676,0.010223902924069234,0.014922976889053006,0.000360458378962633
2019,E02005373,E07000131,11385,124573,1859,4392,0.4232695810564663,4818.924180327868,male,0-4,348,0.030566534914361003,0.012937884427549432,0.014922976889053006,0.00045614369410544104
2019,E02005688,E07000155,9655,124573,11,3448,0.0031902552204176333,30.80191415313225,female,0-4,280,0.02900051786639047,9.251905351806704e-05,8.830163839676334e-05,2.560793241956886e-06
2019,E02005688,E07000155,9655,124573,11,3448,0.0031902552204176333,30.80191415313225,male,0-4,292,0.030243397203521493,9.64841558116985e-05,8.830163839676334e-05,2.6705415237550384e-06
2019,E02005683,E07000155,14775,124573,97,5343,0.018154594796930563,268.23413812464906,female,0-4,466,0.031539763113367175,0.0005725916193143582,0.000778659902226004,2.455874886208581e-05
2019,E02005683,E07000155,14775,124573,97,5343,0.018154594796930563,268.23413812464906,male,0-4,423,0.02862944162436548,0.0005197559119527328,0.000778659902226004,2.2292598216013515e-05
2019,E02003617,E06000055,8789,124573,298,3971,0.0750440695039033,659.562326869806,female,0-4,178,0.02025258846285129,0.0015198366562401624,0.0023921716583850433,4.844766812976877e-05
2019,E02003617,E06000055,8789,124573,298,3971,0.0750440695039033,659.562326869806,male,0-4,200,0.022755717373990215,0.0017076816362249015,0.0023921716583850433,5.4435582168279516e-05
2019,E02003616,E06000055,5510,124573,40,2309,0.0173235166738848,95.45257687310524,female,0-4,123,0.022323049001814883,0.00038671371159488757,0.0003210968668973212,7.167861094078133e-06
2019,E02003616,E06000055,5510,124573,40,2309,0.0173235166738848,95.45257687310524,male,0-4,119,0.021597096188747732,0.0003741376559332652,0.0003210968668973212,6.934759920286974e-06
2019,E02005637,E07000152,9596,124573,3041,4402,0.6908223534756929,6629.131303952749,female,0-4,303,0.03157565652355148,0.02181316935213995,0.02441138930586885,0.0007708056439848126
2019,E02005637,E07000152,9596,124573,3041,4402,0.6908223534756929,6629.131303952749,male,0-4,340,0.035431429762401004,0.024476823695470572,0.02441138930586885,0.0008649304255935192
2019,E02005638,E07000152,10288,124573,2902,4225,0.6868639053254438,7066.455857988166,female,0-4,212,0.020606531881804044,0.014153882963549193,0.023295577693400658,0.00048004106444410376
2019,E02005638,E07000152,10288,124573,2902,4225,0.6868639053254438,7066.455857988166,male,0-4,267,0.02595256609642302,0.017825880902205823,0.023295577693400658,0.0006045800198423382
2019,E02005672,E07000154,8507,124573,68,3193,0.021296586282492952,181.17005950516753,female,0-4,358,0.042082990478429526,0.0008962240377492038,0.0005458646737254462,2.2971617866898992e-05
2019,E02005672,E07000154,8507,124573,68,3193,0.021296586282492952,181.17005950516753,male,0-4,319,0.03749853062184084,0.0007985906928547375,0.0005458646737254462,2.04691231830748e-05
2019,E02005697,E07000156,7117,124573,2457,3558,0.6905564924114671,4914.690556492412,female,0-4,200,0.02810172825628776,0.01940583089536229,0.01972337504916796,0.0005542609259285643
2019,E02005697,E07000156,7117,124573,2457,3558,0.6905564924114671,4914.690556492412,male,0-4,239,0.03358156526626387,0.023189967919957935,0.01972337504916796,0.0006623418064846343
2019,E02005645,E07000153,12286,124573,4694,5465,0.8589204025617566,10552.696065873743,female,0-4,388,0.031580660914862446,0.027125273986159985,0.03768071733040065,0.0011899819570401638
2019,E02005645,E07000153,12286,124573,4694,5465,0.8589204025617566,10552.696065873743,male,0-4,445,0.036220087904932446,0.03111017248412679,0.03768071733040065,0.0013647988940280228
2019,E02005631,E07000152,10606,124573,2984,3928,0.7596741344195519,8057.103869653767,female,0-4,234,0.022062983217046955,0.016760677678123247,0.023953826270540164,0.000528492866990986
2019,E02005631,E07000152,10606,124573,2984,3928,0.7596741344195519,8057.103869653767,male,0-4,252,0.023760135772204413,0.01804996057644042,0.023953826270540164,0.0005691461644518311
2019,E02005623,E07000151,9835,124573,447,3845,0.11625487646293887,1143.3667100130037,female,0-4,290,0.029486527707168277,0.0034279526359178723,0.0035882574875775648,0.0001058052538279099
