year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2019,E02005094,E07000111,9481,141726,11,3782,0.002908514013749339,27.57562136435748,female,0-4,332,0.03501740322750765,0.00010184860801231732,7.761455202291745e-05,2.7178600645088697e-06
2019,E02005094,E07000111,9481,141726,11,3782,0.002908514013749339,27.57562136435748,male,0-4,319,0.033646239848117286,9.786056010822056e-05,7.761455202291745e-05,2.6114378330672574e-06
2019,E02005155,E07000115,12826,141726,8,4344,0.001841620626151013,23.620626151012893,female,0-4,357,0.027834087010759394,5.1259828749096494e-05,5.644694692575815e-05,1.5711492322232698e-06
2019,E02005155,E07000115,12826,141726,8,4344,0.001841620626151013,23.620626151012893,male,0-4,388,0.03025105254950881,5.5710962337953615e-05,5.644694692575815e-05,1.7075795577104447e-06
2019,E02004400,E07000064,10130,141726,4191,4861,0.8621682781320716,8733.764657477886,female,0-4,119,0.011747285291214216,0.010128136732252373,0.029571144320731553,0.00034738066872330253
2019,E02004400,E07000064,10130,141726,4191,4861,0.8621682781320716,8733.764657477886,male,0-4,113,0.011154985192497533,0.009617474376004354,0.029571144320731553,0.000329865677022968
2019,E02004392,E07000064,9452,141726,1332,3677,0.36225183573565406,3424.004351373402,female,0-4,242,0.025603046974185358,0.00927475076682483,0.009398416663138733,0.0002406281033093074
2019,E02004392,E07000064,9452,141726,1332,3677,0.36225183573565406,3424.004351373402,male,0-4,277,0.029305966991112993,0.010616140340539164,0.009398416663138733,0.00027542968849867
2019,E02004396,E07000064,9158,141726,3460,4080,0.8480392156862745,7766.343137254902,female,0-4,112,0.012229744485695566,0.010371302921692808,0.0244133045453904,0.0002985684766415947
2019,E02004396,E07000064,9158,141726,3460,4080,0.8480392156862745,7766.343137254902,male,0-4,155,0.016925092815025116,0.0143531424362713,0.0244133045453904,0.00041319744535220707
2019,E02005162,E07000116,10486,141726,11,4333,0.002538656819755366,26.620355411954765,female,0-4,218,0.02078962426091932,5.277772141013444e-05,7.761455202291745e-05,1.6135773737360294e-06
2019,E02005162,E07000116,10486,141726,11,4333,0.002538656819755366,26.620355411954765,male,0-4,305,0.029086400915506388,7.384039004628901e-05,7.761455202291745e-05,2.2575279770160044e-06
2019,E02003492,E06000043,11708,141726,8,2589,0.003089996137504828,36.177674777906525,female,0-4,131,0.011188930645712334,3.4573752478060516e-05,5.644694692575815e-05,6.31580974314513e-07
2019,E02003492,E06000043,11708,141726,8,2589,0.003089996137504828,36.177674777906525,male,0-4,163,0.013922104543901605,4.3019249266594374e-05,5.644694692575815e-05,7.858602962844703e-07
2019,E02006612,E07000228,12053,141726,16,4388,0.0036463081130355514,43.9489516864175,female,0-4,403,0.03343565917199037,0.00012191671530352005,0.0001128938938515163,3.7746817574181584e-06
2019,E02006612,E07000228,12053,141726,16,4388,0.0036463081130355514,43.9489516864175,male,0-4,406,0.033684559860615616,0.0001228242839037944,0.0001128938938515163,3.802781125339386e-06
2019,E02005173,E07000116,8694,141726,12,3232,0.0037128712871287127,32.27970297029703,female,0-4,235,0.0270301357257879,0.00010035941482346992,8.467042038863723e-05,2.2886529550643833e-06
2019,E02005173,E07000116,8694,141726,12,3232,0.0037128712871287127,32.27970297029703,male,0-4,216,0.024844720496894408,9.224524936965745e-05,8.467042038863723e-05,2.1036129289102415e-06
2019,E02005000,E07000105,11844,141726,9,4437,0.002028397565922921,24.024340770791074,female,0-4,483,0.040780141843971635,8.271834045430352e-05,6.350281529147793e-05,2.589653815078001e-06
2019,E02005000,E07000105,11844,141726,9,4437,0.002028397565922921,24.024340770791074,male,0-4,488,0.041202296521445456,8.357463797453439e-05,6.350281529147793e-05,2.6164618255860542e-06
2019,E02005076,E07000110,10076,141726,10,4188,0.002387774594078319,24.059216809933144,female,0-4,419,0.04158396188963875,9.929312772120045e-05,7.055868365719769e-05,2.934109612183985e-06
2019,E02005076,E07000110,10076,141726,10,4188,0.002387774594078319,24.059216809933144,male,0-4,386,0.03830885271933307,9.147290525151163e-05,7.055868365719769e-05,2.7030222202935998e-06
2019,E02005160,E07000115,12560,141726,11,4721,0.0023300148273670833,29.264986231730568,female,0-4,405,0.032245222929936306,7.513184753850866e-05,7.761455202291745e-05,2.502698532586112e-06
2019,E02005160,E07000115,12560,141726,11,4721,0.0023300148273670833,29.264986231730568,male,0-4,435,0.03463375796178344,8.069716957839819e-05,7.761455202291745e-05,2.688083609073972e-06
2019,E02004999,E07000105,15341,141726,8,5833,0.0013715069432539003,21.040288016458085,female,0-4,531,0.03461312821849945,4.7472145679409496e-05,5.644694692575815e-05,1.9538054114841e-06
2019,E02004999,E07000105,15341,141726,8,5833,0.0013715069432539003,21.040288016458085,male,0-4,566,0.03689459618017078,5.060119482965306e-05,5.644694692575815e-05,2.0825873124293795e-06
2019,E02005100,E07000111,9765,141726,11,4355,0.0025258323765786454,24.664753157290473,female,0-4,321,0.03287250384024577,8.303043449889864e-05,7.761455202291745e-05,2.5513846594323093e-06
2019,E02005100,E07000111,9765,141726,11,4355,0.0025258323765786454,24.664753157290473,male,0-4,319,0.032667690732206864,8.251311091946625e-05,7.761455202291745e-05,2.535488181803448e-06
2019,E02003320,E06000035,9242,141726,48,2983,0.01609118337244385,148.71471672812604,female,0-4,284,0.03072927937675828,0.0004944704693544744,0.00033868168155454893,1.0407444012280016e-05
2019,E02003320,E06000035,9242,141726,48,2983,0.01609118337244385,148.71471672812604,male,0-4,328,0.035490153646396884,0.0005710785702403789,0.00033868168155454893,1.2019864915591003e-05
2019,E02005071,E07000110,11981,141726,11,4829,0.002277904328018223,27.291571753986332,female,0-4,450,0.03755946915950255,8.555687735649783e-05,7.761455202291745e-05,2.9151613730333744e-06
2019,E02005071,E07000110,11981,141726,11,4829,0.002277904328018223,27.291571753986332,male,0-4,446,0.03722560721141808,8.479637177999562e-05,7.761455202291745e-05,2.8892488274952995e-06
2019,E02004420,E07000065,13871,141726,3936,5113,0.7698024643066693,10677.92998239781,female,0-4,326,0.023502270924951336,0.018092106074830524,0.027771897887473012,0.0006527026682514745
2019,E02004420,E07000065,13871,141726,3936,5113,0.7698024643066693,10677.92998239781,male,0-4,343,0.02472784947011751,0.019035559459100827,0.027771897887473012,0.0006867393104609071
2019,E02005004,E07000105,12425,141726,9,4481,0.002008480249944209,24.955367105556796,female,0-4,416,0.033480885311871225,6.724569689954051e-05,6.350281529147793e-05,2.1261304757549147e-06
