year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2019,E02001143,E08000005,11816,173830,8,4824,0.001658374792703151,19.59535655058043,female,0-4,488,0.04129993229519296,6.84907666586948e-05,4.602197549329805e-05,1.9007044719642389e-06
2019,E02001143,E08000005,11816,173830,8,4824,0.001658374792703151,19.59535655058043,male,0-4,503,0.04256939742721733,7.059601563385959e-05,4.602197549329805e-05,1.959127765159861e-06
2019,E02001026,E08000002,10725,173830,8,4941,0.0016191054442420564,17.364905889496054,female,0-4,420,0.039160839160839164,6.340552788640221e-05,4.602197549329805e-05,1.8022591801571266e-06
2019,E02001026,E08000002,10725,173830,8,4941,0.0016191054442420564,17.364905889496054,male,0-4,453,0.04223776223776224,6.838739079176239e-05,4.602197549329805e-05,1.9438652585980435e-06
2019,E02001119,E08000004,12073,173830,9,4955,0.0018163471241170535,21.92875882946519,female,0-4,527,0.04365112233910379,7.928559052511283e-05,5.1774722429960305e-05,2.260024742863338e-06
2019,E02001119,E08000004,12073,173830,9,4955,0.0018163471241170535,21.92875882946519,male,0-4,545,0.04514205251387393,8.199363726031593e-05,5.1774722429960305e-05,2.3372172388245145e-06
2019,E02002323,E08000034,8457,173830,78,3176,0.02455919395465995,207.6971032745592,female,0-4,175,0.02069291711008632,0.0005082013647943114,0.000448714261059656,9.285207010221095e-06
2019,E02002323,E08000034,8457,173830,78,3176,0.02455919395465995,207.6971032745592,male,0-4,191,0.022584840960151353,0.0005546654895755054,0.000448714261059656,1.0134140222584166e-05
2019,E02002299,E08000034,7569,173830,91,2941,0.030941856511390683,234.19891193471608,female,0-4,288,0.03804994054696789,0.0011773358006712269,0.0005234999712362653,1.9919142781879297e-05
2019,E02002299,E08000034,7569,173830,91,2941,0.030941856511390683,234.19891193471608,male,0-4,274,0.03620029065926807,0.001120104199249709,0.0005234999712362653,1.8950851118871277e-05
2019,E02002263,E08000033,6510,173830,124,2773,0.04471691309051569,291.1071042192571,female,0-4,165,0.02534562211981567,0.0011333779815568493,0.0007133406201461198,1.8080061800938522e-05
2019,E02002263,E08000033,6510,173830,124,2773,0.04471691309051569,291.1071042192571,male,0-4,157,0.024116743471582183,0.001078426321845002,0.0007133406201461198,1.720345274392332e-05
2019,E02002303,E08000034,6595,173830,80,2912,0.027472527472527472,181.1813186813187,female,0-4,184,0.027899924184988628,0.0007664814336535337,0.0004602197549329805,1.2840096271064202e-05
2019,E02002303,E08000034,6595,173830,80,2912,0.027472527472527472,181.1813186813187,male,0-4,180,0.027293404094010616,0.0007498187937915004,0.0004602197549329805,1.2560963743432372e-05
2019,E02002308,E08000034,6450,173830,70,2689,0.026031982149497954,167.9062848642618,female,0-4,188,0.029147286821705427,0.0007587616502489327,0.00040269228556635795,1.1737387548290744e-05
2019,E02002308,E08000034,6450,173830,70,2689,0.026031982149497954,167.9062848642618,male,0-4,174,0.026976744186046512,0.0007022581231027356,0.00040269228556635795,1.0863326773418028e-05
2019,E02002200,E08000032,8835,173830,2816,3874,0.7268972638100155,6422.137325761487,female,0-4,243,0.027504244482173174,0.019992760057253398,0.016199735373640913,0.00044556148226312865
