ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E06000031,female,6833,5572,5548,5665,6142,7697,7030,6253,6579,6501,5578,5083,4672,3625,2970,2826,2289,1421,818
E06000031,male,7211,5920,5761,5944,6292,7462,7205,6705,6659,6238,5510,4613,4708,3425,2768,2236,1572,835,291
E06000032,female,8076,6877,6561,6690,7964,9129,7975,6884,6829,6856,5588,4640,4210,3405,3117,2718,1964,1146,694
E06000032,male,8615,7446,6585,6838,8534,9674,8267,7189,6948,6719,5687,4705,4161,3215,2888,2388,1496,703,260
E06000033,female,5464,4661,4966,5024,4964,5735,5799,6109,6606,6333,5393,4775,5332,4567,3521,3193,2917,2098,1407
E06000033,male,5786,4945,5184,5320,4848,5555,5920,6062,6443,6510,5633,4845,5070,4117,3117,2600,1873,1119,463
E06000034,female,6052,5035,4850,4864,4877,5826,6121,6112,6247,5667,4666,4128,4363,3193,2514,2094,1714,1215,588
E06000034,male,6045,5238,5067,5125,4847,5353,5742,6038,6337,5977,4826,4316,4310,3033,2184,1669,1192,631,212
E06000035,female,8465,7996,8078,9148,9449,8733,8716,8631,9925,9900,8787,7272,7836,6002,4710,3884,2925,1928,1132
E06000035,male,8819,8140,8599,9710,9915,8935,8605,8641,9795,9847,8654,7382,7576,5822,4336,3209,2019,964,400
E06000036,female,3997,3270,3419,3522,2997,3865,4460,4341,4755,4599,3966,3136,2921,2231,1753,1526,1151,800,489
E06000036,male,4081,3452,3637,3808,3447,3964,3950,4409,4627,4585,4041,3238,2942,2042,1563,1271,822,445,174
E06000037,female,4913,4378,4890,4777,3568,4184,4760,5647,6327,6214,5430,4761,4951,3850,2785,2346,1895,1310,735
E06000037,male,5185,4672,5056,5036,3713,4201,4566,5325,6245,6256,5615,4762,4833,3718,2720,2031,1408,785,300
E06000038,female,5887,4194,3951,4668,7395,7655,7336,5668,5342,4897,3955,3370,3232,2532,2152,1866,1552,1105,692
E06000038,male,6089,4428,3963,4722,7131,7335,7889,6472,5747,5073,4342,3502,3192,2427,1972,1540,1167,638,261
E06000039,female,6337,4905,4380,4197,4752,7117,7055,5457,4944,4459,3860,3094,2565,1845,1601,1470,1145,674,429
E06000039,male,6535,5175,4662,4398,4647,6279,7218,6182,5238,4571,3838,3312,2661,1730,1490,1147,758,417,169
E06000040,female,4522,4148,4288,3996,3344,4478,4999,5309,5938,5591,4739,4142,4409,3667,2855,2541,2062,1428,934
E06000040,male,4809,4550,4551,4539,3704,4360,4774,5301,5704,5667,4727,3991,4255,3427,2596,2098,1488,842,325
E06000041,female,4845,4810,4630,4657,3485,4016,5090,5855,6379,6397,5567,4605,4804,3863,2965,2521,1754,1193,768
E06000041,male,5233,4834,5144,5000,3874,4000,4616,5618,6113,6401,5730,4580,4606,3588,2740,2170,1470,696,326
E06000042,female,9812,8111,7802,7179,7071,9765,10577,9804,9556,9110,7980,7220,6753,4617,3566,2719,2178,1569,898
E06000042,male,10164,8600,7956,7762,6827,9658,10503,9879,9491,8964,8047,6892,6516,4468,3084,2177,1496,818,306
E06000043,female,7395,6494,6494,8559,14418,11006,10829,10527,10600,10249,7643,6311,6142,4871,4082,3720,3291,2448,1672
E06000043,male,7697,6781,6938,8513,13946,11881,11178,11060,11207,10457,7870,6345,6563,4844,3780,2977,2281,1271,612
E06000044,female,6630,5427,5281,7195,10656,8235,6752,6547,6972,6914,5845,4695,4869,3933,3287,2933,2448,1807,1148
E06000044,male,6958,5694,5586,7839,12654,8881,7249,6891,7312,7031,6156,4744,4861,3889,2861,2323,1556,952,422
E06000045,female,7491,5773,5595,8206,14190,10365,8992,7201,7081,7206,6268,5399,5507,4502,3588,3315,2870,1956,1200
E06000045,male,8024,6144,5985,8473,15191,11204,9692,8415,7528,7588,6522,5486,5400,4248,3209,2562,1945,1104,445
E06000046,female,3114,3173,3807,3979,3223,3241,3075,3725,4961,5084,4736,4790,5583,5138,3757,3288,2798,2092,1365
E06000046,male,3308,3395,4100,4279,3553,3478,3249,3504,4466,5000,4595,4430,5299,4847,3579,2776,1955,1142,508
E06000047,female,14048,12703,13589,16030,17506,15150,14365,15265,18873,19862,18448,16738,17969,14423,12042,9882,7538,4737,2658
E06000047,male,14613,13217,14119,16461,17800,15355,13940,14723,18501,19688,17434,16180,17403,13876,10878,8136,5265,2652,927
E06000049,female,9752,9660,10457,10604,9120,9498,10002,12089,14691,15051,13272,11727,13408,10883,8761,7380,6085,4045,2550
E06000049,male,10430,10180,10847,11626,9518,9398,9629,11557,13777,14739,13061,11589,12992,10558,8079,6211,4282,2312,916
E06000050,female,8817,8512,9021,9804,10110,9496,9277,10639,12592,13086,11780,10389,11437,9193,7869,6397,5061,3398,2045
E06000050,male,9297,8903,9582,10265,9390,9243,8808,10277,12020,12593,11189,10170,11227,8963,7056,5283,3732,1852,753
E06000051,female,7671,7792,8792,9033,7535,7473,7624,8849,10967,11710,10657,10212,11500,9992,7872,6242,5167,3632,2153
E06000051,male,8061,7812,8993,10148,9283,8244,7909,8648,11141,11893,10585,9879,10768,9374,7286,5550,3854,1999,808
E06000052,female,13383,12820,14457,15637,14101,13276,13497,15582,19165,19957,19071,18460,21825,18539,13721,11516,9426,6680,4136
E06000052,male,14182,13393,15309,16324,14516,13228,13348,14354,17380,18719,17808,16973,20497,17597,12739,10024,7015,3613,1492
E06000053,female,47,44,65,34,56,71,62,68,100,77,77,68,79,79,55,41,47,22,19
E06000053,male,59,61,43,29,48,86,65,65,73,91,75,76,90,89,50,42,42,16,13
E06000054,female,14036,13332,14413,14531,11368,12344,12655,15590,18462,18670,16534,14624,15903,13225,10335,8675,7152,5047,3158
E06000054,male,14478,14004,14864,15152,13981,13650,12759,14533,17695,18325,16470,14242,15270,12534,9521,7638,5177,2765,1207
E06000055,female,5000,4585,4714,5037,4880,5243,5400,5355,5915,6022,5173,4452,4700,3693,2895,2779,2178,1488,839
E06000055,male,5102,4844,5151,5522,4693,4860,5050,5204,5910,5765,5127,4441,4560,3566,2769,2138,1611,869,310
E06000056,female,7986,7403,7457,7383,6468,7339,8266,9005,10160,10671,9037,7855,8166,6455,4833,4181,3095,2007,1112
E06000056,male,8131,7598,7974,8190,7185,7264,7499,8693,9981,10501,9310,7676,8171,6227,4649,3660,2405,1189,462
E06000057,female,7683,7891,8552,8911,8079,8221,8127,8988,11456,12744,12466,11295,12637,9830,8044,6642,5126,3340,2012
E06000057,male,8255,8448,9099,9567,8318,7912,8015,8682,10615,11962,11703,10882,11897,9567,7188,5766,3665,1929,764
E06000058,female,10221,8640,9165,10877,13546,12744,12262,11529,12667,13208,11529,10562,12161,10284,8436,8181,7485,5415,3563
E06000058,male,10754,9131,9617,11062,14027,12723,13232,12462,13416,13590,11434,10170,11487,9787,7699,6536,5187,3155,1497
E06000059,female,8486,8513,10002,10269,7792,7551,7861,9585,12450,13716,13248,12533,15337,13329,10514,9297,7721,5488,3425
E06000059,male,8776,9088,10368,11601,9628,7628,8095,9352,11828,13340,12370,11732,14009,12466,9697,8034,5986,3346,1436
E06000060,female,15662,15085,15739,15439,13054,13897,15276,16899,20364,20165,17916,15243,15794,12990,10480,8950,6973,4717,2915
E06000060,male,16256,15945,16771,16146,12958,13537,14712,16632,19153,20440,17972,15274,15278,12251,9312,7554,5063,2658,1080
E07000008,female,3311,2469,2419,4559,8328,6165,5313,3972,3637,3353,2953,2772,2494,1995,1611,1522,1370,1081,765
E07000008,male,3311,2612,2540,4857,9690,7034,5960,4470,4033,3719,3017,2603,2468,1907,1391,1204,930,606,284
E07000009,female,2684,2406,2331,2218,2008,2548,2849,3037,3273,3297,2760,2512,2760,2213,1647,1473,1276,806,485
E07000009,male,2874,2668,2504,2364,2082,2337,2837,3066,3279,3225,2736,2455,2660,2150,1641,1279,876,448,181
E07000010,female,2537,2343,2714,2807,2622,2857,2562,2863,3440,3524,3160,3074,3399,2805,2341,2035,1714,1078,645
E07000010,male,2687,2538,2762,2849,2676,2771,2692,2861,3336,3536,3119,3004,3233,2813,2211,1771,1242,631,209
E07000011,female,4973,4603,4956,5091,4543,4872,5240,5714,6749,6874,5818,5171,5742,4527,3402,2602,2095,1391,890
E07000011,male,5152,5085,5398,5320,5005,5003,5024,5762,6704,6794,5982,5156,5616,4567,3250,2347,1510,798,313
E07000012,female,4529,4417,4468,4329,3329,4042,4751,5365,6096,5992,5093,4583,4914,3883,2897,2415,2054,1386,824
E07000012,male,4894,4711,4636,4608,3910,4103,4791,5389,5733,5825,5148,4383,4780,3866,2685,2223,1551,857,382
E07000026,female,2420,2245,2634,2795,2240,2376,2372,2792,3750,3795,3513,3298,3858,2929,2541,2096,1655,1086,646
E07000026,male,2510,2464,2777,3063,2382,2416,2378,2566,3518,3703,3457,3237,3768,3020,2412,1794,1123,579,236
E07000027,female,1830,1777,1978,2181,1920,1951,1774,2127,2681,2663,2319,2173,2380,1995,1722,1293,1031,663,446
E07000027,male,1906,1875,2037,2317,2036,1986,1828,1976,2603,2728,2427,2120,2396,2026,1583,1104,699,340,165
E07000028,female,2992,2700,2826,3288,3424,3369,3035,3305,3914,4092,3893,3406,3621,2956,2479,2153,1744,1161,647
E07000028,male,3080,2847,2804,3257,3191,3251,3110,3314,3841,4028,3920,3368,3579,2811,2235,1761,1170,634,269
E07000029,female,1765,1766,1886,1898,1880,1892,1820,2124,2650,2824,2617,2272,2530,1977,1774,1428,1024,667,353
E07000029,male,1936,1843,1934,2285,1948,2092,1883,1993,2568,2916,2730,2437,2691,2073,1660,1229,777,356,129
E07000030,female,1139,1242,1408,1416,1128,1161,1186,1404,2053,2101,1972,1901,2154,1721,1440,1126,980,642,357
E07000030,male,1246,1338,1514,1514,1378,1175,1171,1381,1887,2113,1927,1818,2185,1788,1349,1037,669,356,125
E07000031,female,2136,2313,2566,2742,1984,2275,2427,2849,3804,4148,3875,3680,4428,3779,2932,2528,2231,1494,922
E07000031,male,2343,2395,2773,3180,2252,2254,2354,2609,3556,3842,3724,3559,4319,3700,2864,2125,1583,815,353
E07000032,female,3226,3036,3560,3639,3038,3318,3395,3987,4847,4838,4241,4010,4552,3700,2675,2256,1810,1295,830
E07000032,male,3248,3318,3600,3746,3200,3103,3172,3966,4797,4808,4264,4006,4619,3618,2616,1923,1284,705,275
E07000033,female,2085,1998,2187,2300,2117,2357,2095,2460,3083,2937,2530,2285,2468,2264,1605,1443,1130,762,458
E07000033,male,2197,2043,2200,2429,2185,2222,2084,2317,3078,2987,2627,2362,2500,2176,1583,1173,764,377,161
E07000034,female,2868,2498,2889,3184,2969,2940,3024,3379,3986,4068,3580,3162,3555,2920,2355,1963,1673,1230,658
E07000034,male,2927,2595,3060,3362,2859,3117,2887,3250,3879,4054,3653,3263,3459,2796,2092,1621,1117,659,237
E07000035,female,1498,1772,2015,1996,1381,1293,1369,1980,2645,2965,2692,2620,3076,2474,1897,1599,1297,915,563
E07000035,male,1554,1869,2165,2120,1627,1410,1413,1868,2635,2944,2712,2559,2989,2453,1763,1386,887,515,188
E07000036,female,3159,2904,3014,3496,3386,3402,3365,3684,4516,4554,3689,3325,3677,3069,2446,2181,1637,1143,674
E07000036,male,3383,3066,3153,3588,3268,3046,3166,3559,4418,4525,3893,3301,3545,2962,2275,1756,1162,580,282
E07000037,female,2426,2397,2729,2845,2379,2317,2414,2824,3648,3877,3451,2897,3209,2571,1943,1622,1285,822,546
E07000037,male,2584,2495,2728,2935,2676,2311,2234,2693,3686,3763,3375,3032,3245,2488,1717,1309,880,444,185
E07000038,female,2343,2499,2605,2868,2391,2402,2439,2962,3828,3841,3574,3404,3871,3437,2644,2102,1681,1010,632
E07000038,male,2485,2423,2724,3123,2626,2372,2279,2840,3558,3837,3656,3326,3703,3253,2462,1807,1200,639,254
E07000039,female,2772,2691,2888,2823,2407,2755,3132,3298,3951,3851,3142,2980,3111,2419,1745,1478,1195,732,424
E07000039,male,2950,2920,3186,3102,2488,2616,2896,3272,3920,3765,3188,2902,3103,2427,1701,1243,848,424,170
E07000040,female,2842,2921,3406,3564,2553,2583,2722,3452,4520,4825,4576,4646,5633,5239,4371,3783,3489,2518,1674
E07000040,male,3059,3149,3626,3889,3196,2757,2623,3133,4054,4435,4156,4176,5139,4821,3850,3183,2504,1520,685
E07000041,female,3281,2644,2635,4315,7171,4478,3980,3530,3744,3917,3370,3083,3190,2525,2196,1937,1889,1356,834
E07000041,male,3426,2879,2703,4255,7144,4467,4129,3763,3760,3771,3295,2806,2960,2278,1798,1511,1110,673,260
E07000042,female,2206,2035,2277,2289,1841,1906,1962,2263,2941,3087,2793,2636,2934,2416,1916,1546,1303,913,552
E07000042,male,2296,2249,2401,2460,1818,1992,1732,2176,2724,2834,2676,2529,2903,2443,1807,1338,994,524,224
E07000043,female,2475,2346,2563,2670,2271,2319,2295,2628,3332,3499,3361,3121,3705,3239,2485,2086,1733,1232,825
E07000043,male,2538,2447,2703,2952,2615,2340,2361,2403,3111,3360,3184,2905,3510,3054,2220,1851,1255,670,312
E07000044,female,1788,1937,2208,2284,1637,1720,1689,2061,2940,3469,3375,3235,3849,3237,2252,2016,1553,1174,682
E07000044,male,1932,2028,2378,2473,2190,1802,1569,1895,2531,3106,2941,2974,3542,3024,2178,1728,1195,664,307
E07000045,female,2841,2941,3279,3481,2698,2691,2849,3463,4491,4984,4524,4475,5107,4396,3341,2900,2556,1876,1202
E07000045,male,3129,3103,3639,3734,2929,2770,2782,3081,4171,4705,4213,4131,4790,4183,3029,2484,1749,1085,469
E07000046,female,1517,1533,1651,1750,1490,1323,1467,1718,2203,2342,2416,2323,2877,2383,1770,1488,1137,810,515
E07000046,male,1610,1582,1818,1939,1514,1344,1373,1552,2119,2347,2141,2186,2722,2341,1778,1335,903,487,169
E07000047,female,1276,1253,1483,1411,1134,1118,1198,1435,1813,2195,2059,1984,2323,1947,1462,1166,1017,730,479
E07000047,male,1298,1381,1546,1603,1240,1169,1170,1306,1762,2073,1941,1814,2168,1951,1413,1074,707,388,168
E07000061,female,2503,2400,2614,2978,3019,2972,2970,2988,3312,3483,3093,2924,3459,2888,2550,2367,2306,1698,1213
E07000061,male,2844,2461,2735,3174,3060,3012,2786,2840,3238,3292,2909,2608,3142,2637,2132,1825,1527,905,444
E07000062,female,2716,2314,2598,2865,2991,2840,2568,2749,3336,3417,3192,2830,3123,2296,1785,1520,1333,1007,711
E07000062,male,2854,2468,2651,2867,2783,2753,2640,2902,3337,3413,2917,2572,2951,2359,1621,1288,884,503,219
E07000063,female,2395,2504,2609,2702,2237,2150,2348,2908,3586,3762,3396,3315,3693,3250,2634,2325,2039,1422,960
E07000063,male,2667,2714,2908,2915,2471,2380,2157,2531,3289,3711,3333,3073,3548,2853,2214,1975,1436,799,375
E07000064,female,2006,1972,2499,2450,1766,1656,1700,2144,2919,3371,3148,3142,4177,3591,2948,2647,2403,1792,1288
E07000064,male,2044,2110,2567,2697,1892,1676,1501,1887,2789,3137,2905,2901,3689,3286,2586,2241,1634,1052,516
E07000065,female,3541,4006,4453,4375,3112,2947,3271,4261,5641,6061,5443,5076,6052,5299,4014,3455,2925,2015,1413
E07000065,male,3988,4132,4590,4588,3223,3240,2885,3653,5084,5807,5274,4788,5486,4925,3553,3014,2135,1166,524
E07000066,female,5532,5242,5364,5402,5029,5758,5923,6116,6686,6691,5893,5112,5329,4275,3597,3204,2509,1566,856
E07000066,male,5900,5508,5480,5712,5139,5210,5591,5750,6525,6384,5753,4699,5049,3867,2926,2527,1725,805,337
E07000067,female,4649,4243,4289,4256,3994,4240,4512,5072,5911,5777,4901,4573,5149,3897,2881,2342,2056,1419,967
E07000067,male,4883,4467,4623,4541,3944,4108,4230,4854,5757,5668,4849,4485,4787,3794,2714,2050,1470,841,321
E07000068,female,1958,2035,2256,2222,1773,1973,2192,2466,2864,3193,2622,2195,2402,2022,1682,1560,1308,887,543
E07000068,male,1971,2034,2275,2396,1867,1900,2039,2248,2692,2979,2599,2179,2352,1785,1432,1254,910,557,219
E07000069,female,2135,2129,2489,2660,2270,2002,2075,2578,3256,3285,2948,2894,3733,3100,2531,1959,1468,990,592
E07000069,male,2044,2207,2660,2846,2505,2147,2024,2460,3058,3235,3047,2708,3312,2859,2112,1742,1128,563,213
E07000070,female,4868,4622,4629,5082,4942,5237,5392,5786,6564,6519,5654,5060,5643,4363,3414,2865,2367,1601,919
E07000070,male,5101,4968,5076,5195,4929,5372,5175,5876,6293,6360,5558,5031,5181,4146,3011,2619,1761,918,394
E07000071,female,5132,4588,4665,5516,6886,5849,5690,5779,6363,6307,5348,4842,5687,4253,3277,2807,2271,1560,974
E07000071,male,5588,4879,5006,5841,7302,6155,5713,5860,6234,6028,5160,4577,5034,4132,3006,2421,1684,844,356
E07000072,female,3592,3330,3468,3637,3359,3398,3894,4300,5055,5146,4422,3884,4196,3399,2658,2345,1982,1402,898
E07000072,male,3830,3514,3709,3806,3359,3224,3572,3989,4607,4802,4258,3702,4013,3203,2330,1977,1505,796,319
E07000073,female,2967,2403,2382,2463,2518,3136,3034,2921,3027,3073,2825,2359,2093,1723,1561,1573,1267,700,373
E07000073,male,3124,2554,2519,2614,2358,2834,2953,2745,2969,2943,2639,2326,2045,1488,1177,1070,873,386,162
E07000074,female,1447,1578,1777,1706,1369,1215,1458,1915,2507,2472,2293,2179,2558,2114,1520,1162,923,573,468
E07000074,male,1554,1695,1951,1883,1520,1252,1392,1743,2285,2424,2314,2189,2468,2038,1439,1158,681,343,157
E07000075,female,2108,2146,2510,2540,1984,1822,2107,2666,3354,3274,2901,2671,3114,2618,2042,1821,1394,928,523
E07000075,male,2218,2244,2614,2667,2134,1916,2023,2562,3204,3256,2878,2614,2947,2381,1873,1574,1016,516,173
E07000076,female,3361,3148,3655,3952,3188,2876,2944,3531,4495,4885,4545,4590,5977,5460,4479,3887,3231,2319,1466
E07000076,male,3388,3365,3945,4104,3477,2803,2639,3186,4189,4557,4328,4170,5228,4977,4123,3328,2387,1323,556
E07000077,female,2208,2483,2577,2467,1796,1766,2181,2671,3302,3433,3030,2502,2639,2121,1589,1328,1125,734,526
E07000077,male,2438,2525,2732,2662,1947,1868,2089,2442,3105,3252,3016,2530,2657,2161,1473,1195,785,474,203
E07000078,female,3231,2814,3047,3908,4780,4560,3922,3735,3832,4219,3537,3140,3315,2727,2275,2098,1745,1381,860
E07000078,male,3265,2896,3076,3454,4382,4725,4462,3970,4122,4057,3580,3107,3068,2415,2052,1557,1211,810,310
E07000079,female,1928,2022,2283,2393,1920,1670,1817,2483,3166,3432,3270,2957,3245,2783,2176,1892,1632,1171,716
E07000079,male,2017,2145,2452,2450,1971,1755,1697,2357,2990,3201,2963,2823,3070,2656,1984,1582,1175,661,275
E07000080,female,2029,2011,2335,2622,1981,1781,1791,2364,3080,3214,3040,2907,3244,2747,2070,1685,1318,960,576
E07000080,male,2040,2107,2439,2883,2275,1815,1770,2242,3047,3163,2926,2771,3103,2681,2040,1483,930,518,212
E07000081,female,4119,3529,3529,3767,4280,4424,4090,3968,4545,4695,4025,3257,3383,2850,2127,1858,1589,1132,607
E07000081,male,4132,3653,3744,4172,4039,4264,4142,4193,4676,4563,3998,3344,3216,2550,1993,1539,1131,573,225
E07000082,female,2982,2985,3273,3299,2535,2422,2724,3562,4460,4662,4212,3809,4253,3420,2639,2291,1806,1272,809
E07000082,male,3128,3195,3509,3698,2723,2449,2776,3520,4325,4410,4112,3835,4016,3285,2486,1868,1308,723,293
E07000083,female,2212,2095,2240,2176,2059,2048,2296,2587,3147,3303,2983,2705,2931,2569,2039,1683,1343,962,571
E07000083,male,2444,2235,2452,2359,2079,1966,2191,2579,3137,3221,2831,2528,2797,2346,1968,1438,994,533,222
E07000084,female,5568,4903,4999,4749,4411,5766,5845,6246,6853,6877,5666,4761,5132,4054,2985,2461,1838,1221,704
E07000084,male,5860,5174,5295,5050,4381,5338,5670,6036,6864,6938,5892,4793,5032,3801,2798,2131,1419,756,283
E07000085,female,3072,3169,3564,3633,2574,2442,2924,3596,4572,5029,4426,3762,4205,3498,2773,2212,1852,1339,859
E07000085,male,3123,3337,3704,3969,2848,2620,2582,3351,4161,4586,4401,3811,4015,3301,2365,1951,1361,720,303
E07000086,female,3868,3354,3548,3698,3649,3706,4125,4458,4756,4994,4456,3852,4087,3162,2553,2161,1831,1214,695
E07000086,male,3980,3755,3833,3891,3606,3625,3805,4120,4692,4729,4438,3878,3887,2988,2353,1825,1336,658,286
E07000087,female,2702,2823,3230,3262,2646,2738,2721,3571,4451,4641,4041,3583,3960,3593,2735,2439,1941,1287,762
