ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000083,female,2437,2437,2232,2155,1902,2451,2520,2552,2888,3281,3328,2971,2773,2980,2391,1910,1457,980,683
E07000083,male,2691,2565,2363,2401,1902,2298,2346,2455,2907,3377,3215,2814,2611,2735,2199,1661,1095,638,267
E07000084,female,5666,5558,4782,4781,4020,5546,6289,6025,6515,6837,6643,5282,4585,4960,3617,2745,2019,1275,853
E07000084,male,6188,5839,4966,5160,4165,5206,5793,5882,6407,6842,6697,5529,4493,4579,3284,2433,1598,850,431
E07000085,female,3001,3429,3403,3518,2598,2646,2779,3377,4154,4878,4984,4277,3667,4235,3213,2601,1938,1402,973
E07000085,male,3231,3465,3527,3856,2812,2792,2528,2775,3813,4389,4680,4232,3629,3922,2946,2182,1572,864,406
E07000086,female,3792,3997,3418,3450,3305,4059,4186,4343,4564,4767,4952,4120,3760,3874,2894,2445,1805,1243,806
E07000086,male,4027,4153,3753,3802,3317,3981,3773,4060,4352,4620,4619,4236,3582,3689,2638,2056,1403,801,335
E07000087,female,2869,3025,2983,3129,2708,2950,3101,3159,4014,4559,4556,3851,3578,4038,3276,2572,2059,1374,886
E07000087,male,2906,3091,3199,3551,3283,3219,2958,2991,3694,4185,4421,3985,3204,3756,2863,2260,1646,915,368
E07000088,female,2372,2521,2297,2378,2321,2646,2677,2373,2840,3028,3096,2701,2356,2673,1967,1571,1336,821,557
E07000088,male,2595,2795,2422,2701,2574,2855,2713,2498,2694,2876,3079,2811,2252,2553,1705,1392,954,530,227
E07000089,female,2778,3074,2831,2530,1860,2195,2555,3199,3828,3752,3642,2942,2600,2960,2302,1805,1239,865,561
E07000089,male,2863,3163,3032,2768,2174,2804,2523,2994,3718,3724,3753,2926,2373,2648,1991,1577,1021,559,266
E07000090,female,3252,3324,3239,3619,3271,3467,3321,3073,3862,4655,4720,4321,3770,4370,3401,2920,2350,1562,996
E07000090,male,3429,3620,3377,3810,3541,3440,3150,2855,3394,4091,4476,4119,3665,3916,3023,2381,1862,1028,452
E07000091,female,4203,4518,4406,4532,3839,4045,4139,4459,5704,6435,6987,6347,6295,7416,5819,4856,3984,2845,2274
E07000091,male,4303,4795,4698,4840,4192,4118,3690,3967,4972,5968,6525,5960,5858,6731,5378,4081,3211,1912,973
E07000092,female,3247,2985,2453,2645,2816,3636,3676,3575,3609,3625,3367,2574,2241,2126,1625,1281,945,683,469
E07000092,male,3502,3092,2688,2757,2972,3695,3696,3464,3713,3687,3445,2726,2086,2118,1584,1125,672,389,177
E07000093,female,3509,3639,3352,3261,2832,3219,3246,3610,4432,4765,4880,4018,3722,4177,3162,2388,1847,1265,837
E07000093,male,3460,3764,3474,3496,2866,3155,2990,3300,4144,4583,4760,4131,3462,3866,2918,2208,1476,780,358
E07000094,female,3264,3554,3347,4009,4423,2982,3136,3723,4262,4401,4531,3911,3482,3822,2947,2429,1970,1464,1020
E07000094,male,3323,3718,3593,4312,3784,2981,2934,3327,4048,4272,4447,3777,3377,3579,2720,2093,1487,888,397
E07000095,female,3123,3049,2645,2734,2595,3168,3430,3229,3443,3857,3555,3017,2433,2594,2065,1867,1457,927,521
E07000095,male,3267,3140,2873,2940,2722,3073,2966,3031,3094,3560,3339,2807,2226,2416,1827,1468,1052,581,220
E07000096,female,4780,4815,4190,4215,3695,4805,5239,5297,5454,5612,5760,4868,4023,4038,2909,2492,2177,1510,919
E07000096,male,5071,5074,4393,4259,3909,4761,4890,5092,5487,5594,5516,4853,4064,3685,2609,2024,1594,954,442
E07000098,female,3437,3398,3006,2840,2725,3283,3504,3527,3797,3952,3959,3108,2747,2851,2203,1781,1548,1101,809
E07000098,male,3509,3606,3167,3071,2599,3068,3061,3333,3355,3586,3648,3049,2499,2545,1840,1498,1095,724,328
E07000099,female,4017,4125,3680,3494,2992,3797,4491,4671,5052,5024,4880,3993,3528,3774,2812,2429,2046,1319,917
E07000099,male,4349,4256,3810,3665,3046,3725,4031,4503,4832,4960,4952,4025,3400,3517,2718,2008,1559,827,387
E07000102,female,2823,2947,2717,2625,2119,2568,2984,3282,3427,3534,3587,2854,2456,2568,1907,1696,1393,959,676
E07000102,male,2967,3119,2830,2731,2218,2516,2605,2992,3344,3488,3448,2772,2367,2328,1702,1374,1022,570,282
E07000103,female,3719,3344,2689,2487,2629,3976,4587,4076,3609,3356,2878,2431,2023,1916,1447,1279,988,748,482
E07000103,male,3705,3392,3021,2691,2556,3712,4235,4193,3667,3490,3092,2542,2013,1701,1290,1044,763,364,213
E07000105,female,3881,4118,3831,3742,3102,3630,3755,3874,4367,4937,4545,3688,3387,4022,3000,2206,1711,1166,814
E07000105,male,4068,4069,4015,3818,3340,3392,3270,3373,3961,4841,4584,3600,3275,3673,2680,1944,1310,692,366
E07000106,female,3635,3887,3864,6247,10405,4323,4073,3877,4467,5085,5020,4645,4445,5137,3915,3118,2472,1804,1354
E07000106,male,3990,4208,4210,6039,10622,5274,3948,3505,3917,4770,4793,4277,4135,4670,3402,2689,1767,1125,549
E07000107,female,3719,3428,2937,2908,2832,4087,4219,3674,3653,4001,3485,2867,2361,2380,1824,1566,1311,815,527
E07000107,male,3852,3475,3107,2979,2736,3602,3901,3851,3706,3845,3584,2962,2365,2289,1611,1275,1009,536,252
E07000108,female,2963,3164,3018,3201,2871,2891,3097,2955,3524,4062,4316,4038,3796,4260,3134,2377,1813,1346,876
E07000108,male,3160,3288,3033,3425,3007,3034,2878,2807,3375,4066,4214,3872,3680,4108,3040,2160,1465,785,347
E07000109,female,3590,3514,2997,3068,3143,3604,3481,3371,3605,3847,3724,3027,2701,2852,2140,1888,1479,915,505
E07000109,male,3702,3598,3314,3347,3040,3523,3394,3197,3557,3953,3728,3126,2632,2583,1992,1559,1173,605,241
E07000110,female,4979,4869,4521,4436,4166,5130,5456,5119,5718,6181,5951,5030,4591,5077,3680,3097,2397,1576,1045
E07000110,male,5408,5201,4778,4870,4581,5148,5120,4835,5548,6219,5897,5063,4265,4849,3482,2635,1774,952,375
E07000111,female,3589,3757,3461,3229,2722,2792,3041,3815,4298,4759,4378,3922,3586,4079,2935,2395,1938,1350,872
E07000111,male,3702,3952,3535,3358,2493,2924,2886,3479,3908,4356,4453,3711,3383,3682,2662,2043,1536,846,338
E07000112,female,2891,2967,2643,2991,2688,2936,2926,2821,3367,4003,4023,3720,3643,4238,3020,2450,1871,1384,1038
E07000112,male,2873,3234,2905,3219,2974,3081,2838,2825,3382,4086,3995,3536,3357,4078,2892,2169,1482,849,443
E07000113,female,4436,4425,4042,4316,3725,4191,4566,4207,4635,5321,5220,4513,4021,4633,3435,2543,1859,1240,767
E07000113,male,4660,4820,4171,4518,4264,4205,4044,3948,4469,5111,5216,4553,4010,4407,3230,2282,1408,771,283
E07000114,female,4050,4113,3603,4132,3790,3989,4010,3811,4247,4884,4928,4491,4546,5197,3905,3123,2447,1784,1212
E07000114,male,4375,4272,4099,4485,4164,3614,3524,3303,3941,4384,4738,4202,4212,4800,3575,2588,1762,1057,465
E07000115,female,3591,4002,3958,3877,3179,3265,3677,4020,4756,5092,4825,3957,3230,3790,3014,2372,1803,1088,731
E07000115,male,3930,4274,4069,4260,3022,3190,3117,3515,4548,4849,4799,3930,3373,3491,2618,2039,1457,770,301
E07000116,female,3305,3707,3709,3695,2386,3194,3428,3597,4318,4593,4389,3655,3142,3406,2596,1983,1788,1333,904
E07000116,male,3485,3999,3678,3469,2519,3235,3669,3713,4383,4747,4377,3485,2897,3298,2366,1725,1250,792,395
E07000117,female,2830,2873,2362,2406,2613,3009,2934,2621,2674,3028,3035,2733,2471,2754,1919,1490,1126,786,568
E07000117,male,2967,2962,2622,2661,2669,2829,2732,2588,2648,3097,2916,2735,2418,2622,1807,1292,824,448,193
E07000118,female,3233,3234,2978,2949,2754,3494,3426,3438,3990,4337,4146,3585,3328,3722,2773,1967,1461,930,627
E07000118,male,3401,3428,3201,3072,2995,3521,3482,3474,4250,4298,4415,3648,3300,3746,2649,1830,1115,520,246
E07000119,female,1709,1970,1918,1832,1500,1753,1863,1868,2315,2965,3186,2847,2600,3058,2504,2103,1712,1212,732
E07000119,male,1792,2007,1952,2077,1771,1853,1941,1892,2282,2819,2999,2773,2573,2874,2285,1705,1252,674,322
E07000120,female,2695,2578,2257,2410,2283,2742,2642,2347,2602,2878,2723,2456,2157,2346,1851,1390,1085,654,409
E07000120,male,2755,2689,2527,2537,2413,2511,2511,2299,2549,2965,2723,2372,2156,2312,1704,1211,772,428,174
E07000121,female,3839,3441,3317,4899,7339,3979,3970,3726,3968,4754,4979,4383,3994,4290,3319,2810,2181,1425,978
E07000121,male,4009,3845,3621,4932,7862,4130,3763,3468,3889,4548,4609,4098,3789,4184,3134,2458,1623,863,371
E07000122,female,3106,2986,2649,2419,2427,3047,3180,2698,2832,3038,3016,2896,2589,2690,1939,1503,1167,856,479
E07000122,male,3249,3109,2670,2629,2475,2956,3093,2791,2823,2927,2903,2667,2603,2706,1911,1313,884,474,225
E07000123,female,4572,4421,3737,4603,7028,5070,4528,4106,4295,4597,4549,3845,3257,3104,2422,2155,1706,1051,657
E07000123,male,4760,4674,3945,4779,7392,5537,4838,4421,4436,4802,4765,3910,3340,3140,2216,1797,1303,643,284
E07000124,female,1262,1628,1698,1755,1188,1359,1313,1474,1989,2423,2454,2116,1889,2174,1633,1303,991,683,456
E07000124,male,1344,1698,1818,1933,1393,1370,1203,1302,1890,2271,2473,2104,1833,2100,1552,1107,773,393,174
E07000125,female,2143,2200,1925,1951,1760,2217,2127,2144,2503,2721,2630,2290,2145,2161,1505,1069,850,576,397
E07000125,male,2172,2299,2066,1960,1874,1986,1970,2006,2346,2714,2607,2299,2106,2199,1416,988,619,322,155
E07000126,female,2969,3210,2936,2997,2734,3363,3218,3238,3893,4214,4235,3570,3328,3671,2816,2238,1634,1065,658
E07000126,male,3205,3319,2986,3142,2954,3152,3253,2897,3786,4071,4093,3503,3152,3447,2582,1974,1207,686,289
E07000127,female,2870,3022,2883,3854,4353,2823,2705,2795,3718,4184,4255,3837,3581,3900,3057,2436,1736,1130,720
E07000127,male,2987,3242,3227,3713,4227,3153,2432,2484,3348,4024,4127,3626,3219,3545,2790,2172,1377,660,270
E07000128,female,2369,2720,2624,2777,2636,2692,2575,2607,3305,4040,4159,3949,3690,4350,3588,3112,2322,1599,994
E07000128,male,2677,2918,2932,3147,2828,2751,2540,2484,2930,3749,4049,3656,3539,4025,3327,2662,1882,932,410
E07000129,female,2652,2882,2645,2632,2281,2916,3052,2828,3422,3679,3732,3091,2749,3146,2405,1981,1476,929,644
E07000129,male,2866,2979,2776,2965,2537,2701,2761,2704,3152,3693,3559,3126,2696,2958,2205,1644,1132,612,250
E07000130,female,4634,4642,4224,5465,7952,5399,5507,4908,5486,6021,5927,5158,4862,4946,3862,2991,2380,1666,1033
E07000130,male,4904,4817,4471,6643,10670,5208,5156,4835,5458,5859,5910,5178,4731,4811,3509,2674,1838,991,441
E07000131,female,2198,2621,2593,2483,1871,2056,2118,2539,3268,3821,3654,3033,2697,3013,2235,1826,1312,926,657
E07000131,male,2402,2856,2785,2715,2179,2081,2011,2372,3112,3632,3677,3067,2749,2944,2144,1604,1096,531,266
E07000132,female,2920,2913,2832,2743,2640,3074,3203,3233,3755,4254,4139,3630,3526,3843,2855,2109,1593,1124,699
E07000132,male,3132,3119,3025,3028,2675,2912,2945,3145,3650,4187,4084,3612,3428,3771,2650,1933,1268,702,252
E07000133,female,1383,1454,1352,1422,1206,1278,1366,1420,1711,2156,2124,1758,1666,1750,1308,989,808,504,340
E07000133,male,1379,1459,1408,1447,1225,1319,1228,1258,1621,2015,2159,1728,1719,1730,1253,936,606,320,151
E07000134,female,2610,2766,2701,2662,2617,2709,2912,2804,3564,3851,3716,3125,2843,3210,2375,1705,1291,876,629
E07000134,male,2719,3029,2814,2880,2599,2647,2564,2745,3519,3917,3734,3095,3027,3183,2310,1601,994,523,232
E07000135,female,1470,1534,1441,2173,1629,1520,1618,1577,1762,2061,2162,1753,1587,1709,1375,1285,1111,705,464
E07000135,male,1480,1545,1539,2347,2161,1142,1449,1365,1675,1847,2012,1790,1519,1534,1213,1025,780,425,200
E07000136,female,2174,1899,1691,1703,1681,2242,2266,1953,2022,2348,2345,2120,2064,2147,1678,1379,1083,722,467
E07000136,male,2189,1969,1658,1891,1838,2304,2276,1923,2081,2145,2222,1974,1976,2115,1659,1195,829,483,165
E07000137,female,3202,3283,3107,3454,2795,3279,2963,2875,3979,4745,5333,5299,5448,6475,5083,3764,2684,1715,1048
E07000137,male,3245,3418,3243,3652,3259,3307,3000,2744,3516,4384,4875,4795,5072,6342,5051,3568,2323,1234,509
E07000138,female,2874,2393,2070,3716,6511,3684,3389,2757,2655,2922,3115,2577,2335,2265,1698,1435,1171,820,612
E07000138,male,3046,2685,2170,3329,6189,3934,3628,2889,2753,2862,2953,2492,2232,2230,1560,1145,842,495,208
E07000139,female,2939,3023,3039,3068,2466,2926,3092,3097,3807,4552,4423,3683,3438,4066,3345,2611,1811,1128,781
E07000139,male,3002,3005,3041,3266,2714,3150,3117,2864,3557,4225,4161,3425,3327,3842,3084,2431,1497,807,376
E07000140,female,2531,2290,2228,2430,2145,2606,2557,2480,2993,3224,3382,3048,2938,3351,2637,2212,1696,1086,710
E07000140,male,2500,2550,2277,2577,2131,2634,2504,2325,2851,3135,3301,2912,2747,3278,2457,2054,1345,783,340
E07000141,female,3790,4020,3866,3951,3102,3712,3943,3980,4870,5418,5512,5030,4616,4967,3781,2778,2137,1476,1039
E07000141,male,3997,4075,3900,4057,3188,3498,3401,3660,4482,5108,5317,4588,4257,4751,3536,2537,1671,937,428
E07000142,female,2346,2413,2412,2734,2115,2263,2338,2400,2946,3720,3814,3378,3297,3554,2718,2015,1486,957,559
E07000142,male,2547,2567,2498,2760,2317,2259,2089,2085,2744,3298,3593,3224,3087,3557,2789,1884,1268,663,264
E07000143,female,3702,3654,3265,3584,3292,3740,3709,3503,4083,4811,4821,4368,4428,5170,3782,3146,2383,1610,1143
E07000143,male,3903,4008,3467,3869,3643,4048,3891,3563,4111,4647,4897,4155,4068,4859,3848,2917,2015,1119,476
E07000144,female,2939,3147,3198,3489,2617,2855,3214,3381,4384,4950,4861,4409,4284,4969,3746,3063,2443,1764,1084
E07000144,male,3106,3388,3416,3527,2960,2942,2884,3269,4133,4818,4787,4180,3854,4712,3561,2786,1951,1092,463
E07000145,female,2665,2734,2567,2842,2651,2843,2741,2427,2837,3507,3503,3167,3219,3606,2885,2133,1698,1148,809
E07000145,male,2887,2852,2565,3034,2870,3103,2857,2450,2776,3125,3382,3065,3026,3569,2754,1920,1369,739,290
E07000146,female,4265,4088,3605,3811,3504,4278,4204,3734,4569,5100,5484,5048,5134,5986,4683,3742,2885,1919,1180
E07000146,male,4347,4164,3841,3976,4013,4572,4072,3710,4258,5050,5187,4718,4616,5501,4366,3436,2365,1252,598
E07000147,female,2144,2255,2159,2516,2046,2231,2144,2055,2699,3338,3776,3925,4199,5051,3844,3149,2546,1784,1210
E07000147,male,2216,2355,2361,2536,2203,2298,2220,2056,2606,3213,3518,3620,3859,4751,3760,2831,2130,1191,457
E07000148,female,4189,3801,2891,4140,8974,6332,5509,4275,3931,3972,3685,3289,3166,3165,2372,2024,1705,1240,884
E07000148,male,4464,3927,3086,3878,8317,6401,5937,4611,4424,4328,3961,3217,2940,2830,2173,1650,1234,769,406
E07000149,female,3562,3655,3525,3586,2769,3361,3560,3707,4545,4906,5035,4391,4213,4930,3826,2901,2268,1613,944
E07000149,male,3530,3947,3641,3889,2808,2987,3324,3495,4142,4728,4672,4205,4009,4684,3640,2846,1847,1071,437
E07000150,female,2479,2446,1899,1942,1826,2503,2735,2201,2205,2433,2433,2067,1793,1605,1228,990,678,419,236
E07000150,male,2593,2369,1956,1862,1859,2241,2627,2332,2163,2403,2469,1998,1656,1470,1067,834,515,257,98
E07000151,female,2070,2366,2243,2133,1802,1865,1956,2226,2934,3413,3289,2770,2570,2777,2010,1416,996,713,425
E07000151,male,2136,2430,2453,2401,2114,2122,1875,2042,2673,3238,3334,2846,2587,2761,1971,1346,890,426,176
E07000152,female,2426,2731,2586,2611,2027,2341,2541,2711,3323,3650,3356,2867,2897,3077,2134,1552,1162,831,632
E07000152,male,2552,2815,2825,3034,2230,2270,2205,2473,3137,3630,3427,2916,2735,2995,2106,1533,990,521,225
E07000153,female,3198,3175,2868,2681,2377,3015,3085,3130,3646,3773,3480,2853,2724,3177,2077,1608,1162,932,646
E07000153,male,3214,3336,2939,2688,2645,2817,3003,3111,3550,3661,3524,2838,2680,2769,2116,1416,950,487,254
E07000154,female,7979,7629,6239,6494,7519,7989,8733,7516,7758,7439,7384,6160,5519,5543,3854,3086,2394,1679,1090
E07000154,male,8403,7743,6050,6549,7534,7904,8521,8204,7861,7544,7319,5981,5127,5212,3592,2608,1868,1006,473
E07000155,female,2372,2740,2664,2427,1744,2042,2292,2848,3450,3826,3784,3052,2696,3147,2121,1539,1140,812,553
E07000155,male,2562,2780,2788,2711,2048,2053,2068,2297,3136,3642,3556,3121,2714,2954,2166,1473,1005,533,250
E07000156,female,2552,2522,2216,2196,1764,2294,2554,2408,2764,2890,2770,2467,2278,2573,1790,1303,971,692,472
E07000156,male,2638,2649,2252,2320,1942,2016,2250,2208,2670,2961,2653,2282,2229,2316,1729,1195,786,415,210
E07000163,female,1228,1380,1397,1509,1065,1217,1242,1314,1803,2231,2281,2175,2034,2262,1812,1375,1156,813,573
E07000163,male,1308,1481,1583,1580,1198,1265,1188,1195,1602,2050,2115,2064,2007,2077,1600,1164,820,433,229
E07000164,female,2108,2281,2273,2360,1901,2045,2054,2156,2843,3525,3865,3275,3118,3456,2758,2356,1656,1104,668
E07000164,male,2194,2477,2361,2517,2015,2554,2163,2053,2545,3343,3676,3176,3036,3329,2580,1920,1333,719,281
E07000165,female,3985,4501,4482,4378,3220,3877,4193,4539,5500,6461,6508,5600,4979,5309,4304,3683,2791,2043,1390
E07000165,male,4189,4723,4622,5331,3223,4187,4253,4206,5197,6059,6325,5495,4661,5127,3721,3073,2087,1134,560
E07000166,female,1431,1313,1294,1258,1077,1337,1383,1261,1496,1891,1885,1734,1593,1767,1263,1056,753,449,266
E07000166,male,1481,1488,1545,1778,2441,2705,1696,1397,1667,1816,1868,1738,1550,1656,1245,934,607,304,142
E07000167,female,1160,1288,1296,1440,1148,1221,1208,1159,1696,2053,2116,2073,1981,2119,1699,1378,1054,687,418
E07000167,male,1277,1393,1322,1684,1258,1186,1104,1162,1503,1868,2131,1930,1929,2181,1606,1138,834,443,189
E07000168,female,2606,2688,2514,2736,2767,2829,2578,2457,3189,3708,4195,4090,4002,4416,3523,2866,2174,1483,873
E07000168,male,2759,2702,2717,2961,3000,2881,2550,2322,2908,3490,4037,3804,3716,4210,3059,2432,1607,876,364
E07000169,female,2366,2504,2335,2307,2005,2484,2539,2491,3055,3497,3596,2977,2726,2823,2115,1613,1159,805,487
E07000169,male,2502,2649,2377,2409,2142,2373,2341,2390,2898,3377,3415,3109,2629,2835,1925,1375,894,462,229
E07000170,female,3749,3665,3341,3507,3512,4178,3871,3619,4247,4796,4638,3898,3525,3731,3094,2338,1612,975,653
E07000170,male,3892,3749,3435,3705,3511,3871,3593,3499,4011,4640,4658,3956,3537,3538,2908,2012,1270,593,250
E07000171,female,3151,3092,2932,3305,2890,2982,3115,3080,3859,4429,4512,3939,3614,3999,2996,2333,1736,1122,691
E07000171,male,3240,3154,3065,3416,3413,3190,3112,2998,3676,4320,4569,3922,3715,3811,2890,2057,1345,741,278
E07000172,female,3007,3039,2605,3058,3107,3617,3472,3331,3719,4078,4248,3588,3271,3731,2801,2259,1694,1110,704
E07000172,male,3350,3215,2744,3103,3341,3859,3426,3381,3696,4210,3938,3556,3200,3464,2588,1919,1350,718,340
E07000173,female,3171,3223,2963,3166,2962,3437,3631,3586,4130,4436,4522,3894,3601,3787,2880,2479,1832,1211,672
E07000173,male,3339,3474,3181,3325,3164,3314,3225,3408,3797,4241,4314,3748,3423,3588,2532,2037,1414,736,299
E07000174,female,3332,3091,2597,2830,3198,3557,3582,3138,3385,3933,4146,3580,3104,3075,2563,1946,1598,1027,580
E07000174,male,3378,3232,2775,2996,3175,3472,3508,3097,3359,3922,3928,3556,3130,3050,2285,1687,1139,554,275
E07000175,female,3208,3430,3141,3216,3189,3144,3157,3236,4008,4487,4586,4126,3705,4146,3200,2441,1799,1198,780
E07000175,male,3396,3449,3233,3480,3336,3358,3178,3071,3811,4551,4517,3957,3619,3970,2932,2205,1392,720,323
E07000176,female,2853,3522,3087,3141,3041,2917,3135,3718,4069,4485,4311,3726,3362,3652,2847,2260,1860,1325,818
E07000176,male,3105,3629,3325,3300,3537,2905,2908,3333,3994,4298,4398,3712,3325,3472,2618,1917,1430,767,395
E07000177,female,4496,4628,4121,4115,3365,4376,5169,4868,5297,5595,5400,4491,3898,4032,3065,2515,1878,1291,819
E07000177,male,4869,4837,4032,4175,3815,4585,5234,4814,4964,5552,5391,4490,3791,3874,2840,2163,1548,827,334
E07000178,female,4571,4270,3622,5610,12236,6310,6497,4728,4184,4145,3962,3397,2956,2739,2197,1832,1401,1034,809
E07000178,male,4840,4295,3877,5735,13386,7648,6655,5394,4078,4239,3909,3307,2757,2621,1875,1488,1146,642,324
E07000179,female,4018,4211,3963,3732,2859,3365,3991,4175,5146,5668,5306,4529,3976,4291,3620,2774,2055,1425,1032
E07000179,male,4177,4370,3828,4288,3343,3961,3832,4067,4810,5256,5235,4409,3781,4060,3083,2493,1693,924,431
E07000180,female,3724,3755,3496,3390,2730,3515,3892,3990,4405,4703,4790,4189,3630,3813,3081,2418,1927,1295,908
E07000180,male,3884,3868,3808,4072,2955,3615,3894,3952,4319,4640,4709,3985,3614,3779,2811,2210,1513,868,387
E07000181,female,3160,3224,2943,2872,2303,2933,3312,3271,3909,4210,4253,3468,3222,3512,2775,2074,1707,1170,804
E07000181,male,3339,3267,3008,2997,2700,3462,3337,3195,3653,3917,4124,3403,2953,3232,2518,1906,1290,798,388
E07000187,female,2961,3087,3020,3529,2449,2931,2779,2950,3758,4496,4481,3914,3686,3998,3031,2314,1866,1298,899
E07000187,male,3005,3269,3279,3847,2755,2804,2612,2666,3361,4136,4336,3718,3614,3782,2739,2049,1439,822,376
E07000188,female,3317,3392,3142,3383,3013,3261,3085,3034,3792,4565,4624,4040,4019,4286,3324,2570,1950,1410,968
E07000188,male,3450,3455,3405,3667,3111,3177,3016,2870,3564,4261,4551,4101,3857,4154,3138,2341,1547,881,420
E07000189,female,4423,4580,4357,4422,3787,4526,4039,4203,5168,5869,6125,5521,5564,6276,4895,3777,2954,2105,1531
E07000189,male,4497,4766,4405,4815,4098,4737,4281,4009,4938,5775,5845,5415,5459,5989,4519,3397,2385,1417,641
E07000192,female,2732,2843,2549,2772,2883,3179,3214,2838,3446,3958,3747,3062,2850,2911,2281,1864,1290,839,526
E07000192,male,2859,2986,2753,2999,2987,3117,3005,2859,3422,3974,3753,3064,2687,2831,2242,1510,931,524,203
E07000193,female,3538,3469,3290,3224,3088,3460,3568,3349,3799,4362,4344,3673,3192,3417,2720,2173,1711,1079,664
E07000193,male,3763,3573,3437,3352,3503,3710,3784,3538,3950,4367,4344,3802,3233,3233,2556,1837,1190,644,260
E07000194,female,2575,2693,2611,2657,2316,2525,2732,2977,3489,3967,3911,3360,3279,3759,3291,2285,1608,1011,724
E07000194,male,2639,2899,2852,3067,2807,2697,2565,2709,3505,3779,4019,3313,3059,3543,3100,2052,1299,625,267
E07000195,female,3142,3249,3118,3904,4855,3949,3718,3480,4013,4509,4557,3963,3767,4045,3126,2524,1990,1287,741
E07000195,male,3341,3411,3315,4097,5222,4357,3638,3499,3971,4495,4453,3932,3637,3894,2973,2169,1458,734,330
E07000196,female,2436,2700,2662,3024,2753,2672,2604,2695,3638,4307,4464,4003,3673,4020,3432,2605,1873,1228,779
E07000196,male,2562,2719,2902,3210,3343,3352,2796,2807,3473,4246,4441,3815,3547,3847,3145,2433,1474,728,304
E07000197,female,3088,3614,3316,3397,3354,3560,3581,3645,4447,4993,5044,4400,4128,4439,3756,2841,1994,1363,898
E07000197,male,3463,3715,3441,3766,4550,4046,3731,3544,4371,5056,5039,4320,4058,4324,3458,2569,1652,875,384
E07000198,female,2162,2501,2525,2625,2323,2243,2328,2544,3268,3963,3887,3448,3342,3897,2906,2264,1648,1058,671
E07000198,male,2324,2597,2667,2831,2436,2407,2261,2329,3264,3884,3820,3361,3276,3744,2895,2081,1312,661,258
E07000199,female,2298,2395,2123,2254,2215,2595,2632,2370,2768,2840,2710,2543,2315,2353,1730,1285,959,558,345
E07000199,male,2425,2558,2335,2394,2160,2389,2476,2322,2648,2951,2551,2258,2253,2241,1658,1101,652,320,128
E07000200,female,2109,2427,2594,2439,1849,2056,2057,2289,2952,3515,3449,3112,3126,3638,2804,1995,1656,1126,836
E07000200,male,2213,2555,2564,2724,1994,2117,1977,2123,2863,3286,3422,2874,2829,3452,2515,1963,1295,750,355
E07000202,female,4691,4276,3399,3774,4609,5535,5083,4574,4488,4449,4469,3954,3632,3387,2395,2134,1750,1344,837
E07000202,male,4872,4543,3896,4172,4689,5316,5770,4658,4582,4834,4392,3899,3341,3223,2335,1843,1347,840,362
E07000203,female,2382,2827,2715,2764,2138,2479,2546,2656,3286,3840,3854,3527,3441,3858,2763,2117,1648,1118,705
E07000203,male,2557,2843,2862,2851,2441,2576,2588,2473,3155,3815,3796,3343,3319,3740,2849,1974,1305,747,353
E07000207,female,4974,4687,4165,3531,2495,2813,4074,5300,5696,5605,5302,4262,3544,3713,2801,2374,1939,1376,1089
E07000207,male,4955,5088,4434,3950,2496,2871,3250,4894,5346,5320,5269,3944,3374,3277,2377,1907,1509,900,497
E07000208,female,2517,2434,2288,2441,2349,1948,2449,2852,3024,3035,2936,2371,2144,2242,1729,1404,1107,722,524
E07000208,male,2528,2580,2337,2384,1979,1997,2183,2623,2910,2893,2965,2317,1920,2105,1460,1123,901,475,263
E07000209,female,3924,4154,3866,4502,6619,4890,4424,4550,4874,4925,5029,4129,3549,3734,2711,2385,1883,1324,964
E07000209,male,4241,4394,3871,4885,7030,5668,4789,4641,4989,4895,4880,4044,3509,3577,2541,1958,1467,820,421
E07000210,female,2206,2479,2522,2444,1743,1967,1995,2717,3119,3427,3441,3080,2648,2960,2349,1930,1627,1078,756
E07000210,male,2397,2609,2480,2660,1847,1917,1942,2373,2853,3401,3505,3040,2527,2715,2109,1694,1309,750,362
E07000211,female,4809,4543,4101,3756,3199,4051,4865,5460,5322,5520,5312,4352,3854,4009,2998,2437,2117,1557,1160
E07000211,male,4843,4889,4039,4010,3282,4125,4394,5110,5343,5476,5400,4359,3619,3782,2689,2053,1536,922,501
E07000212,female,2429,2351,2008,2852,4418,2822,2519,2702,2963,2965,3043,2453,2085,2196,1683,1438,1283,829,603
E07000212,male,2452,2523,2130,2408,3960,2917,2426,2655,2803,2867,2981,2510,2056,2100,1610,1174,971,528,279
E07000213,female,3122,2856,2465,2473,2357,3029,3473,3619,3491,3856,3698,2979,2539,2660,2200,1939,1492,982,656
E07000213,male,3283,3128,2673,2684,2533,2847,3236,3458,3461,3562,3808,3097,2580,2533,1916,1666,1145,612,311
E07000214,female,2467,2670,2572,2464,2057,2236,2489,2817,3368,3591,3499,2894,2367,2539,1982,1687,1352,836,566
E07000214,male,2621,2774,2747,2714,2198,2417,2441,2729,3328,3647,3495,2864,2394,2378,1904,1486,990,553,252
E07000215,female,2435,2642,2430,2536,1878,2247,2398,2739,3114,3430,3363,2868,2538,2760,2162,1593,1322,979,677
