ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E06000050,male,9522,10313,10071,8842,9559,10114,9298,9515,9382,11424,12302,12239,10248,9722,9830,6638,4632,2413,1204
E06000051,female,7223,8190,8694,8328,6934,7965,8334,8739,8645,10858,12595,12444,11192,10883,11226,8240,5953,3899,2639
E06000051,male,7634,8723,9043,8424,7745,8920,9337,8693,8464,10656,12329,12503,10762,10261,10436,7391,4919,2681,1234
E06000052,female,13312,15677,15209,14236,14480,13663,14520,15688,15662,19647,21754,21842,20473,20022,21001,14236,10210,6734,4481
E06000052,male,14371,16480,15983,15232,15518,14081,13596,14463,14338,17541,19928,20378,19040,18429,19691,12683,8389,4502,2088
E06000053,female,60,51,43,31,61,70,60,84,63,91,67,71,78,66,95,51,45,23,25
E06000053,male,32,63,53,38,60,60,64,59,66,50,98,89,82,72,70,59,34,19,21
E06000054,female,12975,15208,15170,13186,10026,12155,14009,15170,14837,18489,19487,18254,15861,14758,15259,10965,8167,5524,3868
E06000054,male,13803,16024,15545,13824,11754,13576,14806,14333,14003,17228,18746,18132,14976,13899,14155,9675,6621,3819,1737
E06000055,female,5537,5824,5369,4685,4114,4966,5747,6342,5845,5962,6235,5774,4914,4293,4229,2934,2411,1723,1167
E06000055,male,5923,6053,5710,5193,4521,4841,5022,5656,5530,5920,6278,5642,4764,4031,3958,2639,1915,1085,540
E06000056,female,8695,9235,8563,7108,6294,8533,10606,10536,9781,10170,10811,10035,8164,7518,7455,5129,3808,2322,1382
E06000056,male,9276,9656,8866,7591,7059,8443,9961,9615,9210,9970,10606,9886,8205,6858,6897,4612,3235,1762,795
E06000057,female,7165,8224,8285,7652,6744,8061,8775,9295,8809,10738,12509,13471,12544,11689,11533,7704,5798,3664,2312
E06000057,male,7600,8666,9059,8260,7709,8265,8287,8286,8540,9947,11648,12443,11669,10814,10795,7017,4733,2512,1212
E06000058,female,9974,10882,10253,10188,12932,10844,11858,12971,11536,12576,13288,12934,11320,11167,11819,8388,6912,5285,3592
E06000058,male,10301,11727,10998,10831,13767,11922,12086,13264,12245,13034,13785,12762,10756,10084,10861,7353,5651,3373,1812
E06000059,female,7756,9464,10000,9022,6753,7778,8699,9279,9512,12135,14173,15082,14307,14660,15649,11066,8233,5678,3874
E06000059,male,8119,9898,10484,10022,8055,8972,8798,8433,9251,11475,13374,14208,13410,13179,14430,10111,7071,4036,2062
E06000060,female,15769,18101,18030,14709,11968,14154,16354,18558,18623,19818,20520,18690,15520,13746,14041,10608,8430,5545,3981
E06000060,male,16470,18898,18532,15972,12952,14038,14740,16736,17904,19787,20188,18704,15378,12801,12698,8921,6606,3737,1746
E07000008,female,3360,3391,3154,4678,9563,5128,2958,3552,3339,3446,3387,2970,2631,2346,2072,1518,1295,950,795
E07000008,male,3503,3744,3337,4608,10292,7234,4594,3508,3484,3427,3556,3063,2527,2120,1869,1338,1016,662,383
E07000009,female,2410,2958,2725,2158,1858,2203,2852,3195,3092,3336,3397,3100,2649,2572,2622,1738,1310,875,683
E07000009,male,2499,3006,3047,2456,2065,2134,2331,2873,2952,3291,3327,3044,2542,2339,2478,1689,1150,610,274
E07000010,female,2753,2965,2571,2493,2462,2919,3130,3006,2650,3383,3694,3611,3249,3174,3213,2280,1753,1181,889
E07000010,male,2963,3085,2780,2542,2750,3078,3170,2864,2763,3224,3617,3571,3111,3056,3169,2085,1449,819,378
E07000011,female,4849,5216,4875,4285,3832,5057,5683,5847,5509,6378,6727,6390,5304,5039,5205,3557,2571,1625,1142
E07000011,male,5153,5598,5244,4652,4436,5059,5955,5532,5555,6397,6818,6339,5332,4651,5058,3244,2149,1171,529
E07000012,female,4487,5133,5097,4222,3072,3497,4672,5578,5771,6112,6005,5456,4445,4229,4395,3098,2323,1572,1116
E07000012,male,4586,5362,5448,4532,3305,3760,4514,5149,5792,5974,5939,5459,4535,3955,4185,2686,1975,1097,553
E07000026,female,2174,2650,2538,2296,2180,2490,2495,2721,2507,3448,3970,3767,3486,3379,3265,2343,1812,1201,821
E07000026,male,2353,2574,2790,2499,2475,2707,2521,2503,2416,3124,3890,3710,3323,3143,3281,2278,1502,782,347
E07000027,female,1805,1785,1824,1697,1695,2074,2065,1823,1757,2398,2615,2458,2137,2002,2057,1546,1141,598,393
E07000027,male,1867,1822,1943,1798,1913,2098,2038,1856,1688,2142,2582,2511,2061,1927,2008,1425,868,455,177
E07000028,female,2818,3133,2899,2734,2919,3350,3068,3397,2937,3673,4073,4110,3672,3323,3245,2392,1860,1208,850
E07000028,male,2967,3233,3094,2707,2659,3120,3003,3181,2995,3618,3871,4043,3586,3221,3022,2132,1438,783,344
E07000029,female,1655,1813,1733,1576,1538,1882,1932,1948,1843,2341,2697,2723,2438,2179,2040,1492,1176,702,439
E07000029,male,1696,1974,1897,1721,1734,2043,1895,1824,1654,2165,2690,2748,2521,2175,2178,1478,987,473,183
E07000030,female,1047,1242,1288,1226,945,1221,1199,1302,1358,1883,2253,2274,2118,1933,1928,1331,1076,676,544
E07000030,male,1084,1354,1462,1268,1196,1385,1256,1256,1231,1683,2159,2220,1990,2054,1943,1329,855,484,200
E07000031,female,2031,2288,2611,2519,1962,2128,2260,2686,2757,3640,4225,4434,4042,3897,4074,2963,2243,1625,1106
E07000031,male,2141,2531,2835,2831,2531,2408,2176,2450,2441,3296,3936,4135,3858,3678,4143,2735,1935,1013,524
E07000032,female,3093,3404,3375,3039,3130,3792,3921,3873,3691,4627,5181,4768,4141,3995,4146,2874,2008,1265,937
E07000032,male,3231,3697,3455,3263,3110,3748,3406,3571,3528,4620,5058,4783,4166,3873,3978,2594,1579,843,384
E07000033,female,2029,2293,2242,1975,2157,2529,2630,2383,2219,3010,3276,2872,2523,2312,2274,1669,1196,714,473
E07000033,male,2296,2315,2284,2037,2169,2596,2408,2437,2225,2770,3308,2877,2510,2268,2235,1512,911,470,158
E07000034,female,2588,2975,2752,2454,2734,3374,3301,3113,3055,3749,4096,3787,3366,3062,3155,2267,1685,1121,782
E07000034,male,2677,2968,2875,2552,2994,3275,3199,3201,2805,3631,4055,3743,3328,3067,2824,2011,1283,709,287
E07000035,female,1377,1705,1941,1736,1438,1474,1518,1617,1863,2545,3127,3090,2722,2667,2812,1978,1481,948,648
E07000035,male,1389,1686,1941,1856,1660,1794,1581,1549,1765,2447,3109,3032,2683,2659,2646,1800,1176,595,270
E07000036,female,2842,3288,3136,2788,2953,3678,3858,3594,3441,4190,4669,4150,3373,3126,3377,2436,1882,1278,852
E07000036,male,3101,3592,3383,3020,3018,3444,3584,3303,3192,3968,4463,4238,3386,2973,3047,2131,1436,807,374
E07000037,female,2258,2513,2495,2339,2213,2668,2616,2777,2616,3343,3864,3711,3136,2782,2830,2067,1360,885,560
E07000037,male,2338,2517,2667,2318,2432,2711,2626,2521,2418,3235,3715,3676,3179,2928,2728,1689,1106,596,233
E07000038,female,2332,2663,2662,2339,2368,2741,2861,2805,2787,3569,3990,3822,3530,3413,3687,2712,1943,1122,569
E07000038,male,2455,2741,2679,2463,2457,2814,2597,2676,2503,3385,3918,3692,3430,3200,3439,2358,1584,794,362
E07000039,female,2893,3173,3045,2873,2537,3576,3609,3666,3409,3964,4254,3785,3142,2907,2844,1889,1372,915,543
E07000039,male,3029,3319,3419,3036,2821,3247,3165,3444,3262,3926,4282,3635,3061,2856,2724,1769,1068,561,241
E07000040,female,3177,3698,3758,3216,2551,3022,3430,3728,3728,4793,5341,5526,5443,5558,6352,4518,3498,2502,1804
E07000040,male,3269,4036,4008,3585,2940,3395,3436,3320,3487,4197,4993,4896,4896,5138,5567,4070,2840,1705,863
E07000041,female,3103,3224,3014,4851,8302,6004,4185,3878,3436,3454,3823,3427,3015,2902,2914,2165,1697,1320,1051
E07000041,male,3286,3515,3181,4670,8625,7003,5083,4203,3532,3651,3671,3338,2882,2522,2473,1731,1244,689,341
E07000042,female,2018,2387,2455,2107,1787,1996,2329,2336,2366,2865,3261,3146,2793,2695,2663,1914,1367,980,651
E07000042,male,2084,2521,2746,2330,1932,2009,1841,2179,2116,2700,2988,3013,2623,2663,2611,1769,1133,617,320
E07000043,female,2302,2703,2687,2302,2002,2317,2486,2596,2597,3217,3775,3768,3461,3169,3548,2582,1800,1179,912
E07000043,male,2468,2907,2755,2479,2189,2628,2536,2549,2463,3109,3495,3575,3239,3032,3314,2196,1565,860,383
E07000044,female,1770,2244,2316,2126,1356,1675,1940,2256,2358,2872,3575,3776,3515,3520,3640,2429,1723,1168,684
E07000044,male,1808,2313,2395,2192,1838,1870,1834,1929,2112,2485,3139,3443,3283,3189,3345,2171,1508,793,414
E07000045,female,3012,3493,3354,3014,2504,3307,3578,3685,3620,4385,5278,5545,4981,4975,5129,3518,2602,1751,1492
E07000045,male,3179,3741,3654,3284,2858,3109,3467,3385,3378,4096,4918,5125,4526,4562,4785,3111,1972,1204,586
E07000046,female,1424,1811,1714,1575,1237,1553,1668,1675,1787,2237,2552,2831,2788,2779,2690,1826,1290,868,573
E07000046,male,1555,1902,1874,1662,1474,1621,1536,1554,1577,2020,2497,2595,2614,2588,2581,1754,1093,618,274
E07000047,female,1110,1429,1511,1255,977,1086,1288,1429,1420,1799,2273,2454,2156,2140,2277,1502,1098,743,533
E07000047,male,1209,1441,1580,1389,1128,1208,1252,1318,1256,1722,2112,2277,2108,2003,2151,1459,919,550,234
E07000061,female,2628,2940,2611,2598,2801,2668,2709,3172,3005,3323,3643,3584,3257,3305,3619,2462,2205,1627,1286
E07000061,male,2646,3063,2911,2798,2951,2778,2825,3016,2784,3140,3476,3484,2913,2807,3218,2124,1665,1037,666
E07000062,female,2573,2776,2535,2349,2399,2741,3017,2831,2662,3125,3566,3431,3060,2699,2786,1714,1308,856,854
E07000062,male,2696,2858,2730,2466,2585,2689,2713,2792,2642,3169,3484,3281,2648,2524,2612,1526,1039,564,361
E07000063,female,2283,2729,2820,2674,2107,2336,2618,2839,3059,3655,3972,3772,3467,3461,3725,2699,2152,1524,1204
E07000063,male,2462,3029,3203,2905,2319,2347,2458,2794,2643,3271,3914,3710,3197,3160,3313,2258,1643,985,561
E07000064,female,1810,2307,2436,2056,1809,2027,2026,2201,2189,2917,3626,3730,3754,3907,4478,3135,2454,1620,1320
E07000064,male,2023,2481,2506,2224,2105,2110,1978,1943,1933,2696,3394,3579,3334,3569,4028,2749,1933,1086,607
E07000065,female,3619,4342,4525,3994,3256,3601,3880,4305,4540,5795,6457,6359,5816,5527,6264,4300,3230,2192,1547
E07000065,male,3851,4521,4852,4335,3473,3633,3516,3909,3861,5231,6146,6049,5452,5001,5497,3798,2565,1476,760
E07000066,female,6242,6274,5681,4895,4865,6267,6957,6701,6086,6403,6733,6186,5061,4531,4715,3267,2661,1759,1058
E07000066,male,6599,6483,6096,5242,5024,5793,6340,5960,5805,6131,6448,5797,4890,4007,4094,2642,1932,1099,475
E07000067,female,4135,4547,4715,3827,3331,4249,4933,4872,4775,5496,6024,5416,4663,4356,4702,3010,2176,1455,1100
E07000067,male,4427,4923,4834,4238,3756,4149,4377,4605,4399,5463,5734,5201,4416,4069,4132,2792,1844,952,511
E07000068,female,2103,2112,2270,2006,1823,2283,2331,2611,2526,2758,3006,2820,2234,1938,2140,1523,1384,1001,689
E07000068,male,2309,2384,2278,2146,1891,2245,2231,2189,2474,2539,2905,2743,2119,1820,1967,1250,1009,638,326
E07000069,female,2147,2518,2453,2304,2144,2427,2453,2546,2464,2953,3347,3142,2901,3084,3520,2494,1870,1102,571
E07000069,male,2315,2487,2519,2429,2478,2548,2433,2236,2282,2756,3280,3125,2765,2657,3112,2053,1411,762,288
E07000070,female,4890,5361,5250,4605,4523,5419,5874,6169,5859,6329,6497,5849,5036,4524,5146,3420,2702,1749,1116
E07000070,male,5258,5684,5676,4837,4558,5574,5810,5845,5843,6429,6311,5780,4818,4243,4445,2858,2219,1310,572
E07000071,female,5534,5880,5336,5468,7022,7465,6889,6428,5875,6186,6557,5815,4878,4735,5073,3437,2458,1678,984
E07000071,male,5779,6322,5716,5893,8399,7750,6645,6259,6020,6332,6416,5704,4520,4219,4429,2891,2087,1138,489
E07000072,female,3904,3955,3626,3295,3192,3969,4265,4556,4341,4742,5283,4826,3872,3436,3578,2601,2081,1518,999
E07000072,male,4106,4051,3972,3368,3398,3962,3711,3995,3962,4423,4762,4542,3672,3156,3276,2181,1652,970,491
E07000073,female,3170,3304,2663,2159,2145,3012,3473,3401,2851,2791,2966,2793,2405,1980,1792,1344,1160,856,478
E07000073,male,3319,3395,2928,2323,2440,2638,3218,3175,2770,2590,2819,2697,2221,1732,1510,1036,787,506,220
E07000074,female,1415,1644,1752,1536,1436,1458,1533,1653,1837,2430,2785,2534,2344,2211,2484,1588,1153,718,486
E07000074,male,1524,1765,1832,1669,1598,1504,1430,1423,1696,2150,2672,2512,2342,2204,2339,1507,1029,527,206
E07000075,female,2050,2295,2459,2252,2126,2271,2291,2536,2619,3204,3441,3212,2706,2684,3007,2101,1650,989,620
E07000075,male,2111,2527,2641,2336,2317,2410,2333,2303,2503,3059,3320,3068,2705,2421,2734,1754,1281,752,280
E07000076,female,3406,3909,3810,3269,3136,3603,3434,3370,3606,4424,5287,5621,5366,5667,6601,4512,3304,2188,1455
E07000076,male,3602,4030,3834,3683,3633,3594,3199,3038,3068,3990,4925,5063,4959,4985,5804,4125,2856,1483,722
E07000077,female,2588,2847,2835,2517,1898,2164,2618,2974,3049,3523,3652,3428,2779,2394,2496,1768,1264,926,721
E07000077,male,2685,3070,2939,2666,2053,2244,2335,2615,2827,3374,3632,3321,2721,2346,2398,1616,1090,625,286
E07000078,female,3008,3232,3203,3503,3999,3664,3818,3820,3381,3638,3894,3913,3151,3081,3152,2353,1889,1359,925
E07000078,male,3173,3355,3297,3391,3789,3799,3949,4149,3580,3754,4054,3758,3124,2762,2738,1850,1494,849,458
E07000079,female,2036,2336,2451,2209,1969,1840,2169,2446,2638,3233,3668,3703,3160,3154,3254,2390,1765,1213,798
E07000079,male,2182,2435,2450,2176,2126,1994,1923,2156,2315,3063,3528,3328,3097,2936,2927,2134,1444,835,381
E07000080,female,1999,2342,2251,2541,2030,2089,2125,2247,2186,2996,3544,3418,3109,3074,3049,2078,1515,940,646
E07000080,male,2154,2317,2320,2480,2368,2228,2008,1953,2123,2815,3436,3322,2936,2968,2883,2084,1296,655,266
E07000081,female,3963,4212,3806,3560,3812,4145,4762,4492,3776,4256,4698,4265,3546,3114,3070,2269,1632,1128,803
E07000081,male,4213,4355,3986,3667,4062,4096,4388,4455,4003,4378,4600,4306,3502,2816,2701,1923,1360,691,317
E07000082,female,2864,3384,3501,3119,2353,2894,3111,3378,3659,4561,4780,4688,4044,3864,3879,2709,2078,1406,719
E07000082,male,2966,3605,3703,3326,2801,2856,2846,3249,3547,4491,4686,4508,3932,3592,3553,2457,1653,897,305
E07000083,female,2686,2853,2544,2210,2019,2679,3071,3098,2815,3196,3533,3467,3045,2948,2891,2171,1600,1041,737
E07000083,male,2905,3080,2786,2371,2037,2521,2689,2918,2783,3129,3546,3245,2814,2676,2718,1903,1331,653,310
E07000084,female,5160,5807,5287,4460,4131,5016,6007,6483,6099,6460,6750,6095,4870,4350,4662,3120,2309,1420,853
E07000084,male,5399,6297,5537,4595,4576,4841,5668,5935,5919,6329,6852,6250,4792,4129,4077,2758,1797,1012,480
E07000085,female,2900,3531,3769,3274,2624,2845,2923,3380,3893,4561,5053,4929,4083,3632,4100,2951,2220,1537,1071
E07000085,male,3034,3694,3707,3493,2882,2756,2729,2890,3264,4301,4488,4696,4004,3479,3732,2517,1793,1057,516
E07000086,female,3688,4127,4003,3356,2999,4113,4692,4665,4447,4669,4892,4674,3915,3645,3662,2617,2089,1362,921
E07000086,male,3793,4376,4218,3591,3291,3864,4172,4213,4095,4549,4655,4391,3909,3320,3366,2276,1568,902,499
