ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000087,male,2873,3107,3228,3622,3263,3114,3044,2896,3864,4225,4385,3854,3196,3805,2690,2209,1628,869,341
E07000088,female,2455,2460,2363,2402,2369,2692,2600,2397,2909,3085,3025,2629,2358,2667,1807,1597,1341,815,554
E07000088,male,2713,2671,2400,2661,2620,2825,2661,2455,2779,2923,3043,2685,2240,2516,1602,1349,949,496,233
E07000089,female,2790,3015,2751,2527,1890,2160,2690,3195,3827,3784,3531,2880,2644,2978,2188,1712,1216,826,547
E07000089,male,2899,3132,2937,2884,2185,2710,2538,3045,3667,3805,3635,2806,2441,2656,1942,1507,985,536,219
E07000090,female,3227,3278,3219,3668,3356,3319,3279,3066,3979,4700,4615,4152,3744,4360,3265,2917,2352,1509,963
E07000090,male,3531,3591,3375,3785,3680,3312,3060,2853,3587,4203,4389,3942,3584,3953,2866,2382,1855,993,436
E07000091,female,4271,4490,4411,4623,3843,4084,4110,4554,5767,6687,6689,6300,6379,7317,5599,4789,3989,2889,2183
E07000091,male,4402,4718,4643,5039,4086,3997,3799,4028,5141,6175,6397,5773,5919,6827,5037,4096,3148,1888,927
E07000092,female,3269,2936,2429,2782,2893,3699,3702,3607,3641,3724,3185,2504,2207,2121,1535,1287,921,683,469
E07000092,male,3489,3079,2623,2864,3233,3699,3810,3467,3755,3690,3371,2563,2075,2114,1518,1093,649,361,181
E07000093,female,3423,3520,3365,3360,2838,3067,3176,3581,4564,4806,4725,3912,3752,4103,2997,2340,1778,1215,853
E07000093,male,3406,3649,3439,3502,2909,3031,2966,3311,4165,4668,4619,4044,3541,3840,2707,2211,1369,742,341
E07000094,female,3189,3499,3222,3979,4374,2867,3235,3648,4273,4492,4386,3814,3524,3791,2828,2367,1923,1464,1018
E07000094,male,3390,3618,3603,4277,3627,2917,2951,3301,4046,4352,4297,3747,3370,3597,2571,2038,1466,843,386
E07000095,female,3144,2978,2633,2751,2682,3189,3394,3117,3523,3863,3487,2911,2457,2646,1997,1865,1432,904,491
E07000095,male,3232,3045,2932,2963,2774,2911,3035,3012,3167,3622,3226,2736,2262,2449,1744,1456,1088,518,201
E07000096,female,4823,4552,4199,4289,3747,4704,5219,5189,5500,5712,5575,4771,3954,3987,2767,2524,2196,1464,911
E07000096,male,5217,4878,4315,4361,3871,4617,4796,5153,5400,5589,5458,4760,3966,3618,2470,2067,1553,938,405
E07000098,female,3402,3257,2941,2923,2771,3328,3500,3471,3790,4019,3782,3092,2696,2780,2140,1774,1514,1126,817
E07000098,male,3519,3468,3173,3130,2669,3060,3092,3250,3364,3706,3528,3012,2508,2521,1794,1500,1093,700,330
E07000099,female,4092,4001,3654,3620,2986,3717,4533,4571,4986,5271,4657,3920,3558,3684,2739,2403,1979,1312,955
E07000099,male,4430,4116,3772,3733,3097,3664,4149,4435,4875,5064,4828,3896,3455,3465,2587,2048,1518,737,395
E07000102,female,2818,2832,2686,2604,2238,2426,3014,3146,3415,3620,3433,2820,2464,2514,1870,1694,1365,935,661
E07000102,male,2905,2970,2838,2703,2264,2402,2579,3042,3203,3532,3310,2748,2333,2324,1615,1393,996,572,241
E07000103,female,3789,3130,2640,2508,2703,4158,4619,3900,3584,3263,2909,2346,2002,1860,1412,1293,1010,725,492
E07000103,male,3690,3313,2943,2693,2642,3687,4315,4041,3659,3447,3035,2445,1953,1751,1248,1034,774,338,202
E07000105,female,3900,3990,3813,3755,3241,3658,3720,3722,4590,4886,4345,3665,3451,3983,2843,2166,1705,1137,810
E07000105,male,3968,4071,3999,3943,3310,3315,3235,3337,4131,4848,4439,3487,3341,3656,2513,1850,1269,705,362
E07000106,female,3689,3800,3839,6164,10154,4142,3982,3824,4614,5060,4885,4482,4437,5076,3747,3070,2552,1785,1395
E07000106,male,3968,4128,4118,5984,10392,4799,3839,3339,4048,4848,4586,4228,4137,4626,3301,2590,1753,1115,548
E07000107,female,3683,3249,2889,2946,2939,3959,4081,3538,3694,3937,3406,2721,2368,2355,1791,1556,1304,796,522
E07000107,male,3775,3419,3012,3057,2828,3665,3806,3568,3775,3819,3497,2850,2344,2196,1593,1295,1004,545,228
E07000108,female,2912,3185,3026,3298,2910,2893,3078,2874,3638,4174,4209,3994,3718,4235,2955,2365,1853,1302,903
E07000108,male,3197,3211,3070,3646,3045,3026,2853,2825,3522,4197,3963,3836,3638,4132,2878,2163,1411,781,376
E07000109,female,3557,3375,2925,3213,3252,3498,3488,3314,3595,3842,3639,2967,2684,2842,2089,1878,1454,899,523
E07000109,male,3682,3458,3260,3402,3127,3583,3264,3167,3592,3911,3649,3037,2562,2607,1954,1557,1136,589,231
E07000110,female,4831,4719,4540,4399,4201,5117,5285,5006,5806,6197,5666,4940,4591,4956,3601,3021,2363,1529,1024
E07000110,male,5290,5077,4714,4813,4647,5056,4986,4808,5568,6214,5698,4893,4278,4786,3317,2589,1735,873,376
E07000111,female,3576,3681,3365,3345,2715,2808,3183,3705,4382,4788,4292,3872,3685,3962,2813,2387,1971,1294,874
E07000111,male,3756,3836,3451,3318,2576,2932,2877,3491,3939,4509,4320,3565,3500,3677,2545,2019,1518,804,294
E07000112,female,2953,2834,2745,3008,2829,2829,2926,2728,3512,4040,3857,3586,3705,4116,2957,2385,1860,1421,1031
E07000112,male,2942,3131,2937,3281,3035,3091,2830,2825,3492,4058,3903,3420,3417,4015,2814,2122,1433,808,448
E07000113,female,4409,4271,4014,4365,3762,4152,4433,4095,4772,5393,5062,4275,4092,4607,3192,2484,1869,1202,776
E07000113,male,4743,4587,4206,4565,4248,4026,4112,3804,4614,5224,5061,4475,4049,4370,3006,2238,1337,733,278
E07000114,female,4035,3932,3653,4223,3875,4009,3996,3653,4330,4901,4802,4342,4507,5110,3764,3061,2468,1809,1236
E07000114,male,4348,4223,4107,4541,4117,3555,3466,3254,3978,4505,4537,4109,4198,4697,3386,2545,1766,1028,460
E07000115,female,3622,3880,3959,3871,3191,3173,3566,4027,4901,5079,4643,3751,3309,3739,2941,2338,1774,1073,741
E07000115,male,3911,4174,4069,4297,3088,3146,3052,3532,4667,4896,4590,3832,3304,3500,2484,2050,1390,737,286
E07000116,female,3406,3644,3704,3767,2532,3173,3524,3525,4408,4675,4219,3558,3187,3377,2488,1970,1747,1300,924
E07000116,male,3501,3919,3629,3627,2576,3446,3636,3645,4466,4801,4205,3411,2938,3261,2256,1684,1290,748,358
E07000117,female,2908,2788,2270,2476,2752,2999,2899,2589,2762,3101,3019,2681,2522,2701,1839,1484,1141,777,563
E07000117,male,3041,2875,2582,2646,2699,2810,2721,2573,2769,3085,2911,2725,2445,2586,1762,1282,799,417,195
E07000118,female,3229,3168,2905,3063,2753,3483,3305,3386,4093,4308,4014,3522,3370,3634,2648,1902,1419,918,634
E07000118,male,3373,3387,3123,3104,3084,3385,3481,3499,4260,4326,4218,3489,3381,3686,2530,1753,1062,506,222
E07000119,female,1787,1937,1849,1835,1610,1735,1868,1855,2435,3024,3079,2710,2610,3009,2405,2055,1730,1172,768
E07000119,male,1816,2001,1941,1995,1801,1998,1970,1856,2353,2825,2977,2649,2547,2879,2151,1687,1208,703,310
E07000120,female,2636,2529,2247,2521,2351,2745,2629,2288,2754,2859,2753,2312,2196,2418,1714,1389,1087,643,421
E07000120,male,2802,2674,2511,2563,2417,2555,2464,2355,2689,2968,2673,2333,2194,2300,1651,1190,726,418,175
E07000121,female,3728,3319,3408,5064,7297,3970,3973,3634,4167,4919,4809,4254,4061,4250,3175,2825,2227,1480,966
E07000121,male,3968,3824,3598,5188,7948,3765,3675,3407,4011,4580,4533,3965,3763,4110,3097,2374,1594,851,395
E07000122,female,3104,2929,2643,2459,2457,3107,3085,2692,2928,2988,2998,2853,2609,2680,1822,1528,1215,801,515
E07000122,male,3274,3056,2592,2643,2582,3005,3098,2660,2893,2950,2862,2646,2699,2628,1794,1316,854,469,221
E07000123,female,4606,4292,3690,4541,7189,4951,4650,3919,4486,4645,4501,3726,3255,3055,2420,2165,1675,1033,669
E07000123,male,4717,4536,3884,4707,7469,5363,4887,4277,4648,4846,4657,3802,3362,3049,2211,1834,1267,660,263
E07000124,female,1308,1610,1692,1696,1276,1300,1310,1490,2118,2405,2329,2106,1840,2151,1559,1288,998,666,446
E07000124,male,1354,1656,1873,1921,1398,1356,1183,1294,1984,2353,2325,2018,1863,2081,1476,1084,749,392,157
E07000125,female,2173,2152,1890,2042,1858,2127,2165,2134,2524,2730,2601,2246,2158,2091,1411,1084,875,583,381
E07000125,male,2204,2217,2076,1979,1852,1982,1998,1966,2458,2749,2532,2207,2107,2147,1363,976,607,308,151
E07000126,female,2972,3096,2955,2984,2920,3311,3202,3199,3937,4294,4120,3460,3409,3592,2727,2173,1609,1038,640
E07000126,male,3160,3229,2988,3218,3020,3192,3121,3022,3831,4112,3948,3433,3255,3387,2505,1954,1168,673,262
E07000127,female,2862,2985,2906,3792,4324,2731,2705,2802,3908,4201,4219,3723,3589,3911,2924,2446,1669,1069,676
E07000127,male,2986,3266,3219,3709,4292,2947,2454,2560,3484,4087,4016,3533,3298,3520,2710,2143,1292,640,247
E07000128,female,2356,2698,2567,2874,2657,2646,2559,2492,3496,4082,4115,3781,3667,4283,3569,3026,2325,1588,967
E07000128,male,2680,2861,2833,3161,2931,2635,2510,2350,3041,3892,3922,3579,3507,3970,3251,2625,1805,929,364
E07000129,female,2680,2816,2636,2669,2352,2875,2987,2891,3456,3750,3597,2936,2849,3076,2272,1957,1453,935,595
E07000129,male,2799,2936,2708,3126,2652,2574,2766,2638,3316,3684,3520,3009,2745,2903,2096,1617,1144,579,242
E07000130,female,4604,4376,4239,5667,7632,5194,5393,4766,5671,6103,5774,4963,4900,4928,3648,2968,2391,1631,1022
E07000130,male,4835,4757,4441,6910,9867,5246,4925,4725,5675,5864,5663,5105,4777,4731,3379,2592,1824,940,422
E07000131,female,2212,2540,2588,2492,1876,1952,2136,2510,3366,3847,3480,2962,2715,2951,2114,1755,1310,886,665
E07000131,male,2342,2765,2809,2778,2053,2072,1984,2334,3145,3739,3544,2937,2760,2904,2009,1569,1046,541,247
E07000132,female,2900,2787,2841,2825,2660,3034,3167,3161,3868,4218,4042,3528,3664,3748,2675,2062,1550,1114,720
E07000132,male,3135,3087,2945,3062,2730,2867,2950,3098,3715,4223,3987,3507,3467,3710,2497,1919,1216,647,234
E07000133,female,1408,1408,1383,1450,1268,1256,1411,1404,1771,2199,2061,1712,1677,1701,1270,974,788,520,349
E07000133,male,1401,1452,1413,1510,1291,1276,1254,1266,1707,2098,2084,1690,1708,1707,1226,870,583,325,141
E07000134,female,2631,2744,2672,2637,2643,2489,2896,2810,3596,3843,3592,3003,2921,3193,2209,1665,1269,914,613
E07000134,male,2703,2954,2826,2903,2560,2480,2605,2665,3548,3943,3598,3009,3030,3163,2145,1544,984,521,210
E07000135,female,1510,1497,1491,2184,1479,1603,1639,1535,1819,2146,2136,1694,1585,1698,1327,1332,1133,659,452
E07000135,male,1450,1623,1540,2407,1863,1421,1399,1406,1699,1953,2025,1741,1505,1541,1192,1012,789,398,177
E07000136,female,2082,1905,1626,1686,1854,2266,2193,1905,2079,2313,2270,2170,2098,2084,1684,1363,1081,712,471
E07000136,male,2188,1857,1667,1915,1869,2228,2271,1807,2114,2196,2153,1969,1999,2138,1582,1170,859,485,145
E07000137,female,3222,3204,3147,3517,2929,3203,2949,2929,4159,4893,5199,5190,5546,6419,4876,3694,2691,1635,1095
E07000137,male,3326,3250,3330,3658,3381,3166,2988,2741,3701,4485,4791,4654,5175,6328,4809,3514,2246,1182,500
E07000138,female,2824,2355,2047,3781,6359,3678,3447,2621,2760,2957,3082,2462,2412,2187,1610,1445,1181,824,608
E07000138,male,3013,2588,2158,3389,5957,4036,3545,2807,2791,2927,2938,2430,2265,2199,1538,1129,868,477,215
E07000139,female,2876,2942,3109,3040,2494,2891,3027,3070,4090,4497,4267,3512,3561,3991,3266,2432,1822,1165,762
E07000139,male,2967,2983,3081,3299,2780,3003,2992,2809,3737,4273,4119,3329,3314,3845,2942,2351,1471,752,336
E07000140,female,2449,2219,2240,2465,2162,2576,2518,2467,3031,3335,3216,2961,2955,3361,2550,2165,1710,1097,697
E07000140,male,2528,2396,2328,2589,2201,2520,2441,2297,2866,3248,3192,2796,2766,3232,2411,1993,1352,727,325
E07000141,female,3739,3871,3945,3999,3205,3731,3951,3882,5100,5465,5359,4800,4621,4891,3549,2738,2115,1431,1072
E07000141,male,3928,3943,3887,4213,3274,3500,3452,3565,4632,5140,5205,4467,4307,4607,3387,2452,1611,908,397
E07000142,female,2296,2375,2416,2826,2113,2206,2291,2309,3055,3753,3672,3342,3254,3486,2601,2006,1443,958,575
E07000142,male,2438,2508,2503,2804,2387,2048,2042,2075,2895,3334,3541,3129,3139,3520,2584,1897,1188,625,248
E07000143,female,3743,3537,3269,3651,3287,3748,3556,3478,4202,4852,4584,4253,4471,5068,3625,3114,2392,1568,1146
E07000143,male,3912,3840,3462,3956,3741,4023,3834,3461,4208,4736,4634,4007,4092,4865,3628,2865,1967,1059,453
E07000144,female,2881,3176,3194,3540,2555,2830,3133,3423,4486,5029,4735,4330,4381,4934,3573,3072,2443,1685,1116
E07000144,male,3042,3355,3360,3626,2997,2824,2924,3239,4265,4842,4638,4080,3960,4644,3413,2799,1918,1038,476
E07000145,female,2769,2585,2532,2936,2649,2869,2692,2387,2961,3580,3413,3120,3229,3576,2755,2106,1700,1173,774
E07000145,male,2896,2707,2612,3106,2941,3044,2734,2444,2835,3264,3277,2979,3057,3547,2659,1868,1329,739,283
E07000146,female,4188,3837,3624,4000,3578,4295,4040,3711,4763,5171,5299,4964,5194,5923,4493,3697,2871,1893,1177
E07000146,male,4202,4122,3784,4035,4125,4638,4018,3632,4420,5066,5073,4570,4733,5418,4171,3352,2309,1246,582
E07000147,female,2159,2208,2171,2579,2009,2231,2117,2063,2836,3419,3699,3797,4274,4879,3748,3181,2527,1749,1207
E07000147,male,2260,2295,2357,2621,2219,2321,2188,2028,2771,3227,3450,3574,3891,4713,3569,2874,2117,1109,435
E07000148,female,4223,3728,2764,4167,8753,6282,5424,4270,4008,3949,3609,3300,3083,3155,2286,1975,1767,1288,894
E07000148,male,4479,3846,2991,3906,8062,6296,5894,4465,4513,4359,3895,3083,2933,2817,2073,1665,1228,779,378
E07000149,female,3544,3448,3600,3586,2739,3225,3550,3573,4625,4939,4840,4309,4185,4926,3621,2834,2292,1509,941
E07000149,male,3598,3782,3667,3865,2787,2921,3195,3403,4288,4649,4609,4021,4073,4676,3447,2794,1787,1052,445
E07000150,female,2453,2272,1882,1904,1924,2544,2541,2099,2132,2515,2331,2006,1715,1559,1187,955,694,425,225
E07000150,male,2513,2213,1908,1888,1871,2279,2543,2189,2199,2448,2389,1926,1619,1425,1028,831,467,264,104
E07000151,female,2105,2323,2165,2156,1801,1802,1961,2183,2998,3481,3191,2690,2643,2709,1862,1365,983,698,437
E07000151,male,2166,2422,2482,2432,2020,2011,1837,2073,2819,3329,3189,2803,2539,2658,1860,1281,848,403,169
E07000152,female,2453,2680,2574,2639,1986,2232,2586,2654,3381,3672,3235,2756,2952,2994,1993,1542,1148,827,635
E07000152,male,2555,2796,2832,3057,2164,2119,2208,2442,3260,3679,3276,2828,2761,2975,1945,1486,949,518,238
E07000153,female,3214,3126,2814,2659,2416,3086,3107,3086,3716,3773,3312,2842,2813,3038,1994,1545,1197,925,665
E07000153,male,3302,3174,2931,2722,2663,2795,3040,3126,3591,3723,3330,2771,2677,2819,1933,1379,909,505,231
E07000154,female,7914,7384,6021,6407,7494,8211,8763,7366,7607,7581,7183,5941,5630,5355,3666,2995,2400,1713,1074
E07000154,male,8382,7360,5957,6514,7417,7935,8530,7838,7886,7601,7023,5754,5236,5078,3412,2541,1797,1017,463
E07000155,female,2347,2625,2704,2378,1854,1937,2297,2794,3529,3810,3651,2942,2760,3074,1989,1489,1159,792,538
E07000155,male,2497,2712,2808,2683,2093,1932,2080,2333,3246,3676,3533,2994,2687,3013,1993,1429,1000,533,244
E07000156,female,2557,2486,2183,2176,1827,2354,2491,2335,2857,2905,2731,2367,2294,2509,1703,1261,995,683,427
E07000156,male,2673,2469,2291,2331,1888,2038,2266,2184,2669,2967,2557,2294,2186,2317,1635,1148,772,396,191
E07000163,female,1242,1320,1436,1590,1102,1218,1225,1330,1935,2206,2280,2092,2070,2256,1667,1387,1122,806,579
E07000163,male,1282,1440,1614,1595,1248,1212,1219,1202,1707,2037,2148,2015,1946,2107,1512,1155,777,454,217
E07000164,female,2178,2261,2310,2398,1902,2147,1973,2156,2965,3734,3648,3157,3168,3460,2658,2236,1643,1036,692
E07000164,male,2299,2390,2449,2480,2213,2505,2149,2066,2630,3461,3594,2972,3101,3294,2454,1874,1268,707,287
E07000165,female,4078,4459,4463,4435,3290,4000,4130,4534,5690,6648,6269,5406,4935,5383,4103,3604,2758,2050,1379
E07000165,male,4308,4704,4598,5263,3492,4107,4333,4216,5438,6132,6214,5319,4608,5079,3568,2982,2013,1104,539
E07000166,female,1384,1291,1301,1337,1042,1429,1328,1262,1648,1926,1826,1652,1586,1743,1189,1071,724,458,262
E07000166,male,1480,1464,1541,1729,2856,2748,1736,1378,1830,1820,1807,1694,1479,1687,1193,917,573,289,132
E07000167,female,1175,1284,1297,1453,1132,1162,1155,1169,1733,2078,2065,2039,1979,2121,1589,1368,1023,673,405
E07000167,male,1302,1298,1384,1713,1235,1172,1122,1151,1562,1909,2098,1866,1972,2122,1514,1118,799,425,186
E07000168,female,2573,2683,2510,2797,2997,2781,2513,2531,3278,3836,4170,3937,4080,4389,3351,2846,2204,1431,888
E07000168,male,2720,2710,2700,3009,3195,2811,2468,2321,2983,3592,4072,3681,3736,4175,2965,2431,1579,832,377
E07000169,female,2354,2434,2319,2381,2092,2415,2514,2473,3191,3528,3488,2903,2758,2771,1977,1583,1133,791,492
E07000169,male,2486,2601,2396,2450,2195,2316,2358,2323,3034,3391,3395,2954,2679,2789,1794,1343,868,434,219
E07000170,female,3745,3576,3327,3521,3622,4025,3803,3517,4428,4864,4498,3719,3554,3740,2949,2268,1581,1033,673
E07000170,male,3925,3675,3386,3726,3567,3670,3583,3378,4218,4712,4556,3785,3563,3492,2807,1960,1207,604,233
E07000171,female,3144,2980,2971,3436,2897,3044,3049,3067,3957,4541,4395,3795,3728,3876,2904,2295,1709,1097,721
E07000171,male,3211,3163,3090,3547,3335,3171,3076,3034,3827,4387,4446,3912,3601,3854,2703,2008,1314,706,265
E07000172,female,3078,2943,2601,3159,3013,3565,3513,3256,3859,4200,4158,3439,3393,3725,2670,2215,1655,1157,724
E07000172,male,3376,3071,2783,3164,3438,3745,3387,3345,3838,4208,3946,3465,3266,3430,2473,1923,1339,700,314
E07000173,female,3126,3184,2967,3287,3057,3384,3542,3535,4179,4518,4510,3751,3596,3755,2767,2453,1816,1212,650
E07000173,male,3387,3405,3196,3352,3205,3217,3377,3285,3862,4381,4242,3646,3533,3507,2452,2065,1399,727,288
E07000174,female,3365,2997,2482,2996,3112,3596,3549,3053,3472,4018,4057,3435,3046,3124,2432,1939,1615,1014,585
E07000174,male,3333,3127,2810,3014,3217,3490,3400,2994,3524,3952,3824,3483,3118,3020,2158,1704,1077,570,270
E07000175,female,3266,3322,3174,3243,3168,3129,3159,3163,4116,4615,4440,4003,3745,4103,2998,2428,1780,1204,789
E07000175,male,3428,3365,3239,3564,3349,3234,3190,3044,3900,4633,4379,3827,3691,3880,2837,2086,1369,701,298
E07000176,female,2889,3460,3079,3051,3264,2737,3105,3659,4176,4466,4268,3594,3391,3649,2722,2231,1859,1270,835
E07000176,male,3146,3535,3308,3370,3392,2797,2948,3366,4058,4361,4354,3582,3403,3461,2464,1916,1374,798,352
E07000177,female,4512,4582,4137,4141,3359,4543,5071,4760,5452,5684,5225,4331,3943,3890,2952,2497,1849,1262,818
E07000177,male,4959,4742,3983,4168,3869,4652,5148,4633,5109,5548,5308,4354,3777,3776,2736,2184,1486,765,315
E07000178,female,4714,4166,3434,6008,11668,6795,6656,4794,4385,4152,3954,3282,2980,2660,2169,1755,1404,1067,826
E07000178,male,4913,4286,3830,5733,13098,7544,6791,5312,4248,4295,3826,3192,2858,2531,1793,1484,1106,632,323
E07000179,female,4013,4184,3933,3749,2865,3366,3961,4270,5266,5677,5142,4366,4038,4275,3459,2689,2004,1407,1038
E07000179,male,4243,4159,3937,4220,3384,3934,3873,4038,4909,5415,5166,4265,3826,4062,2906,2464,1662,864,448
E07000180,female,3635,3719,3386,3447,2644,3412,3912,3867,4382,4753,4648,4017,3669,3768,2937,2391,1914,1246,902
E07000180,male,3896,3723,3787,4053,2964,3635,3794,3858,4278,4667,4509,3890,3649,3747,2686,2146,1500,820,370
E07000181,female,3219,3122,2939,2848,2380,2948,3314,3309,3963,4253,4161,3387,3279,3488,2581,2041,1654,1143,824
E07000181,male,3395,3166,3042,2983,2792,3360,3354,3164,3836,4019,4040,3306,2970,3188,2411,1863,1232,768,353
E07000187,female,2939,3019,3024,3564,2458,2846,2748,2885,3936,4516,4318,3832,3717,3888,2891,2244,1859,1332,896
E07000187,male,2947,3197,3324,3881,2785,2687,2613,2642,3536,4180,4187,3673,3619,3704,2597,2060,1388,792,367
E07000188,female,3365,3241,3163,3453,2995,3199,3081,3039,3865,4620,4458,3986,3998,4244,3160,2458,2002,1415,960
E07000188,male,3432,3348,3391,3698,3169,3091,2955,2770,3697,4327,4447,3952,3903,4116,2943,2279,1484,890,365
E07000189,female,4498,4461,4371,4561,3872,4428,4096,4176,5248,5958,5980,5385,5677,6140,4682,3695,3020,2079,1523
E07000189,male,4556,4691,4427,4771,4374,4642,4088,4056,5105,5777,5789,5318,5535,5871,4347,3306,2368,1361,602
E07000192,female,2773,2831,2573,2837,2941,3226,3179,2753,3670,3958,3584,3049,2890,2861,2200,1777,1279,885,500
E07000192,male,2937,2909,2796,3098,3038,3109,3017,2835,3585,3989,3603,3019,2788,2865,2055,1477,896,543,183
E07000193,female,3566,3440,3239,3312,3188,3411,3615,3312,3930,4433,4221,3550,3266,3351,2655,2129,1730,1077,650
E07000193,male,3729,3495,3400,3450,3531,3645,3863,3362,4085,4431,4233,3701,3191,3219,2455,1809,1160,627,259
E07000194,female,2563,2666,2646,2690,2355,2498,2706,2966,3600,4029,3733,3310,3349,3870,3086,2204,1565,996,736
E07000194,male,2654,2874,2862,3060,2865,2645,2531,2689,3603,3878,3755,3271,3145,3612,2940,1979,1297,571,263
E07000195,female,3099,3294,3069,3898,5066,3655,3654,3445,4140,4510,4448,3899,3823,3985,3004,2520,1997,1268,764
E07000195,male,3259,3402,3355,3978,5531,3992,3612,3407,4128,4461,4430,3901,3679,3892,2801,2163,1431,722,296
E07000196,female,2419,2655,2736,3065,2779,2649,2591,2736,3725,4411,4386,3887,3788,4040,3232,2559,1850,1165,782
E07000196,male,2571,2760,2880,3469,3427,3206,2817,2788,3705,4347,4319,3734,3592,3777,3101,2309,1427,717,287
E07000197,female,3133,3626,3315,3433,3433,3490,3631,3589,4633,5049,4980,4281,4102,4479,3569,2788,1993,1371,905
E07000197,male,3487,3672,3403,3830,4823,3999,3606,3637,4551,5073,4926,4207,4086,4280,3330,2493,1607,853,381
E07000198,female,2252,2471,2501,2649,2323,2211,2353,2591,3403,4030,3727,3388,3495,3818,2759,2241,1653,1038,692
E07000198,male,2321,2541,2652,2873,2467,2386,2298,2385,3431,3770,3771,3314,3365,3684,2790,2015,1253,652,275
E07000199,female,2334,2338,2181,2277,2204,2669,2627,2310,2901,2868,2704,2494,2352,2293,1680,1207,940,562,337
E07000199,male,2514,2526,2310,2405,2211,2387,2493,2269,2828,2899,2501,2252,2236,2233,1541,1083,632,319,115
E07000200,female,2151,2422,2630,2460,1856,1977,2069,2282,3107,3503,3357,3069,3189,3605,2614,2002,1596,1086,826
E07000200,male,2188,2564,2597,2716,1967,2117,1980,2171,2976,3290,3294,2802,2949,3358,2438,1904,1255,699,347
E07000202,female,4699,4068,3362,3820,4744,5449,5103,4392,4527,4515,4346,3899,3610,3294,2292,2177,1771,1332,870
E07000202,male,4896,4453,3852,4179,4614,5456,5533,4593,4682,4785,4208,3838,3324,3238,2166,1861,1303,826,352
E07000203,female,2426,2845,2738,2740,2182,2429,2498,2616,3351,3974,3681,3491,3489,3720,2659,2108,1614,1070,682
E07000203,male,2626,2798,2897,2934,2427,2530,2568,2425,3312,3826,3687,3221,3351,3715,2686,1956,1253,714,357
E07000207,female,4997,4551,4048,3571,2548,2825,4321,5363,5666,5675,5201,4016,3598,3640,2726,2368,1916,1382,1107
E07000207,male,5077,4979,4364,3856,2517,2824,3422,4932,5378,5460,4937,3899,3326,3294,2248,1952,1469,886,494
E07000208,female,2514,2394,2276,2447,2292,1987,2502,2780,3040,3047,2874,2277,2211,2219,1647,1383,1119,725,496
E07000208,male,2537,2531,2328,2413,1975,2005,2212,2642,2879,2944,2868,2242,1935,2073,1454,1135,861,480,244
E07000209,female,4006,4115,3757,4272,6235,4757,4656,4561,4886,5061,4828,4064,3558,3658,2651,2373,1863,1305,948
E07000209,male,4313,4324,3849,4561,6596,5203,4748,4526,5033,4939,4784,4042,3440,3580,2446,1936,1448,823,406
E07000210,female,2264,2433,2539,2426,1835,1927,2117,2700,3119,3497,3447,2966,2629,2950,2299,1943,1588,1065,774
E07000210,male,2424,2514,2521,2725,1793,1959,1984,2335,2985,3447,3399,2962,2577,2743,1969,1712,1248,731,325
E07000211,female,4801,4379,4089,3813,3175,4100,4917,5390,5403,5468,5137,4249,3891,3977,2827,2387,2112,1552,1170
E07000211,male,4909,4657,4101,4021,3393,4113,4438,5120,5276,5538,5296,4214,3646,3746,2521,2112,1505,902,513
E07000212,female,2374,2297,2013,2674,4407,2539,2533,2745,3008,2945,3050,2319,2075,2194,1632,1478,1244,811,621
E07000212,male,2532,2442,2067,2423,3939,2652,2466,2670,2836,2898,2984,2425,2009,2112,1577,1211,961,478,265
E07000213,female,3041,2767,2426,2517,2442,3053,3521,3461,3546,3901,3559,2918,2568,2666,2160,1890,1517,976,665
E07000213,male,3250,3027,2634,2755,2539,2927,3250,3380,3495,3665,3794,2948,2578,2561,1858,1634,1145,598,309
E07000214,female,2471,2617,2633,2472,2018,2254,2511,2861,3398,3652,3402,2814,2369,2503,1925,1680,1306,794,538
E07000214,male,2642,2781,2726,2688,2228,2304,2517,2715,3448,3588,3407,2829,2312,2370,1861,1434,1004,514,228
E07000215,female,2408,2559,2449,2571,1968,2125,2475,2684,3106,3476,3274,2816,2568,2755,2090,1534,1363,968,671
E07000215,male,2502,2622,2468,2576,1986,2228,2165,2502,2896,3324,3328,2747,2430,2606,1762,1415,1002,668,253
E07000216,female,3632,3772,3643,3593,2636,2443,3151,4048,4680,4849,4566,3916,3625,3965,3059,2596,2161,1566,1207
E07000216,male,3676,4113,3938,4271,2901,2582,2776,3515,4590,4684,4378,3802,3319,3664,2757,2243,1613,941,488
E07000217,female,3502,3370,2687,2598,2206,2999,3890,3964,3856,3808,3441,2906,2500,2490,1808,1618,1382,959,616
E07000217,male,3748,3545,2868,2730,2163,3044,3610,4222,3978,3795,3428,3047,2527,2403,1689,1396,994,571,276
E07000218,female,1665,1626,1602,1718,1596,1607,1708,1750,2253,2599,2446,2096,2014,2194,1601,1204,923,608,426
E07000218,male,1693,1655,1787,1853,1686,1701,1554,1602,2213,2492,2417,2161,2027,2075,1594,1126,688,330,158
E07000219,female,3913,3778,3505,3660,3594,4163,4141,3723,4288,4867,4373,3851,3795,3865,2983,2334,1763,1096,685
E07000219,male,4089,3810,3430,3915,3653,3826,3918,3736,4358,4690,4487,3833,3736,3695,2664,1945,1293,598,256
