ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000087,male,2906,3107,3271,3666,3189,2969,3058,2881,3990,4301,4300,3633,3347,3769,2540,2182,1598,768,349
E07000088,female,2430,2455,2397,2381,2418,2672,2545,2462,2980,3105,2952,2510,2442,2488,1710,1613,1306,795,524
E07000088,male,2829,2649,2437,2523,2592,2706,2624,2459,2832,3000,2986,2565,2285,2409,1526,1297,940,463,235
E07000089,female,2819,2974,2764,2475,1937,2139,2771,3272,3761,3893,3379,2829,2688,2943,2079,1643,1171,768,545
E07000089,male,2877,3115,2988,2781,2303,2622,2515,3089,3688,3810,3449,2782,2486,2637,1879,1448,927,511,202
E07000090,female,3192,3330,3287,3629,3307,3292,3189,3117,4188,4656,4550,4003,3854,4225,3225,2809,2362,1455,905
E07000090,male,3585,3444,3492,3824,3545,3298,3039,2901,3772,4262,4307,3856,3596,3878,2824,2307,1831,920,415
E07000091,female,4264,4339,4447,4644,3948,3937,4099,4628,5959,6752,6541,6185,6485,7215,5309,4782,3941,2880,2086
E07000091,male,4526,4587,4794,4927,4090,3899,3893,4080,5374,6223,6244,5725,5988,6700,4774,4070,3159,1803,889
E07000092,female,3373,2872,2499,2789,2948,3676,3765,3593,3710,3695,3084,2399,2194,2047,1499,1220,927,665,458
E07000092,male,3414,3071,2645,2882,3348,3675,3895,3554,3782,3693,3258,2475,2080,2086,1425,1045,640,342,174
E07000093,female,3408,3448,3398,3396,2779,2870,3241,3635,4619,4858,4572,3769,3866,4017,2801,2267,1769,1222,843
E07000093,male,3493,3504,3462,3615,2905,2856,2931,3379,4257,4780,4515,3908,3598,3792,2560,2127,1320,714,311
E07000094,female,3238,3443,3196,4031,4173,2739,3309,3610,4233,4600,4229,3726,3607,3751,2708,2253,1991,1390,997
E07000094,male,3321,3585,3535,4227,3626,2852,2975,3401,4066,4326,4184,3703,3383,3577,2471,1979,1444,802,356
E07000095,female,3139,2933,2680,2829,2764,3120,3257,3095,3630,3889,3364,2801,2468,2607,2018,1775,1415,865,475
E07000095,male,3223,2953,2952,2963,2763,2822,3111,2939,3323,3564,3191,2605,2323,2424,1688,1438,1035,490,176
E07000096,female,4860,4407,4261,4289,3739,4644,5160,5065,5579,5664,5528,4616,4012,3836,2719,2514,2208,1429,868
E07000096,male,5217,4658,4260,4529,3894,4489,4781,5031,5548,5552,5320,4664,3951,3557,2386,2021,1539,908,372
E07000098,female,3315,3185,2921,2903,2930,3290,3408,3456,3824,4123,3622,2990,2719,2739,1997,1790,1489,1101,742
E07000098,male,3523,3332,3124,3115,2671,3002,3038,3257,3414,3732,3561,2874,2567,2542,1653,1466,1078,648,308
E07000099,female,4109,3824,3647,3552,2840,3715,4484,4557,5043,5242,4505,3831,3639,3558,2630,2374,1957,1290,948
E07000099,male,4358,3995,3734,3718,3050,3623,4199,4427,4884,5085,4663,3781,3476,3438,2428,2074,1464,720,369
E07000102,female,2762,2750,2698,2588,2246,2465,2975,3170,3414,3639,3318,2778,2421,2467,1795,1647,1390,913,644
E07000102,male,2900,2908,2810,2713,2205,2366,2565,2954,3275,3574,3254,2660,2366,2323,1508,1398,942,520,245
E07000103,female,3696,2982,2540,2558,2724,4157,4637,3718,3521,3219,2842,2271,1954,1811,1398,1255,1021,712,465
E07000103,male,3642,3189,2843,2682,2624,3686,4386,3962,3584,3371,2950,2399,1886,1735,1244,1003,722,331,185
E07000105,female,3951,3863,3856,3697,3247,3620,3704,3697,4698,4831,4159,3564,3555,3882,2650,2081,1704,1147,752
E07000105,male,4000,4002,3985,3877,3248,3303,3174,3405,4305,4813,4222,3338,3378,3577,2362,1817,1223,676,321
E07000106,female,3657,3743,3911,6362,9660,4199,3882,3801,4718,5036,4764,4379,4496,4971,3573,3013,2532,1790,1317
E07000106,male,3952,4054,4148,6120,9842,4594,3679,3335,4266,4866,4436,4150,4229,4471,3198,2460,1734,1068,535
E07000107,female,3598,3157,2829,2915,2946,3887,3942,3442,3794,3853,3254,2666,2337,2337,1750,1557,1285,762,498
E07000107,male,3656,3302,3024,3087,2805,3635,3823,3497,3802,3773,3382,2758,2326,2187,1540,1312,970,521,190
E07000108,female,2928,3134,3088,3307,2926,2892,2993,2883,3724,4244,4153,3847,3819,4130,2756,2303,1890,1314,894
E07000108,male,3287,3065,3091,3680,3005,3001,2823,2832,3666,4191,3928,3751,3619,4025,2692,2062,1393,776,378
E07000109,female,3428,3173,2978,3343,3156,3497,3419,3171,3709,3757,3579,2909,2679,2787,2093,1880,1382,916,524
E07000109,male,3568,3413,3241,3410,3052,3487,3204,3151,3681,3853,3582,2924,2566,2587,1876,1550,1085,537,236
E07000110,female,4821,4577,4457,4454,4161,4997,5197,4992,5899,6176,5429,4832,4717,4795,3495,2901,2335,1483,991
E07000110,male,5233,4923,4728,4849,4416,4871,5009,4676,5697,6128,5554,4700,4427,4758,3185,2481,1709,811,366
E07000111,female,3538,3608,3385,3428,2660,2686,3223,3739,4372,4823,4201,3703,3844,3872,2748,2360,1942,1221,839
E07000111,male,3729,3752,3529,3368,2610,2844,3020,3447,3953,4513,4199,3583,3507,3677,2407,1984,1503,778,294
E07000112,female,2903,2781,2842,3099,2892,2737,2926,2803,3647,4014,3734,3530,3753,3955,2850,2298,1881,1427,984
E07000112,male,3062,3009,3007,3321,3074,3004,2892,2844,3632,4008,3802,3271,3493,3948,2628,2049,1484,754,429
E07000113,female,4409,4142,4085,4283,3776,4116,4409,4021,4935,5388,4806,4152,4179,4477,2997,2390,1900,1174,745
E07000113,male,4650,4496,4224,4610,4176,4006,4057,3832,4713,5340,4844,4362,4048,4275,2856,2115,1344,687,255
E07000114,female,4005,3835,3702,4167,3756,3967,3927,3566,4500,4839,4694,4323,4483,4970,3580,2999,2533,1759,1267
E07000114,male,4359,4078,4162,4556,3954,3475,3445,3226,4052,4494,4441,4040,4214,4561,3182,2468,1757,1004,452
E07000115,female,3562,3841,3948,3948,3058,3079,3505,4023,5008,5089,4486,3645,3386,3749,2750,2287,1760,1049,667
E07000115,male,3891,4122,4029,4329,3001,3024,3094,3578,4734,4910,4490,3690,3358,3409,2414,2012,1313,652,281
E07000116,female,3501,3559,3720,3846,2551,3140,3502,3697,4459,4654,4151,3478,3287,3271,2322,2008,1735,1238,897
E07000116,male,3613,3859,3629,3596,2506,3385,3709,3723,4548,4820,4040,3354,3016,3160,2159,1615,1304,692,350
E07000117,female,2885,2705,2262,2580,2728,3016,2851,2596,2871,3037,2987,2650,2637,2584,1747,1511,1155,766,529
E07000117,male,3038,2794,2557,2692,2661,2851,2635,2628,2927,3061,2884,2675,2504,2495,1688,1225,811,408,198
E07000118,female,3188,3145,2861,3091,2793,3329,3252,3406,4223,4306,3854,3478,3376,3549,2514,1829,1394,922,606
E07000118,male,3334,3306,3074,3157,3073,3505,3335,3605,4350,4372,4071,3474,3424,3551,2398,1673,1006,508,199
E07000119,female,1786,1860,1857,1829,1682,1736,1796,1956,2475,2983,3027,2635,2618,2954,2350,2032,1736,1136,732
E07000119,male,1835,1942,1981,2015,1774,2015,1902,1827,2466,2915,2855,2658,2541,2821,2017,1660,1152,699,293
E07000120,female,2614,2457,2324,2513,2382,2662,2591,2298,2889,2869,2650,2355,2246,2363,1646,1361,1058,675,415
E07000120,male,2860,2603,2485,2623,2419,2465,2486,2368,2822,2932,2613,2299,2321,2259,1567,1169,741,401,152
E07000121,female,3616,3284,3530,5066,7325,4021,3948,3600,4412,4936,4793,4102,4099,4190,3128,2768,2246,1492,940
E07000121,male,3937,3710,3677,5305,7660,3838,3596,3488,4252,4571,4435,3881,3888,4005,3011,2317,1574,831,363
E07000122,female,3148,2836,2596,2566,2610,3182,3027,2655,3026,3013,2984,2834,2688,2616,1777,1505,1221,831,494
E07000122,male,3325,2969,2656,2712,2618,3086,3055,2698,2964,2922,2905,2587,2785,2578,1680,1292,852,486,194
E07000123,female,4596,4095,3721,4523,7438,5114,4538,3938,4682,4580,4447,3650,3281,2998,2416,2165,1665,1043,675
E07000123,male,4737,4451,3876,4697,7560,5377,4997,4229,4774,4951,4518,3759,3422,2968,2175,1822,1223,639,262
E07000124,female,1336,1558,1754,1681,1347,1226,1327,1484,2262,2416,2227,2026,1937,2094,1509,1203,982,625,454
E07000124,male,1404,1658,1854,1955,1429,1306,1183,1388,2042,2341,2289,1968,1902,2017,1382,1108,672,374,158
E07000125,female,2184,2040,1908,2074,1935,2050,2166,2134,2633,2602,2570,2231,2157,2089,1302,1063,856,577,375
E07000125,male,2201,2163,2066,2035,1874,1969,1971,2041,2547,2753,2470,2183,2125,2067,1314,968,569,291,145
E07000126,female,3017,3078,2899,3049,2991,3232,3250,3277,4069,4300,3968,3444,3458,3552,2647,2049,1605,1044,593
E07000126,male,3284,3123,3042,3290,3001,3290,3087,3142,3863,4160,3844,3369,3300,3338,2402,1881,1168,616,242
E07000127,female,2841,2989,2909,3828,4180,2710,2669,2858,4091,4205,4113,3694,3658,3841,2826,2396,1648,1037,651
E07000127,male,2978,3226,3333,3668,4093,2777,2461,2718,3651,4168,3891,3414,3427,3512,2617,2043,1273,602,220
E07000128,female,2359,2691,2572,2955,2665,2630,2517,2506,3693,4034,4075,3673,3800,4212,3534,2992,2304,1537,945
E07000128,male,2612,2794,2871,3242,2865,2597,2460,2320,3254,3885,3792,3549,3616,3928,3126,2582,1759,855,366
E07000129,female,2672,2788,2646,2704,2409,2720,2875,2906,3571,3761,3481,2868,2940,3017,2200,1887,1410,948,569
E07000129,male,2777,2905,2688,3147,2611,2576,2629,2733,3499,3635,3444,2916,2813,2893,1969,1597,1080,598,223
E07000130,female,4611,4310,4199,5560,7464,5154,5223,4768,5856,5998,5651,4881,4916,4863,3387,2921,2433,1571,1016
E07000130,male,4809,4665,4517,6662,9414,5109,4870,4696,5764,5883,5605,4951,4854,4590,3236,2483,1759,909,435
E07000131,female,2220,2532,2616,2496,1897,1940,2142,2547,3506,3851,3339,2866,2773,2915,1932,1725,1313,858,586
E07000131,male,2313,2749,2839,2820,2077,2011,2000,2340,3370,3721,3405,2898,2796,2864,1904,1494,1001,517,253
E07000132,female,2892,2798,2877,2839,2644,3027,3207,3067,4052,4131,3949,3456,3791,3599,2531,1942,1568,1080,676
E07000132,male,3055,3080,2962,3011,2735,2768,2996,3059,3876,4148,3895,3451,3593,3550,2374,1805,1236,592,215
E07000133,female,1443,1371,1414,1500,1251,1257,1366,1425,1905,2182,1980,1706,1697,1662,1179,967,788,511,335
E07000133,male,1426,1442,1410,1519,1290,1246,1268,1329,1743,2182,1946,1715,1699,1713,1147,857,553,332,112
E07000134,female,2607,2736,2651,2573,2607,2437,2808,2825,3715,3789,3456,2937,3013,3143,2030,1624,1279,918,579
E07000134,male,2774,2937,2847,2855,2573,2362,2554,2715,3673,3940,3427,2992,3035,3124,2007,1489,987,493,205
E07000135,female,1535,1457,1547,2257,1529,1593,1661,1596,1881,2125,2097,1610,1674,1651,1300,1338,1072,663,431
E07000135,male,1490,1583,1608,2527,1727,1489,1451,1456,1731,1965,2001,1659,1560,1500,1172,1026,758,392,170
E07000136,female,2088,1766,1680,1746,1836,2266,2075,1855,2148,2336,2231,2144,2057,2112,1611,1335,1100,711,442
E07000136,male,2164,1774,1726,1875,1899,2217,2169,1811,2096,2266,2061,1969,2000,2143,1524,1158,846,453,141
E07000137,female,3226,3074,3253,3555,3047,3135,2934,3003,4355,4888,5024,5102,5651,6356,4700,3500,2725,1621,1053
E07000137,male,3251,3175,3426,3744,3305,3113,2871,2733,3892,4470,4694,4606,5217,6314,4575,3392,2220,1132,467
E07000138,female,2822,2314,2100,3654,6290,3780,3424,2615,2844,2995,2988,2472,2383,2140,1583,1407,1234,829,566
E07000138,male,3087,2458,2198,3282,5897,4039,3400,2778,2910,3042,2887,2353,2315,2174,1469,1107,879,455,201
E07000139,female,2933,2864,3139,3031,2483,2825,2931,3040,4174,4539,4127,3387,3640,4017,3099,2379,1774,1142,725
E07000139,male,2961,2898,3152,3267,2727,2910,2890,2707,3873,4346,3913,3325,3340,3881,2846,2194,1421,719,316
E07000140,female,2318,2169,2307,2412,2179,2456,2455,2519,3018,3361,3119,2922,3002,3262,2528,2115,1723,1058,668
E07000140,male,2458,2276,2395,2556,2167,2412,2363,2329,2918,3280,3093,2714,2824,3213,2274,1955,1382,664,320
E07000141,female,3699,3865,3969,3975,3126,3652,3928,3893,5294,5491,5210,4619,4600,4789,3279,2675,2097,1423,1036
E07000141,male,3836,3853,3941,4240,3187,3277,3485,3556,4861,5187,4951,4365,4330,4561,3205,2327,1561,869,400
E07000142,female,2169,2346,2505,2785,2153,2062,2302,2281,3278,3737,3625,3281,3295,3413,2449,1910,1432,892,565
E07000142,male,2367,2417,2508,2821,2299,1943,1990,2111,3010,3396,3440,3056,3218,3513,2413,1796,1198,601,214
E07000143,female,3738,3364,3317,3747,3302,3651,3540,3483,4390,4805,4434,4179,4561,4914,3459,3035,2338,1613,1084
E07000143,male,3845,3723,3533,3970,3771,3986,3753,3449,4371,4765,4500,3907,4139,4804,3402,2807,1909,967,440
E07000144,female,2902,3117,3311,3492,2629,2748,3170,3543,4632,5004,4624,4319,4420,4832,3426,3023,2417,1629,1077
E07000144,male,3123,3269,3460,3681,2938,2717,2915,3277,4439,4820,4555,3977,4157,4539,3279,2714,1886,984,454
E07000145,female,2741,2574,2548,2949,2686,2809,2633,2457,3180,3528,3238,3148,3279,3536,2609,2044,1738,1160,731
E07000145,male,2881,2624,2681,3168,2938,3121,2612,2399,2936,3313,3209,3003,3075,3539,2509,1834,1327,697,282
E07000146,female,4170,3648,3653,4089,3585,4219,3887,3851,4859,5180,5235,4905,5317,5766,4371,3613,2893,1879,1120
E07000146,male,4108,4082,3789,4105,4161,4482,3888,3684,4591,5143,4938,4523,4793,5403,4007,3221,2269,1215,545
E07000147,female,2145,2137,2189,2603,2058,2169,2089,2070,2886,3503,3602,3778,4263,4883,3548,3165,2535,1710,1170
E07000147,male,2219,2280,2309,2760,2174,2309,2144,2062,2858,3234,3437,3458,3958,4660,3348,2849,2070,1019,428
E07000148,female,4249,3569,2705,4350,8430,6235,5458,4206,3985,3895,3561,3251,3067,3132,2222,1994,1761,1338,893
E07000148,male,4463,3610,2960,4062,7742,6272,5844,4450,4617,4248,3763,3076,2930,2806,1989,1627,1242,767,349
E07000149,female,3465,3353,3628,3599,2715,3103,3410,3645,4626,4966,4715,4171,4336,4899,3355,2820,2240,1475,896
E07000149,male,3631,3663,3651,3918,2658,2890,3158,3374,4362,4681,4394,3980,4134,4633,3346,2625,1780,967,420
E07000150,female,2477,2149,1831,1899,1961,2485,2448,2053,2184,2496,2271,1928,1645,1522,1176,917,707,402,202
E07000150,male,2447,2084,1891,1879,1888,2288,2474,2076,2252,2396,2319,1850,1580,1393,1015,813,457,260,99
E07000151,female,2155,2292,2189,2201,1780,1697,1932,2293,3099,3460,3068,2611,2749,2649,1683,1360,964,684,437
E07000151,male,2168,2351,2576,2455,2010,2004,1907,2185,2918,3324,3090,2690,2542,2623,1675,1270,812,389,165
E07000152,female,2463,2667,2570,2661,2004,2211,2526,2752,3462,3551,3221,2692,3029,2845,1855,1470,1128,817,605
E07000152,male,2569,2792,2754,3066,2141,2025,2279,2499,3337,3667,3120,2827,2760,2891,1812,1441,880,521,226
E07000153,female,3163,3052,2767,2690,2446,2977,3141,3126,3778,3729,3118,2788,2920,2895,1897,1487,1197,950,622
E07000153,male,3305,3064,2837,2794,2601,2730,3110,3088,3671,3690,3218,2727,2715,2755,1807,1311,863,524,212
E07000154,female,7835,7170,5949,6432,7419,8347,8664,7307,7526,7647,6902,5836,5612,5213,3534,2913,2370,1699,1074
E07000154,male,8356,7037,6002,6608,7367,7939,8620,7689,7799,7589,6747,5611,5254,4939,3260,2458,1791,976,447
E07000155,female,2401,2582,2655,2386,1839,1833,2315,2817,3714,3844,3459,2861,2874,2957,1839,1440,1124,783,496
E07000155,male,2508,2746,2803,2665,2030,1908,1985,2444,3378,3671,3424,2951,2707,2914,1866,1360,956,507,209
E07000156,female,2569,2395,2193,2143,1825,2387,2465,2417,2915,2832,2663,2312,2385,2451,1553,1255,992,674,437
E07000156,male,2653,2422,2310,2301,1885,2029,2262,2253,2743,2933,2429,2330,2214,2300,1548,1087,749,410,173
E07000163,female,1250,1292,1497,1548,1148,1181,1265,1353,1980,2255,2206,2078,2117,2216,1596,1356,1119,747,586
E07000163,male,1278,1431,1679,1572,1277,1155,1248,1221,1818,2033,2083,2046,1922,2067,1444,1100,780,433,217
E07000164,female,2113,2299,2368,2339,1957,2053,2014,2170,3162,3745,3528,3131,3171,3426,2563,2173,1601,1003,655
E07000164,male,2278,2372,2481,2635,2437,2518,2240,2049,2775,3614,3511,2921,3155,3253,2300,1810,1270,646,261
E07000165,female,4189,4419,4464,4497,3338,4017,4275,4596,5927,6687,6063,5252,4986,5262,3973,3533,2707,2038,1316
E07000165,male,4403,4612,4630,5078,4026,4208,4337,4305,5692,6186,6046,5176,4661,4977,3425,2842,1971,1054,511
E07000166,female,1450,1311,1350,1319,1120,1438,1415,1309,1777,1853,1832,1565,1667,1698,1132,1050,692,469,245
E07000166,male,1508,1471,1583,1984,3411,2800,1767,1421,1891,1809,1757,1650,1515,1656,1156,878,563,249,136
E07000167,female,1141,1268,1328,1461,1098,1131,1130,1228,1783,2084,2014,2002,1977,2125,1564,1286,1014,636,388
E07000167,male,1247,1314,1386,1751,1202,1100,1112,1164,1608,1960,2005,1863,1978,2127,1389,1104,795,388,183
E07000168,female,2637,2595,2507,2949,3073,2786,2534,2560,3366,3920,4140,3889,4101,4309,3300,2735,2249,1408,876
E07000168,male,2740,2666,2742,3213,3168,2820,2428,2345,3160,3687,4006,3634,3778,4084,2855,2350,1491,849,380
E07000169,female,2395,2358,2305,2484,2138,2290,2488,2509,3273,3572,3442,2816,2780,2663,1887,1509,1158,747,471
E07000169,male,2508,2500,2431,2472,2182,2246,2297,2344,3154,3427,3365,2834,2710,2668,1690,1290,851,447,192
E07000170,female,3796,3423,3382,3536,3680,3873,3744,3608,4601,4777,4419,3617,3576,3697,2822,2177,1559,1025,654
E07000170,male,3912,3589,3490,3716,3535,3535,3600,3410,4467,4691,4371,3675,3577,3527,2654,1842,1182,578,229
E07000171,female,3131,2937,3072,3432,2900,2971,3022,3124,4140,4576,4314,3693,3787,3799,2810,2212,1673,1072,707
E07000171,male,3167,3157,3136,3599,3240,3169,3004,3135,3894,4571,4229,3881,3664,3750,2565,1960,1282,685,244
E07000172,female,3072,2853,2650,3116,3113,3477,3450,3291,3983,4266,4080,3403,3474,3677,2559,2160,1685,1132,689
E07000172,male,3322,2998,2809,3215,3417,3682,3367,3412,3953,4191,3929,3388,3364,3374,2372,1851,1323,683,297
E07000173,female,3138,3093,3003,3301,3076,3273,3550,3496,4274,4584,4348,3693,3637,3650,2693,2421,1754,1208,657
E07000173,male,3379,3325,3264,3413,3191,3122,3347,3253,3995,4335,4212,3577,3583,3404,2400,2026,1328,716,255
E07000174,female,3336,2888,2552,3088,3126,3583,3485,3018,3612,4074,3953,3332,3073,3089,2327,1894,1609,982,551
E07000174,male,3348,3037,2795,3097,3202,3437,3385,2904,3670,3996,3831,3363,3164,2982,2037,1645,1031,595,243
E07000175,female,3207,3254,3216,3287,3157,3011,3085,3282,4299,4635,4367,3879,3747,4017,2908,2303,1762,1206,733
E07000175,male,3364,3306,3339,3609,3290,3210,3049,3059,4186,4574,4266,3760,3718,3851,2630,2012,1305,721,274
E07000176,female,2921,3301,3126,3076,3216,2651,3085,3656,4248,4479,4146,3575,3423,3642,2551,2200,1868,1234,769
E07000176,male,3252,3473,3301,3450,3398,2708,2981,3348,4166,4403,4212,3534,3436,3425,2323,1894,1347,779,313
E07000177,female,4647,4476,4128,4099,3411,4664,5080,4816,5519,5622,5052,4137,4042,3756,2897,2354,1862,1233,835
E07000177,male,4993,4567,4074,4144,3880,4819,5141,4633,5251,5600,5043,4226,3897,3682,2576,2169,1478,701,318
E07000178,female,4694,4033,3431,5851,11005,7462,6544,4689,4404,4218,3780,3258,2954,2595,2101,1729,1406,1056,816
E07000178,male,4870,4173,3746,5798,12138,7646,6815,5119,4356,4417,3668,3121,2853,2444,1757,1430,1121,599,309
E07000179,female,3958,4157,3999,3676,2872,3345,3966,4383,5318,5691,5024,4274,4051,4314,3218,2610,1985,1390,982
E07000179,male,4239,4135,3947,4197,3364,3845,3865,4050,4976,5369,5026,4186,3850,4013,2846,2350,1590,865,402
E07000180,female,3692,3652,3323,3383,2700,3426,3847,3780,4560,4704,4622,3885,3669,3741,2735,2330,1870,1236,871
E07000180,male,3880,3682,3776,4060,3006,3633,3785,3875,4361,4694,4370,3771,3710,3592,2569,2097,1469,779,362
E07000181,female,3274,3072,2968,2849,2415,2999,3321,3301,4072,4367,3975,3324,3312,3429,2467,1970,1663,1134,785
E07000181,male,3429,3151,2956,3022,2912,3332,3446,3183,3969,4100,3887,3256,3087,3094,2324,1811,1240,721,328
E07000187,female,2985,2989,3106,3554,2528,2705,2725,2953,4069,4502,4234,3743,3761,3758,2713,2222,1808,1313,866
E07000187,male,2964,3197,3372,4004,2672,2658,2542,2718,3652,4238,3984,3643,3627,3588,2461,1986,1382,742,362
E07000188,female,3306,3117,3240,3463,3006,3027,3034,3045,4038,4613,4285,3929,4043,4039,3044,2392,1972,1429,899
E07000188,male,3382,3271,3355,3736,3091,3077,2887,2752,3794,4420,4297,3862,3928,3987,2833,2166,1467,872,343
E07000189,female,4502,4327,4424,4636,3968,4336,4048,4313,5430,5930,5825,5281,5707,6033,4491,3614,3000,2053,1488
E07000189,male,4612,4557,4510,4844,4388,4542,4082,4108,5255,5824,5754,5224,5598,5737,4114,3221,2358,1299,573
E07000192,female,2833,2779,2571,2916,2919,3238,3109,2843,3817,3962,3456,2972,2892,2850,2125,1691,1303,827,489
E07000192,male,2952,2921,2791,3174,2964,3085,2969,2857,3845,3974,3502,2950,2795,2826,1953,1381,896,508,171
E07000193,female,3558,3376,3226,3396,3177,3447,3548,3288,4095,4490,4088,3505,3231,3346,2527,2103,1724,1052,614
E07000193,male,3738,3417,3370,3579,3427,3606,3766,3351,4200,4440,4197,3513,3268,3194,2313,1759,1151,611,249
E07000194,female,2563,2686,2666,2723,2360,2422,2704,3021,3711,4022,3652,3326,3325,3919,2945,2073,1519,990,715
E07000194,male,2684,2879,2878,3120,2889,2578,2498,2801,3633,3945,3638,3225,3266,3663,2747,1892,1243,557,238
E07000195,female,3030,3281,3107,3998,4930,3524,3622,3521,4212,4608,4338,3861,3893,3918,2882,2539,1927,1259,729
E07000195,male,3363,3372,3318,4033,5596,3636,3500,3505,4302,4448,4325,3871,3755,3865,2649,2104,1351,733,279
E07000196,female,2406,2633,2870,3102,2771,2606,2552,2858,3864,4423,4358,3819,3881,4032,3041,2494,1770,1143,746
E07000196,male,2525,2798,2895,3515,3448,3108,2697,2845,3913,4411,4233,3716,3646,3738,2981,2189,1355,674,267
E07000197,female,3227,3525,3331,3516,3389,3448,3706,3646,4743,5196,4746,4204,4233,4449,3379,2664,1989,1336,906
E07000197,male,3544,3644,3407,3955,5033,3943,3653,3676,4702,5126,4759,4132,4190,4235,3215,2391,1561,840,345
E07000198,female,2302,2449,2511,2639,2322,2202,2344,2647,3618,3963,3577,3421,3580,3729,2639,2181,1657,1019,686
E07000198,male,2388,2485,2663,2860,2479,2314,2229,2487,3609,3802,3649,3250,3459,3659,2636,1980,1178,635,240
E07000199,female,2408,2293,2157,2334,2245,2715,2555,2383,3033,2824,2689,2484,2376,2241,1606,1141,943,560,306
E07000199,male,2568,2549,2281,2427,2217,2456,2484,2335,2940,2826,2463,2302,2265,2218,1442,1013,617,294,106
E07000200,female,2134,2518,2561,2512,1848,1902,2073,2400,3214,3481,3144,3073,3218,3563,2413,1951,1613,1009,773
E07000200,male,2165,2562,2616,2752,1971,1982,2018,2276,3041,3351,3141,2779,3037,3287,2327,1784,1223,675,317
E07000202,female,4652,3945,3390,3970,4957,5371,5087,4313,4540,4542,4261,3887,3532,3162,2283,2108,1816,1302,850
E07000202,male,4903,4367,3820,4194,4581,5549,5438,4542,4845,4660,4170,3760,3315,3115,2074,1848,1356,773,326
E07000203,female,2555,2716,2802,2759,2181,2250,2515,2647,3453,3981,3552,3437,3499,3552,2546,2026,1550,1031,667
E07000203,male,2551,2846,2864,2953,2474,2435,2537,2441,3455,3750,3559,3217,3394,3608,2480,1883,1227,715,323
E07000207,female,4916,4514,3982,3554,2403,2927,4354,5358,5707,5614,5108,3829,3756,3589,2640,2300,1897,1393,1067
E07000207,male,5026,4784,4389,3791,2452,2757,3576,4879,5371,5498,4796,3771,3400,3272,2163,1923,1418,879,446
E07000208,female,2465,2291,2337,2404,2176,2027,2542,2665,3023,3060,2785,2222,2263,2168,1594,1352,1083,749,476
E07000208,male,2482,2400,2319,2341,1923,1960,2242,2638,2850,3041,2723,2155,2049,1990,1427,1107,843,487,247
E07000209,female,3956,4015,3628,4231,6152,4544,4600,4516,4947,5111,4687,3969,3647,3570,2580,2319,1853,1292,939
E07000209,male,4398,4154,3838,4490,6435,5076,4671,4686,4918,4984,4510,4046,3489,3545,2291,1940,1453,814,363
E07000210,female,2285,2404,2571,2440,1865,1912,2161,2706,3189,3536,3330,2870,2665,2984,2191,1901,1568,1098,714
E07000210,male,2457,2498,2560,2745,1817,1946,2008,2405,3054,3557,3334,2801,2605,2760,1932,1631,1252,694,315
E07000211,female,4650,4311,4098,3729,3246,4053,5048,5182,5375,5560,4949,4057,3988,3845,2735,2333,2097,1529,1133
E07000211,male,4840,4469,4070,3964,3447,3955,4606,5054,5185,5654,5033,4128,3658,3687,2413,2025,1494,879,449
E07000212,female,2433,2186,2001,2674,4400,2359,2554,2794,3012,3042,2828,2298,2095,2131,1613,1490,1241,834,555
E07000212,male,2563,2376,2054,2477,3839,2436,2508,2732,2874,3013,2852,2375,2046,2077,1487,1224,916,452,253
E07000213,female,3037,2692,2445,2550,2525,2926,3597,3362,3683,3888,3512,2818,2600,2614,2097,1837,1525,942,630
E07000213,male,3228,2963,2561,2849,2538,2843,3302,3325,3578,3742,3751,2833,2616,2501,1847,1589,1128,620,277
E07000214,female,2482,2595,2593,2446,1983,2211,2548,2883,3444,3670,3285,2727,2434,2480,1829,1648,1260,763,515
E07000214,male,2650,2738,2766,2697,2130,2325,2610,2657,3563,3589,3287,2749,2390,2361,1778,1408,964,470,206
E07000215,female,2401,2532,2504,2566,1943,2082,2481,2616,3205,3526,3192,2724,2614,2748,1933,1526,1348,935,656
E07000215,male,2519,2522,2514,2568,2002,2114,2254,2389,2903,3411,3166,2746,2485,2557,1711,1356,999,605,263
E07000216,female,3641,3801,3566,3569,2559,2519,3198,4104,4685,4890,4444,3842,3721,3908,2946,2551,2083,1511,1168
E07000216,male,3654,4084,4006,4306,2833,2565,2840,3590,4685,4652,4307,3728,3447,3655,2596,2143,1623,910,453
E07000217,female,3571,3275,2686,2540,2260,3218,4001,3959,3808,3781,3405,2826,2547,2437,1758,1580,1395,918,636
E07000217,male,3799,3419,2895,2643,2178,3084,3851,4223,3937,3745,3382,2937,2573,2345,1618,1388,966,547,256
E07000218,female,1669,1582,1646,1734,1580,1597,1703,1802,2355,2569,2409,2048,2098,2153,1491,1149,923,589,386
E07000218,male,1657,1648,1802,1907,1668,1669,1555,1663,2273,2450,2414,2107,2044,2093,1480,1075,645,337,149
E07000219,female,3923,3706,3495,3777,3705,4113,4159,3724,4467,4822,4256,3851,3815,3884,2804,2265,1783,1089,655
E07000219,male,4129,3744,3510,3984,3628,3811,3978,3731,4510,4759,4331,3807,3816,3658,2518,1875,1229,560,247
