msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02001862,E08000025,10868,1128077,22,4253,0.005172819186456619,56.21819891841053,female,0-4,452,0.04158998895841001,0.00021513749284858224
E02001862,E08000025,10868,1128077,22,4253,0.005172819186456619,56.21819891841053,male,0-4,484,0.044534412955465584,0.0002303684657936146
E02006197,E07000197,9376,133664,8,3221,0.0024837007140639552,23.287177895063646,female,0-4,358,0.03818259385665529,9.483413562658873e-05
E02006197,E07000197,9376,133664,8,3221,0.0024837007140639552,23.287177895063646,male,0-4,371,0.03956911262798635,9.827783328900676e-05
E02001865,E08000025,11530,1128077,16,4674,0.0034231921266581087,39.469405220367996,female,0-4,484,0.041977450130095406,0.000143696876782526
E02001865,E08000025,11530,1128077,16,4674,0.0034231921266581087,39.469405220367996,male,0-4,513,0.044492627927146575,0.00015230681361453686
E02002129,E08000030,5912,278887,1355,2593,0.5225607404550714,3089.379097570382,female,0-4,139,0.02351150202976996,0.012286187909887504
E02002129,E08000030,5912,278887,1355,2593,0.5225607404550714,3089.379097570382,male,0-4,183,0.030953991880920163,0.01617534091733391
E02002123,E08000030,6572,278887,1739,3146,0.55276541640178,3632.774316592498,female,0-4,239,0.03636640292148509,0.020102089853929615
E02002123,E08000030,6572,278887,1739,3146,0.55276541640178,3632.774316592498,male,0-4,261,0.039713937918441876,0.021952491430441964
E02002131,E08000030,7838,278887,1670,3113,0.5364600064246707,4204.77353035657,female,0-4,182,0.023220209237050267,0.012456713596490185
E02002131,E08000030,7838,278887,1670,3113,0.5364600064246707,4204.77353035657,male,0-4,169,0.02156162286297525,0.011566948339598029
E02006178,E07000196,7955,111173,1664,3392,0.49056603773584906,3902.4528301886794,female,0-4,181,0.022752985543683216,0.011161841964825728
E02006178,E07000196,7955,111173,1664,3392,0.49056603773584906,3902.4528301886794,male,0-4,201,0.025267127592708986,0.01239519466812139
E02002044,E08000028,7661,322631,1385,3304,0.41918886198547217,3211.4058716707023,female,0-4,315,0.04111734760475134,0.017235934150296794
E02002044,E08000028,7661,322631,1385,3304,0.41918886198547217,3211.4058716707023,male,0-4,325,0.0424226602271244,0.017783106663004627
E02002043,E08000028,8845,322631,1553,3860,0.4023316062176166,3558.623056994819,female,0-4,295,0.03335217637083098,0.013418634690129667
E02002043,E08000028,8845,322631,1553,3860,0.4023316062176166,3558.623056994819,male,0-4,354,0.04002261164499717,0.0161023616281556
E02006177,E07000196,9942,111173,1660,4110,0.40389294403892945,4015.5036496350367,female,0-4,231,0.02323476161738081,0.009384356273686653
E02006177,E07000196,9942,111173,1660,4110,0.40389294403892945,4015.5036496350367,male,0-4,282,0.028364514182257092,0.011456227139305785
E02002134,E08000030,8719,278887,1671,3679,0.4541995107366132,3960.16553411253,female,0-4,311,0.03566922812249111,0.016200945961588106
E02002134,E08000030,8719,278887,1671,3679,0.4541995107366132,3960.16553411253,male,0-4,365,0.041862598921894714,0.01901397194848765
E02002120,E08000030,6178,278887,1017,2370,0.4291139240506329,2651.0658227848103,female,0-4,178,0.028811913240530916,0.012363593150050608
E02002120,E08000030,6178,278887,1017,2370,0.4291139240506329,2651.0658227848103,male,0-4,175,0.02832631919715118,0.012155217984600317
E02006130,E07000192,7360,98513,960,2835,0.3386243386243386,2492.275132275132,female,0-4,189,0.025679347826086957,0.008695652173913044
E02006130,E07000192,7360,98513,960,2835,0.3386243386243386,2492.275132275132,male,0-4,176,0.02391304347826087,0.008097538532321142
E02002047,E08000028,6610,322631,771,3266,0.23606858542559706,1560.4133496631966,female,0-4,175,0.0264750378214826,0.006249924727606578
E02002047,E08000028,6610,322631,771,3266,0.23606858542559706,1560.4133496631966,male,0-4,204,0.03086232980332829,0.007285626539609955
E02002046,E08000028,5728,322631,522,2410,0.216597510373444,1240.6705394190872,female,0-4,220,0.03840782122905028,0.0083190384570806
E02002046,E08000028,5728,322631,522,2410,0.216597510373444,1240.6705394190872,male,0-4,290,0.05062849162011173,0.010966005238878973
E02006127,E07000192,7750,98513,497,2332,0.21312178387650085,1651.6938250428816,female,0-4,246,0.03174193548387097,0.006764897914015382
E02006127,E07000192,7750,98513,497,2332,0.21312178387650085,1651.6938250428816,male,0-4,231,0.029806451612903226,0.006352404138770542
E02002148,E08000030,11400,278887,1046,4720,0.22161016949152543,2526.35593220339,female,0-4,340,0.02982456140350877,0.006609426107641986
E02002148,E08000030,11400,278887,1046,4720,0.22161016949152543,2526.35593220339,male,0-4,348,0.030526315789473683,0.006764942016057092
E02002045,E08000028,7864,322631,904,3302,0.2737734706238643,2152.954572986069,female,0-4,262,0.033316378433367246,0.009121140552321013
E02002045,E08000028,7864,322631,904,3302,0.2737734706238643,2152.954572986069,male,0-4,296,0.03763987792472025,0.010304800013309237
E02006180,E07000196,6908,111173,607,2850,0.21298245614035088,1471.282807017544,female,0-4,170,0.02460914881297047,0.005241316957709851
E02006180,E07000196,6908,111173,607,2850,0.21298245614035088,1471.282807017544,male,0-4,166,0.024030110017371164,0.0051179918528225605
E02002140,E08000030,8434,278887,3094,3884,0.7966014418125643,6718.5365602471675,female,0-4,372,0.04410718520275077,0.03513584732680506
E02002140,E08000030,8434,278887,3094,3884,0.7966014418125643,6718.5365602471675,male,0-4,375,0.04446288830922457,0.035419200934279305
E02002142,E08000030,7032,278887,2249,2983,0.7539389875963795,5301.6989607777405,female,0-4,332,0.047212741751990896,0.03559552671814533
E02002142,E08000030,7032,278887,2249,2983,0.7539389875963795,5301.6989607777405,male,0-4,324,0.04607508532423208,0.03473780318276833
E02002136,E08000030,7958,278887,1928,3198,0.6028767979987493,4797.693558474047,female,0-4,316,0.03970846946468962,0.02393931492430319
E02002136,E08000030,7958,278887,1928,3198,0.6028767979987493,4797.693558474047,male,0-4,328,0.04121638602663986,0.02484840283282103
E02002112,E08000030,5374,278887,1563,2162,0.7229417206290472,3885.0888066604994,female,0-4,102,0.018980275400074433,0.013721632955742987
E02002112,E08000030,5374,278887,1563,2162,0.7229417206290472,3885.0888066604994,male,0-4,139,0.025865277260885746,0.01869908804753211
E02002127,E08000030,9272,278887,3256,4101,0.7939526944647647,7361.529383077298,female,0-4,471,0.05079810181190682,0.04033128980725886
E02002127,E08000030,9272,278887,3256,4101,0.7939526944647647,7361.529383077298,male,0-4,418,0.045081967213114756,0.03579294934062464
E02002145,E08000030,7422,278887,2270,3267,0.6948270584634221,5157.0064279155185,female,0-4,339,0.045675020210185935,0.03173623993790085
E02002145,E08000030,7422,278887,2270,3267,0.6948270584634221,5157.0064279155185,male,0-4,333,0.04486661277283751,0.031174536576168088
E02002118,E08000030,7401,278887,2534,3327,0.7616471295461377,5636.950405770965,female,0-4,249,0.03364410214835833,0.025624933827454163
E02002118,E08000030,7401,278887,2534,3327,0.7616471295461377,5636.950405770965,male,0-4,293,0.03958924469666261,0.030153034584112733
E02002138,E08000030,6547,278887,1794,2463,0.728380024360536,4768.7040194884285,female,0-4,190,0.0290209256147854,0.02113826250626269
E02002138,E08000030,6547,278887,1794,2463,0.728380024360536,4768.7040194884285,male,0-4,194,0.029631892469833512,0.021583278559026114
E02002133,E08000030,6742,278887,2273,3040,0.7476973684210526,5040.975657894736,female,0-4,194,0.02877484425986354,0.0215148753298256
E02002133,E08000030,6742,278887,2273,3040,0.7476973684210526,5040.975657894736,male,0-4,244,0.03619104123405518,0.02705994629112086
E02002139,E08000030,10226,278887,3408,4428,0.7696476964769647,7870.417344173441,female,0-4,365,0.03569333072560141,0.027471289772549593
E02002139,E08000030,10226,278887,3408,4428,0.7696476964769647,7870.417344173441,male,0-4,407,0.03980050850772541,0.030632369691582697
E02002126,E08000030,6685,278887,2369,3024,0.7833994708994709,5237.0254629629635,female,0-4,294,0.04397905759162304,0.03445317044793485
E02002126,E08000030,6685,278887,2369,3024,0.7833994708994709,5237.0254629629635,male,0-4,336,0.050261780104712044,0.039375051940496966
E02002146,E08000030,6652,278887,2024,2812,0.7197724039829303,4787.9260312944525,female,0-4,234,0.03517739025856885,0.025319714752255813
E02002146,E08000030,6652,278887,2024,2812,0.7197724039829303,4787.9260312944525,male,0-4,250,0.037582681900180395,0.027050977299418605
E02002147,E08000030,8381,278887,2109,3411,0.6182937554969217,5181.919964819701,female,0-4,355,0.0423577138766257,0.02618950998704298
E02002147,E08000030,8381,278887,2109,3411,0.6182937554969217,5181.919964819701,male,0-4,383,0.04569860398520463,0.028255161478978764
E02002113,E08000030,6496,278887,1926,2737,0.7036901717208622,4571.171355498721,female,0-4,180,0.02770935960591133,0.019498804019358867
E02002113,E08000030,6496,278887,1926,2737,0.7036901717208622,4571.171355498721,male,0-4,192,0.029556650246305417,0.020798724287316123
E02002130,E08000030,6908,278887,2294,2882,0.7959750173490632,5498.595419847328,female,0-4,279,0.04038795599305153,0.03214780397226239
E02002130,E08000030,6908,278887,2294,2882,0.7959750173490632,5498.595419847328,male,0-4,354,0.051244933410538505,0.04078968676050498
E02002125,E08000030,6102,278887,2052,2769,0.7410617551462622,4521.958829902492,female,0-4,181,0.02966240576860046,0.02198167448073967
E02002125,E08000030,6102,278887,2052,2769,0.7410617551462622,4521.958829902492,male,0-4,191,0.031301212717141924,0.023196131634371696
E02002144,E08000030,6771,278887,1726,2779,0.6210867218423893,4205.378193594818,female,0-4,152,0.022448678186383103,0.013942575944475436
E02002144,E08000030,6771,278887,1726,2779,0.6210867218423893,4205.378193594818,male,0-4,158,0.02333481022005612,0.014492940784388939
E02002135,E08000030,7800,278887,2768,3465,0.7988455988455988,6230.9956709956705,female,0-4,318,0.040769230769230766,0.03256832056832056
E02002135,E08000030,7800,278887,2768,3465,0.7988455988455988,6230.9956709956705,male,0-4,327,0.041923076923076924,0.03349006549006549
E02002110,E08000030,7014,278887,1926,2657,0.7248776815957847,5084.292058712834,female,0-4,223,0.031793555745651556,0.02304643897859424
E02002110,E08000030,7014,278887,1926,2657,0.7248776815957847,5084.292058712834,male,0-4,209,0.02979754776161962,0.021599577338682494
E02002119,E08000030,5875,278887,1884,2558,0.7365129007036747,4327.013291634089,female,0-4,142,0.024170212765957447,0.01780167351488031
E02002119,E08000030,5875,278887,1884,2558,0.7365129007036747,4327.013291634089,male,0-4,183,0.031148936170212766,0.022941593332557016
E02002128,E08000030,5479,278887,1567,2442,0.6416871416871417,3515.8038493038493,female,0-4,149,0.027194743566344222,0.01745051726800221
E02002128,E08000030,5479,278887,1567,2442,0.6416871416871417,3515.8038493038493,male,0-4,129,0.02354444241649936,0.015108165956860974
E02002114,E08000030,6016,278887,1976,2669,0.7403521918321468,4453.958786062195,female,0-4,118,0.01961436170212766,0.01452153567755873
E02002114,E08000030,6016,278887,1976,2669,0.7403521918321468,4453.958786062195,male,0-4,155,0.02576462765957447,0.019074898559505116
E02002111,E08000030,6137,278887,2057,2811,0.7317680540732835,4490.860547847741,female,0-4,177,0.028841453478898483,0.021105254288898676
E02002111,E08000030,6137,278887,2057,2811,0.7317680540732835,4490.860547847741,male,0-4,183,0.02981912986801369,0.021820686637674905
E02002116,E08000030,6787,278887,1847,2849,0.6482976482976482,4399.996138996139,female,0-4,154,0.022690437601296597,0.014710157335765115
E02002116,E08000030,6787,278887,1847,2849,0.6482976482976482,4399.996138996139,male,0-4,139,0.020480330042728746,0.01327734980306072
E02002124,E08000030,7119,278887,1982,3027,0.654773703336637,4661.333994053519,female,0-4,199,0.027953364236550076,0.018303127821883796
E02002124,E08000030,7119,278887,1982,3027,0.654773703336637,4661.333994053519,male,0-4,188,0.026408203399353843,0.017291397138262082
E02002132,E08000030,6488,278887,2237,2904,0.7703168044077136,4997.815426997246,female,0-4,228,0.03514180024660912,0.027070319267102138
E02002132,E08000030,6488,278887,2237,2904,0.7703168044077136,4997.815426997246,male,0-4,273,0.04207768187422935,0.03241314543824072
E02002117,E08000030,6479,278887,2023,2716,0.7448453608247423,4825.853092783505,female,0-4,167,0.025775582651643772,0.019198823160631574
E02002117,E08000030,6479,278887,2023,2716,0.7448453608247423,4825.853092783505,male,0-4,179,0.02762772032721099,0.020578379315886536
E02002115,E08000030,6752,278887,2345,3069,0.7640925382860867,5159.152818507658,female,0-4,174,0.025770142180094786,0.01969077335038197
E02002115,E08000030,6752,278887,2345,3069,0.7640925382860867,5159.152818507658,male,0-4,241,0.035693127962085305,0.027272852743919856
E02002121,E08000030,6741,278887,2705,3370,0.8026706231454006,5410.802670623146,female,0-4,296,0.04391039905058597,0.03524558736849705
E02002121,E08000030,6741,278887,2705,3370,0.8026706231454006,5410.802670623146,male,0-4,278,0.041240172081293575,0.03310227462311546
E02002143,E08000030,10371,278887,3437,4246,0.8094677343382006,8394.98987282148,female,0-4,506,0.04878989489923826,0.039493845682685325
E02002143,E08000030,10371,278887,3437,4246,0.8094677343382006,8394.98987282148,male,0-4,479,0.04618648153504966,0.03738646656522979
E02002122,E08000030,5953,278887,2357,2912,0.8094093406593407,4818.413804945055,female,0-4,295,0.049554846295985215,0.04011015546690836
E02002122,E08000030,5953,278887,2357,2912,0.8094093406593407,4818.413804945055,male,0-4,288,0.048378968587266924,0.039158389065998674
E02002052,E08000028,11368,322631,507,4745,0.10684931506849316,1214.6630136986303,female,0-4,420,0.03694581280788178,0.00394763479317093
E02002052,E08000028,11368,322631,507,4745,0.10684931506849316,1214.6630136986303,male,0-4,451,0.03967276565798733,0.004239007837428784
E02002160,E08000031,7340,258017,181,2938,0.06160653505786249,452.1919673247107,female,0-4,215,0.029291553133514985,0.0018045510950191327
E02002160,E08000031,7340,258017,181,2938,0.06160653505786249,452.1919673247107,male,0-4,234,0.03188010899182561,0.001964023052253382
E02002055,E08000028,9664,322631,409,4066,0.10059026069847515,972.1042793900639,female,0-4,341,0.03528559602649007,0.003549387303205715
E02002055,E08000028,9664,322631,409,4066,0.10059026069847515,972.1042793900639,male,0-4,344,0.03559602649006623,0.003580613584465589
E02002181,E08000031,7920,258017,201,3181,0.06318767683118516,500.4464005029865,female,0-4,345,0.043560606060606064,0.0027524934983281417
E02002181,E08000031,7920,258017,201,3181,0.06318767683118516,500.4464005029865,male,0-4,325,0.041035353535353536,0.0025929286578453507
E02002175,E08000031,7428,258017,196,3107,0.06308336015448986,468.58319922755067,female,0-4,261,0.035137318255250405,0.0022165801023588923
E02002175,E08000031,7428,258017,196,3107,0.06308336015448986,468.58319922755067,male,0-4,279,0.03756058158319871,0.0023694476956250226
E02006148,E07000194,7046,102831,291,3084,0.0943579766536965,664.8463035019455,female,0-4,132,0.018734033494181096,0.001767705495073508
E02006148,E07000194,7046,102831,291,3084,0.0943579766536965,664.8463035019455,male,0-4,119,0.016889015043996595,0.0015936132872253596
E02006129,E07000192,8144,98513,576,3250,0.17723076923076922,1443.3673846153845,female,0-4,268,0.032907662082514735,0.005832250264470304
E02006129,E07000192,8144,98513,576,3250,0.17723076923076922,1443.3673846153845,male,0-4,282,0.03462671905697446,0.006136920054405319
E02002153,E08000031,7375,258017,160,3092,0.0517464424320828,381.6300129366106,female,0-4,205,0.027796610169491524,0.0014383756879426403
E02002153,E08000031,7375,258017,160,3092,0.0517464424320828,381.6300129366106,male,0-4,222,0.03010169491525424,0.001557655623040323
E02006122,E07000192,6559,98513,306,2361,0.12960609911054638,850.0864040660737,female,0-4,178,0.027138283274889465,0.003517287031815407
E02006122,E07000192,6559,98513,306,2361,0.12960609911054638,850.0864040660737,male,0-4,189,0.0288153681963714,0.0037346474663657978
E02006126,E07000192,8261,98513,543,2822,0.19241672572643514,1589.5545712260807,female,0-4,194,0.023483839728846385,0.0045186835481089965
E02006126,E07000192,8261,98513,543,2822,0.19241672572643514,1589.5545712260807,male,0-4,212,0.025662752693378525,0.00493794284638715
E02002048,E08000028,6453,322631,151,2457,0.06145706145706146,396.5824175824176,female,0-4,137,0.02123043545637688,0.0013047601766027306
E02002048,E08000028,6453,322631,151,2457,0.06145706145706146,396.5824175824176,male,0-4,152,0.0235549356888269,0.001447617130245365
E02002051,E08000028,5596,322631,202,2595,0.07784200385356455,435.6038535645472,female,0-4,205,0.036633309506790564,0.002851610219796414
E02002051,E08000028,5596,322631,202,2595,0.07784200385356455,435.6038535645472,male,0-4,237,0.04235167977126519,0.003296739619959756
E02006156,E07000194,7804,102831,357,3357,0.1063449508489723,829.9159964253798,female,0-4,134,0.01717068170169144,0.0018260153016097245
E02006156,E07000194,7804,102831,357,3357,0.1063449508489723,829.9159964253798,male,0-4,182,0.023321373654536137,0.002480110335022163
E02006175,E07000196,7152,111173,355,2410,0.14730290456431536,1053.5103734439833,female,0-4,199,0.027824384787472036,0.004098612696909781
E02006175,E07000196,7152,111173,355,2410,0.14730290456431536,1053.5103734439833,male,0-4,221,0.030900447427293067,0.004551725658377194
E02006154,E07000194,9892,102831,523,4657,0.11230405840669959,1110.9117457590723,female,0-4,206,0.020824909017387788,0.002338721798602923
E02006154,E07000194,9892,102831,523,4657,0.11230405840669959,1110.9117457590723,male,0-4,216,0.021835826930853213,0.002452251983001123
E02002137,E08000030,6231,278887,252,2537,0.09932991722506898,618.9247142294048,female,0-4,122,0.019579521746108167,0.0019448322743473624
E02002137,E08000030,6231,278887,252,2537,0.09932991722506898,618.9247142294048,male,0-4,118,0.018937570213448884,0.0018810672817458096
E02002170,E08000031,6253,258017,311,2465,0.1261663286004057,788.9180527383368,female,0-4,205,0.03278426355349432,0.004136270168412468
E02002170,E08000031,6253,258017,311,2465,0.1261663286004057,788.9180527383368,male,0-4,170,0.02718695026387334,0.00343007770063473
E02006124,E07000192,7651,98513,340,3034,0.11206328279499012,857.3961766644694,female,0-4,252,0.03293687099725526,0.003691013888947524
E02006124,E07000192,7651,98513,340,3034,0.11206328279499012,857.3961766644694,male,0-4,293,0.038295647627761074,0.004291535989927081
E02006121,E07000192,5562,98513,236,2024,0.116600790513834,648.5335968379447,female,0-4,147,0.026429341963322545,0.0030816821656838543
E02006121,E07000192,5562,98513,236,2024,0.116600790513834,648.5335968379447,male,0-4,150,0.02696871628910464,0.003144573638452913
E02006155,E07000194,5780,102831,534,2677,0.19947702652222637,1152.9772132984685,female,0-4,175,0.03027681660899654,0.0060395293497213865
E02006155,E07000194,5780,102831,534,2677,0.19947702652222637,1152.9772132984685,male,0-4,177,0.030622837370242215,0.006108552542289631
E02006123,E07000192,6441,98513,362,2497,0.144973968762515,933.7773327993591,female,0-4,156,0.02421984163949697,0.003511246565277494
E02006123,E07000192,6441,98513,362,2497,0.144973968762515,933.7773327993591,male,0-4,183,0.02841173730787145,0.004118962316960138
E02006125,E07000192,7218,98513,371,2847,0.13031260976466455,940.5964172813487,female,0-4,190,0.02632308118592408,0.003430229406384908
E02006125,E07000192,7218,98513,371,2847,0.13031260976466455,940.5964172813487,male,0-4,194,0.02687725131615406,0.0035024447623088007
E02006151,E07000194,8797,102831,681,3974,0.17136386512330146,1507.487921489683,female,0-4,213,0.024212799818119815,0.004149198962289782
E02006151,E07000194,8797,102831,681,3974,0.17136386512330146,1507.487921489683,male,0-4,222,0.025235875866772763,0.004324517228302026
E02002049,E08000028,6284,322631,149,2604,0.057219662058371736,359.568356374808,female,0-4,192,0.030553787396562698,0.0017482773894346552
E02002049,E08000028,6284,322631,149,2604,0.057219662058371736,359.568356374808,male,0-4,248,0.03946530872056015,0.002258191628019763
E02002141,E08000030,6623,278887,267,2580,0.10348837209302325,685.403488372093,female,0-4,185,0.027932960893854747,0.002890736650643107
E02002141,E08000030,6623,278887,267,2580,0.10348837209302325,685.403488372093,male,0-4,145,0.021893401781669937,0.0022657125099635167
E02002171,E08000031,7431,258017,166,3035,0.05469522240527183,406.440197693575,female,0-4,239,0.03216256223926793,0.0017591384948001572
E02002171,E08000031,7431,258017,166,3035,0.05469522240527183,406.440197693575,male,0-4,259,0.03485399004171713,0.0019063467370428481
E02006810,E08000028,10246,322631,478,4333,0.11031617816755135,1130.2995615047312,female,0-4,292,0.02849892641030646,0.003143892643463302
E02006810,E08000028,10246,322631,478,4333,0.11031617816755135,1130.2995615047312,male,0-4,393,0.03835643177825493,0.004231334961921499
E02006128,E07000192,8528,98513,376,3351,0.11220531184720979,956.886899433005,female,0-4,179,0.02098968105065666,0.0023551537078624007
E02006128,E07000192,8528,98513,376,3351,0.11220531184720979,956.886899433005,male,0-4,204,0.023921200750469045,0.002684085789966088
E02006202,E07000197,8952,133664,11,2966,0.0037086985839514496,33.200269723533374,female,0-4,150,0.01675603217158177,6.214307278739024e-05
E02006202,E07000197,8952,133664,11,2966,0.0037086985839514496,33.200269723533374,male,0-4,196,0.021894548704200177,8.120028177552324e-05
E02002012,E08000027,8058,317558,11,4229,0.002601087727595176,20.95956490896193,female,0-4,231,0.02866716306775875,7.456580604051697e-05
E02002012,E08000027,8058,317558,11,4229,0.002601087727595176,20.95956490896193,male,0-4,302,0.037478282452221394,9.748430053781872e-05
E02006895,E08000025,8911,1128077,11,3390,0.0032448377581120944,28.914749262536873,female,0-4,302,0.033890696891482434,0.00010996981292221438
E02006895,E08000025,8911,1128077,11,3390,0.0032448377581120944,28.914749262536873,male,0-4,326,0.03658399730669958,0.00011870913580344997
E02002067,E08000028,5362,322631,11,2403,0.004577611319184353,24.5451518934665,female,0-4,156,0.02909362178291682,0.0001331792923895485
E02002067,E08000028,5362,322631,11,2403,0.004577611319184353,24.5451518934665,male,0-4,160,0.029839612085042894,0.00013659414604056256
E02001875,E08000025,8911,1128077,10,3107,0.0032185387833923397,28.68039909880914,female,0-4,400,0.044888340253619124,0.0001444748640283847
E02001875,E08000025,8911,1128077,10,3107,0.0032185387833923397,28.68039909880914,male,0-4,435,0.048816070025810794,0.00015711641463086833
E02002032,E08000027,10217,317558,10,4398,0.002273760800363802,23.23101409731696,female,0-4,393,0.038465302926495054,8.746089796838348e-05
E02002032,E08000027,10217,317558,10,4398,0.002273760800363802,23.23101409731696,male,0-4,377,0.03689928550455124,8.390014894168085e-05
E02002009,E08000027,6796,317558,10,3152,0.0031725888324873096,21.560913705583758,female,0-4,273,0.04017068864037669,0.00012744507817378392
E02002009,E08000027,6796,317558,10,3152,0.0031725888324873096,21.560913705583758,male,0-4,254,0.03737492642731018,0.0001185752741983191
E02006141,E07000193,11533,116937,10,4670,0.0021413276231263384,24.695931477516062,female,0-4,496,0.04300702332437353,9.209212703291977e-05
E02006141,E07000193,11533,116937,10,4670,0.0021413276231263384,24.695931477516062,male,0-4,504,0.04370068499089569,9.357748392054752e-05
