msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02000509,E09000017,11283,2161,3086,0.7002592352559948,7901.024951393389,female,0-4,283,0.025081981742444387,0.01756388935366893
E02000509,E09000017,11283,2161,3086,0.7002592352559948,7901.024951393389,male,0-4,317,0.028095364707967738,0.019674038604639753
E02004962,E07000102,8645,247,3334,0.07408518296340731,640.4664067186562,female,0-4,275,0.031810294968189705,0.0023566715228382894
E02004962,E07000102,8645,247,3334,0.07408518296340731,640.4664067186562,male,0-4,314,0.03632157316367843,0.0026908903933499013
E02000453,E09000015,7876,69,2700,0.025555555555555557,201.27555555555557,female,0-4,293,0.037201625190452,0.0009507081993115513
E02000453,E09000015,7876,69,2700,0.025555555555555557,201.27555555555557,male,0-4,311,0.03948704926358557,0.0010091134811805202
E02000503,E09000017,9085,2107,3427,0.6148234607528451,5585.6711409395975,female,0-4,287,0.03159053384700055,0.019422601346842767
E02000503,E09000017,9085,2107,3427,0.6148234607528451,5585.6711409395975,male,0-4,305,0.033571821684094665,0.02064074359159249
E02000523,E09000017,10437,2661,3915,0.6796934865900384,7093.960919540231,female,0-4,453,0.04340327680367922,0.029500924540125265
E02000523,E09000017,10437,2661,3915,0.6796934865900384,7093.960919540231,male,0-4,559,0.053559451949794,0.036404010635607116
E02004975,E07000103,7992,27,2627,0.010277883517320136,82.14084507042253,female,0-4,287,0.03591091091091091,0.00036908815934320313
E02004975,E07000103,7992,27,2627,0.010277883517320136,82.14084507042253,male,0-4,240,0.03003003003003003,0.00030864515067027435
E02000519,E09000017,9086,2586,3884,0.6658084449021627,6049.53553038105,female,0-4,368,0.04050187101034559,0.02696648775302618
E02000519,E09000017,9086,2586,3884,0.6658084449021627,6049.53553038105,male,0-4,410,0.04512436715826546,0.03004418472483895
E02004956,E07000102,9016,32,3295,0.009711684370257967,87.56054628224582,female,0-4,246,0.027284826974267967,0.0002649816276711912
E02004956,E07000102,9016,32,3295,0.009711684370257967,87.56054628224582,male,0-4,314,0.034826974267968054,0.00033822858166160174
E02000552,E09000018,8705,33,3062,0.01077726975832789,93.81613324624429,female,0-4,452,0.051924181504882254,0.000559600911058496
E02000552,E09000018,8705,33,3062,0.01077726975832789,93.81613324624429,male,0-4,389,0.0446869615163699,0.00048160343894193563
E02000510,E09000017,8690,2475,3489,0.709372312983663,6164.445399828031,female,0-4,245,0.02819332566168009,0.019999564635327666
E02000510,E09000017,8690,2475,3489,0.709372312983663,6164.445399828031,male,0-4,316,0.03636363636363636,0.025795356835769563
E02000244,E09000009,7285,51,2785,0.018312387791741474,133.40574506283664,female,0-4,292,0.04008236101578586,0.0007340037385296514
E02000244,E09000009,7285,51,2785,0.018312387791741474,133.40574506283664,male,0-4,269,0.03692518874399451,0.0006761883755632747
E02000502,E09000017,8049,2193,3375,0.6497777777777778,5230.061333333333,female,0-4,337,0.041868555100012424,0.027205256691652517
E02000502,E09000017,8049,2193,3375,0.6497777777777778,5230.061333333333,male,0-4,292,0.03627779848428376,0.023572507281787936
E02000263,E09000009,11999,447,6089,0.07341106914107406,880.8594186237477,female,0-4,441,0.036753062755229604,0.0026980816310703945
E02000263,E09000009,11999,447,6089,0.07341106914107406,880.8594186237477,male,0-4,487,0.04058671555962997,0.0029795141821571023
E02000579,E09000020,8568,9,3245,0.002773497688751926,23.7633281972265,female,0-4,288,0.03361344537815126,9.322681306729163e-05
E02000579,E09000020,8568,9,3245,0.002773497688751926,23.7633281972265,male,0-4,274,0.03197945845004668,8.869495409874272e-05
E02000113,E09000005,9790,16,4142,0.00386286817962337,37.817479478512794,female,0-4,437,0.044637385086823286,0.00017242833447348444
E02000113,E09000005,9790,16,4142,0.00386286817962337,37.817479478512794,male,0-4,432,0.04412665985699694,0.0001704554702346574
E02000259,E09000009,6318,13,2569,0.00506033476060724,31.971195017516543,female,0-4,221,0.03497942386831276,0.0001770075945068376
