year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor,ltla_frac_tp,ag_ltla_frac_tp
2011,E06000019,183619,18724,323,62486,0.005169157891367666,949.1556028550393,female,0-4,4621,0.0251662409663488,0.0001300882730872621,0.017250587481307412,0.00043413244136566233
2011,E06000019,183619,18724,323,62486,0.005169157891367666,949.1556028550393,male,0-4,4936,0.02688174970999733,0.00013895600864720318,0.017250587481307412,0.00046372597502291913
2011,E06000020,166831,18724,1817,60623,0.029972122791679726,5000.27921745872,female,0-4,5596,0.03354292667429914,0.0010053527170744028,0.09704123050630208,0.003255046879256651
2011,E06000020,166831,18724,1817,60623,0.029972122791679726,5000.27921745872,male,0-4,5830,0.034945543693917794,0.0010473921266161133,0.09704123050630208,0.003391158560769528
2011,E06000021,248719,18724,25,96956,0.00025784892116011393,64.13192582202237,female,0-4,8505,0.03419521628826105,8.817199628764864e-06,0.0013351847895748774,4.565693266430924e-05
2011,E06000021,248719,18724,25,96956,0.00025784892116011393,64.13192582202237,male,0-4,8663,0.03483047133512116,8.980999457259262e-06,0.0013351847895748774,4.650511554037754e-05
2011,E06000049,370736,18724,1066,152423,0.006993695177237031,2592.814575228148,female,0-4,9752,0.02630443226446852,0.00018396518106797162,0.05693227942747276,0.0014975712878617516
2011,E06000049,370736,18724,1066,152423,0.006993695177237031,2592.814575228148,male,0-4,10430,0.028133226878425614,0.00019675521313976046,0.05693227942747276,0.0016016887338390145
2011,E06000050,329526,18724,1268,136341,0.009300210501609934,3064.661165753515,female,0-4,8817,0.026756614045629176,0.0002488421429346843,0.06772057252723777,0.0018119732220603394
2011,E06000050,329526,18724,1268,136341,0.009300210501609934,3064.661165753515,male,0-4,9297,0.028213251761621237,0.00026238918031799483,0.06772057252723777,0.00191061756215209
2011,E06000051,307108,18724,13018,112425,0.11579275072270402,35560.880088948186,female,0-4,7671,0.024978183570600568,0.002892292583696493,0.69525742362743,0.017366267556188756
2011,E06000051,307108,18724,13018,112425,0.11579275072270402,35560.880088948186,male,0-4,8061,0.02624809513265692,0.003039339136641563,0.69525742362743,0.01824918299705873
2011,E07000029,70627,18724,22,30144,0.0007298301486199575,51.545713906581746,female,0-4,1765,0.024990442748523932,1.823877854523376e-05,0.001174962614825892,2.9362835957462434e-05
2011,E07000029,70627,18724,22,30144,0.0007298301486199575,51.545713906581746,male,0-4,1936,0.027411613122460248,2.000582167907794e-05,0.001174962614825892,3.2207620630961627e-05
2011,E07000192,97582,18724,163,11792,0.01382293080054274,1348.8692333785616,female,0-4,2898,0.029698100059437193,0.00041051478202919456,0.0087054048280282,0.0002585339836406891
2011,E07000192,97582,18724,163,11792,0.01382293080054274,1348.8692333785616,male,0-4,2917,0.029892808099854482,0.00041320621779819197,0.0087054048280282,0.0002602289959557937
2011,E07000194,100911,18724,50,33310,0.0015010507355148605,151.47253077154008,female,0-4,2572,0.025487806086551514,3.825849007287829e-05,0.0026703695791497548,6.80618620127951e-05
2011,E07000194,100911,18724,50,33310,0.0015010507355148605,151.47253077154008,male,0-4,2713,0.026885076948994658,4.035586452866205e-05,0.0026703695791497548,7.179309161769563e-05
2011,E07000195,123878,18724,248,44960,0.005516014234875445,683.3128113879004,female,0-4,3117,0.02516185279064886,0.00013879313816905957,0.01324503311258278,0.0003332695733860777
2011,E07000195,123878,18724,248,44960,0.005516014234875445,683.3128113879004,male,0-4,3273,0.02642115629893928,0.0001457394742468181,0.01324503311258278,0.00034994909005217585
2011,E07000196,108318,18724,152,30649,0.004959378772553754,537.1899898854775,female,0-4,2380,0.02197234070052992,0.00010896916005352697,0.008117923520615253,0.00017836978137580369
2011,E07000196,108318,18724,152,30649,0.004959378772553754,537.1899898854775,male,0-4,2508,0.02315404641887775,0.00011482968630850656,0.008117923520615253,0.00018796277802122504
2011,E07000197,130895,18724,421,16341,0.02576341717153173,3372.302490667646,female,0-4,3464,0.026463959662324763,0.0006818020327910608,0.02248451185644093,0.0005950292147959157
2011,E07000197,130895,18724,421,16341,0.02576341717153173,3372.302490667646,male,0-4,3501,0.026746628977424653,0.0006890845602775705,0.02248451185644093,0.0006013848963627313
2011,E07000198,97209,18724,77,33705,0.002284527518172378,222.07663551401868,female,0-4,2285,0.023506053966196545,5.3700227129420975e-05,0.004112369151890622,9.666557121326288e-05
2011,E07000198,97209,18724,77,33705,0.002284527518172378,222.07663551401868,male,0-4,2424,0.02493596271950128,5.69668930248212e-05,0.004112369151890622,0.00010254588386037164
2011,E07000235,74706,18724,18,24872,0.0007237053715020908,54.06513348343519,female,0-4,1572,0.02104248654726528,1.5228560544016366e-05,0.0009613330484939117,2.0228837740374657e-05
2011,E07000235,74706,18724,18,24872,0.0007237053715020908,54.06513348343519,male,0-4,1707,0.022849570315637297,1.6536356773941433e-05,0.0009613330484939117,2.196604708830759e-05
2011,E07000239,98048,18724,8,35428,0.00022581009371118885,22.140228068194645,female,0-4,2540,0.02590567885117493,5.849763769035777e-06,0.0004272591326639607,1.1068437877024112e-05
2011,E07000239,98048,18724,8,35428,0.00022581009371118885,22.140228068194645,male,0-4,2767,0.028220871409921668,6.372557617685824e-06,0.0004272591326639607,1.2057625041624298e-05
2011,E08000015,319837,18724,9,134005,6.716167307190029e-05,21.480788030297376,female,0-4,9074,0.028370701325987926,1.9054237672765289e-06,0.00048066652424695583,1.3636846396811114e-05
2011,E08000015,319837,18724,9,134005,6.716167307190029e-05,21.480788030297376,male,0-4,9469,0.02960570540619128,1.9883687075536097e-06,0.00048066652424695583,1.423047151547327e-05
2011,E08000027,313261,18724,9,122214,7.364131768864451e-05,23.06895282046247,female,0-4,9286,0.02964301333392922,2.1829505621726072e-06,0.00048066652424695583,1.424840418742592e-05
2011,E08000027,313261,18724,9,122214,7.364131768864451e-05,23.06895282046247,male,0-4,9575,0.03056556673189449,2.250888610036906e-06,0.00048066652424695583,1.4691844722658108e-05
2011,E08000031,249852,18724,30,93555,0.000320666987333654,80.11928811928811,female,0-4,8284,0.03315562813185405,1.0631915386196588e-05,0.0016022217474898526,5.312266844454292e-05
2011,E08000031,249852,18724,30,93555,0.000320666987333654,80.11928811928811,male,0-4,8544,0.034196244176552516,1.0965606598221104e-05,0.0016022217474898526,5.478996610214567e-05
2011,E06000019,183619,18724,323,62486,0.005169157891367666,949.1556028550393,female,5-9,4432,0.02413693572015968,0.0001247676317512975,0.017250587481307412,0.0004163763211713083
2011,E06000019,183619,18724,323,62486,0.005169157891367666,949.1556028550393,male,5-9,4738,0.0258034299282754,0.0001333820034380974,0.017250587481307412,0.0004451243252955006
2011,E06000020,166831,18724,1817,60623,0.029972122791679726,5000.27921745872,female,5-9,5150,0.030869562611265288,0.0009252263211102887,0.09704123050630208,0.00299562034098852
2011,E06000020,166831,18724,1817,60623,0.029972122791679726,5000.27921745872,male,5-9,4939,0.02960480965767753,0.0008873189902842168,0.09704123050630208,0.0028728871580858827
2011,E06000021,248719,18724,25,96956,0.00025784892116011393,64.13192582202237,female,5-9,6990,0.028104004921216317,7.246587349214157e-06,0.0013351847895748774,3.752403989694552e-05
2011,E06000021,248719,18724,25,96956,0.00025784892116011393,64.13192582202237,male,5-9,7343,0.02952327727274555,7.612545193888348e-06,0.0013351847895748774,3.941903075297152e-05
2011,E06000049,370736,18724,1066,152423,0.006993695177237031,2592.814575228148,female,5-9,9660,0.026056277243105608,0.0001822296604918587,0.05693227942747276,0.0014834432568441881
2011,E06000049,370736,18724,1066,152423,0.006993695177237031,2592.814575228148,male,5-9,10180,0.027458892581243798,0.0001920391246177144,0.05693227942747276,0.0015632973452043306
2011,E06000050,329526,18724,1268,136341,0.009300210501609934,3064.661165753515,female,5-9,8512,0.025831042163592555,0.00024023412959737247,0.06772057252723777,0.0017492929642937065
2011,E06000050,329526,18724,1268,136341,0.009300210501609934,3064.661165753515,male,5-9,8903,0.02701759496974442,0.00025126932046586075,0.06772057252723777,0.0018296469996601113
2011,E06000051,307108,18724,13018,112425,0.11579275072270402,35560.880088948186,female,5-9,7792,0.025372181773187282,0.002937914719353809,0.69525742362743,0.017640197731433032
2011,E06000051,307108,18724,13018,112425,0.11579275072270402,35560.880088948186,male,5-9,7812,0.025437305443036327,0.0029454555682227874,0.69525742362743,0.01768547544634944
2011,E07000029,70627,18724,22,30144,0.0007298301486199575,51.545713906581746,female,5-9,1766,0.025004601639599583,1.82491121308118e-05,0.001174962614825892,2.9379472125143713e-05
2011,E07000029,70627,18724,22,30144,0.0007298301486199575,51.545713906581746,male,5-9,1843,0.02609483625242471,1.904479822032058e-05,0.001174962614825892,3.066045703660241e-05
2011,E07000192,97582,18724,163,11792,0.01382293080054274,1348.8692333785616,female,5-9,2571,0.02634707220593962,0.0003641937558996063,0.0087054048280282,0.00022936192958599434
2011,E07000192,97582,18724,163,11792,0.01382293080054274,1348.8692333785616,male,5-9,2864,0.02934967514500625,0.0004056985285478306,0.0087054048280282,0.0002555008037083967
2011,E07000194,100911,18724,50,33310,0.0015010507355148605,151.47253077154008,female,5-9,2596,0.02572563942483971,3.861548998024574e-05,0.0026703695791497548,6.869696492426754e-05
2011,E07000194,100911,18724,50,33310,0.0015010507355148605,151.47253077154008,male,5-9,2777,0.027519299184429843,4.130786428164192e-05,0.0026703695791497548,7.34866993816221e-05
2011,E07000195,123878,18724,248,44960,0.005516014234875445,683.3128113879004,female,5-9,3101,0.025032693456465232,0.00013808069344313566,0.01324503311258278,0.0003315588537280163
2011,E07000195,123878,18724,248,44960,0.005516014234875445,683.3128113879004,male,5-9,3283,0.02650188088280405,0.00014618475220052056,0.01324503311258278,0.00035101828983846424
2011,E07000196,108318,18724,152,30649,0.004959378772553754,537.1899898854775,female,5-9,2540,0.02344947284846471,0.00011629481787225149,0.008117923520615253,0.0001903610271825804
2011,E07000196,108318,18724,152,30649,0.004959378772553754,537.1899898854775,male,5-9,2709,0.025009693679720817,0.00012403254394327922,0.008117923520615253,0.00020302678056598831
2011,E07000197,130895,18724,421,16341,0.02576341717153173,3372.302490667646,female,5-9,3226,0.02464570839222277,0.0006349576667967557,0.02248451185644093,0.0005541467225553187
2011,E07000197,130895,18724,421,16341,0.02576341717153173,3372.302490667646,male,5-9,3372,0.0257611062301845,0.0006636941266083883,0.02248451185644093,0.0005792258984676177
2011,E07000198,97209,18724,77,33705,0.002284527518172378,222.07663551401868,female,5-9,2357,0.02424672612618173,5.539231306085129e-05,0.004112369151890622,9.971148855565015e-05
2011,E07000198,97209,18724,77,33705,0.002284527518172378,222.07663551401868,male,5-9,2436,0.02505940807949881,5.7248907346726255e-05,0.004112369151890622,0.00010305353675076951
2011,E07000235,74706,18724,18,24872,0.0007237053715020908,54.06513348343519,female,5-9,1779,0.023813348325435708,1.7233848096568138e-05,0.0009613330484939117,2.289255874053849e-05
2011,E07000235,74706,18724,18,24872,0.0007237053715020908,54.06513348343519,male,5-9,1860,0.02489759858645892,1.801852583452318e-05,0.0009613330484939117,2.3934884349298254e-05
