ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000016,329627,17,106641,0.00015941335883947074,52.54694723417822,female,0-4,12013,0.0364442233190849,5.809696049591088e-06
E06000016,329627,17,106641,0.00015941335883947074,52.54694723417822,male,0-4,12347,0.03745748982941324,5.971224267402079e-06
E06000017,37581,840,12632,0.06649778340721976,2499.0531982267257,female,0-4,917,0.024400627976903223,0.0016225876742082574
E06000017,37581,840,12632,0.06649778340721976,2499.0531982267257,male,0-4,917,0.024400627976903223,0.0016225876742082574
E06000031,184457,35,67931,0.0005152286879333441,95.03753809012086,female,0-4,6833,0.03704386388155505,1.9086061383675005e-05
E06000031,184457,35,67931,0.0005152286879333441,95.03753809012086,male,0-4,7211,0.039093121974227055,2.014189794199919e-05
E06000042,249895,47,88445,0.0005314036972129572,132.79512691503194,female,0-4,9812,0.03926449108625623,2.0865295732421764e-05
E06000042,249895,47,88445,0.0005314036972129572,132.79512691503194,male,0-4,10164,0.040673082694731785,2.161382652102882e-05
E06000055,157840,332,61892,0.005364182769986428,846.6826084146578,female,0-4,5000,0.03167764825139382,0.00016992469494381743
E06000055,157840,332,61892,0.005364182769986428,846.6826084146578,male,0-4,5102,0.03232387227572225,0.00017339115872067127
E07000011,170039,53,60136,0.000881335639217773,149.8614307569509,female,0-4,4973,0.02924623174683455,2.5775746351307556e-05
E07000011,170039,53,60136,0.000881335639217773,149.8614307569509,male,0-4,5152,0.030298931421615043,2.6703528092084563e-05
E07000129,94132,8,29450,0.00027164685908319185,25.570662139219017,female,0-4,2712,0.028810606382526666,7.826310732095529e-06
E07000129,94132,8,29450,0.00027164685908319185,25.570662139219017,male,0-4,2748,0.029193048060170822,7.93019981261007e-06
E07000130,165876,9,46529,0.000193427754733607,32.08502224419179,female,0-4,4493,0.02708649834816369,5.239280559080857e-06
E07000130,165876,9,46529,0.000193427754733607,32.08502224419179,male,0-4,4661,0.028099303093877353,5.435185107027793e-06
E07000131,85699,4823,26822,0.17981507717545298,15409.972298859144,female,0-4,2278,0.026581407017584803,0.004779737754299139
E07000131,85699,4823,26822,0.17981507717545298,15409.972298859144,male,0-4,2366,0.027608256805797034,0.004964380828214119
E07000133,50495,18,14366,0.001252958373938466,63.268133092022836,female,0-4,1395,0.027626497673036935,3.461485160202317e-05
E07000133,50495,18,14366,0.001252958373938466,63.268133092022836,male,0-4,1369,0.02711159520744628,3.3969700245999795e-05
E07000135,55979,61,18512,0.0032951598962834916,184.45975583405357,female,0-4,1408,0.02515228925132639,8.288081484069305e-05
E07000135,55979,61,18512,0.0032951598962834916,184.45975583405357,male,0-4,1452,0.02593829829043034,8.547084030446472e-05
E07000141,134125,28,52537,0.0005329577250318823,71.48295486990122,female,0-4,3693,0.027534016775396086,1.4674466941604782e-05
E07000141,134125,28,52537,0.0005329577250318823,71.48295486990122,male,0-4,3761,0.028041006523765146,1.4944671044510043e-05
E07000150,61607,21343,24742,0.8626222617411688,53143.56967908819,female,0-4,2267,0.03679776648757446,0.031742572554534866
E07000150,61607,21343,24742,0.8626222617411688,53143.56967908819,male,0-4,2321,0.03767429025922379,0.03249868147290491
E07000151,78070,1345,27497,0.048914427028403096,3818.7493181074296,female,0-4,2227,0.02852568208018445,0.0013953173945466081
E07000151,78070,1345,27497,0.048914427028403096,3818.7493181074296,male,0-4,2132,0.027308825413090817,0.0013357955479000308
E07000152,86869,21005,31745,0.6616790045676485,57479.39344778706,female,0-4,2532,0.02914733679448365,0.019286180795971934
E07000152,86869,21005,31745,0.6616790045676485,57479.39344778706,male,0-4,2676,0.030805005237771816,0.020383025201430052
E07000153,93846,29893,35134,0.8508282575283201,79846.82865600273,female,0-4,3070,0.03271316838224325,0.02783328805289456
E07000153,93846,29893,35134,0.8508282575283201,79846.82865600273,male,0-4,3233,0.03445005647550242,0.02931108152280395
E07000154,212492,1560,79486,0.01962609767757844,4170.388747703998,female,0-4,7783,0.03662726126160044,0.0007188502071823551
E07000154,212492,1560,79486,0.01962609767757844,4170.388747703998,male,0-4,8114,0.03818496696346215,0.0007494218914400139
E07000155,85446,271,27411,0.009886541899237532,844.7654591222501,female,0-4,2292,0.026823958991643845,0.0002651961944743162
E07000155,85446,271,27411,0.009886541899237532,844.7654591222501,male,0-4,2496,0.02921143178147602,0.00028880004424428155
E07000156,75637,19686,29752,0.661669803710675,50046.71894326432,female,0-4,2487,0.032880732974602374,0.02175618813316827
E07000156,75637,19686,29752,0.661669803710675,50046.71894326432,male,0-4,2607,0.03446725808797282,0.022805943893514147
E06000016,329627,17,106641,0.00015941335883947074,52.54694723417822,female,5-9,10199,0.03094103334981661,4.932414052258347e-06
E06000016,329627,17,106641,0.00015941335883947074,52.54694723417822,male,5-9,10707,0.03248216923977708,5.178091700905002e-06
E06000017,37581,840,12632,0.06649778340721976,2499.0531982267257,female,5-9,897,0.023868444160613077,0.0015871986300597678
E06000017,37581,840,12632,0.06649778340721976,2499.0531982267257,male,5-9,984,0.026183443761475213,0.0017411409721056982
E06000031,184457,35,67931,0.0005152286879333441,95.03753809012086,female,5-9,5572,0.030207582254942886,1.5563812970852794e-05
E06000031,184457,35,67931,0.0005152286879333441,95.03753809012086,male,5-9,5920,0.032094200816450445,1.6535852976929025e-05
E06000042,249895,47,88445,0.0005314036972129572,132.79512691503194,female,5-9,8111,0.03245763220552632,1.7248105756795036e-05
E06000042,249895,47,88445,0.0005314036972129572,132.79512691503194,male,5-9,8600,0.0344144540707097,1.828796813074064e-05
E06000055,157840,332,61892,0.005364182769986428,846.6826084146578,female,5-9,4585,0.02904840344652813,0.0001558209452634806
E06000055,157840,332,61892,0.005364182769986428,846.6826084146578,male,5-9,4844,0.03068930562595033,0.00016462304446157033
E07000011,170039,53,60136,0.000881335639217773,149.8614307569509,female,5-9,4603,0.027070260352036885,2.3857985211153963e-05
E07000011,170039,53,60136,0.000881335639217773,149.8614307569509,male,5-9,5085,0.029904904169043574,2.6356257831570262e-05
E07000129,94132,8,29450,0.00027164685908319185,25.570662139219017,female,5-9,2595,0.027567670930183148,7.488671220423266e-06
