ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E07000012,149842,9,49164,0.000183060776177691,27.430192824017574,female,0-4,4529,0.030225170512940297,5.533043174201909e-06
E07000012,149842,9,49164,0.000183060776177691,27.430192824017574,male,0-4,4894,0.03266106966004191,5.978960762760906e-06
E07000067,147514,191,48494,0.003938631583288654,581.0032993772426,female,0-4,4649,0.031515652751603236,0.0001241285452954225
E07000067,147514,191,48494,0.003938631583288654,581.0032993772426,male,0-4,4883,0.0331019428664398,0.00013037635764197634
E07000068,73841,259,24621,0.010519475244709801,776.7685715446164,female,0-4,1958,0.02651643395945342,0.00027893897061445253
E07000068,73841,259,24621,0.010519475244709801,776.7685715446164,male,0-4,1971,0.026692487913218942,0.00028079096582282227
E07000070,168491,107,54365,0.001968178055734388,331.6202887887428,female,0-4,4868,0.028891750894706542,5.686411010270579e-05
E07000070,168491,107,54365,0.001968178055734388,331.6202887887428,male,0-4,5101,0.03027461407434225,5.958583106694787e-05
E07000072,124880,26363,48938,0.5387020311414443,67273.10964894357,female,0-4,3592,0.028763613068545805,0.015495016782992217
E07000072,124880,26363,48938,0.5387020311414443,67273.10964894357,male,0-4,3830,0.03066944266495836,0.01652169105758914
E07000073,82177,29176,34960,0.8345537757437071,68581.12562929062,female,0-4,2967,0.03610499288121981,0.03013155813222166
E07000073,82177,29176,34960,0.8345537757437071,68581.12562929062,male,0-4,3124,0.038015503121311314,0.03172598166668704
E07000077,80032,6876,25279,0.2720044305550061,21769.05858617825,female,0-4,2208,0.027588964414234307,0.007504320555096131
E07000077,80032,6876,25279,0.2720044305550061,21769.05858617825,male,0-4,2438,0.03046281487405038,0.008286020612918643
E07000095,93702,9620,36221,0.26559178377184506,24886.481322989424,female,0-4,3029,0.03232588418603658,0.008585489242971533
E07000095,93702,9620,36221,0.26559178377184506,24886.481322989424,male,0-4,3101,0.03309427760346631,0.008789568221345238
E07000099,127494,51,44003,0.0011590118855532578,147.76706133672707,female,0-4,3963,0.03108381570897454,3.602651185504856e-05
E07000099,127494,51,44003,0.0011590118855532578,147.76706133672707,male,0-4,4142,0.032487803347608514,3.7653750215395185e-05
E07000241,110727,104,36606,0.0028410643063978584,314.5825274545157,female,0-4,3291,0.029721748083123358,8.444139760271074e-05
E07000241,110727,104,36606,0.0028410643063978584,314.5825274545157,male,0-4,3469,0.03132930540879821,8.900857134117397e-05
E07000242,138155,18376,44545,0.4125266584352902,56992.620496127514,female,0-4,4121,0.029828815460895372,0.012305181567166089
E07000242,138155,18376,44545,0.4125266584352902,56992.620496127514,male,0-4,4252,0.030777025804350187,0.012696343611645282
E07000243,84247,47,29293,0.0016044788857406207,135.17253268699008,female,0-4,2852,0.03385283748976225,5.4316162974732044e-05
E07000243,84247,47,29293,0.0016044788857406207,135.17253268699008,male,0-4,3118,0.037010219948484815,5.938211646396021e-05
E09000010,313935,196,122444,0.001600731763091699,502.5257260461925,female,0-4,12037,0.038342332011403635,6.137578872166143e-05
E09000010,313935,196,122444,0.001600731763091699,502.5257260461925,male,0-4,12627,0.04022170194467008,6.438415586844055e-05
E09000016,237927,129,84891,0.0015195957168604446,361.552850125455,female,0-4,6738,0.028319610636876016,4.303435902695228e-05
E09000016,237927,129,84891,0.0015195957168604446,361.552850125455,male,0-4,7072,0.029723402556246243,4.5167555214990584e-05
E09000026,281395,692,102662,0.006740566129629269,1896.7616060470282,female,0-4,10572,0.03756996392970735,0.0002532428263559787
E09000026,281395,692,102662,0.006740566129629269,1896.7616060470282,male,0-4,11257,0.04000426446809645,0.00026965139011438257
E09000031,259742,382,98132,0.0038927159336404026,1011.1018220356254,female,0-4,10134,0.03901563859522141,0.00015187679802077385
E09000031,259742,382,98132,0.0038927159336404026,1011.1018220356254,male,0-4,10810,0.041618221157918245,0.0001620079126311985
E07000012,149842,9,49164,0.000183060776177691,27.430192824017574,female,5-9,4417,0.02947771652807624,5.396213667575587e-06
E07000012,149842,9,49164,0.000183060776177691,27.430192824017574,male,5-9,4711,0.03143978323834439,5.755391122469684e-06
E07000067,147514,191,48494,0.003938631583288654,581.0032993772426,female,5-9,4243,0.02876337161218596,0.00011328832387362391
E07000067,147514,191,48494,0.003938631583288654,581.0032993772426,male,5-9,4467,0.030281871551174802,0.00011926913569254726
E07000068,73841,259,24621,0.010519475244709801,776.7685715446164,female,5-9,2035,0.027559215070218444,0.0002899084806947962
E07000068,73841,259,24621,0.010519475244709801,776.7685715446164,male,5-9,2034,0.027545672458390326,0.0002897660195249216
E07000070,168491,107,54365,0.001968178055734388,331.6202887887428,female,5-9,4622,0.02743173225869631,5.39905334623472e-05
E07000070,168491,107,54365,0.001968178055734388,331.6202887887428,male,5-9,4968,0.02948525440527981,5.803223068821742e-05
E07000072,124880,26363,48938,0.5387020311414443,67273.10964894357,female,5-9,3330,0.026665598975016015,0.014364812329444343
E07000072,124880,26363,48938,0.5387020311414443,67273.10964894357,male,5-9,3514,0.028139013452914797,0.015158543701401628
E07000073,82177,29176,34960,0.8345537757437071,68581.12562929062,female,5-9,2403,0.029241758642929286,0.024403820084842816
E07000073,82177,29176,34960,0.8345537757437071,68581.12562929062,male,5-9,2554,0.031079255752826218,0.02593731023582545
E07000077,80032,6876,25279,0.2720044305550061,21769.05858617825,female,5-9,2483,0.031025089964014395,0.008438961928579571
E07000077,80032,6876,25279,0.2720044305550061,21769.05858617825,male,5-9,2525,0.03154988004798081,0.00858170715652977
E07000095,93702,9620,36221,0.26559178377184506,24886.481322989424,female,5-9,2706,0.028878785938400462,0.007669968270545055
