msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006875,E08000035,11353,13,1491,0.008718980549966466,98.98658618376929,female,0-4,76,0.006694265832819519,5.836717359265845e-05
E02006875,E08000035,11353,13,1491,0.008718980549966466,98.98658618376929,male,0-4,67,0.0059015238263014184,5.1455271456685744e-05
E02002392,E08000035,10119,14,1856,0.007543103448275862,76.32866379310344,female,0-4,138,0.013637711236288172,0.00010287066665303578
E02002392,E08000035,10119,14,1856,0.007543103448275862,76.32866379310344,male,0-4,119,0.011760055341436901,8.870731399790766e-05
E02002189,E08000032,6749,9,3473,0.002591419522027066,17.48949035416067,female,0-4,264,0.03911690620832716,0.00010136831438956074
E02002189,E08000032,6749,9,3473,0.002591419522027066,17.48949035416067,male,0-4,228,0.03378278263446437,8.754536242734792e-05
E02005742,E07000163,7447,16,3318,0.004822182037371911,35.91078963230862,female,0-4,143,0.019202363367799114,9.259729170728927e-05
E02005742,E07000163,7447,16,3318,0.004822182037371911,35.91078963230862,male,0-4,148,0.019873774674365515,9.583495924950218e-05
E02006852,E08000035,11318,120,3230,0.03715170278637771,420.4829721362229,female,0-4,247,0.021823643753313308,0.0008107855264388845
E02006852,E08000035,11318,120,3230,0.03715170278637771,420.4829721362229,male,0-4,255,0.022530482417388233,0.0008370457864045164
E02002184,E08000032,13188,222,5913,0.03754439370877727,495.1354642313546,female,0-4,303,0.022975432211101002,0.000862598672562899
E02002184,E08000032,13188,222,5913,0.03754439370877727,495.1354642313546,male,0-4,303,0.022975432211101002,0.000862598672562899
E02005748,E07000163,7514,34,3299,0.010306153379812064,77.44043649590785,female,0-4,186,0.024753792919882885,0.00025511638656441893
E02005748,E07000163,7514,34,3299,0.010306153379812064,77.44043649590785,male,0-4,180,0.023955283470854405,0.0002468868257075022
E02005785,E07000166,15696,88,6812,0.012918379330593071,202.76688197298884,female,0-4,763,0.04861111111111111,0.0006279767730149409
E02005785,E07000166,15696,88,6812,0.012918379330593071,202.76688197298884,male,0-4,774,0.04931192660550459,0.0006370301734122731
E02005784,E07000166,6230,25,2597,0.009626492106276472,59.97304582210242,female,0-4,155,0.024879614767255216,0.00023950341516418188
E02005784,E07000166,6230,25,2597,0.009626492106276472,59.97304582210242,male,0-4,146,0.023434991974317816,0.00022559676525142294
E02005787,E07000166,8496,105,3382,0.031046717918391486,263.77291543465407,female,0-4,145,0.017066854990583805,0.0005298698326467474
E02005787,E07000166,8496,105,3382,0.031046717918391486,263.77291543465407,male,0-4,160,0.018832391713747645,0.0005846839532653764
E02005753,E07000164,13136,83,6099,0.013608788325955074,178.76504344974586,female,0-4,341,0.02595919610231425,0.0003532732048683526
E02005753,E07000164,13136,83,6099,0.013608788325955074,178.76504344974586,male,0-4,416,0.031668696711327646,0.0004309725901033275
E02005752,E07000164,6642,17,2683,0.00633619083115915,42.08497950055908,female,0-4,154,0.02318578741342969,0.00014690957362217843
E02005752,E07000164,6642,17,2683,0.00633619083115915,42.08497950055908,male,0-4,150,0.022583559168925023,0.0001430937405410829
E02005782,E07000166,7578,23,3033,0.007583250906693043,57.46587537091988,female,0-4,122,0.01609923462655054,0.00012208453557885343
E02005782,E07000166,7578,23,3033,0.007583250906693043,57.46587537091988,male,0-4,141,0.018606492478226443,0.00014109770095588797
E02005751,E07000164,8559,10,3252,0.003075030750307503,26.319188191881917,female,0-4,148,0.01729173968921603,5.3172631270651995e-05
E02005751,E07000164,8559,10,3252,0.003075030750307503,26.319188191881917,male,0-4,125,0.014604509872648674,4.490931695156419e-05
E02005783,E07000166,8419,30,3603,0.00832639467110741,70.09991673605329,female,0-4,165,0.019598527140990616,0.00016318507194829822
E02005783,E07000166,8419,30,3603,0.00832639467110741,70.09991673605329,male,0-4,171,0.020311200855208458,0.00016911907456459998
E02002204,E08000032,11523,15,4714,0.003182011030971574,36.66631310988545,female,0-4,332,0.028811941334721862,9.167991515079082e-05
