year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2015,E02006875,E08000035,11353,16,1491,0.010731052984574111,121.82964453386988,female,0-4,76,0.006694265832819519,7.183652134481039e-05
2015,E02006875,E08000035,11353,16,1491,0.010731052984574111,121.82964453386988,male,0-4,67,0.0059015238263014184,6.332956486976707e-05
2015,E02005785,E07000166,15696,11,6812,0.0016147974163241339,25.345860246623605,female,0-4,763,0.04861111111111111,7.849709662686762e-05
2015,E02005785,E07000166,15696,11,6812,0.0016147974163241339,25.345860246623605,male,0-4,774,0.04931192660550459,7.962877167653413e-05
2015,E02005808,E07000168,11390,511,5244,0.09744469870327994,1109.8951182303585,female,0-4,221,0.019402985074626865,0.0018907180345412527
2015,E02005808,E07000168,11390,511,5244,0.09744469870327994,1109.8951182303585,male,0-4,264,0.02317822651448639,0.0022585952991805006
2015,E02005773,E07000165,8957,8,4304,0.0018587360594795538,16.648698884758364,female,0-4,290,0.03237691191247069,6.0180133666302395e-05
2015,E02005773,E07000165,8957,8,4304,0.0018587360594795538,16.648698884758364,male,0-4,300,0.03349335715083175,6.225531068927835e-05
2015,E02002261,E08000033,8328,8,3550,0.0022535211267605635,18.767323943661975,female,0-4,261,0.03134005763688761,7.062548199861997e-05
2015,E02002261,E08000033,8328,8,3550,0.0022535211267605635,18.767323943661975,male,0-4,327,0.03926512968299712,8.848479928562732e-05
2015,E02002281,E08000034,11704,8,5077,0.0015757337010045302,18.44238723655702,female,0-4,473,0.040413533834586464,6.368096723984474e-05
2015,E02002281,E08000034,11704,8,5077,0.0015757337010045302,18.44238723655702,male,0-4,470,0.04015721120984279,6.327707104170618e-05
2015,E02002693,E06000011,6918,2381,2887,0.824731555247662,5705.492899203326,female,0-4,121,0.017490604220873084,0.014425053221301979
2015,E02002693,E06000011,6918,2381,2887,0.824731555247662,5705.492899203326,male,0-4,176,0.025440878866724487,0.02098189559462106
2015,E02005815,E07000169,8243,83,3335,0.024887556221889054,205.14812593703147,female,0-4,200,0.02426301103967002,0.0006038470513621024
2015,E02005815,E07000169,8243,83,3335,0.024887556221889054,205.14812593703147,male,0-4,195,0.023656435763678273,0.0005887508750780499
2015,E02005818,E07000169,8290,92,3319,0.02771919252786984,229.79210605604098,female,0-4,190,0.022919179734620022,0.0006353011556447853
2015,E02005818,E07000169,8290,92,3319,0.02771919252786984,229.79210605604098,male,0-4,216,0.02605548854041013,0.0007222371032593348
2015,E02002793,E06000014,9388,84,3824,0.021966527196652718,206.2217573221757,female,0-4,244,0.025990626331487004,0.0005709238001686476
2015,E02002793,E06000014,9388,84,3824,0.021966527196652718,206.2217573221757,male,0-4,278,0.029612270984235193,0.0006504787559298525
2015,E02002795,E06000014,8294,74,3056,0.024214659685863876,200.83638743455498,female,0-4,182,0.0219435736677116,0.0005313561686553202
2015,E02002795,E06000014,8294,74,3056,0.024214659685863876,200.83638743455498,male,0-4,215,0.025922353508560404,0.0006277009684664496
2015,E02005797,E07000168,6011,45,2522,0.017842981760507533,107.25416336241078,female,0-4,169,0.028115122275827648,0.0005016576139620318
2015,E02005797,E07000168,6011,45,2522,0.017842981760507533,107.25416336241078,male,0-4,148,0.024621527200133088,0.0004393214607478148
2015,E02005795,E07000168,7038,53,3152,0.01681472081218274,118.34200507614212,female,0-4,145,0.020602443876101165,0.0003464243418253051
2015,E02005795,E07000168,7038,53,3152,0.01681472081218274,118.34200507614212,male,0-4,152,0.02159704461494743,0.0003631482755685957
2015,E02005776,E07000165,9005,17,3141,0.005412289079910856,48.737663164597265,female,0-4,166,0.01843420322043309,9.977123678680756e-05
2015,E02005776,E07000165,9005,17,3141,0.005412289079910856,48.737663164597265,male,0-4,186,0.02065519156024431,0.00011179186772497716
2015,E02006892,E06000011,6337,1973,3263,0.604658289917254,3831.7195832056386,female,0-4,146,0.023039293040871076,0.013930899530995597
2015,E02006892,E06000011,6337,1973,3263,0.604658289917254,3831.7195832056386,male,0-4,197,0.031087265267476724,0.018797172654836523
2015,E02006891,E06000011,7632,2074,3432,0.6043123543123543,4612.111888111888,female,0-4,153,0.020047169811320754,0.0121147523859788
2015,E02006891,E06000011,7632,2074,3432,0.6043123543123543,4612.111888111888,male,0-4,159,0.020833333333333332,0.012589840714840714
2015,E02002691,E06000011,8024,2349,3743,0.6275714667379108,5035.633449104996,female,0-4,210,0.026171485543369892,0.01642447756916267
2015,E02002691,E06000011,8024,2349,3743,0.6275714667379108,5035.633449104996,male,0-4,189,0.023554336989032903,0.014782029812246404
2015,E02005817,E07000169,7277,30,2776,0.010806916426512969,78.64193083573487,female,0-4,203,0.027896111034767076,0.000301470940577454
2015,E02005817,E07000169,7277,30,2776,0.010806916426512969,78.64193083573487,male,0-4,191,0.02624707984059365,0.00028364999827730893
2015,E02002698,E06000011,8066,2025,3176,0.6375944584382871,5142.836901763224,female,0-4,216,0.026779072650632285,0.017074188324159436
2015,E02002698,E06000011,8066,2025,3176,0.6375944584382871,5142.836901763224,male,0-4,207,0.02566327795685594,0.016362763810652794
2015,E02005796,E07000168,6816,9,2696,0.0033382789317507417,22.753709198813056,female,0-4,116,0.017018779342723004,5.681343252392694e-05
2015,E02005796,E07000168,6816,9,2696,0.0033382789317507417,22.753709198813056,male,0-4,126,0.018485915492957746,6.171114222426547e-05
2015,E02005798,E07000168,8546,162,3629,0.04464039680352714,381.49683108294295,female,0-4,136,0.015913877837584835,0.0007104018213526435
2015,E02005798,E07000168,8546,162,3629,0.04464039680352714,381.49683108294295,male,0-4,157,0.01837116779780014,0.000820096220237978
