msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02005785,E07000166,15696,10,6812,0.001467997651203758,23.041691133294186,female,0-4,763,0.04861111111111111,7.136099693351601e-05
E02005785,E07000166,15696,10,6812,0.001467997651203758,23.041691133294186,male,0-4,774,0.04931192660550459,7.238979243321284e-05
E02006293,E07000244,11241,19,3841,0.004946628482166103,55.60505076802916,female,0-4,290,0.025798416510986567,0.00012761518190803042
E02006293,E07000244,11241,19,3841,0.004946628482166103,55.60505076802916,male,0-4,287,0.025531536340183257,0.0001262950248538094
E02004518,E07000071,7447,8,2805,0.00285204991087344,21.23921568627451,female,0-4,244,0.03276487176044045,9.344704958414388e-05
E02004518,E07000071,7447,8,2805,0.00285204991087344,21.23921568627451,male,0-4,287,0.03853900899691151,0.00010991517717479219
E02003725,E07000008,15304,15,2799,0.0053590568060021436,82.0150053590568,female,0-4,210,0.013721902770517512,7.353645643364154e-05
E02003725,E07000008,15304,15,2799,0.0053590568060021436,82.0150053590568,male,0-4,262,0.01711970726607423,9.174548374101945e-05
E02004592,E07000077,13189,10,4260,0.002347417840375587,30.960093896713616,female,0-4,368,0.027902039578436576,6.549774548928775e-05
E02004592,E07000077,13189,10,4260,0.002347417840375587,30.960093896713616,male,0-4,403,0.03055576616877701,7.172715063093195e-05
E02004520,E07000071,9516,9,4201,0.0021423470602237563,20.386574625089263,female,0-4,531,0.05580075662042875,0.00011954458690403684
E02004520,E07000071,9516,9,4201,0.0021423470602237563,20.386574625089263,male,0-4,525,0.055170239596469106,0.00011819380061133587
E02003606,E06000056,7914,21,2886,0.007276507276507277,57.58627858627859,female,0-4,179,0.022618145059388424,0.000164581097105737
E02003606,E06000056,7914,21,2886,0.007276507276507277,57.58627858627859,male,0-4,193,0.02438716199140763,0.00017745336168383931
E02003627,E06000055,9813,20,4075,0.0049079754601227,48.16196319018405,female,0-4,308,0.031386935697544076,0.00015404631017199548
E02003627,E06000055,9813,20,4075,0.0049079754601227,48.16196319018405,male,0-4,392,0.03994700906960155,0.00019605894021890334
E02004913,E07000099,15206,8,5032,0.001589825119236884,24.174880763116057,female,0-4,494,0.03248717611469157,5.1648928640209175e-05
E02004913,E07000099,15206,8,5032,0.001589825119236884,24.174880763116057,male,0-4,538,0.035380770748388794,5.6249238073750075e-05
E02004594,E07000077,8313,59,2660,0.02218045112781955,184.38609022556392,female,0-4,225,0.027066041140382534,0.0006003370027378082
E02004594,E07000077,8313,59,2660,0.02218045112781955,184.38609022556392,male,0-4,232,0.027908095753638878,0.0006190141539340955
E02004591,E07000077,7019,9,1981,0.004543160020191822,31.888440181726402,female,0-4,176,0.025074796979626727,0.0001139188151522668
E02004591,E07000077,7019,9,1981,0.004543160020191822,31.888440181726402,male,0-4,172,0.024504915230089755,0.00011132975117153347
E02003617,E06000055,8894,16,3443,0.004647110078419983,41.331397037467326,female,0-4,177,0.019901056892286936,9.248240205535608e-05
E02003617,E06000055,8894,16,3443,0.004647110078419983,41.331397037467326,male,0-4,187,0.02102541038902631,9.770739652176036e-05
E02003734,E07000009,12392,406,4441,0.09142085115964872,1132.887187570367,female,0-4,491,0.03962233699160749,0.003622307772707192
E02003734,E07000009,12392,406,4441,0.09142085115964872,1132.887187570367,male,0-4,459,0.03704002582311169,0.0033862306877242387
E02003603,E06000056,9937,40,4048,0.009881422924901186,98.19169960474308,female,0-4,335,0.03371238804468149,0.00033312636407788036
E02003603,E06000056,9937,40,4048,0.009881422924901186,98.19169960474308,male,0-4,344,0.03461809399215055,0.0003420760275904205
E02003609,E06000056,10995,99,4076,0.024288518155053975,267.0522571148185,female,0-4,351,0.03192360163710778,0.0007753769779376031
E02003609,E06000056,10995,99,4076,0.024288518155053975,267.0522571148185,male,0-4,453,0.04120054570259209,0.001000700202295539
E02003634,E06000055,11301,16,4647,0.003443081557994405,38.91026468689477,female,0-4,495,0.04380143350146005,0.0001508119079025954
