msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004537,E07000072,8901,14,3629,0.0038578120694406173,34.338385230090935,female,0-4,335,0.03763622064936524,0.0001451934662692514
E02004537,E07000072,8901,14,3629,0.0038578120694406173,34.338385230090935,male,0-4,294,0.03302999662959218,0.00012742351965122363
E02004536,E07000072,6130,16,2275,0.007032967032967033,43.112087912087915,female,0-4,124,0.020228384991843394,0.0001422655647777997
E02004536,E07000072,6130,16,2275,0.007032967032967033,43.112087912087915,male,0-4,171,0.027895595432300163,0.0001961888030403528
E02004532,E07000072,6366,11,2226,0.004941599281221923,31.458221024258762,female,0-4,191,0.030003141690229343,0.00014826350341083682
E02004532,E07000072,6366,11,2226,0.004941599281221923,31.458221024258762,male,0-4,204,0.03204524033930255,0.00015835473662728124
E02004533,E07000072,7319,23,3184,0.007223618090452261,52.8696608040201,female,0-4,228,0.03115179669353737,0.00022502868214552748
E02004533,E07000072,7319,23,3184,0.007223618090452261,52.8696608040201,male,0-4,255,0.034840825249351004,0.00025167681555749783
E02004534,E07000072,9024,17,3265,0.005206738131699847,46.98560490045942,female,0-4,317,0.03512854609929078,0.00018290514048635323
E02004534,E07000072,9024,17,3265,0.005206738131699847,46.98560490045942,male,0-4,375,0.041555851063829786,0.0002163704343292822
E02004531,E07000072,6686,16,2546,0.006284367635506678,42.01728201099765,female,0-4,258,0.038588094525874965,0.000242501772354281
E02004531,E07000072,6686,16,2546,0.006284367635506678,42.01728201099765,male,0-4,229,0.03425067304816033,0.00021524382119817963
E02004535,E07000072,5811,12,2436,0.0049261083743842365,28.625615763546797,female,0-4,158,0.027189812424711753,0.00013393996268330912
E02004535,E07000072,5811,12,2436,0.0049261083743842365,28.625615763546797,male,0-4,157,0.027017725004302186,0.0001330922414005034
E02004879,E07000242,7810,35,2517,0.013905442987683751,108.6015097338101,female,0-4,202,0.02586427656850192,0.0003596542232409882
E02004879,E07000242,7810,35,2517,0.013905442987683751,108.6015097338101,male,0-4,202,0.02586427656850192,0.0003596542232409882
E02004878,E07000242,7272,74,2583,0.028648857917150602,208.33449477351917,female,0-4,191,0.026265126512651265,0.0007524658776369313
