year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2011,E06000022,175538,17,54067,0.00031442469528547914,55.19348216102244,56525,0.00030075187969924816
2011,E06000054,474319,134,159574,0.0008397357965583365,398.3026432877536,56525,0.0023706324635117204
2011,E06000059,365897,9626,153828,0.06257638401331357,22896.511181319394,56525,0.17029632905793896
2011,E07000040,133272,81,51603,0.0015696761816173476,209.19388407650717,56525,0.0014329942503317115
2011,E07000187,109406,7025,27607,0.2544644474227551,27839.937334733946,56525,0.124281291463954
2011,E07000188,114919,260,14866,0.017489573523476392,2009.884299744383,56525,0.004599734630694382
2011,E07000189,162113,39242,48297,0.8125142348386029,131719.12015239042,56525,0.6942414860681114
2011,E07000246,145143,140,5520,0.025362318840579712,3681.163043478261,56525,0.002476780185758514
2012,E06000054,476914,143,160669,0.0008900285680498416,424.4670845029222,56992,0.002509124087591241
2012,E06000059,366966,9657,155205,0.06222093360394317,22832.96712090461,56992,0.16944483436271754
2012,E07000040,134430,75,54275,0.0013818516812528787,185.7623215108245,56992,0.0013159741718135878
2012,E07000187,110050,7140,28724,0.24857262219746554,27355.41707283108,56992,0.12528074115665355
2012,E07000188,116067,274,14671,0.018676300184036536,2167.702133460569,56992,0.004807692307692308
2012,E07000189,163038,39524,48551,0.8140718007868015,132724.63825667856,56992,0.6935008422234699
2012,E07000246,146042,179,5742,0.031173807035876,4552.685127133403,56992,0.003140791690061763
2013,E06000022,179460,17,57490,0.0002957036006261959,53.066968168377116,58238,0.00029190562862735673
2013,E06000054,479911,143,168444,0.0008489468309942769,407.4189226092945,58238,0.002455441464336001
2013,E06000059,368555,9739,158472,0.061455651471553324,22649.787628098336,58238,0.16722758336481336
2013,E07000040,135046,63,56685,0.0011114051336332364,150.09081767663403,58238,0.0010817679178543216
2013,E07000187,110326,7353,30294,0.2427213309566251,26778.47355912062,58238,0.1262577698409973
2013,E07000188,117441,312,14808,0.021069692058346842,2474.445705024311,58238,0.005357326831278547
2013,E07000189,164006,40415,49511,0.8162832501868271,133875.35073014078,58238,0.693962704763213
2013,E07000246,146597,196,5878,0.03334467505954406,4888.2293297039805,58238,0.0033655001888801125
2014,E06000054,484560,170,174957,0.0009716673239710328,470.83111850340373,60108,0.002828242496839023
2014,E06000059,369485,9909,162633,0.060928593827820926,22512.201490472413,60108,0.16485326412457574
2014,E07000040,136518,56,57819,0.0009685397533682699,132.22311005032947,60108,0.0009316563518999137
2014,E07000187,111091,7707,31667,0.24337638551173146,27036.92604288376,60108,0.12821920543022558
2014,E07000188,118959,341,14994,0.02274243030545552,2705.416766706683,60108,0.0056731217142476885
2014,E07000189,164834,41694,50800,0.820748031496063,135287.18102362205,60108,0.6936514274306249
2014,E07000246,147319,231,6011,0.03842954583264016,5661.402262518716,60108,0.003843082451587143
2015,E06000022,184287,8,60388,0.00013247665099026297,24.41372458104259,61749,0.00012955675395552965
2015,E06000054,488487,154,181596,0.0008480363003590388,414.2547082534858,61749,0.0024939675136439452
2015,E06000059,371636,10083,167143,0.06032558946530815,22419.160766529258,61749,0.16329009376670067
2015,E07000040,138380,71,58741,0.0012086958002076914,167.2593248327403,61749,0.0011498161913553256
2015,E07000187,112056,7947,33064,0.2403520445197193,26932.88870070167,61749,0.12869844046057427
2015,E07000188,120141,357,15008,0.02378731343283582,2857.8316231343288,61749,0.00578147014526551
2015,E07000189,165510,42888,52244,0.8209172345149682,135870.0114845724,61749,0.6945537579555944
2015,E07000246,148759,241,6085,0.03960558751027116,5891.687592440428,61749,0.0039028972129103306
2016,E06000022,186946,20,59877,0.00033401807037760744,62.4433421848122,62679,0.0003190861373027649
2016,E06000054,492240,156,182549,0.000854565075678311,420.6511128518918,62679,0.002488871870961566
2016,E06000059,373288,10261,171266,0.059912650496887876,22364.673478682285,62679,0.16370714274318351
2016,E07000040,140271,82,58507,0.001401541695865452,196.5956552207428,62679,0.0013082531629413359
2016,E07000187,113131,8039,33296,0.2414404132628544,27314.395392839986,62679,0.12825667288884635
2016,E07000188,121345,378,15162,0.024930747922437674,3025.2216066482,62679,0.006030727995022256
2016,E07000189,166526,43505,52975,0.8212364322793771,136757.21812175555,62679,0.6940921201678393
2016,E07000246,150444,238,6392,0.03723404255319149,5601.63829787234,62679,0.0037971250339029023
2017,E06000022,188678,18,60598,0.00029703950625433183,56.04481996105482,64419,0.0002794206678153961
2017,E06000054,496043,159,182975,0.0008689711709249897,431.0470665391447,64419,0.0024682158990359986
2017,E06000059,375051,10454,174261,0.0599904740590264,22499.487286311913,64419,0.16228131451900835
2017,E07000040,142265,89,57579,0.001545702426231786,219.89935566786502,64419,0.0013815799686427918
2017,E07000187,113513,8262,33811,0.2443583449173346,27737.848806601407,64419,0.1282540865272668
2017,E07000188,122178,407,15443,0.026354982840121742,3219.9990934403936,64419,0.006318011766714789
2017,E07000189,167216,44765,54242,0.8252829910401533,138000.52062977027,64419,0.6949036774864559
2017,E07000246,152288,265,6900,0.03840579710144928,5848.742028985506,64419,0.004113693165059998
2018,E06000022,192106,9,61173,0.00014712373105781962,28.263351478593496,65808,0.00013676148796498903
2018,E06000026,263100,8,95978,8.335243493300547e-05,21.930025630873736,65808,0.00012156576707999029
