ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000009,139305,8,72262,0.00011070825606819628,15.422213611580084,female,0-4,4112,0.029517964179318762,3.2678823369758666e-06
E06000009,139305,8,72262,0.00011070825606819628,15.422213611580084,male,0-4,4253,0.030530131725350847,3.379937640845905e-06
E06000010,260645,76,106500,0.0007136150234741785,186.00018779342724,female,0-4,8388,0.03218170308273706,2.2965346800826447e-05
E06000010,260645,76,106500,0.0007136150234741785,186.00018779342724,male,0-4,8819,0.03383529321490917,2.414537356181312e-05
E06000011,339614,377,139498,0.002702547706777158,917.8230368894177,female,0-4,7397,0.021780609751070334,5.8863136934963337e-05
E06000011,339614,377,139498,0.002702547706777158,917.8230368894177,male,0-4,8175,0.024071445817899145,6.505423069397395e-05
E06000012,159821,937,65985,0.014200197014472987,2269.489687050087,female,0-4,4682,0.029295274087885823,0.0004159986636409641
E06000012,159821,937,65985,0.014200197014472987,2269.489687050087,male,0-4,4834,0.030246338090739015,0.00042950395985485274
E06000013,172005,1410,74981,0.018804763873514624,3234.513410063883,female,0-4,4559,0.026505043458039012,0.0004984210836856671
E06000013,172005,1410,74981,0.018804763873514624,3234.513410063883,male,0-4,4645,0.0270050289235778,0.0005078231923053134
E06000014,209893,131,80082,0.0016358232811368347,343.34785594765367,female,0-4,4743,0.02259722811146632,3.696507183389635e-05
E06000014,209893,131,80082,0.0016358232811368347,343.34785594765367,male,0-4,5079,0.02419804376515653,3.9583723349011084e-05
E06000015,257174,221,97923,0.002256875299980597,580.40964839721,female,0-4,8269,0.032153328096930486,7.256605199413455e-05
E06000015,257174,221,97923,0.002256875299980597,580.40964839721,male,0-4,8405,0.03268215293925514,7.375954371879318e-05
E06000016,355218,80,116537,0.0006864772561504072,243.84907797523536,female,0-4,12181,0.03429161810493837,2.354041590563572e-05
E06000016,355218,80,116537,0.0006864772561504072,243.84907797523536,male,0-4,12868,0.0362256417186066,2.486807912927678e-05
E06000017,39697,9,15155,0.0005938634114153745,23.57459584295612,female,0-4,890,0.022419830213870066,1.3314316854162362e-05
E06000017,39697,9,15155,0.0005938634114153745,23.57459584295612,male,0-4,965,0.024309141748746755,1.4436309847490649e-05
E06000018,331069,174,93926,0.001852522198326342,613.3126716777037,female,0-4,9990,0.03017497862983245,5.5899817745787603e-05
E06000018,331069,174,93926,0.001852522198326342,613.3126716777037,male,0-4,10765,0.03251588037539002,6.023639019353389e-05
E06000020,177799,8,69485,0.00011513276246671944,20.470490033820248,female,0-4,5318,0.02991017947232549,3.4436415885241982e-06
E06000020,177799,8,69485,0.00011513276246671944,20.470490033820248,male,0-4,5704,0.032081170310294206,3.6935937609894746e-06
E06000049,380790,32,171737,0.00018633142537717557,70.95314346937468,female,0-4,9751,0.02560729010740828,4.771442865760232e-06
E06000049,380790,32,171737,0.00018633142537717557,70.95314346937468,male,0-4,10511,0.02760314083878253,5.143332577377275e-06
E07000032,126678,297,47883,0.006202618883528601,785.7353549276361,female,0-4,3050,0.024076793129035823,0.00014933917171696927
E07000032,126678,297,47883,0.006202618883528601,785.7353549276361,male,0-4,3227,0.025474036533573313,0.00015800574004283928
E07000033,79530,2348,35395,0.06633705325610963,5275.785845458398,female,0-4,2027,0.02548723752043254,0.0016907482327440488
E07000033,79530,2348,35395,0.06633705325610963,5275.785845458398,male,0-4,2245,0.028228341506349806,0.0018725849938383769
E07000034,104628,5003,47709,0.10486491018466118,10971.80582280073,female,0-4,2639,0.0252226937339909,0.002644975513030172
E07000034,104628,5003,47709,0.10486491018466118,10971.80582280073,male,0-4,2721,0.026006422754903086,0.0027271611864172407
E07000035,71977,3448,29105,0.11846761724789555,8526.943686651777,female,0-4,1376,0.019117218000194506,0.0022647712648916217
E07000035,71977,3448,29105,0.11846761724789555,8526.943686651777,male,0-4,1412,0.01961737777345541,0.0023240240014730886
E07000036,115490,71,39699,0.001788458147560392,206.54903146174968,female,0-4,2948,0.025526019568793835,4.565221767259534e-05
E07000036,115490,71,39699,0.001788458147560392,206.54903146174968,male,0-4,3330,0.028833665252402805,5.1567803544688764e-05
E07000037,92221,1331,41221,0.03228936707018267,2977.7577205793164,female,0-4,2208,0.023942485984754014,0.0007730877185344264
E07000037,92221,1331,41221,0.03228936707018267,2977.7577205793164,male,0-4,2333,0.02529792563515902,0.0008168540069478338
E07000038,101125,7821,45327,0.17254616453769275,17448.73088887418,female,0-4,2423,0.02396044499381953,0.004134282884299921
E07000038,101125,7821,45327,0.17254616453769275,17448.73088887418,male,0-4,2423,0.02396044499381953,0.004134282884299921
E07000039,104493,55,43502,0.0012643096869109467,132.11151211438556,female,0-4,2836,0.02714057400974228,3.431409062884064e-05
E07000039,104493,55,43502,0.0012643096869109467,132.11151211438556,male,0-4,3010,0.028805757323457075,3.6419398022852725e-05
E07000121,144246,8,61595,0.00012988067213247828,18.73476743242146,female,0-4,3717,0.025768478848633584,3.34682735269208e-06
E07000121,144246,8,61595,0.00012988067213247828,18.73476743242146,male,0-4,3685,0.025546635608613064,3.318014203570168e-06
E07000128,111223,17,52682,0.0003226908621540564,35.89064576136062,female,0-4,2326,0.020912940668746573,6.748414854574461e-06
