date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,283.0,0.0,12.0,34.0,91.0,255938.0,4579,604
2022-01-23,360.0,2.0,59.0,158.0,172.0,255938.0,4546,481
2022-01-22,303.0,3.0,64.0,168.0,193.0,255938.0,4485,1015
2022-01-21,395.0,1.0,32.0,83.0,168.0,255938.0,5019,1226
2022-01-20,427.0,3.0,71.0,78.0,146.0,255938.0,5740,1827
2022-01-19,530.0,4.0,48.0,75.0,143.0,255938.0,6650,1789
2022-01-18,585.0,0.0,40.0,65.0,134.0,255938.0,6973,2864
2022-01-17,744.0,2.0,35.0,52.0,137.0,255938.0,6562,1478
2022-01-16,510.0,3.0,76.0,67.0,217.0,255938.0,5706,1109
2022-01-15,442.0,2.0,83.0,115.0,314.0,255938.0,5368,1836
2022-01-14,476.0,3.0,68.0,77.0,271.0,255938.0,6044,1945
2022-01-13,577.0,1.0,82.0,86.0,314.0,255938.0,6924,2445
2022-01-12,638.0,2.0,38.0,55.0,249.0,255938.0,8792,3639
2022-01-11,798.0,0.0,36.0,37.0,242.0,255938.0,9454,4369
2022-01-10,832.0,1.0,33.0,64.0,293.0,255938.0,9802,4511
2022-01-09,642.0,3.0,106.0,170.0,457.0,255938.0,7062,2129
2022-01-08,600.0,1.0,176.0,263.0,901.0,255938.0,7579,3853
2022-01-07,910.0,1.0,132.0,173.0,759.0,255938.0,7554,3073
2022-01-06,1111.0,0.0,93.0,106.0,606.0,255938.0,8496,3731
2022-01-05,1433.0,0.0,106.0,160.0,858.0,255938.0,9138,2853
2022-01-04,1488.0,0.0,59.0,102.0,591.0,255938.0,11315,3648
2022-01-03,1312.0,0.0,117.0,276.0,1031.0,255938.0,8434,3485
2022-01-02,875.0,0.0,208.0,377.0,1884.0,255938.0,6248,2463
2022-01-01,516.0,1.0,0.0,0.0,4.0,255938.0,5675,2519
2021-12-31,867.0,1.0,46.0,75.0,405.0,255938.0,8772,4191
2021-12-30,846.0,3.0,144.0,308.0,1173.0,255938.0,6212,1736
2021-12-29,915.0,1.0,125.0,241.0,1655.0,255938.0,7119,2792
2021-12-28,681.0,0.0,128.0,218.0,2157.0,255938.0,4859,1495
2021-12-27,522.0,0.0,64.0,123.0,1874.0,255938.0,5374,2107
2021-12-26,371.0,1.0,2.0,3.0,12.0,255938.0,5032,1946
2021-12-25,206.0,0.0,0.0,0.0,1.0,255938.0,3733,989
2021-12-24,361.0,0.0,21.0,78.0,891.0,255938.0,5282,1727
2021-12-23,364.0,1.0,127.0,152.0,2434.0,255938.0,4992,1745
2021-12-22,333.0,2.0,91.0,205.0,3018.0,255938.0,6401,2741
2021-12-21,231.0,1.0,64.0,157.0,3432.0,255938.0,5319,2330
2021-12-20,202.0,0.0,102.0,183.0,3543.0,255938.0,5411,1757
2021-12-19,167.0,0.0,150.0,275.0,3762.0,255938.0,4734,1719
2021-12-18,146.0,1.0,142.0,197.0,3074.0,255938.0,4663,1972
2021-12-17,149.0,1.0,81.0,266.0,2825.0,255938.0,4909,1773
2021-12-16,180.0,0.0,79.0,190.0,3283.0,255938.0,5714,2599
2021-12-15,165.0,0.0,72.0,181.0,1971.0,255938.0,5324,1975
2021-12-14,176.0,1.0,43.0,121.0,2032.0,255938.0,4545,2236
2021-12-13,151.0,0.0,38.0,84.0,1460.0,255938.0,4496,1649
2021-12-12,95.0,1.0,130.0,238.0,1360.0,255938.0,3991,1228
2021-12-11,93.0,0.0,117.0,140.0,2148.0,255938.0,3527,1731
2021-12-10,94.0,0.0,36.0,124.0,1695.0,255938.0,4189,1985
2021-12-09,130.0,1.0,69.0,193.0,1525.0,255938.0,4777,2412
2021-12-08,117.0,0.0,44.0,119.0,1351.0,255938.0,4366,1855
2021-12-07,109.0,0.0,78.0,79.0,878.0,255938.0,4002,2219
2021-12-06,149.0,1.0,42.0,105.0,1024.0,255938.0,4024,1751
2021-12-05,93.0,0.0,62.0,148.0,2033.0,255938.0,3179,1091
2021-12-04,103.0,0.0,90.0,192.0,2012.0,255938.0,3501,2206
2021-12-03,131.0,1.0,41.0,169.0,2406.0,255938.0,3808,2030
2021-12-02,143.0,2.0,34.0,70.0,2004.0,255938.0,4034,2260
2021-12-01,144.0,1.0,19.0,84.0,1571.0,255938.0,4481,2183
2021-11-30,167.0,1.0,39.0,79.0,1250.0,255938.0,4218,2455
