date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,137.0,0.0,23.0,43.0,238.0,138285.0,4005,402
2022-01-23,193.0,0.0,13.0,36.0,36.0,138285.0,4137,408
2022-01-22,169.0,0.0,68.0,158.0,337.0,138285.0,3350,686
2022-01-21,207.0,0.0,26.0,55.0,87.0,138285.0,3654,688
2022-01-20,224.0,0.0,63.0,145.0,210.0,138285.0,4261,907
2022-01-19,223.0,0.0,35.0,52.0,108.0,138285.0,4891,1123
2022-01-18,253.0,0.0,34.0,32.0,122.0,138285.0,4354,1129
2022-01-17,254.0,0.0,12.0,29.0,117.0,138285.0,4513,767
2022-01-16,210.0,0.0,62.0,156.0,256.0,138285.0,4372,676
2022-01-15,151.0,2.0,66.0,135.0,569.0,138285.0,3784,1250
2022-01-14,168.0,0.0,46.0,57.0,163.0,138285.0,4242,1024
2022-01-13,170.0,0.0,38.0,78.0,358.0,138285.0,4771,1462
2022-01-12,191.0,0.0,78.0,55.0,162.0,138285.0,5001,1200
2022-01-11,199.0,2.0,19.0,17.0,227.0,138285.0,4363,1288
2022-01-10,188.0,0.0,44.0,37.0,432.0,138285.0,5315,1243
2022-01-09,138.0,1.0,50.0,54.0,218.0,138285.0,5594,1730
2022-01-08,183.0,1.0,92.0,133.0,916.0,138285.0,4401,1557
2022-01-07,223.0,3.0,58.0,27.0,244.0,138285.0,5452,1847
2022-01-06,278.0,0.0,17.0,32.0,245.0,138285.0,6142,2339
2022-01-05,307.0,0.0,27.0,64.0,292.0,138285.0,7132,1793
2022-01-04,503.0,0.0,73.0,60.0,811.0,138285.0,8278,1888
2022-01-03,368.0,0.0,26.0,43.0,260.0,138285.0,5789,2249
2022-01-02,324.0,1.0,16.0,18.0,174.0,138285.0,4788,1749
2022-01-01,241.0,0.0,0.0,6.0,12.0,138285.0,3923,1516
2021-12-31,336.0,1.0,27.0,52.0,340.0,138285.0,5830,1421
2021-12-30,453.0,0.0,52.0,60.0,693.0,138285.0,5227,1702
2021-12-29,509.0,0.0,45.0,68.0,801.0,138285.0,5640,1717
2021-12-28,424.0,0.0,63.0,96.0,1027.0,138285.0,5694,2123
2021-12-27,400.0,0.0,60.0,55.0,1174.0,138285.0,4899,1488
2021-12-26,299.0,0.0,0.0,2.0,7.0,138285.0,4926,1682
2021-12-25,166.0,0.0,1.0,1.0,1.0,138285.0,5835,2537
2021-12-24,362.0,1.0,15.0,22.0,222.0,138285.0,6747,2245
2021-12-23,433.0,1.0,75.0,106.0,1229.0,138285.0,6821,2617
2021-12-22,495.0,0.0,64.0,118.0,1739.0,138285.0,6661,2331
2021-12-21,489.0,0.0,63.0,117.0,2270.0,138285.0,6130,2191
2021-12-20,396.0,0.0,77.0,103.0,2265.0,138285.0,6253,2291
2021-12-19,307.0,1.0,87.0,136.0,3338.0,138285.0,6024,2156
2021-12-18,318.0,0.0,96.0,130.0,2383.0,138285.0,5919,2054
2021-12-17,281.0,0.0,152.0,91.0,1599.0,138285.0,5978,2239
2021-12-16,341.0,1.0,111.0,61.0,2301.0,138285.0,6212,2134
2021-12-15,412.0,1.0,35.0,66.0,1291.0,138285.0,6538,2439
2021-12-14,361.0,0.0,79.0,60.0,1884.0,138285.0,5290,2044
2021-12-13,284.0,0.0,59.0,46.0,1267.0,138285.0,4969,1442
2021-12-12,220.0,0.0,35.0,103.0,1044.0,138285.0,5563,2199
