date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,184.0,0.0,74.0,97.0,303.0,296843.0,4552,323
2022-01-23,276.0,2.0,35.0,50.0,91.0,296843.0,4413,498
2022-01-22,275.0,2.0,114.0,221.0,433.0,296843.0,4027,702
2022-01-21,274.0,2.0,108.0,137.0,328.0,296843.0,4414,784
2022-01-20,320.0,1.0,107.0,130.0,418.0,296843.0,5583,1404
2022-01-19,362.0,1.0,117.0,101.0,362.0,296843.0,6213,1796
2022-01-18,369.0,0.0,91.0,129.0,356.0,296843.0,5751,1796
2022-01-17,381.0,2.0,99.0,105.0,297.0,296843.0,6435,1562
2022-01-16,281.0,0.0,49.0,82.0,172.0,296843.0,5189,1201
2022-01-15,253.0,4.0,156.0,228.0,549.0,296843.0,5141,1617
2022-01-14,273.0,1.0,109.0,121.0,454.0,296843.0,5628,1713
2022-01-13,313.0,2.0,99.0,132.0,562.0,296843.0,6088,2015
2022-01-12,356.0,2.0,96.0,123.0,672.0,296843.0,6533,2136
2022-01-11,395.0,1.0,88.0,73.0,510.0,296843.0,6338,2511
2022-01-10,424.0,2.0,64.0,106.0,608.0,296843.0,7212,2132
2022-01-09,305.0,1.0,58.0,103.0,333.0,296843.0,6568,2161
2022-01-08,327.0,0.0,113.0,225.0,1096.0,296843.0,6822,3075
2022-01-07,415.0,2.0,107.0,148.0,804.0,296843.0,7871,3283
2022-01-06,630.0,5.0,126.0,170.0,1254.0,296843.0,8885,3525
2022-01-05,678.0,2.0,121.0,147.0,912.0,296843.0,9688,2991
2022-01-04,861.0,2.0,126.0,233.0,921.0,296843.0,9486,3530
2022-01-03,691.0,0.0,100.0,135.0,743.0,296843.0,7458,3264
2022-01-02,599.0,1.0,24.0,24.0,211.0,296843.0,6419,2990
2022-01-01,392.0,2.0,14.0,22.0,123.0,296843.0,5895,2555
2021-12-31,666.0,0.0,47.0,62.0,461.0,296843.0,10543,3966
2021-12-30,940.0,3.0,147.0,148.0,1302.0,296843.0,8314,3641
2021-12-29,1297.0,0.0,153.0,168.0,1652.0,296843.0,7676,3010
2021-12-28,888.0,0.0,171.0,159.0,1544.0,296843.0,7815,3536
2021-12-27,937.0,3.0,147.0,79.0,956.0,296843.0,7530,2972
2021-12-26,605.0,0.0,11.0,8.0,145.0,296843.0,7842,3616
2021-12-25,359.0,0.0,3.0,8.0,45.0,296843.0,7583,4122
2021-12-24,861.0,2.0,65.0,55.0,454.0,296843.0,9783,4612
2021-12-23,1088.0,0.0,179.0,173.0,2183.0,296843.0,10765,5039
2021-12-22,1285.0,0.0,244.0,244.0,3732.0,296843.0,10796,4715
2021-12-21,1335.0,2.0,156.0,216.0,3280.0,296843.0,10279,4813
2021-12-20,1169.0,0.0,205.0,223.0,3564.0,296843.0,9956,4358
2021-12-19,889.0,2.0,117.0,106.0,2576.0,296843.0,9727,4546
2021-12-18,1006.0,1.0,316.0,243.0,4417.0,296843.0,9850,4223
2021-12-17,1048.0,1.0,206.0,151.0,3655.0,296843.0,11296,5435
2021-12-16,1139.0,0.0,199.0,214.0,4916.0,296843.0,11119,5077
2021-12-15,1155.0,0.0,168.0,163.0,4181.0,296843.0,10955,4512
2021-12-14,1107.0,1.0,181.0,156.0,3514.0,296843.0,8943,3867
2021-12-13,802.0,0.0,118.0,148.0,2521.0,296843.0,8216,3064
2021-12-12,455.0,1.0,52.0,66.0,1112.0,296843.0,7011,2765
2021-12-11,374.0,1.0,146.0,209.0,2414.0,296843.0,7243,3388
2021-12-10,389.0,0.0,118.0,172.0,2027.0,296843.0,7044,2826
2021-12-09,384.0,0.0,101.0,139.0,1877.0,296843.0,7356,2949
2021-12-08,357.0,1.0,84.0,133.0,1165.0,296843.0,7638,3276
2021-12-07,349.0,0.0,79.0,109.0,1311.0,296843.0,6303,2886
2021-12-06,327.0,2.0,116.0,141.0,1188.0,296843.0,6686,2686
2021-12-05,197.0,0.0,25.0,37.0,274.0,296843.0,5730,2567
2021-12-04,193.0,1.0,171.0,264.0,1554.0,296843.0,5203,2335
2021-12-03,228.0,1.0,152.0,175.0,1790.0,296843.0,6105,2945
2021-12-02,241.0,0.0,104.0,185.0,1771.0,296843.0,6467,2810
2021-12-01,232.0,2.0,94.0,156.0,1166.0,296843.0,6829,2923
2021-11-30,254.0,0.0,98.0,154.0,900.0,296843.0,6095,2991
2021-11-29,240.0,1.0,91.0,183.0,860.0,296843.0,5826,1946
2021-11-28,135.0,0.0,17.0,22.0,109.0,296843.0,4869,1689
2021-11-27,139.0,0.0,113.0,234.0,1456.0,296843.0,4135,1925
2021-11-26,144.0,0.0,94.0,156.0,1208.0,296843.0,4605,2169
2021-11-25,153.0,0.0,101.0,167.0,1173.0,296843.0,4848,2102
2021-11-24,162.0,0.0,86.0,150.0,1511.0,296843.0,5071,2063
2021-11-23,155.0,1.0,115.0,118.0,1129.0,296843.0,4990,2493
2021-11-22,163.0,0.0,101.0,112.0,786.0,296843.0,4914,1851
2021-11-21,132.0,0.0,14.0,13.0,90.0,296843.0,4192,1661
2021-11-20,110.0,0.0,142.0,167.0,1349.0,296843.0,4058,2118
2021-11-19,92.0,2.0,125.0,152.0,1164.0,296843.0,4402,2014
2021-11-18,151.0,0.0,129.0,103.0,1334.0,296843.0,4772,2104
2021-11-17,131.0,0.0,107.0,153.0,1572.0,296843.0,4989,2192
2021-11-16,124.0,0.0,69.0,100.0,495.0,296843.0,4092,1810
2021-11-15,132.0,0.0,115.0,126.0,667.0,296843.0,4587,1606
2021-11-14,104.0,1.0,11.0,27.0,48.0,296843.0,3706,1262
2021-11-13,91.0,0.0,147.0,212.0,1267.0,296843.0,3843,1983
2021-11-12,104.0,1.0,180.0,144.0,1216.0,296843.0,4378,1900
