date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,175.0,0.0,20.0,70.0,87.0,119957.0,4597,441
2022-01-23,221.0,0.0,22.0,46.0,99.0,119957.0,4321,375
2022-01-22,221.0,1.0,13.0,61.0,110.0,119957.0,3356,774
2022-01-21,200.0,0.0,20.0,63.0,97.0,119957.0,4083,673
2022-01-20,210.0,0.0,11.0,10.0,78.0,119957.0,4874,1032
2022-01-19,198.0,1.0,52.0,154.0,118.0,119957.0,5757,1272
2022-01-18,280.0,0.0,8.0,22.0,114.0,119957.0,4719,1032
2022-01-17,253.0,0.0,10.0,15.0,104.0,119957.0,5331,864
2022-01-16,233.0,1.0,23.0,52.0,76.0,119957.0,4562,541
2022-01-15,187.0,0.0,26.0,100.0,146.0,119957.0,4014,1057
2022-01-14,173.0,0.0,15.0,41.0,192.0,119957.0,4273,946
2022-01-13,198.0,0.0,19.0,36.0,213.0,119957.0,5588,1706
2022-01-12,179.0,1.0,28.0,26.0,272.0,119957.0,5483,1287
2022-01-11,177.0,0.0,18.0,38.0,287.0,119957.0,4176,833
2022-01-10,181.0,0.0,12.0,31.0,185.0,119957.0,5664,1409
2022-01-09,124.0,3.0,24.0,77.0,260.0,119957.0,5374,1349
2022-01-08,130.0,0.0,35.0,112.0,336.0,119957.0,3873,1200
2022-01-07,168.0,0.0,19.0,97.0,400.0,119957.0,5120,1344
2022-01-06,182.0,0.0,27.0,93.0,474.0,119957.0,6205,1665
2022-01-05,238.0,0.0,31.0,86.0,570.0,119957.0,6659,1297
2022-01-04,312.0,2.0,25.0,81.0,512.0,119957.0,7523,2167
2022-01-03,331.0,1.0,25.0,65.0,374.0,119957.0,5352,1546
2022-01-02,315.0,1.0,5.0,35.0,273.0,119957.0,4486,1286
2022-01-01,205.0,1.0,0.0,4.0,43.0,119957.0,3309,741
2021-12-31,341.0,0.0,22.0,42.0,430.0,119957.0,5301,807
2021-12-30,391.0,0.0,37.0,92.0,942.0,119957.0,4956,1054
2021-12-29,426.0,0.0,45.0,106.0,1157.0,119957.0,5969,1913
2021-12-28,352.0,0.0,41.0,66.0,760.0,119957.0,5103,1422
2021-12-27,350.0,1.0,15.0,34.0,798.0,119957.0,4472,1214
2021-12-26,224.0,0.0,0.0,0.0,36.0,119957.0,4613,1017
2021-12-25,151.0,1.0,0.0,0.0,0.0,119957.0,4612,1118
2021-12-24,276.0,0.0,10.0,22.0,269.0,119957.0,5115,652
2021-12-23,288.0,2.0,68.0,98.0,1495.0,119957.0,6368,2111
2021-12-22,341.0,1.0,51.0,82.0,1853.0,119957.0,5678,1295
2021-12-21,278.0,0.0,43.0,102.0,2961.0,119957.0,5631,1736
2021-12-20,235.0,0.0,41.0,96.0,2000.0,119957.0,5381,1235
2021-12-19,182.0,0.0,36.0,61.0,2595.0,119957.0,5031,1434
2021-12-18,163.0,0.0,40.0,94.0,1962.0,119957.0,4705,1396
2021-12-17,151.0,0.0,25.0,96.0,2637.0,119957.0,5016,1252
2021-12-16,164.0,0.0,56.0,95.0,2408.0,119957.0,5521,1717
2021-12-15,184.0,0.0,72.0,110.0,2121.0,119957.0,5131,1068
2021-12-14,139.0,0.0,30.0,90.0,1830.0,119957.0,4530,1386
2021-12-13,145.0,0.0,13.0,49.0,1032.0,119957.0,5068,1461
2021-12-12,85.0,0.0,17.0,38.0,859.0,119957.0,4715,1447
2021-12-11,107.0,0.0,21.0,60.0,1009.0,119957.0,2943,681
2021-12-10,89.0,0.0,24.0,86.0,1246.0,119957.0,4103,1248
2021-12-09,122.0,0.0,50.0,49.0,1069.0,119957.0,4800,1596
2021-12-08,127.0,0.0,10.0,68.0,1144.0,119957.0,4737,1249
2021-12-07,114.0,0.0,29.0,30.0,852.0,119957.0,3810,1117
2021-12-06,135.0,0.0,14.0,47.0,608.0,119957.0,4222,1093
2021-12-05,54.0,0.0,9.0,55.0,711.0,119957.0,4117,1224
2021-12-04,60.0,0.0,18.0,81.0,705.0,119957.0,2885,1308
2021-12-03,77.0,0.0,15.0,91.0,1093.0,119957.0,3243,1024
2021-12-02,84.0,0.0,31.0,57.0,1000.0,119957.0,4642,1846
2021-12-01,100.0,0.0,25.0,43.0,900.0,119957.0,4546,1346
2021-11-30,90.0,0.0,187.0,39.0,760.0,119957.0,3739,1133
2021-11-29,105.0,0.0,5.0,33.0,632.0,119957.0,3874,1005
2021-11-28,70.0,0.0,32.0,41.0,425.0,119957.0,3800,824
2021-11-27,67.0,0.0,39.0,51.0,1366.0,119957.0,2403,1038
2021-11-26,67.0,0.0,12.0,26.0,1092.0,119957.0,2903,1045
2021-11-25,48.0,0.0,19.0,49.0,1015.0,119957.0,3540,1093
2021-11-24,75.0,0.0,9.0,17.0,750.0,119957.0,4027,1198
2021-11-23,94.0,1.0,71.0,29.0,917.0,119957.0,3641,1385
2021-11-22,83.0,0.0,25.0,29.0,667.0,119957.0,4254,1318
2021-11-21,74.0,0.0,15.0,16.0,301.0,119957.0,3836,1059
2021-11-20,50.0,1.0,45.0,43.0,1464.0,119957.0,2290,980
2021-11-19,57.0,0.0,14.0,40.0,1406.0,119957.0,3045,1200
2021-11-18,85.0,0.0,15.0,27.0,868.0,119957.0,3343,920
2021-11-17,83.0,0.0,10.0,24.0,938.0,119957.0,3571,816
2021-11-16,96.0,0.0,11.0,28.0,694.0,119957.0,3343,1052
2021-11-15,102.0,0.0,7.0,24.0,641.0,119957.0,3623,819
2021-11-14,68.0,1.0,33.0,24.0,279.0,119957.0,3658,858
