date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,138.0,0.0,20.0,37.0,131.0,168180.0,3577,216
2022-01-23,220.0,0.0,32.0,75.0,144.0,168180.0,4377,341
2022-01-22,197.0,0.0,54.0,104.0,132.0,168180.0,2861,480
2022-01-21,217.0,0.0,32.0,61.0,136.0,168180.0,3298,470
2022-01-20,223.0,0.0,60.0,74.0,146.0,168180.0,3936,639
2022-01-19,269.0,1.0,25.0,50.0,132.0,168180.0,4961,912
2022-01-18,312.0,0.0,42.0,74.0,134.0,168180.0,3817,944
2022-01-17,323.0,3.0,42.0,51.0,119.0,168180.0,4529,589
2022-01-16,217.0,1.0,42.0,88.0,185.0,168180.0,4873,542
2022-01-15,167.0,2.0,80.0,169.0,171.0,168180.0,3078,714
2022-01-14,170.0,1.0,43.0,81.0,257.0,168180.0,3478,708
2022-01-13,187.0,1.0,46.0,108.0,206.0,168180.0,4364,1120
2022-01-12,222.0,1.0,28.0,28.0,143.0,168180.0,5416,1256
2022-01-11,253.0,1.0,44.0,45.0,224.0,168180.0,3733,1111
2022-01-10,247.0,3.0,40.0,38.0,249.0,168180.0,5088,1355
2022-01-09,231.0,0.0,43.0,44.0,239.0,168180.0,5924,1396
2022-01-08,194.0,1.0,72.0,79.0,345.0,168180.0,3955,1470
2022-01-07,268.0,0.0,37.0,48.0,365.0,168180.0,4942,1882
2022-01-06,395.0,1.0,76.0,95.0,393.0,168180.0,5307,1572
2022-01-05,480.0,0.0,58.0,67.0,606.0,168180.0,8384,2161
2022-01-04,619.0,0.0,43.0,60.0,464.0,168180.0,7996,2104
2022-01-03,569.0,2.0,36.0,43.0,229.0,168180.0,5904,2004
2022-01-02,413.0,2.0,56.0,71.0,423.0,168180.0,4962,1565
2022-01-01,302.0,0.0,1.0,2.0,8.0,168180.0,3897,1560
2021-12-31,523.0,0.0,40.0,43.0,378.0,168180.0,6055,1909
2021-12-30,673.0,0.0,72.0,114.0,584.0,168180.0,5007,1547
2021-12-29,771.0,0.0,74.0,84.0,875.0,168180.0,5365,1681
2021-12-28,675.0,0.0,61.0,74.0,744.0,168180.0,5222,2151
2021-12-27,645.0,0.0,25.0,34.0,572.0,168180.0,5062,1774
2021-12-26,413.0,0.0,5.0,4.0,39.0,168180.0,5464,1985
2021-12-25,231.0,0.0,0.0,0.0,0.0,168180.0,4217,1177
2021-12-24,447.0,0.0,12.0,27.0,256.0,168180.0,5896,1950
2021-12-23,542.0,2.0,65.0,81.0,798.0,168180.0,6296,2457
2021-12-22,562.0,1.0,53.0,80.0,1134.0,168180.0,6377,2014
2021-12-21,580.0,0.0,67.0,171.0,1851.0,168180.0,5584,2138
2021-12-20,467.0,1.0,94.0,180.0,1604.0,168180.0,5528,1851
2021-12-19,336.0,0.0,132.0,127.0,2180.0,168180.0,5725,1773
2021-12-18,292.0,1.0,94.0,143.0,1999.0,168180.0,4898,1604
2021-12-17,325.0,0.0,76.0,90.0,2142.0,168180.0,5733,2099
2021-12-16,357.0,1.0,131.0,114.0,2202.0,168180.0,6383,2458
2021-12-15,428.0,0.0,61.0,74.0,1886.0,168180.0,6832,2320
2021-12-14,363.0,1.0,107.0,109.0,2862.0,168180.0,4480,1675
2021-12-13,333.0,0.0,52.0,124.0,1876.0,168180.0,5103,1649
2021-12-12,243.0,0.0,49.0,94.0,2049.0,168180.0,5697,1848
2021-12-11,193.0,0.0,72.0,92.0,1057.0,168180.0,3919,1853
2021-12-10,158.0,1.0,77.0,89.0,1428.0,168180.0,3723,1603
2021-12-09,179.0,2.0,57.0,94.0,1026.0,168180.0,4780,1924
2021-12-08,243.0,0.0,33.0,82.0,1635.0,168180.0,5029,1659
2021-12-07,194.0,0.0,52.0,52.0,1042.0,168180.0,3502,1562
2021-12-06,217.0,0.0,9.0,35.0,297.0,168180.0,4715,1738
2021-12-05,152.0,0.0,33.0,76.0,1136.0,168180.0,4718,1476
2021-12-04,129.0,1.0,45.0,60.0,988.0,168180.0,2703,1273
2021-12-03,173.0,1.0,39.0,71.0,1678.0,168180.0,3701,1985
2021-12-02,165.0,0.0,87.0,88.0,861.0,168180.0,4466,1895
2021-12-01,226.0,0.0,41.0,80.0,666.0,168180.0,5190,1973
2021-11-30,221.0,0.0,55.0,117.0,1088.0,168180.0,3661,1754
2021-11-29,205.0,0.0,39.0,86.0,663.0,168180.0,4151,1329
2021-11-28,167.0,1.0,96.0,157.0,1378.0,168180.0,4899,1476
2021-11-27,151.0,0.0,33.0,116.0,1023.0,168180.0,2687,1456
2021-11-26,152.0,2.0,25.0,52.0,606.0,168180.0,2961,1536
2021-11-25,153.0,0.0,25.0,53.0,708.0,168180.0,3584,1484
2021-11-24,182.0,1.0,52.0,44.0,607.0,168180.0,4168,1412
2021-11-23,157.0,0.0,13.0,47.0,637.0,168180.0,3232,1695
2021-11-22,181.0,0.0,64.0,33.0,903.0,168180.0,3744,1366
2021-11-21,130.0,0.0,47.0,73.0,1334.0,168180.0,4451,1431
2021-11-20,117.0,1.0,54.0,58.0,839.0,168180.0,2695,1609
2021-11-19,126.0,1.0,21.0,61.0,533.0,168180.0,2686,1297
2021-11-18,117.0,0.0,62.0,26.0,1158.0,168180.0,3430,1354
2021-11-17,159.0,0.0,34.0,60.0,1248.0,168180.0,3985,1235
2021-11-16,134.0,0.0,56.0,46.0,887.0,168180.0,2678,1268
2021-11-15,140.0,0.0,226.0,35.0,702.0,168180.0,3646,1220
2021-11-14,115.0,0.0,35.0,103.0,1230.0,168180.0,3864,1112
2021-11-13,100.0,0.0,88.0,47.0,1216.0,168180.0,2219,1161
2021-11-12,103.0,0.0,33.0,49.0,810.0,168180.0,2648,1305
2021-11-11,113.0,1.0,51.0,37.0,721.0,168180.0,3374,1340
