date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,148.0,0.0,10.0,18.0,120.0,114610.0,3407,174
2022-01-23,184.0,0.0,27.0,103.0,228.0,114610.0,3669,513
2022-01-22,169.0,0.0,12.0,84.0,17.0,114610.0,2611,444
2022-01-21,163.0,0.0,27.0,68.0,204.0,114610.0,3227,749
2022-01-20,171.0,1.0,18.0,42.0,204.0,114610.0,3572,756
2022-01-19,190.0,0.0,16.0,35.0,82.0,114610.0,4461,1021
2022-01-18,221.0,0.0,24.0,52.0,122.0,114610.0,3682,980
2022-01-17,219.0,0.0,27.0,56.0,143.0,114610.0,4219,797
2022-01-16,155.0,0.0,40.0,91.0,343.0,114610.0,3616,388
2022-01-15,118.0,0.0,16.0,39.0,53.0,114610.0,2867,822
2022-01-14,137.0,0.0,24.0,33.0,284.0,114610.0,3596,1127
2022-01-13,134.0,2.0,10.0,45.0,219.0,114610.0,3599,875
2022-01-12,140.0,0.0,8.0,23.0,113.0,114610.0,4282,1091
2022-01-11,158.0,0.0,32.0,78.0,274.0,114610.0,3804,1267
2022-01-10,180.0,0.0,33.0,45.0,284.0,114610.0,4209,869
2022-01-09,125.0,0.0,44.0,78.0,329.0,114610.0,4462,1179
2022-01-08,118.0,1.0,18.0,64.0,145.0,114610.0,3325,1242
2022-01-07,140.0,0.0,43.0,77.0,530.0,114610.0,3980,1419
2022-01-06,207.0,0.0,25.0,61.0,450.0,114610.0,4920,1322
2022-01-05,221.0,0.0,29.0,42.0,293.0,114610.0,6736,1452
2022-01-04,323.0,0.0,111.0,140.0,664.0,114610.0,5718,1267
2022-01-03,296.0,0.0,42.0,62.0,487.0,114610.0,4694,1010
2022-01-02,190.0,0.0,36.0,81.0,624.0,114610.0,3625,1262
2022-01-01,122.0,0.0,0.0,0.0,4.0,114610.0,2985,1152
2021-12-31,239.0,0.0,16.0,38.0,175.0,114610.0,4244,1033
2021-12-30,255.0,0.0,48.0,139.0,971.0,114610.0,3702,1066
2021-12-29,279.0,0.0,36.0,113.0,703.0,114610.0,4014,1188
2021-12-28,192.0,0.0,46.0,111.0,1194.0,114610.0,2925,816
2021-12-27,164.0,0.0,38.0,74.0,846.0,114610.0,3048,810
2021-12-26,145.0,0.0,0.0,0.0,3.0,114610.0,3061,788
2021-12-25,70.0,0.0,0.0,0.0,0.0,114610.0,3021,926
2021-12-24,145.0,0.0,9.0,30.0,292.0,114610.0,4114,1218
2021-12-23,163.0,0.0,31.0,94.0,1003.0,114610.0,3480,911
2021-12-22,139.0,0.0,46.0,93.0,1353.0,114610.0,4050,1125
2021-12-21,127.0,0.0,66.0,135.0,1615.0,114610.0,3515,1120
2021-12-20,107.0,1.0,49.0,99.0,1609.0,114610.0,4076,1255
2021-12-19,78.0,0.0,37.0,77.0,3084.0,114610.0,3423,957
2021-12-18,83.0,0.0,50.0,54.0,1263.0,114610.0,3428,1114
2021-12-17,89.0,1.0,24.0,56.0,1541.0,114610.0,3742,1125
2021-12-16,112.0,0.0,41.0,72.0,1313.0,114610.0,3778,1066
2021-12-15,117.0,0.0,47.0,97.0,1645.0,114610.0,4119,1271
2021-12-14,113.0,1.0,40.0,94.0,1759.0,114610.0,3226,1030
2021-12-13,129.0,0.0,34.0,81.0,1099.0,114610.0,3586,909
2021-12-12,98.0,0.0,47.0,77.0,1348.0,114610.0,3393,976
2021-12-11,79.0,1.0,26.0,64.0,1175.0,114610.0,2526,992
2021-12-10,76.0,0.0,12.0,45.0,831.0,114610.0,3095,1364
2021-12-09,95.0,0.0,18.0,43.0,773.0,114610.0,2727,687
2021-12-08,92.0,1.0,18.0,53.0,729.0,114610.0,3301,1194
2021-12-07,93.0,0.0,22.0,54.0,986.0,114610.0,3001,1353
2021-12-06,118.0,0.0,20.0,46.0,703.0,114610.0,3197,1025
2021-12-05,86.0,0.0,24.0,56.0,712.0,114610.0,3025,804
2021-12-04,57.0,0.0,16.0,43.0,874.0,114610.0,2103,958
2021-12-03,81.0,0.0,19.0,30.0,676.0,114610.0,2655,1138
2021-12-02,85.0,0.0,19.0,38.0,642.0,114610.0,2859,1070
2021-12-01,84.0,0.0,30.0,80.0,753.0,114610.0,3106,1132
2021-11-30,91.0,1.0,16.0,78.0,1029.0,114610.0,2987,1393
2021-11-29,105.0,0.0,16.0,45.0,720.0,114610.0,3147,900
2021-11-28,59.0,0.0,39.0,128.0,1406.0,114610.0,2750,834
2021-11-27,63.0,1.0,52.0,74.0,1196.0,114610.0,1914,1009
2021-11-26,71.0,1.0,101.0,56.0,670.0,114610.0,2259,932
2021-11-25,67.0,2.0,13.0,23.0,447.0,114610.0,2696,1066
2021-11-24,95.0,1.0,32.0,48.0,727.0,114610.0,3062,1227
2021-11-23,99.0,1.0,17.0,60.0,903.0,114610.0,2449,1094
2021-11-22,81.0,0.0,23.0,33.0,613.0,114610.0,2996,990
2021-11-21,59.0,0.0,23.0,49.0,918.0,114610.0,2864,1075
2021-11-20,40.0,0.0,16.0,27.0,525.0,114610.0,1800,803
2021-11-19,77.0,0.0,26.0,40.0,646.0,114610.0,2222,937
2021-11-18,71.0,0.0,17.0,30.0,454.0,114610.0,2725,1061
2021-11-17,99.0,0.0,42.0,50.0,953.0,114610.0,2740,952
2021-11-16,74.0,1.0,146.0,32.0,837.0,114610.0,2330,978
2021-11-15,113.0,0.0,102.0,21.0,705.0,114610.0,2702,735
2021-11-14,77.0,0.0,24.0,39.0,789.0,114610.0,2525,606
2021-11-13,74.0,0.0,21.0,27.0,900.0,114610.0,1773,764
2021-11-12,80.0,0.0,22.0,49.0,741.0,114610.0,2516,1242
2021-11-11,79.0,0.0,20.0,18.0,447.0,114610.0,2541,825
2021-11-10,96.0,0.0,19.0,21.0,577.0,114610.0,3062,1222
2021-11-09,93.0,3.0,27.0,40.0,767.0,114610.0,2483,1148
2021-11-08,113.0,1.0,25.0,28.0,666.0,114610.0,2713,763
2021-11-07,48.0,0.0,43.0,54.0,693.0,114610.0,2355,477
2021-11-06,55.0,0.0,35.0,22.0,831.0,114610.0,1678,832
2021-11-05,62.0,1.0,19.0,28.0,671.0,114610.0,2383,1196
2021-11-04,55.0,1.0,19.0,15.0,388.0,114610.0,2484,784
2021-11-03,75.0,0.0,29.0,27.0,430.0,114610.0,2942,1025
2021-11-02,75.0,0.0,135.0,37.0,721.0,114610.0,2655,1254
2021-11-01,77.0,1.0,122.0,28.0,604.0,114610.0,2918,820
2021-10-31,75.0,0.0,86.0,60.0,714.0,114610.0,2781,652
2021-10-30,62.0,2.0,70.0,20.0,867.0,114610.0,1907,791
2021-10-29,81.0,0.0,82.0,44.0,370.0,114610.0,2591,1355
2021-10-28,92.0,1.0,81.0,7.0,200.0,114610.0,2385,905
2021-10-27,94.0,1.0,30.0,33.0,495.0,114610.0,2920,1379
2021-10-26,94.0,3.0,79.0,45.0,761.0,114610.0,2583,1340
2021-10-25,139.0,0.0,66.0,36.0,630.0,114610.0,2438,814
2021-10-24,77.0,1.0,62.0,44.0,676.0,114610.0,2248,836
2021-10-23,97.0,0.0,36.0,19.0,758.0,114610.0,1943,928
2021-10-22,96.0,0.0,42.0,81.0,499.0,114610.0,3209,1761
2021-10-21,93.0,0.0,12.0,26.0,192.0,114610.0,3050,1298
2021-10-20,153.0,0.0,75.0,38.0,558.0,114610.0,3110,1133
2021-10-19,160.0,0.0,58.0,52.0,370.0,114610.0,2800,1271
2021-10-18,188.0,0.0,26.0,25.0,348.0,114610.0,2851,922
2021-10-17,117.0,0.0,22.0,51.0,448.0,114610.0,2625,673
2021-10-16,113.0,0.0,17.0,20.0,706.0,114610.0,2415,1414
2021-10-15,140.0,1.0,70.0,43.0,588.0,114610.0,3006,1617
2021-10-14,120.0,0.0,26.0,12.0,125.0,114610.0,2749,1040
2021-10-13,167.0,0.0,62.0,38.0,427.0,114610.0,3030,1117
