date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,106.0,0.0,7.0,7.0,10.0,88304.0,2572,184
2022-01-23,138.0,0.0,9.0,11.0,36.0,88304.0,2359,281
2022-01-22,120.0,1.0,34.0,54.0,85.0,88304.0,2089,435
2022-01-21,129.0,0.0,18.0,12.0,57.0,88304.0,2377,577
2022-01-20,140.0,0.0,11.0,31.0,51.0,88304.0,2754,591
2022-01-19,134.0,0.0,11.0,19.0,40.0,88304.0,3061,696
2022-01-18,144.0,0.0,23.0,44.0,89.0,88304.0,3013,1035
2022-01-17,134.0,0.0,15.0,14.0,35.0,88304.0,2816,367
2022-01-16,93.0,1.0,13.0,12.0,31.0,88304.0,2378,336
2022-01-15,100.0,0.0,32.0,36.0,136.0,88304.0,2474,912
2022-01-14,93.0,0.0,16.0,19.0,68.0,88304.0,2605,706
2022-01-13,94.0,0.0,6.0,20.0,103.0,88304.0,2973,925
2022-01-12,85.0,0.0,35.0,77.0,86.0,88304.0,3046,810
2022-01-11,113.0,0.0,32.0,69.0,230.0,88304.0,2683,775
2022-01-10,127.0,0.0,16.0,24.0,93.0,88304.0,3029,708
2022-01-09,85.0,0.0,4.0,14.0,117.0,88304.0,3158,1036
2022-01-08,73.0,0.0,29.0,46.0,458.0,88304.0,2268,746
2022-01-07,75.0,0.0,20.0,33.0,342.0,88304.0,2981,972
2022-01-06,136.0,1.0,20.0,15.0,283.0,88304.0,3770,1389
2022-01-05,131.0,0.0,18.0,24.0,351.0,88304.0,3287,998
2022-01-04,211.0,0.0,28.0,49.0,547.0,88304.0,4042,994
2022-01-03,160.0,0.0,2.0,4.0,55.0,88304.0,3029,878
2022-01-02,110.0,0.0,34.0,38.0,291.0,88304.0,2374,694
2022-01-01,81.0,0.0,9.0,13.0,80.0,88304.0,2170,824
2021-12-31,171.0,0.0,13.0,19.0,198.0,88304.0,2977,544
2021-12-30,159.0,0.0,39.0,75.0,558.0,88304.0,2770,700
2021-12-29,164.0,0.0,23.0,31.0,553.0,88304.0,2687,511
2021-12-28,123.0,0.0,22.0,50.0,435.0,88304.0,2355,605
2021-12-27,120.0,0.0,10.0,31.0,261.0,88304.0,2319,541
2021-12-26,85.0,0.0,8.0,5.0,50.0,88304.0,2696,946
2021-12-25,59.0,0.0,1.0,1.0,33.0,88304.0,2637,895
2021-12-24,133.0,0.0,3.0,8.0,118.0,88304.0,3359,912
2021-12-23,130.0,0.0,15.0,20.0,363.0,88304.0,3073,918
2021-12-22,143.0,0.0,44.0,92.0,810.0,88304.0,3369,946
2021-12-21,112.0,0.0,39.0,58.0,1402.0,88304.0,2851,745
2021-12-20,107.0,0.0,47.0,43.0,1009.0,88304.0,3352,972
2021-12-19,74.0,0.0,32.0,60.0,1864.0,88304.0,3021,996
2021-12-18,69.0,0.0,41.0,37.0,2748.0,88304.0,2600,745
2021-12-17,69.0,0.0,24.0,54.0,1050.0,88304.0,2959,910
2021-12-16,100.0,0.0,32.0,23.0,1015.0,88304.0,2934,727
2021-12-15,93.0,0.0,25.0,44.0,1057.0,88304.0,3206,931
2021-12-14,98.0,0.0,51.0,56.0,1119.0,88304.0,2719,1009
2021-12-13,101.0,0.0,37.0,44.0,530.0,88304.0,2743,680
2021-12-12,64.0,1.0,19.0,18.0,1078.0,88304.0,2577,798
2021-12-11,72.0,0.0,17.0,36.0,906.0,88304.0,1992,709
2021-12-10,93.0,0.0,13.0,20.0,549.0,88304.0,2611,1124
2021-12-09,70.0,1.0,26.0,41.0,536.0,88304.0,2497,878
2021-12-08,77.0,0.0,12.0,23.0,716.0,88304.0,2564,893
2021-12-07,79.0,0.0,53.0,39.0,1030.0,88304.0,2394,1048
2021-12-06,102.0,0.0,4.0,8.0,204.0,88304.0,2726,1002
2021-12-05,58.0,0.0,23.0,54.0,1020.0,88304.0,2313,771
2021-12-04,73.0,0.0,29.0,67.0,603.0,88304.0,2210,1153
2021-12-03,77.0,0.0,24.0,29.0,504.0,88304.0,2196,867
2021-12-02,87.0,0.0,72.0,43.0,910.0,88304.0,2429,933
2021-12-01,108.0,0.0,26.0,49.0,807.0,88304.0,2606,962
2021-11-30,102.0,0.0,21.0,33.0,929.0,88304.0,2564,1288
2021-11-29,95.0,0.0,15.0,12.0,401.0,88304.0,2293,643
2021-11-28,82.0,0.0,14.0,40.0,522.0,88304.0,2280,832
2021-11-27,58.0,0.0,28.0,41.0,942.0,88304.0,1696,744
2021-11-26,79.0,0.0,10.0,33.0,679.0,88304.0,1791,731
2021-11-25,90.0,0.0,32.0,29.0,715.0,88304.0,2098,865
2021-11-24,107.0,1.0,63.0,21.0,732.0,88304.0,2559,1118
2021-11-23,88.0,2.0,16.0,36.0,1131.0,88304.0,1766,721
2021-11-22,77.0,0.0,8.0,6.0,460.0,88304.0,2004,506
2021-11-21,52.0,2.0,2.0,9.0,396.0,88304.0,2117,766
2021-11-20,68.0,0.0,20.0,30.0,861.0,88304.0,1592,856
2021-11-19,56.0,0.0,19.0,25.0,910.0,88304.0,1781,782
2021-11-18,68.0,0.0,18.0,23.0,924.0,88304.0,2188,983
2021-11-17,58.0,0.0,18.0,10.0,970.0,88304.0,2228,890
2021-11-16,63.0,0.0,38.0,25.0,1034.0,88304.0,1398,382
2021-11-15,84.0,0.0,89.0,14.0,427.0,88304.0,1871,483
2021-11-14,56.0,0.0,8.0,11.0,493.0,88304.0,1959,667
2021-11-13,45.0,1.0,36.0,29.0,753.0,88304.0,1239,500
2021-11-12,55.0,0.0,17.0,25.0,456.0,88304.0,1844,841
2021-11-11,67.0,0.0,11.0,20.0,562.0,88304.0,2084,921
2021-11-10,69.0,0.0,411.0,22.0,907.0,88304.0,2004,685
2021-11-09,52.0,1.0,22.0,23.0,1253.0,88304.0,1688,739
2021-11-08,45.0,2.0,21.0,2.0,237.0,88304.0,1805,453
2021-11-07,42.0,0.0,5.0,12.0,261.0,88304.0,1949,571
2021-11-06,49.0,0.0,32.0,36.0,522.0,88304.0,1438,682
2021-11-05,59.0,0.0,306.0,19.0,554.0,88304.0,1561,692
2021-11-04,64.0,1.0,69.0,22.0,734.0,88304.0,2019,890
2021-11-03,61.0,0.0,23.0,32.0,927.0,88304.0,1940,634
2021-11-02,74.0,0.0,186.0,27.0,1199.0,88304.0,1969,984
2021-11-01,55.0,0.0,100.0,6.0,340.0,88304.0,1779,411
2021-10-31,32.0,0.0,10.0,11.0,385.0,88304.0,1967,660
2021-10-30,42.0,0.0,50.0,45.0,824.0,88304.0,1254,552
2021-10-29,47.0,0.0,12.0,18.0,607.0,88304.0,1791,880
2021-10-28,25.0,1.0,34.0,24.0,550.0,88304.0,1718,749
2021-10-27,57.0,0.0,23.0,29.0,929.0,88304.0,2086,1016
2021-10-26,45.0,0.0,61.0,26.0,754.0,88304.0,1444,570
2021-10-25,59.0,0.0,16.0,5.0,350.0,88304.0,1667,454
2021-10-24,33.0,0.0,5.0,15.0,383.0,88304.0,1539,563
2021-10-23,36.0,1.0,23.0,45.0,907.0,88304.0,1555,843
2021-10-22,38.0,0.0,29.0,27.0,677.0,88304.0,1831,884
2021-10-21,50.0,0.0,9.0,27.0,733.0,88304.0,1959,733
2021-10-20,35.0,0.0,31.0,44.0,1014.0,88304.0,2085,811
2021-10-19,50.0,0.0,20.0,27.0,749.0,88304.0,1842,843
2021-10-18,52.0,0.0,58.0,9.0,182.0,88304.0,1823,450
2021-10-17,32.0,1.0,6.0,2.0,113.0,88304.0,1908,642
2021-10-16,31.0,0.0,20.0,33.0,435.0,88304.0,1544,907
2021-10-15,38.0,0.0,17.0,20.0,275.0,88304.0,1633,751
2021-10-14,36.0,0.0,31.0,25.0,635.0,88304.0,1769,622
2021-10-13,32.0,0.0,39.0,26.0,170.0,88304.0,2094,845
2021-10-12,46.0,0.0,11.0,31.0,448.0,88304.0,1469,568
2021-10-11,48.0,0.0,9.0,7.0,105.0,88304.0,1685,397
2021-10-10,33.0,0.0,0.0,4.0,5.0,88304.0,1845,527
2021-10-09,17.0,0.0,17.0,45.0,310.0,88304.0,1331,667
2021-10-08,25.0,0.0,28.0,16.0,157.0,88304.0,1861,899
2021-10-07,30.0,0.0,64.0,59.0,348.0,88304.0,1879,711
2021-10-06,30.0,0.0,26.0,60.0,240.0,88304.0,1898,624
2021-10-05,27.0,0.0,21.0,22.0,408.0,88304.0,1828,951
2021-10-04,35.0,0.0,4.0,4.0,67.0,88304.0,1884,487
2021-10-03,25.0,0.0,2.0,4.0,2.0,88304.0,1918,506
2021-10-02,18.0,1.0,13.0,37.0,79.0,88304.0,1247,612
2021-10-01,17.0,1.0,22.0,22.0,261.0,88304.0,1798,938
2021-09-30,16.0,0.0,11.0,23.0,137.0,88304.0,1973,835
2021-09-29,21.0,0.0,173.0,57.0,217.0,88304.0,2127,792
2021-09-28,26.0,0.0,40.0,90.0,137.0,88304.0,1497,560
2021-09-27,42.0,0.0,10.0,8.0,76.0,88304.0,2241,905
2021-09-26,30.0,0.0,1.0,4.0,7.0,88304.0,2042,590
2021-09-25,32.0,0.0,22.0,59.0,103.0,88304.0,1103,423
2021-09-24,15.0,0.0,130.0,60.0,32.0,88304.0,1538,653
2021-09-23,28.0,0.0,25.0,98.0,13.0,88304.0,1931,759
2021-09-22,25.0,0.0,14.0,81.0,8.0,88304.0,2103,796
2021-09-21,27.0,0.0,25.0,90.0,8.0,88304.0,1804,789
2021-09-20,28.0,0.0,3.0,14.0,2.0,88304.0,1756,405
2021-09-19,22.0,0.0,8.0,53.0,1.0,88304.0,2048,517
2021-09-18,13.0,0.0,31.0,115.0,0.0,88304.0,1255,500
2021-09-17,22.0,0.0,12.0,45.0,1.0,88304.0,1781,818
