date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,146.0,0.0,38.0,196.0,139.0,217191.0,3742,434
2022-01-23,240.0,0.0,82.0,184.0,144.0,217191.0,3726,373
2022-01-22,220.0,1.0,65.0,161.0,267.0,217191.0,3246,650
2022-01-21,260.0,2.0,74.0,130.0,244.0,217191.0,3678,792
2022-01-20,274.0,2.0,21.0,124.0,97.0,217191.0,4350,1216
2022-01-19,317.0,1.0,33.0,87.0,100.0,217191.0,5416,1722
2022-01-18,318.0,0.0,67.0,116.0,127.0,217191.0,4810,1777
2022-01-17,397.0,0.0,69.0,56.0,226.0,217191.0,5578,1622
2022-01-16,278.0,1.0,92.0,175.0,234.0,217191.0,5070,1280
2022-01-15,218.0,0.0,59.0,95.0,314.0,217191.0,4017,1251
2022-01-14,254.0,0.0,78.0,116.0,359.0,217191.0,4622,1512
2022-01-13,277.0,2.0,47.0,60.0,144.0,217191.0,5478,2073
2022-01-12,302.0,0.0,42.0,61.0,231.0,217191.0,6331,2208
2022-01-11,331.0,2.0,44.0,79.0,261.0,217191.0,6524,3027
2022-01-10,445.0,2.0,59.0,73.0,348.0,217191.0,7710,2650
2022-01-09,319.0,2.0,143.0,231.0,405.0,217191.0,7076,2846
2022-01-08,306.0,1.0,62.0,137.0,484.0,217191.0,5442,2676
2022-01-07,391.0,0.0,85.0,99.0,687.0,217191.0,6665,2873
2022-01-06,599.0,2.0,48.0,60.0,337.0,217191.0,7835,3017
2022-01-05,809.0,0.0,92.0,117.0,513.0,217191.0,8675,3078
2022-01-04,1049.0,1.0,82.0,122.0,761.0,217191.0,9441,2969
2022-01-03,830.0,0.0,58.0,114.0,226.0,217191.0,7164,3135
2022-01-02,605.0,1.0,68.0,114.0,216.0,217191.0,5406,2413
2022-01-01,424.0,1.0,6.0,4.0,31.0,217191.0,4499,1915
2021-12-31,684.0,1.0,45.0,41.0,281.0,217191.0,7522,2967
2021-12-30,797.0,0.0,97.0,109.0,657.0,217191.0,6673,2658
2021-12-29,1106.0,0.0,153.0,156.0,1078.0,217191.0,6470,2630
2021-12-28,836.0,0.0,69.0,98.0,425.0,217191.0,6284,2932
2021-12-27,794.0,0.0,71.0,179.0,434.0,217191.0,6377,3030
2021-12-26,432.0,1.0,12.0,9.0,42.0,217191.0,6132,2763
2021-12-25,322.0,1.0,0.0,2.0,15.0,217191.0,5132,1798
2021-12-24,676.0,0.0,49.0,65.0,287.0,217191.0,8023,3762
2021-12-23,724.0,0.0,130.0,160.0,1262.0,217191.0,8065,4039
2021-12-22,750.0,0.0,138.0,142.0,2456.0,217191.0,7036,2697
2021-12-21,672.0,1.0,148.0,201.0,3594.0,217191.0,6443,2914
2021-12-20,635.0,0.0,149.0,178.0,3769.0,217191.0,7115,3184
2021-12-19,409.0,1.0,129.0,190.0,3569.0,217191.0,6531,2728
2021-12-18,379.0,0.0,112.0,89.0,4196.0,217191.0,6237,2481
2021-12-17,428.0,1.0,140.0,145.0,3958.0,217191.0,7346,3468
2021-12-16,491.0,2.0,106.0,121.0,3926.0,217191.0,7148,3327
2021-12-15,482.0,0.0,81.0,106.0,2771.0,217191.0,7566,3543
2021-12-14,443.0,0.0,103.0,133.0,3319.0,217191.0,5999,3202
2021-12-13,376.0,0.0,65.0,115.0,2768.0,217191.0,6548,3198
2021-12-12,246.0,0.0,88.0,140.0,1588.0,217191.0,4789,1756
2021-12-11,218.0,0.0,84.0,158.0,1988.0,217191.0,3749,1663
2021-12-10,257.0,1.0,77.0,125.0,1679.0,217191.0,5297,2955
2021-12-09,247.0,0.0,69.0,112.0,1506.0,217191.0,5109,2485
2021-12-08,253.0,0.0,39.0,74.0,1311.0,217191.0,5210,2570
2021-12-07,247.0,0.0,29.0,87.0,1306.0,217191.0,4734,2747
2021-12-06,264.0,1.0,90.0,98.0,1289.0,217191.0,4833,2197
2021-12-05,156.0,1.0,151.0,139.0,748.0,217191.0,4917,2322
2021-12-04,171.0,0.0,162.0,222.0,1986.0,217191.0,3785,2183
2021-12-03,182.0,0.0,88.0,150.0,1517.0,217191.0,4122,2251
2021-12-02,146.0,0.0,24.0,76.0,1214.0,217191.0,4569,2517
2021-12-01,204.0,1.0,61.0,113.0,1154.0,217191.0,5254,2894
2021-11-30,207.0,1.0,87.0,92.0,1475.0,217191.0,4318,2540
2021-11-29,169.0,0.0,46.0,108.0,1430.0,217191.0,4230,1913
2021-11-28,138.0,1.0,45.0,55.0,544.0,217191.0,3864,1558
2021-11-27,119.0,0.0,101.0,138.0,1495.0,217191.0,3022,1853
2021-11-26,115.0,0.0,98.0,106.0,1433.0,217191.0,3446,1949
2021-11-25,177.0,1.0,92.0,118.0,1934.0,217191.0,4390,2629
2021-11-24,162.0,0.0,41.0,67.0,1106.0,217191.0,4464,2295
2021-11-23,148.0,0.0,82.0,52.0,1396.0,217191.0,3667,2103
2021-11-22,183.0,0.0,157.0,72.0,1428.0,217191.0,4692,2442
2021-11-21,109.0,0.0,42.0,29.0,711.0,217191.0,3554,1557
2021-11-20,106.0,0.0,82.0,84.0,1712.0,217191.0,2895,1798
2021-11-19,130.0,0.0,105.0,75.0,991.0,217191.0,3411,2008
2021-11-18,162.0,1.0,127.0,90.0,1484.0,217191.0,3560,1788
2021-11-17,153.0,1.0,303.0,60.0,1008.0,217191.0,4450,2475
2021-11-16,130.0,1.0,70.0,66.0,1210.0,217191.0,3767,2264
2021-11-15,159.0,0.0,80.0,82.0,1171.0,217191.0,4424,2228
2021-11-14,111.0,0.0,101.0,16.0,203.0,217191.0,3442,1372
2021-11-13,111.0,0.0,145.0,121.0,1774.0,217191.0,2858,1714
2021-11-12,110.0,1.0,104.0,72.0,1474.0,217191.0,3204,1790
2021-11-11,140.0,0.0,45.0,77.0,1095.0,217191.0,3707,1866
2021-11-10,130.0,0.0,169.0,52.0,1181.0,217191.0,4184,2096
2021-11-09,174.0,0.0,54.0,62.0,961.0,217191.0,3812,2366
2021-11-08,144.0,0.0,201.0,60.0,1161.0,217191.0,4242,2009
2021-11-07,103.0,2.0,128.0,24.0,487.0,217191.0,3570,1346
2021-11-06,98.0,1.0,85.0,80.0,1792.0,217191.0,2854,1724
2021-11-05,119.0,0.0,222.0,72.0,1185.0,217191.0,3962,2574
2021-11-04,104.0,0.0,93.0,53.0,828.0,217191.0,3480,1680
2021-11-03,116.0,2.0,183.0,55.0,1119.0,217191.0,4111,2049
2021-11-02,122.0,0.0,192.0,47.0,1260.0,217191.0,3896,2400
2021-11-01,177.0,1.0,206.0,50.0,1022.0,217191.0,4485,2188
2021-10-31,144.0,1.0,132.0,29.0,450.0,217191.0,4240,1753
2021-10-30,99.0,0.0,164.0,96.0,1280.0,217191.0,2986,1802
2021-10-29,158.0,2.0,123.0,77.0,1248.0,217191.0,3538,1978
2021-10-28,195.0,1.0,101.0,57.0,859.0,217191.0,3984,2412
2021-10-27,163.0,0.0,156.0,60.0,729.0,217191.0,3667,2057
2021-10-26,154.0,0.0,164.0,62.0,835.0,217191.0,3407,2018
2021-10-25,176.0,1.0,149.0,70.0,953.0,217191.0,3945,2065
2021-10-24,117.0,1.0,47.0,33.0,463.0,217191.0,3243,1686
2021-10-23,122.0,0.0,84.0,144.0,1483.0,217191.0,3188,2027
2021-10-22,181.0,0.0,177.0,119.0,1376.0,217191.0,3901,2384
2021-10-21,210.0,2.0,198.0,106.0,1153.0,217191.0,4726,2779
2021-10-20,216.0,0.0,96.0,49.0,959.0,217191.0,5033,2705
2021-10-19,221.0,1.0,201.0,60.0,605.0,217191.0,4487,2800
2021-10-18,252.0,0.0,305.0,78.0,862.0,217191.0,4546,2062
2021-10-17,187.0,0.0,9.0,31.0,501.0,217191.0,4370,1955
2021-10-16,155.0,1.0,110.0,170.0,1499.0,217191.0,3263,2039
2021-10-15,184.0,0.0,272.0,128.0,963.0,217191.0,4316,2580
2021-10-14,213.0,0.0,199.0,66.0,1183.0,217191.0,4769,2604
2021-10-13,241.0,1.0,186.0,57.0,541.0,217191.0,5024,2624
2021-10-12,241.0,2.0,179.0,66.0,949.0,217191.0,5124,3295
2021-10-11,275.0,0.0,181.0,135.0,823.0,217191.0,5556,2947
2021-10-10,197.0,0.0,14.0,15.0,268.0,217191.0,4334,1802
2021-10-09,207.0,0.0,95.0,216.0,2187.0,217191.0,3858,2327
2021-10-08,225.0,0.0,182.0,133.0,1120.0,217191.0,5061,3405
2021-10-07,298.0,1.0,124.0,68.0,668.0,217191.0,4912,2818
2021-10-06,339.0,1.0,174.0,100.0,710.0,217191.0,5614,3066
2021-10-05,327.0,0.0,106.0,144.0,845.0,217191.0,4734,2993
2021-10-04,351.0,1.0,168.0,109.0,713.0,217191.0,4990,2515
2021-10-03,262.0,1.0,9.0,32.0,644.0,217191.0,4771,2127
2021-10-02,205.0,0.0,85.0,149.0,851.0,217191.0,3363,2034
2021-10-01,195.0,2.0,139.0,140.0,901.0,217191.0,4715,2919
2021-09-30,182.0,2.0,162.0,134.0,866.0,217191.0,4985,2742
2021-09-29,212.0,1.0,110.0,104.0,721.0,217191.0,5460,2914
2021-09-28,182.0,0.0,178.0,100.0,753.0,217191.0,4366,2622
2021-09-27,228.0,0.0,191.0,135.0,736.0,217191.0,5341,2756
2021-09-26,143.0,0.0,28.0,32.0,560.0,217191.0,4810,2085
2021-09-25,117.0,0.0,73.0,227.0,1119.0,217191.0,3877,2333
2021-09-24,162.0,0.0,156.0,162.0,939.0,217191.0,4928,3149
2021-09-23,162.0,1.0,147.0,143.0,58.0,217191.0,4657,2236
2021-09-22,168.0,0.0,75.0,100.0,288.0,217191.0,5240,2815
2021-09-21,158.0,0.0,48.0,109.0,34.0,217191.0,4304,2533
2021-09-20,160.0,0.0,38.0,177.0,5.0,217191.0,5281,2728
2021-09-19,118.0,2.0,22.0,51.0,5.0,217191.0,4652,1827
2021-09-18,103.0,1.0,88.0,216.0,1.0,217191.0,3123,1878
2021-09-17,116.0,0.0,66.0,136.0,5.0,217191.0,4263,2515
2021-09-16,107.0,2.0,57.0,146.0,4.0,217191.0,4750,2451
2021-09-15,127.0,1.0,44.0,133.0,1.0,217191.0,4725,2133
2021-09-14,103.0,1.0,82.0,369.0,0.0,217191.0,4242,2137
2021-09-13,123.0,0.0,40.0,159.0,1.0,217191.0,6723,2192
2021-09-12,93.0,0.0,69.0,169.0,0.0,217191.0,4457,1735
2021-09-11,74.0,0.0,101.0,155.0,0.0,217191.0,3385,1899
2021-09-10,85.0,0.0,94.0,459.0,0.0,217191.0,6334,2143
2021-09-09,128.0,0.0,92.0,404.0,0.0,217191.0,6605,1900
2021-09-08,120.0,0.0,49.0,93.0,0.0,217191.0,6621,2134
2021-09-07,122.0,0.0,52.0,179.0,0.0,217191.0,6515,2183
2021-09-06,126.0,0.0,65.0,403.0,0.0,217191.0,7927,2143
2021-09-05,94.0,0.0,14.0,39.0,0.0,217191.0,4125,1780
2021-09-04,100.0,1.0,253.0,511.0,0.0,217191.0,2955,1653
2021-09-03,134.0,1.0,121.0,392.0,0.0,217191.0,5497,2391
2021-09-02,158.0,1.0,82.0,239.0,0.0,217191.0,5263,2361
2021-09-01,144.0,0.0,151.0,375.0,0.0,217191.0,4256,2153
2021-08-31,139.0,0.0,77.0,225.0,0.0,217191.0,3929,2113
2021-08-30,101.0,1.0,20.0,53.0,0.0,217191.0,3350,1858
2021-08-29,94.0,0.0,36.0,74.0,0.0,217191.0,3076,1664
2021-08-28,78.0,1.0,303.0,438.0,1.0,217191.0,3163,1642
2021-08-27,106.0,2.0,180.0,489.0,1.0,217191.0,3734,2018
2021-08-26,121.0,0.0,253.0,655.0,0.0,217191.0,3969,2032
2021-08-25,117.0,1.0,127.0,337.0,0.0,217191.0,4265,2270
2021-08-24,139.0,0.0,165.0,704.0,1.0,217191.0,3286,1893
2021-08-23,103.0,0.0,182.0,710.0,1.0,217191.0,4012,2349
2021-08-22,108.0,0.0,65.0,61.0,0.0,217191.0,2998,1670
2021-08-21,100.0,1.0,266.0,706.0,0.0,217191.0,3042,1936
2021-08-20,111.0,0.0,439.0,793.0,0.0,217191.0,3217,1850
2021-08-19,107.0,0.0,206.0,452.0,0.0,217191.0,3515,1927
2021-08-18,112.0,0.0,135.0,693.0,0.0,217191.0,3852,2172
2021-08-17,104.0,0.0,62.0,441.0,1.0,217191.0,3514,2245
2021-08-16,178.0,0.0,119.0,540.0,0.0,217191.0,3717,2029
2021-08-15,118.0,0.0,41.0,105.0,0.0,217191.0,2980,1490
2021-08-14,83.0,0.0,159.0,669.0,1.0,217191.0,2517,1522
2021-08-13,88.0,0.0,146.0,632.0,0.0,217191.0,3302,1929
2021-08-12,120.0,0.0,108.0,276.0,1.0,217191.0,3642,2137
2021-08-11,119.0,1.0,103.0,328.0,1.0,217191.0,3919,2294
2021-08-10,140.0,0.0,150.0,518.0,0.0,217191.0,3428,2071
2021-08-09,145.0,0.0,123.0,616.0,0.0,217191.0,3829,2078
2021-08-08,105.0,0.0,25.0,145.0,0.0,217191.0,3296,1788
2021-08-07,75.0,0.0,120.0,648.0,1.0,217191.0,2722,1594
2021-08-06,93.0,0.0,94.0,517.0,1.0,217191.0,3022,1559
2021-08-05,127.0,1.0,108.0,485.0,0.0,217191.0,3338,1682
2021-08-04,121.0,0.0,80.0,411.0,0.0,217191.0,3509,1932
2021-08-03,105.0,0.0,62.0,193.0,0.0,217191.0,3023,1743
2021-08-02,124.0,0.0,92.0,507.0,0.0,217191.0,3344,1580
2021-08-01,73.0,1.0,34.0,142.0,0.0,217191.0,2761,1258
2021-07-31,68.0,0.0,179.0,1020.0,2.0,217191.0,2671,1512
2021-07-30,98.0,0.0,76.0,460.0,0.0,217191.0,3812,2227
2021-07-29,105.0,1.0,124.0,463.0,0.0,217191.0,3416,1672
2021-07-28,100.0,1.0,130.0,397.0,0.0,217191.0,3970,2154
2021-07-27,95.0,0.0,96.0,572.0,1.0,217191.0,3549,1987
2021-07-26,117.0,1.0,148.0,881.0,0.0,217191.0,3799,1727
2021-07-25,87.0,1.0,28.0,54.0,0.0,217191.0,3759,1811
2021-07-24,96.0,0.0,207.0,949.0,1.0,217191.0,3233,1846
2021-07-23,111.0,0.0,95.0,726.0,1.0,217191.0,3968,2125
2021-07-22,134.0,1.0,106.0,684.0,0.0,217191.0,4129,1907
2021-07-21,149.0,0.0,137.0,516.0,0.0,217191.0,4498,2252
2021-07-20,141.0,0.0,100.0,326.0,2.0,217191.0,4081,2307
2021-07-19,187.0,0.0,209.0,964.0,0.0,217191.0,4182,1666
2021-07-18,125.0,0.0,13.0,171.0,0.0,217191.0,4327,1416
2021-07-17,147.0,0.0,206.0,1777.0,0.0,217191.0,3534,2151
2021-07-16,203.0,1.0,149.0,907.0,0.0,217191.0,4158,2279
2021-07-15,242.0,2.0,264.0,651.0,1.0,217191.0,4620,2054
2021-07-14,222.0,2.0,132.0,889.0,1.0,217191.0,5407,2204
2021-07-13,188.0,0.0,140.0,857.0,0.0,217191.0,4102,2137
2021-07-12,170.0,1.0,199.0,463.0,0.0,217191.0,4893,1933
2021-07-11,138.0,0.0,17.0,80.0,0.0,217191.0,5171,1877
2021-07-10,148.0,0.0,210.0,871.0,0.0,217191.0,3703,2251
2021-07-09,173.0,0.0,292.0,432.0,0.0,217191.0,3888,2009
2021-07-08,175.0,0.0,363.0,904.0,0.0,217191.0,5581,2577
2021-07-07,213.0,0.0,84.0,780.0,2.0,217191.0,6288,2597
2021-07-06,216.0,0.0,137.0,948.0,1.0,217191.0,4812,2456
2021-07-05,196.0,0.0,195.0,512.0,0.0,217191.0,5926,2138
2021-07-04,160.0,2.0,38.0,159.0,0.0,217191.0,6062,1896
2021-07-03,154.0,0.0,340.0,1472.0,0.0,217191.0,3287,1899
2021-07-02,137.0,0.0,209.0,1076.0,0.0,217191.0,3979,1947
2021-07-01,161.0,0.0,331.0,687.0,0.0,217191.0,5338,2346
2021-06-30,194.0,2.0,642.0,674.0,1.0,217191.0,5914,2056
2021-06-29,197.0,0.0,549.0,427.0,1.0,217191.0,4516,2152
2021-06-28,168.0,0.0,670.0,628.0,0.0,217191.0,5494,1738
2021-06-27,126.0,1.0,79.0,315.0,0.0,217191.0,5786,1381
2021-06-26,117.0,0.0,837.0,756.0,2.0,217191.0,2976,1666
2021-06-25,121.0,0.0,890.0,317.0,0.0,217191.0,3542,1618
2021-06-24,119.0,1.0,797.0,852.0,1.0,217191.0,4878,1644
2021-06-23,114.0,0.0,602.0,631.0,0.0,217191.0,5630,1543
2021-06-22,109.0,0.0,794.0,236.0,0.0,217191.0,3652,1567
2021-06-21,117.0,0.0,636.0,723.0,0.0,217191.0,5417,1798
2021-06-20,77.0,0.0,140.0,189.0,0.0,217191.0,5686,1298
2021-06-19,58.0,0.0,639.0,1285.0,0.0,217191.0,2387,1216
2021-06-18,107.0,0.0,562.0,919.0,1.0,217191.0,3558,1420
2021-06-17,86.0,0.0,634.0,691.0,1.0,217191.0,4907,1514
2021-06-16,99.0,0.0,254.0,718.0,0.0,217191.0,5196,1585
2021-06-15,95.0,0.0,680.0,746.0,0.0,217191.0,3576,1510
2021-06-14,105.0,0.0,608.0,832.0,0.0,217191.0,4967,1352
2021-06-13,64.0,0.0,204.0,282.0,0.0,217191.0,5384,1118
2021-06-12,61.0,0.0,1286.0,1415.0,0.0,217191.0,2444,1302
2021-06-11,63.0,0.0,536.0,788.0,1.0,217191.0,2920,1211
2021-06-10,72.0,0.0,625.0,660.0,0.0,217191.0,4164,1570
2021-06-09,73.0,0.0,270.0,770.0,0.0,217191.0,4854,1393
2021-06-08,82.0,0.0,248.0,882.0,1.0,217191.0,3116,1479
2021-06-07,58.0,0.0,296.0,1000.0,1.0,217191.0,4011,1103
2021-06-06,59.0,0.0,213.0,296.0,0.0,217191.0,5552,946
2021-06-05,66.0,0.0,717.0,2462.0,1.0,217191.0,2038,1107
2021-06-04,63.0,0.0,713.0,1354.0,0.0,217191.0,2771,1265
2021-06-03,60.0,0.0,816.0,793.0,0.0,217191.0,3449,1492
2021-06-02,62.0,0.0,197.0,756.0,1.0,217191.0,3840,1552
2021-06-01,59.0,0.0,119.0,923.0,0.0,217191.0,2878,1158
2021-05-31,37.0,0.0,278.0,217.0,0.0,217191.0,2870,1028
2021-05-30,35.0,0.0,273.0,228.0,2.0,217191.0,2686,858
2021-05-29,27.0,0.0,1251.0,1470.0,0.0,217191.0,2196,1238
2021-05-28,32.0,0.0,958.0,1120.0,1.0,217191.0,2914,1501
2021-05-27,26.0,0.0,667.0,1404.0,0.0,217191.0,4463,2082
2021-05-26,24.0,0.0,545.0,1802.0,1.0,217191.0,4737,1527
2021-05-25,32.0,0.0,268.0,1108.0,1.0,217191.0,3170,1497
2021-05-24,17.0,0.0,465.0,1036.0,0.0,217191.0,3925,844
2021-05-23,19.0,0.0,966.0,232.0,0.0,217191.0,4723,517
2021-05-22,14.0,0.0,1086.0,4118.0,2.0,217191.0,1826,845
2021-05-21,10.0,0.0,1321.0,1759.0,0.0,217191.0,2655,1100
2021-05-20,15.0,0.0,1395.0,735.0,0.0,217191.0,3768,980
2021-05-19,31.0,0.0,1580.0,521.0,0.0,217191.0,4799,1077
2021-05-18,22.0,0.0,765.0,334.0,0.0,217191.0,2654,1027
2021-05-17,23.0,0.0,490.0,591.0,2.0,217191.0,4013,758
2021-05-16,14.0,0.0,522.0,545.0,0.0,217191.0,4933,553
2021-05-15,16.0,0.0,1651.0,3888.0,0.0,217191.0,1521,756
2021-05-14,16.0,0.0,1011.0,2142.0,0.0,217191.0,2264,887
2021-05-13,12.0,0.0,492.0,936.0,1.0,217191.0,3520,738
2021-05-12,14.0,0.0,319.0,994.0,0.0,217191.0,4595,872
2021-05-11,4.0,1.0,427.0,285.0,0.0,217191.0,2646,1061
2021-05-10,9.0,0.0,512.0,398.0,0.0,217191.0,3881,612
2021-05-09,17.0,0.0,136.0,206.0,0.0,217191.0,5711,689
2021-05-08,10.0,0.0,520.0,3794.0,0.0,217191.0,1543,717
2021-05-07,6.0,0.0,279.0,2112.0,1.0,217191.0,2189,622
