date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,95.0,0.0,2.0,14.0,16.0,88540.0,2204,77
2022-01-23,133.0,0.0,44.0,91.0,175.0,88540.0,2381,208
2022-01-22,112.0,0.0,24.0,66.0,51.0,88540.0,1788,306
2022-01-21,119.0,1.0,5.0,22.0,47.0,88540.0,2181,387
2022-01-20,129.0,0.0,3.0,7.0,12.0,88540.0,2494,536
2022-01-19,138.0,1.0,16.0,17.0,110.0,88540.0,2924,611
2022-01-18,184.0,0.0,11.0,18.0,28.0,88540.0,2704,779
2022-01-17,230.0,0.0,5.0,5.0,6.0,88540.0,2811,420
2022-01-16,165.0,0.0,39.0,48.0,295.0,88540.0,2808,358
2022-01-15,132.0,1.0,33.0,49.0,334.0,88540.0,2325,681
2022-01-14,136.0,2.0,4.0,9.0,37.0,88540.0,2609,665
2022-01-13,146.0,1.0,4.0,4.0,39.0,88540.0,2695,572
2022-01-12,134.0,0.0,7.0,27.0,171.0,88540.0,3478,1057
2022-01-11,201.0,3.0,6.0,7.0,60.0,88540.0,2918,946
2022-01-10,201.0,0.0,24.0,27.0,92.0,88540.0,3550,1124
2022-01-09,150.0,1.0,40.0,62.0,444.0,88540.0,3572,1005
2022-01-08,155.0,0.0,29.0,49.0,389.0,88540.0,3145,1286
2022-01-07,206.0,0.0,16.0,10.0,182.0,88540.0,3366,1075
2022-01-06,287.0,0.0,44.0,48.0,545.0,88540.0,3934,1392
2022-01-05,405.0,0.0,18.0,25.0,261.0,88540.0,5215,1474
2022-01-04,471.0,1.0,11.0,18.0,89.0,88540.0,3901,1057
2022-01-03,439.0,0.0,18.0,35.0,362.0,88540.0,3706,1160
2022-01-02,336.0,0.0,25.0,52.0,483.0,88540.0,2853,925
2022-01-01,201.0,1.0,1.0,1.0,5.0,88540.0,2662,999
2021-12-31,312.0,2.0,10.0,20.0,216.0,88540.0,3483,994
2021-12-30,398.0,0.0,27.0,54.0,402.0,88540.0,2725,617
2021-12-29,452.0,0.0,18.0,26.0,344.0,88540.0,3435,1160
2021-12-28,407.0,0.0,25.0,42.0,377.0,88540.0,2442,528
2021-12-27,313.0,0.0,15.0,12.0,125.0,88540.0,2741,922
2021-12-26,175.0,0.0,0.0,0.0,2.0,88540.0,2557,880
2021-12-25,103.0,0.0,0.0,0.0,0.0,88540.0,2192,750
2021-12-24,173.0,0.0,2.0,3.0,35.0,88540.0,2887,899
2021-12-23,206.0,0.0,21.0,40.0,482.0,88540.0,2493,545
2021-12-22,189.0,0.0,11.0,46.0,775.0,88540.0,3032,966
2021-12-21,195.0,0.0,43.0,70.0,1118.0,88540.0,2630,948
2021-12-20,138.0,0.0,30.0,28.0,596.0,88540.0,2942,1114
2021-12-19,105.0,1.0,65.0,114.0,2475.0,88540.0,2711,952
2021-12-18,74.0,0.0,77.0,96.0,2204.0,88540.0,2535,791
2021-12-17,87.0,0.0,53.0,76.0,1318.0,88540.0,2616,745
2021-12-16,81.0,0.0,37.0,44.0,997.0,88540.0,2423,687
2021-12-15,104.0,0.0,36.0,72.0,1217.0,88540.0,2491,624
2021-12-14,79.0,0.0,19.0,23.0,575.0,88540.0,2258,882
2021-12-13,72.0,0.0,10.0,5.0,151.0,88540.0,2708,1042
2021-12-12,68.0,0.0,44.0,130.0,1932.0,88540.0,2375,742
2021-12-11,69.0,0.0,28.0,65.0,1154.0,88540.0,1560,594
2021-12-10,75.0,0.0,15.0,43.0,352.0,88540.0,1979,773
2021-12-09,71.0,0.0,28.0,85.0,892.0,88540.0,2338,997
2021-12-08,48.0,1.0,21.0,25.0,379.0,88540.0,2178,810
2021-12-07,60.0,0.0,161.0,31.0,398.0,88540.0,1759,614
2021-12-06,74.0,0.0,10.0,11.0,101.0,88540.0,2074,678
2021-12-05,73.0,0.0,68.0,82.0,1856.0,88540.0,2066,681
2021-12-04,48.0,1.0,34.0,44.0,1165.0,88540.0,1454,743
2021-12-03,56.0,1.0,6.0,20.0,280.0,88540.0,1888,962
2021-12-02,66.0,0.0,120.0,33.0,728.0,88540.0,1993,867
2021-12-01,61.0,0.0,5.0,16.0,495.0,88540.0,2232,864
2021-11-30,75.0,0.0,25.0,89.0,378.0,88540.0,1753,640
2021-11-29,87.0,1.0,129.0,8.0,32.0,88540.0,1809,528
2021-11-28,60.0,0.0,88.0,84.0,1004.0,88540.0,1771,481
2021-11-27,32.0,0.0,14.0,57.0,1543.0,88540.0,1380,826
2021-11-26,56.0,0.0,11.0,20.0,285.0,88540.0,1610,735
2021-11-25,62.0,0.0,37.0,36.0,594.0,88540.0,1797,678
2021-11-24,75.0,0.0,12.0,19.0,510.0,88540.0,2183,811
2021-11-23,63.0,0.0,75.0,24.0,776.0,88540.0,1639,718
2021-11-22,56.0,0.0,6.0,7.0,28.0,88540.0,1913,652
2021-11-21,44.0,1.0,22.0,15.0,488.0,88540.0,2284,957
2021-11-20,42.0,0.0,41.0,63.0,1929.0,88540.0,1413,733
2021-11-19,67.0,1.0,9.0,27.0,303.0,88540.0,1486,675
2021-11-18,89.0,0.0,10.0,9.0,606.0,88540.0,1929,829
2021-11-17,103.0,0.0,44.0,29.0,808.0,88540.0,2347,1094
2021-11-16,92.0,0.0,6.0,9.0,329.0,88540.0,1530,590
2021-11-15,85.0,0.0,130.0,3.0,29.0,88540.0,1820,527
2021-11-14,48.0,0.0,25.0,13.0,290.0,88540.0,1844,589
2021-11-13,49.0,1.0,52.0,64.0,1618.0,88540.0,1339,694
2021-11-12,61.0,0.0,9.0,22.0,334.0,88540.0,1476,558
2021-11-11,63.0,0.0,11.0,29.0,909.0,88540.0,1705,665
2021-11-10,68.0,0.0,28.0,16.0,439.0,88540.0,1854,650
2021-11-09,47.0,1.0,9.0,3.0,138.0,88540.0,1471,653
2021-11-08,55.0,0.0,14.0,9.0,159.0,88540.0,2010,720
2021-11-07,55.0,0.0,141.0,45.0,1461.0,88540.0,1631,292
2021-11-06,34.0,0.0,23.0,37.0,810.0,88540.0,1260,684
2021-11-05,48.0,0.0,107.0,23.0,425.0,88540.0,1374,590
2021-11-04,43.0,0.0,10.0,4.0,207.0,88540.0,1740,709
2021-11-03,48.0,1.0,21.0,31.0,519.0,88540.0,1909,632
2021-11-02,54.0,0.0,54.0,9.0,143.0,88540.0,1511,624
2021-11-01,68.0,0.0,154.0,6.0,24.0,88540.0,1889,554
2021-10-31,37.0,0.0,58.0,50.0,1876.0,88540.0,1870,468
2021-10-30,43.0,1.0,45.0,35.0,695.0,88540.0,1285,651
2021-10-29,59.0,1.0,45.0,13.0,286.0,88540.0,1407,578
2021-10-28,59.0,0.0,48.0,20.0,328.0,88540.0,1561,583
2021-10-27,64.0,0.0,40.0,18.0,287.0,88540.0,1912,805
2021-10-26,51.0,1.0,24.0,15.0,151.0,88540.0,1651,738
2021-10-25,75.0,0.0,11.0,6.0,96.0,88540.0,1754,658
2021-10-24,58.0,0.0,33.0,63.0,594.0,88540.0,1916,922
2021-10-23,49.0,1.0,56.0,78.0,1588.0,88540.0,1424,728
2021-10-22,73.0,0.0,21.0,20.0,214.0,88540.0,1879,888
2021-10-21,84.0,0.0,5.0,22.0,219.0,88540.0,1893,793
2021-10-20,122.0,0.0,29.0,25.0,365.0,88540.0,2483,975
2021-10-19,119.0,0.0,16.0,4.0,97.0,88540.0,2059,1030
2021-10-18,107.0,0.0,163.0,2.0,85.0,88540.0,1914,549
2021-10-17,80.0,0.0,28.0,61.0,1302.0,88540.0,2230,692
2021-10-16,66.0,1.0,18.0,58.0,536.0,88540.0,1742,1047
2021-10-15,112.0,1.0,15.0,18.0,179.0,88540.0,2219,1228
2021-10-14,104.0,0.0,20.0,29.0,209.0,88540.0,2210,951
2021-10-13,92.0,1.0,29.0,27.0,143.0,88540.0,2368,899
2021-10-12,116.0,0.0,20.0,15.0,112.0,88540.0,2041,1100
2021-10-11,115.0,0.0,27.0,5.0,46.0,88540.0,1960,715
2021-10-10,98.0,0.0,55.0,125.0,1003.0,88540.0,2512,1003
2021-10-09,81.0,0.0,26.0,71.0,438.0,88540.0,1438,779
2021-10-08,87.0,0.0,8.0,12.0,93.0,88540.0,1725,845
2021-10-07,90.0,0.0,318.0,24.0,115.0,88540.0,2107,877
2021-10-06,108.0,0.0,34.0,25.0,96.0,88540.0,2363,940
2021-10-05,92.0,1.0,23.0,1.0,38.0,88540.0,1848,854
2021-10-04,86.0,0.0,3.0,9.0,30.0,88540.0,2133,735
2021-10-03,93.0,0.0,19.0,30.0,203.0,88540.0,2348,765
2021-10-02,64.0,0.0,74.0,103.0,866.0,88540.0,1553,807
2021-10-01,92.0,0.0,7.0,37.0,162.0,88540.0,1839,803
2021-09-30,88.0,0.0,13.0,33.0,154.0,88540.0,2337,1125
2021-09-29,87.0,2.0,16.0,53.0,138.0,88540.0,2266,842
2021-09-28,116.0,0.0,8.0,15.0,31.0,88540.0,1754,777
2021-09-27,74.0,0.0,2.0,18.0,10.0,88540.0,2163,808
2021-09-26,69.0,0.0,53.0,139.0,364.0,88540.0,2577,971
2021-09-25,54.0,0.0,19.0,89.0,112.0,88540.0,1406,725
2021-09-24,69.0,0.0,15.0,40.0,171.0,88540.0,1997,1035
2021-09-23,82.0,0.0,9.0,48.0,132.0,88540.0,2022,830
