date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,205.0,0.0,33.0,37.0,180.0,167380.0,4534,423
2022-01-23,286.0,0.0,39.0,85.0,128.0,167380.0,4891,515
2022-01-22,247.0,0.0,39.0,120.0,194.0,167380.0,3910,560
2022-01-21,289.0,0.0,43.0,66.0,232.0,167380.0,3956,560
2022-01-20,273.0,0.0,54.0,47.0,163.0,167380.0,5120,1281
2022-01-19,297.0,0.0,73.0,355.0,233.0,167380.0,5604,1470
2022-01-18,311.0,1.0,102.0,63.0,332.0,167380.0,4871,1530
2022-01-17,316.0,0.0,49.0,58.0,188.0,167380.0,6128,1789
2022-01-16,219.0,0.0,45.0,91.0,307.0,167380.0,4716,874
2022-01-15,183.0,0.0,63.0,95.0,316.0,167380.0,3971,1252
2022-01-14,209.0,0.0,58.0,71.0,435.0,167380.0,4222,1407
2022-01-13,234.0,0.0,67.0,56.0,431.0,167380.0,5170,1901
2022-01-12,234.0,0.0,71.0,107.0,404.0,167380.0,5291,1677
2022-01-11,192.0,0.0,68.0,98.0,397.0,167380.0,4289,1661
2022-01-10,264.0,0.0,53.0,147.0,471.0,167380.0,5767,2542
2022-01-09,177.0,0.0,51.0,72.0,511.0,167380.0,5014,1551
2022-01-08,155.0,0.0,52.0,98.0,678.0,167380.0,3800,1401
2022-01-07,177.0,0.0,68.0,80.0,770.0,167380.0,5198,2432
2022-01-06,271.0,0.0,98.0,83.0,999.0,167380.0,5629,2064
2022-01-05,303.0,0.0,75.0,131.0,836.0,167380.0,6261,2355
2022-01-04,332.0,0.0,75.0,145.0,840.0,167380.0,6732,2836
2022-01-03,265.0,0.0,66.0,94.0,854.0,167380.0,5138,2193
2022-01-02,228.0,0.0,87.0,78.0,894.0,167380.0,4506,2033
2022-01-01,151.0,0.0,1.0,0.0,19.0,167380.0,2580,785
2021-12-31,204.0,1.0,53.0,84.0,703.0,167380.0,4830,1502
2021-12-30,269.0,0.0,96.0,118.0,1193.0,167380.0,4274,1537
2021-12-29,307.0,0.0,112.0,108.0,1202.0,167380.0,4813,1968
2021-12-28,255.0,0.0,116.0,78.0,942.0,167380.0,3875,1397
2021-12-27,271.0,0.0,72.0,35.0,500.0,167380.0,4332,1724
2021-12-26,169.0,0.0,1.0,0.0,44.0,167380.0,3855,1277
2021-12-25,117.0,0.0,1.0,1.0,3.0,167380.0,3520,963
2021-12-24,186.0,0.0,56.0,63.0,1058.0,167380.0,5055,1776
2021-12-23,289.0,0.0,125.0,120.0,2765.0,167380.0,5099,1616
2021-12-22,244.0,1.0,197.0,114.0,2956.0,167380.0,5861,2299
2021-12-21,290.0,0.0,126.0,131.0,3752.0,167380.0,5421,2457
2021-12-20,254.0,0.0,127.0,102.0,2907.0,167380.0,6372,3133
2021-12-19,217.0,0.0,120.0,104.0,3650.0,167380.0,5549,2247
2021-12-18,196.0,0.0,130.0,97.0,2996.0,167380.0,5693,2604
2021-12-17,212.0,0.0,121.0,101.0,3303.0,167380.0,6371,2957
2021-12-16,253.0,0.0,87.0,108.0,2233.0,167380.0,6603,2957
2021-12-15,316.0,0.0,92.0,111.0,1392.0,167380.0,6290,2242
2021-12-14,304.0,0.0,110.0,90.0,1420.0,167380.0,5300,2255
2021-12-13,195.0,0.0,68.0,102.0,1387.0,167380.0,5795,2596
2021-12-12,144.0,0.0,33.0,71.0,755.0,167380.0,5345,2015
2021-12-11,162.0,0.0,34.0,99.0,781.0,167380.0,3494,935
2021-12-10,150.0,0.0,65.0,73.0,668.0,167380.0,4824,1968
2021-12-09,181.0,0.0,52.0,94.0,699.0,167380.0,5398,2222
2021-12-08,183.0,0.0,63.0,88.0,714.0,167380.0,5273,2061
2021-12-07,152.0,0.0,53.0,82.0,691.0,167380.0,4163,1833
2021-12-06,142.0,0.0,47.0,75.0,550.0,167380.0,5019,2022
2021-12-05,104.0,0.0,44.0,89.0,468.0,167380.0,4464,1552
2021-12-04,103.0,0.0,41.0,103.0,522.0,167380.0,3960,1840
2021-12-03,110.0,0.0,47.0,64.0,571.0,167380.0,4498,1856
2021-12-02,130.0,0.0,99.0,75.0,739.0,167380.0,5156,2242
2021-12-01,152.0,0.0,63.0,96.0,744.0,167380.0,5223,2241
2021-11-30,122.0,0.0,91.0,119.0,792.0,167380.0,4084,1956
2021-11-29,105.0,0.0,45.0,97.0,614.0,167380.0,4368,1629
2021-11-28,87.0,0.0,93.0,162.0,565.0,167380.0,3933,1099
2021-11-27,77.0,0.0,69.0,123.0,654.0,167380.0,3088,1246
2021-11-26,87.0,1.0,30.0,65.0,548.0,167380.0,3144,1326
2021-11-25,117.0,0.0,35.0,44.0,801.0,167380.0,4072,1661
2021-11-24,123.0,0.0,31.0,68.0,605.0,167380.0,4206,1623
2021-11-23,100.0,1.0,47.0,69.0,620.0,167380.0,3348,1671
2021-11-22,85.0,0.0,64.0,54.0,537.0,167380.0,4294,1829
2021-11-21,79.0,0.0,23.0,40.0,244.0,167380.0,3757,1323
2021-11-20,86.0,1.0,65.0,57.0,293.0,167380.0,2620,1075
2021-11-19,72.0,0.0,35.0,44.0,535.0,167380.0,2807,1329
2021-11-18,65.0,0.0,36.0,37.0,868.0,167380.0,3402,1237
2021-11-17,76.0,0.0,32.0,63.0,588.0,167380.0,3752,1458
2021-11-16,75.0,0.0,47.0,62.0,554.0,167380.0,3012,1477
2021-11-15,90.0,0.0,38.0,46.0,507.0,167380.0,3544,1264
2021-11-14,55.0,0.0,65.0,54.0,235.0,167380.0,3277,997
2021-11-13,48.0,1.0,105.0,58.0,225.0,167380.0,2420,1146
2021-11-12,58.0,0.0,31.0,51.0,559.0,167380.0,2810,1188
2021-11-11,57.0,0.0,35.0,52.0,552.0,167380.0,3547,1375
2021-11-10,60.0,0.0,64.0,68.0,494.0,167380.0,3648,1396
2021-11-09,61.0,1.0,84.0,55.0,551.0,167380.0,2732,1170
2021-11-08,56.0,0.0,67.0,52.0,465.0,167380.0,4015,1670
2021-11-07,34.0,0.0,89.0,20.0,213.0,167380.0,3104,552
2021-11-06,41.0,0.0,142.0,55.0,206.0,167380.0,2347,793
2021-11-05,46.0,0.0,52.0,46.0,645.0,167380.0,3010,1390
2021-11-04,68.0,0.0,34.0,43.0,633.0,167380.0,3496,1278
2021-11-03,48.0,0.0,50.0,57.0,482.0,167380.0,3839,1603
2021-11-02,72.0,0.0,56.0,48.0,497.0,167380.0,2912,1359
2021-11-01,65.0,0.0,27.0,48.0,486.0,167380.0,3752,1310
2021-10-31,50.0,1.0,83.0,36.0,281.0,167380.0,3336,913
2021-10-30,51.0,0.0,106.0,69.0,355.0,167380.0,2596,1136
2021-10-29,42.0,1.0,99.0,49.0,459.0,167380.0,2763,1352
2021-10-28,53.0,0.0,67.0,51.0,514.0,167380.0,2918,1255
2021-10-27,66.0,1.0,74.0,55.0,402.0,167380.0,2857,1113
2021-10-26,56.0,0.0,63.0,46.0,338.0,167380.0,2821,1554
2021-10-25,49.0,0.0,65.0,61.0,402.0,167380.0,3270,1413
2021-10-24,64.0,0.0,55.0,49.0,177.0,167380.0,2797,1035
2021-10-23,57.0,0.0,89.0,97.0,235.0,167380.0,2419,1028
2021-10-22,57.0,0.0,449.0,57.0,639.0,167380.0,3225,1644
2021-10-21,66.0,0.0,189.0,46.0,818.0,167380.0,3754,1596
2021-10-20,66.0,0.0,57.0,53.0,420.0,167380.0,4092,1547
2021-10-19,65.0,0.0,48.0,61.0,457.0,167380.0,3277,1445
2021-10-18,65.0,0.0,33.0,42.0,447.0,167380.0,4121,1741
2021-10-17,54.0,0.0,48.0,51.0,285.0,167380.0,3695,1149
2021-10-16,42.0,1.0,53.0,82.0,329.0,167380.0,2939,1199
2021-10-15,33.0,0.0,61.0,55.0,391.0,167380.0,3351,1552
2021-10-14,53.0,0.0,37.0,45.0,369.0,167380.0,3506,1447
2021-10-13,71.0,0.0,51.0,53.0,280.0,167380.0,3906,1659
2021-10-12,57.0,0.0,36.0,56.0,287.0,167380.0,3168,1661
2021-10-11,60.0,0.0,51.0,66.0,286.0,167380.0,3874,1487
2021-10-10,48.0,0.0,88.0,78.0,124.0,167380.0,3643,1133
2021-10-09,30.0,1.0,71.0,96.0,391.0,167380.0,2560,1086
2021-10-08,33.0,0.0,242.0,59.0,322.0,167380.0,2910,1456
2021-10-07,31.0,0.0,193.0,76.0,236.0,167380.0,3714,1645
2021-10-06,42.0,0.0,553.0,85.0,252.0,167380.0,3897,1691
2021-10-05,39.0,1.0,188.0,107.0,276.0,167380.0,3361,1598
2021-10-04,64.0,0.0,82.0,107.0,167.0,167380.0,3821,1565
2021-10-03,21.0,0.0,122.0,99.0,46.0,167380.0,3622,1194
2021-10-02,21.0,0.0,71.0,82.0,105.0,167380.0,2530,1304
2021-10-01,18.0,0.0,72.0,73.0,162.0,167380.0,3060,1643
2021-09-30,27.0,0.0,291.0,93.0,158.0,167380.0,3906,1841
2021-09-29,29.0,0.0,63.0,149.0,149.0,167380.0,4116,1845
2021-09-28,48.0,0.0,62.0,165.0,159.0,167380.0,3389,1867
2021-09-27,52.0,0.0,67.0,144.0,148.0,167380.0,4285,1999
2021-09-26,39.0,0.0,27.0,99.0,215.0,167380.0,3923,1405
2021-09-25,46.0,0.0,38.0,225.0,187.0,167380.0,2330,1021
2021-09-24,41.0,0.0,44.0,204.0,282.0,167380.0,2895,1445
2021-09-23,49.0,0.0,42.0,147.0,13.0,167380.0,3455,1500
2021-09-22,49.0,1.0,45.0,185.0,13.0,167380.0,4024,1717
2021-09-21,43.0,0.0,49.0,189.0,6.0,167380.0,3165,1602
2021-09-20,51.0,0.0,40.0,206.0,7.0,167380.0,3648,1524
2021-09-19,53.0,0.0,53.0,120.0,0.0,167380.0,3979,1180
2021-09-18,28.0,0.0,59.0,199.0,1.0,167380.0,2363,1035
2021-09-17,42.0,1.0,41.0,229.0,2.0,167380.0,3163,1524
2021-09-16,41.0,0.0,40.0,161.0,1.0,167380.0,3510,1466
2021-09-15,47.0,0.0,75.0,210.0,0.0,167380.0,3968,1674
2021-09-14,43.0,0.0,31.0,263.0,0.0,167380.0,3048,1605
2021-09-13,48.0,0.0,43.0,338.0,0.0,167380.0,4080,1540
2021-09-12,34.0,0.0,44.0,256.0,0.0,167380.0,3324,997
2021-09-11,34.0,0.0,51.0,443.0,0.0,167380.0,2366,1238
2021-09-10,33.0,0.0,63.0,472.0,1.0,167380.0,2978,1177
2021-09-09,41.0,0.0,39.0,527.0,0.0,167380.0,4213,1604
2021-09-08,34.0,1.0,53.0,415.0,0.0,167380.0,3568,1401
2021-09-07,46.0,0.0,65.0,445.0,1.0,167380.0,3444,1488
2021-09-06,63.0,0.0,55.0,445.0,1.0,167380.0,4969,1473
2021-09-05,33.0,0.0,47.0,300.0,1.0,167380.0,3111,1344
2021-09-04,43.0,0.0,71.0,526.0,1.0,167380.0,2296,1120
2021-09-03,52.0,2.0,69.0,387.0,0.0,167380.0,3670,1436
2021-09-02,42.0,0.0,67.0,468.0,0.0,167380.0,3396,1519
2021-09-01,60.0,0.0,86.0,597.0,0.0,167380.0,3354,1484
2021-08-31,57.0,0.0,85.0,521.0,1.0,167380.0,3235,1653
2021-08-30,39.0,0.0,70.0,413.0,0.0,167380.0,2323,968
2021-08-29,37.0,0.0,69.0,294.0,0.0,167380.0,2333,1173
2021-08-28,37.0,0.0,71.0,532.0,0.0,167380.0,2159,1010
2021-08-27,43.0,0.0,74.0,542.0,0.0,167380.0,2437,1226
2021-08-26,54.0,0.0,88.0,606.0,1.0,167380.0,2914,1439
2021-08-25,53.0,0.0,123.0,637.0,1.0,167380.0,2398,1179
2021-08-24,36.0,0.0,99.0,682.0,1.0,167380.0,2360,1313
2021-08-23,45.0,1.0,124.0,662.0,0.0,167380.0,2707,1354
2021-08-22,40.0,0.0,104.0,553.0,0.0,167380.0,2101,1022
2021-08-21,50.0,0.0,117.0,735.0,0.0,167380.0,2304,1341
2021-08-20,65.0,0.0,112.0,687.0,0.0,167380.0,2632,1449
2021-08-19,48.0,0.0,87.0,712.0,1.0,167380.0,2525,1219
2021-08-18,65.0,0.0,95.0,753.0,0.0,167380.0,2724,1379
2021-08-17,95.0,0.0,119.0,601.0,0.0,167380.0,2432,1460
2021-08-16,62.0,0.0,141.0,406.0,0.0,167380.0,2690,1189
2021-08-15,53.0,0.0,88.0,375.0,2.0,167380.0,2202,1033
2021-08-14,62.0,0.0,86.0,612.0,1.0,167380.0,1940,915
2021-08-13,70.0,0.0,121.0,456.0,0.0,167380.0,2693,1231
2021-08-12,57.0,0.0,134.0,681.0,2.0,167380.0,2705,1323
2021-08-11,69.0,0.0,198.0,637.0,0.0,167380.0,2711,1444
2021-08-10,77.0,0.0,85.0,600.0,0.0,167380.0,2593,1515
2021-08-09,82.0,0.0,85.0,555.0,0.0,167380.0,2714,1240
2021-08-08,46.0,0.0,62.0,463.0,0.0,167380.0,2319,1102
2021-08-07,70.0,0.0,95.0,675.0,0.0,167380.0,2064,1002
2021-08-06,63.0,0.0,76.0,809.0,0.0,167380.0,2486,1145
2021-08-05,80.0,0.0,75.0,764.0,1.0,167380.0,2980,1532
2021-08-04,106.0,0.0,89.0,505.0,1.0,167380.0,2717,1443
