date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,131.0,0.0,43.0,337.0,76.0,84285.0,3334,387
2022-01-23,185.0,0.0,9.0,21.0,44.0,84285.0,3962,330
2022-01-22,128.0,0.0,11.0,45.0,45.0,84285.0,2257,321
2022-01-21,132.0,0.0,30.0,77.0,32.0,84285.0,2729,381
2022-01-20,166.0,0.0,2.0,9.0,24.0,84285.0,3212,584
2022-01-19,180.0,0.0,6.0,34.0,44.0,84285.0,4406,855
2022-01-18,176.0,0.0,10.0,7.0,21.0,84285.0,2870,567
2022-01-17,167.0,0.0,1.0,11.0,69.0,84285.0,3368,505
2022-01-16,156.0,0.0,9.0,17.0,57.0,84285.0,3908,368
2022-01-15,109.0,0.0,86.0,171.0,541.0,84285.0,2215,490
2022-01-14,119.0,1.0,10.0,16.0,45.0,84285.0,2711,730
2022-01-13,108.0,0.0,7.0,6.0,20.0,84285.0,2839,579
2022-01-12,90.0,0.0,6.0,18.0,138.0,84285.0,4132,805
2022-01-11,118.0,0.0,5.0,24.0,122.0,84285.0,2544,525
2022-01-10,104.0,0.0,6.0,9.0,109.0,84285.0,3836,1116
2022-01-09,90.0,0.0,9.0,26.0,86.0,84285.0,4345,834
2022-01-08,82.0,0.0,11.0,52.0,176.0,84285.0,2336,624
2022-01-07,82.0,0.0,9.0,24.0,176.0,84285.0,3148,1026
2022-01-06,192.0,0.0,8.0,16.0,146.0,84285.0,3610,961
2022-01-05,166.0,0.0,8.0,29.0,176.0,84285.0,5285,751
2022-01-04,254.0,0.0,16.0,42.0,195.0,84285.0,5057,954
2022-01-03,205.0,0.0,8.0,20.0,102.0,84285.0,3806,884
2022-01-02,161.0,0.0,11.0,16.0,131.0,84285.0,3343,1105
2022-01-01,100.0,0.0,0.0,0.0,2.0,84285.0,1821,252
2021-12-31,160.0,0.0,20.0,32.0,257.0,84285.0,3337,638
2021-12-30,185.0,0.0,63.0,161.0,884.0,84285.0,2620,390
2021-12-29,229.0,0.0,33.0,61.0,351.0,84285.0,3421,728
2021-12-28,172.0,0.0,18.0,54.0,147.0,84285.0,2677,625
2021-12-27,164.0,0.0,5.0,10.0,103.0,84285.0,2830,794
2021-12-26,133.0,0.0,0.0,0.0,1.0,84285.0,2536,509
2021-12-25,48.0,0.0,0.0,0.0,0.0,84285.0,2410,462
2021-12-24,113.0,0.0,20.0,75.0,537.0,84285.0,3550,925
2021-12-23,148.0,0.0,89.0,126.0,1229.0,84285.0,3333,770
2021-12-22,143.0,0.0,112.0,150.0,1990.0,84285.0,3969,1117
2021-12-21,135.0,1.0,52.0,87.0,2060.0,84285.0,3069,853
2021-12-20,94.0,0.0,20.0,35.0,1521.0,84285.0,3549,1102
2021-12-19,90.0,0.0,19.0,38.0,1736.0,84285.0,3619,974
2021-12-18,76.0,0.0,39.0,156.0,2298.0,84285.0,3198,1045
2021-12-17,76.0,0.0,12.0,37.0,1301.0,84285.0,3105,903
2021-12-16,118.0,0.0,64.0,83.0,1160.0,84285.0,3227,788
2021-12-15,124.0,0.0,17.0,96.0,1235.0,84285.0,4028,955
2021-12-14,117.0,0.0,33.0,47.0,733.0,84285.0,2838,933
2021-12-13,86.0,0.0,11.0,27.0,461.0,84285.0,3225,949
2021-12-12,57.0,0.0,3.0,14.0,266.0,84285.0,3687,952
2021-12-11,51.0,0.0,41.0,97.0,1572.0,84285.0,1861,394
2021-12-10,58.0,1.0,11.0,34.0,230.0,84285.0,2536,863
2021-12-09,74.0,0.0,17.0,85.0,488.0,84285.0,2770,874
2021-12-08,63.0,0.0,11.0,33.0,531.0,84285.0,3735,1069
2021-12-07,86.0,0.0,25.0,21.0,541.0,84285.0,2164,725
2021-12-06,79.0,0.0,10.0,42.0,205.0,84285.0,2785,823
2021-12-05,50.0,0.0,26.0,42.0,417.0,84285.0,3280,771
2021-12-04,59.0,0.0,31.0,148.0,1558.0,84285.0,2174,963
2021-12-03,76.0,0.0,15.0,25.0,352.0,84285.0,2651,1204
2021-12-02,80.0,0.0,25.0,31.0,600.0,84285.0,2575,869
2021-12-01,85.0,1.0,17.0,58.0,553.0,84285.0,3509,1033
2021-11-30,93.0,0.0,21.0,60.0,542.0,84285.0,2195,869
2021-11-29,86.0,0.0,9.0,30.0,177.0,84285.0,2703,786
2021-11-28,61.0,0.0,27.0,48.0,265.0,84285.0,3022,502
2021-11-27,58.0,0.0,39.0,65.0,1722.0,84285.0,1580,630
2021-11-26,55.0,0.0,6.0,28.0,281.0,84285.0,1944,741
2021-11-25,67.0,0.0,9.0,28.0,514.0,84285.0,2089,674
2021-11-24,66.0,0.0,152.0,22.0,466.0,84285.0,3310,920
2021-11-23,78.0,1.0,8.0,25.0,473.0,84285.0,2228,1088
2021-11-22,55.0,1.0,18.0,17.0,210.0,84285.0,2774,1017
2021-11-21,75.0,0.0,34.0,23.0,612.0,84285.0,3161,743
2021-11-20,49.0,1.0,45.0,30.0,1725.0,84285.0,1626,728
2021-11-19,50.0,0.0,6.0,20.0,243.0,84285.0,1803,673
2021-11-18,67.0,0.0,10.0,26.0,500.0,84285.0,1922,526
2021-11-17,64.0,0.0,11.0,14.0,473.0,84285.0,2916,611
2021-11-16,65.0,0.0,266.0,24.0,507.0,84285.0,1820,773
2021-11-15,75.0,0.0,15.0,6.0,189.0,84285.0,2243,504
2021-11-14,47.0,0.0,52.0,21.0,827.0,84285.0,3063,780
2021-11-13,59.0,0.0,66.0,26.0,1576.0,84285.0,1421,593
2021-11-12,47.0,0.0,7.0,13.0,244.0,84285.0,1704,655
2021-11-11,47.0,0.0,9.0,17.0,461.0,84285.0,1982,604
2021-11-10,45.0,0.0,11.0,30.0,448.0,84285.0,2994,772
2021-11-09,69.0,0.0,72.0,23.0,474.0,84285.0,1696,623
2021-11-08,55.0,0.0,10.0,16.0,63.0,84285.0,2484,845
2021-11-07,53.0,0.0,63.0,16.0,664.0,84285.0,2944,424
2021-11-06,44.0,0.0,66.0,50.0,1577.0,84285.0,1349,542
2021-11-05,38.0,0.0,2.0,16.0,219.0,84285.0,1787,792
2021-11-04,38.0,0.0,26.0,17.0,585.0,84285.0,1934,530
2021-11-03,51.0,0.0,24.0,40.0,446.0,84285.0,3212,909
2021-11-02,64.0,2.0,51.0,32.0,478.0,84285.0,1678,625
2021-11-01,69.0,0.0,502.0,23.0,158.0,84285.0,2518,600
2021-10-31,74.0,1.0,56.0,22.0,220.0,84285.0,3268,627
2021-10-30,80.0,0.0,46.0,9.0,128.0,84285.0,1653,772
2021-10-29,77.0,0.0,63.0,17.0,200.0,84285.0,1800,822
2021-10-28,92.0,0.0,27.0,14.0,238.0,84285.0,2184,946
2021-10-27,72.0,0.0,46.0,36.0,317.0,84285.0,2431,669
2021-10-26,90.0,0.0,24.0,11.0,316.0,84285.0,1814,762
2021-10-25,86.0,0.0,21.0,13.0,154.0,84285.0,2092,677
2021-10-24,82.0,0.0,4.0,19.0,195.0,84285.0,2544,735
2021-10-23,55.0,0.0,12.0,24.0,1466.0,84285.0,1715,842
2021-10-22,61.0,0.0,27.0,14.0,105.0,84285.0,2203,1031
2021-10-21,79.0,0.0,25.0,22.0,463.0,84285.0,2325,869
2021-10-20,109.0,0.0,15.0,32.0,487.0,84285.0,3664,1023
2021-10-19,120.0,0.0,22.0,26.0,567.0,84285.0,2094,861
2021-10-18,78.0,0.0,11.0,36.0,124.0,84285.0,2432,683
2021-10-17,79.0,0.0,6.0,16.0,45.0,84285.0,3607,813
2021-10-16,55.0,0.0,54.0,99.0,1464.0,84285.0,1768,746
2021-10-15,60.0,0.0,19.0,9.0,159.0,84285.0,1869,761
2021-10-14,67.0,0.0,7.0,13.0,428.0,84285.0,2266,879
2021-10-13,62.0,1.0,20.0,54.0,341.0,84285.0,3190,762
2021-10-12,64.0,1.0,6.0,28.0,361.0,84285.0,2090,882
2021-10-11,88.0,0.0,152.0,29.0,108.0,84285.0,2598,809
2021-10-10,86.0,0.0,30.0,11.0,89.0,84285.0,3451,636
2021-10-09,67.0,1.0,35.0,88.0,1381.0,84285.0,1669,891
2021-10-08,74.0,0.0,17.0,13.0,76.0,84285.0,1814,841
2021-10-07,72.0,0.0,23.0,33.0,376.0,84285.0,2107,668
2021-10-06,73.0,0.0,35.0,65.0,346.0,84285.0,3302,804
2021-10-05,53.0,0.0,18.0,47.0,309.0,84285.0,1811,732
2021-10-04,91.0,0.0,10.0,46.0,52.0,84285.0,2369,673
2021-10-03,68.0,0.0,13.0,19.0,6.0,84285.0,3430,648
2021-10-02,43.0,0.0,20.0,28.0,1389.0,84285.0,1579,758
2021-10-01,40.0,0.0,597.0,39.0,64.0,84285.0,1926,888
2021-09-30,47.0,0.0,50.0,41.0,33.0,84285.0,2165,733
2021-09-29,54.0,0.0,14.0,50.0,75.0,84285.0,3547,1106
2021-09-28,76.0,0.0,28.0,32.0,49.0,84285.0,1775,672
2021-09-27,52.0,0.0,18.0,45.0,39.0,84285.0,2664,944
2021-09-26,91.0,0.0,7.0,25.0,26.0,84285.0,3838,869
2021-09-25,45.0,0.0,15.0,47.0,19.0,84285.0,1480,620
2021-09-24,49.0,0.0,18.0,41.0,31.0,84285.0,1608,581
2021-09-23,54.0,0.0,40.0,136.0,18.0,84285.0,2180,756
2021-09-22,57.0,0.0,16.0,61.0,156.0,84285.0,3357,754
2021-09-21,70.0,0.0,10.0,64.0,192.0,84285.0,1954,751
2021-09-20,56.0,0.0,22.0,69.0,15.0,84285.0,2314,561
2021-09-19,49.0,0.0,20.0,32.0,0.0,84285.0,3790,742
2021-09-18,32.0,0.0,15.0,42.0,0.0,84285.0,1237,409
2021-09-17,36.0,0.0,21.0,96.0,7.0,84285.0,1784,761
2021-09-16,31.0,0.0,8.0,23.0,0.0,84285.0,2127,662
2021-09-15,42.0,0.0,23.0,32.0,0.0,84285.0,3412,819
2021-09-14,33.0,0.0,10.0,33.0,0.0,84285.0,1822,629
2021-09-13,33.0,0.0,12.0,40.0,0.0,84285.0,2340,493
2021-09-12,24.0,0.0,2.0,49.0,0.0,84285.0,3487,414
2021-09-11,21.0,0.0,6.0,82.0,0.0,84285.0,1374,639
2021-09-10,18.0,0.0,22.0,105.0,0.0,84285.0,2123,572
2021-09-09,18.0,0.0,37.0,125.0,0.0,84285.0,2084,610
2021-09-08,18.0,0.0,11.0,91.0,0.0,84285.0,3137,576
2021-09-07,45.0,1.0,16.0,71.0,0.0,84285.0,2538,559
2021-09-06,27.0,0.0,28.0,90.0,0.0,84285.0,3503,610
2021-09-05,37.0,0.0,10.0,46.0,0.0,84285.0,3005,670
2021-09-04,32.0,0.0,48.0,132.0,0.0,84285.0,1392,613
2021-09-03,33.0,0.0,33.0,69.0,0.0,84285.0,2596,638
2021-09-02,33.0,0.0,22.0,105.0,0.0,84285.0,2425,668
2021-09-01,38.0,0.0,53.0,135.0,0.0,84285.0,3032,551
2021-08-31,50.0,0.0,21.0,112.0,0.0,84285.0,1917,611
2021-08-30,27.0,0.0,20.0,39.0,0.0,84285.0,1372,356
2021-08-29,33.0,0.0,30.0,62.0,1.0,84285.0,1624,617
