date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,88.0,1.0,10.0,19.0,53.0,109053.0,2811,121
2022-01-23,126.0,0.0,26.0,85.0,60.0,109053.0,2773,248
2022-01-22,100.0,0.0,31.0,78.0,81.0,109053.0,2037,306
2022-01-21,122.0,0.0,17.0,52.0,128.0,109053.0,2664,502
2022-01-20,106.0,0.0,3.0,18.0,15.0,109053.0,2926,568
2022-01-19,140.0,0.0,11.0,35.0,106.0,109053.0,3906,954
2022-01-18,122.0,0.0,17.0,48.0,72.0,109053.0,2987,733
2022-01-17,159.0,0.0,20.0,54.0,138.0,109053.0,3532,493
2022-01-16,106.0,1.0,39.0,59.0,65.0,109053.0,3037,356
2022-01-15,98.0,0.0,29.0,32.0,96.0,109053.0,2689,903
2022-01-14,131.0,0.0,22.0,46.0,135.0,109053.0,2860,579
2022-01-13,115.0,0.0,13.0,44.0,157.0,109053.0,3131,643
2022-01-12,108.0,0.0,41.0,44.0,200.0,109053.0,3615,797
2022-01-11,122.0,0.0,37.0,40.0,219.0,109053.0,3294,1123
2022-01-10,167.0,1.0,31.0,41.0,349.0,109053.0,3583,654
2022-01-09,95.0,1.0,37.0,57.0,206.0,109053.0,3514,876
2022-01-08,108.0,1.0,45.0,55.0,210.0,109053.0,2637,886
2022-01-07,122.0,0.0,24.0,36.0,322.0,109053.0,3597,1170
2022-01-06,200.0,0.0,30.0,36.0,426.0,109053.0,4057,1239
2022-01-05,207.0,0.0,33.0,70.0,538.0,109053.0,4613,1259
2022-01-04,339.0,0.0,108.0,89.0,558.0,109053.0,5797,1039
2022-01-03,266.0,0.0,14.0,39.0,143.0,109053.0,3554,931
2022-01-02,199.0,0.0,6.0,23.0,123.0,109053.0,2901,962
2022-01-01,121.0,0.0,2.0,5.0,67.0,109053.0,2606,1133
2021-12-31,190.0,0.0,28.0,68.0,252.0,109053.0,3920,1019
2021-12-30,267.0,1.0,59.0,116.0,575.0,109053.0,3186,886
2021-12-29,255.0,0.0,58.0,118.0,613.0,109053.0,3473,997
2021-12-28,163.0,0.0,35.0,60.0,401.0,109053.0,3032,967
2021-12-27,155.0,0.0,9.0,31.0,252.0,109053.0,2792,739
2021-12-26,126.0,0.0,0.0,0.0,3.0,109053.0,2688,608
2021-12-25,71.0,1.0,0.0,0.0,0.0,109053.0,2800,857
2021-12-24,161.0,0.0,9.0,16.0,147.0,109053.0,3936,1202
2021-12-23,189.0,0.0,55.0,87.0,1155.0,109053.0,3523,944
2021-12-22,170.0,0.0,84.0,152.0,1593.0,109053.0,4062,1367
2021-12-21,178.0,0.0,64.0,122.0,1562.0,109053.0,3445,1223
2021-12-20,147.0,0.0,68.0,92.0,1494.0,109053.0,3639,989
2021-12-19,83.0,0.0,48.0,69.0,1499.0,109053.0,3267,935
2021-12-18,100.0,0.0,51.0,97.0,2407.0,109053.0,3222,1114
2021-12-17,68.0,0.0,40.0,63.0,1613.0,109053.0,3729,1078
2021-12-16,132.0,0.0,59.0,104.0,1518.0,109053.0,3399,798
2021-12-15,146.0,2.0,63.0,65.0,1855.0,109053.0,3671,947
2021-12-14,131.0,1.0,45.0,69.0,1495.0,109053.0,3035,1079
2021-12-13,132.0,0.0,27.0,33.0,574.0,109053.0,3259,625
2021-12-12,73.0,0.0,110.0,102.0,706.0,109053.0,3160,929
2021-12-11,81.0,1.0,24.0,47.0,529.0,109053.0,2640,1071
2021-12-10,99.0,0.0,19.0,54.0,920.0,109053.0,2924,1152
2021-12-09,103.0,0.0,15.0,34.0,1104.0,109053.0,2921,902
2021-12-08,129.0,0.0,55.0,120.0,1122.0,109053.0,3097,982
2021-12-07,116.0,1.0,19.0,54.0,688.0,109053.0,3005,1337
2021-12-06,120.0,0.0,17.0,24.0,509.0,109053.0,2957,809
2021-12-05,88.0,0.0,65.0,36.0,366.0,109053.0,2933,1011
2021-12-04,89.0,0.0,25.0,102.0,612.0,109053.0,2083,830
2021-12-03,101.0,0.0,21.0,40.0,1140.0,109053.0,2583,1008
2021-12-02,86.0,0.0,30.0,61.0,1218.0,109053.0,2866,965
2021-12-01,93.0,0.0,38.0,81.0,1302.0,109053.0,3043,1029
2021-11-30,111.0,0.0,34.0,55.0,756.0,109053.0,2823,1173
2021-11-29,119.0,0.0,17.0,37.0,620.0,109053.0,2825,614
2021-11-28,81.0,0.0,36.0,64.0,495.0,109053.0,2654,742
2021-11-27,75.0,0.0,30.0,79.0,935.0,109053.0,1978,937
2021-11-26,87.0,0.0,21.0,31.0,794.0,109053.0,2274,868
2021-11-25,85.0,0.0,62.0,48.0,1005.0,109053.0,2797,1108
2021-11-24,105.0,0.0,51.0,57.0,1204.0,109053.0,2908,1041
2021-11-23,95.0,0.0,33.0,45.0,867.0,109053.0,2589,1136
2021-11-22,126.0,0.0,57.0,43.0,566.0,109053.0,2831,912
2021-11-21,91.0,0.0,7.0,5.0,132.0,109053.0,2769,976
2021-11-20,82.0,0.0,23.0,23.0,733.0,109053.0,1812,834
2021-11-19,77.0,0.0,98.0,25.0,773.0,109053.0,2079,736
2021-11-18,80.0,0.0,114.0,31.0,873.0,109053.0,2507,909
2021-11-17,87.0,0.0,156.0,47.0,1351.0,109053.0,2589,810
2021-11-16,97.0,1.0,42.0,27.0,783.0,109053.0,1999,679
2021-11-15,116.0,1.0,83.0,12.0,530.0,109053.0,2569,655
2021-11-14,51.0,1.0,35.0,7.0,86.0,109053.0,2411,647
2021-11-13,84.0,0.0,25.0,17.0,461.0,109053.0,1646,701
2021-11-12,69.0,0.0,81.0,35.0,948.0,109053.0,2412,1100
2021-11-11,84.0,0.0,151.0,48.0,1126.0,109053.0,2606,1003
2021-11-10,75.0,1.0,93.0,46.0,1137.0,109053.0,2810,963
2021-11-09,88.0,1.0,51.0,24.0,751.0,109053.0,2463,1062
2021-11-08,103.0,0.0,47.0,18.0,522.0,109053.0,2463,554
2021-11-07,66.0,0.0,16.0,11.0,74.0,109053.0,2388,581
2021-11-06,60.0,0.0,42.0,24.0,665.0,109053.0,1740,783
