date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,73.0,0.0,4.0,23.0,35.0,101794.0,2282,180
2022-01-23,109.0,1.0,7.0,45.0,14.0,101794.0,2616,242
2022-01-22,112.0,1.0,13.0,65.0,58.0,101794.0,1803,301
2022-01-21,133.0,0.0,32.0,71.0,63.0,101794.0,2236,386
2022-01-20,125.0,0.0,37.0,76.0,190.0,101794.0,2659,605
2022-01-19,168.0,0.0,10.0,14.0,110.0,101794.0,3542,861
2022-01-18,193.0,1.0,38.0,63.0,105.0,101794.0,2768,733
2022-01-17,197.0,0.0,11.0,26.0,102.0,101794.0,2973,484
2022-01-16,140.0,0.0,24.0,45.0,121.0,101794.0,2855,304
2022-01-15,145.0,1.0,60.0,66.0,349.0,101794.0,2266,602
2022-01-14,115.0,1.0,12.0,23.0,110.0,101794.0,2662,682
2022-01-13,142.0,0.0,14.0,16.0,206.0,101794.0,2861,728
2022-01-12,150.0,1.0,16.0,27.0,372.0,101794.0,3353,855
2022-01-11,195.0,2.0,18.0,23.0,227.0,101794.0,2953,1025
2022-01-10,210.0,0.0,16.0,18.0,244.0,101794.0,3394,950
2022-01-09,141.0,0.0,17.0,43.0,359.0,101794.0,3654,1071
2022-01-08,159.0,1.0,65.0,90.0,625.0,101794.0,2971,1025
2022-01-07,192.0,0.0,16.0,37.0,285.0,101794.0,4090,1531
2022-01-06,321.0,0.0,9.0,33.0,267.0,101794.0,3974,1526
2022-01-05,331.0,0.0,18.0,51.0,427.0,101794.0,4232,1194
2022-01-04,463.0,0.0,14.0,47.0,244.0,101794.0,4450,1219
2022-01-03,378.0,0.0,21.0,18.0,65.0,101794.0,3568,1201
2022-01-02,291.0,0.0,20.0,10.0,49.0,101794.0,3012,994
2022-01-01,246.0,0.0,2.0,4.0,6.0,101794.0,2352,786
2021-12-31,294.0,1.0,16.0,26.0,93.0,101794.0,3469,875
2021-12-30,387.0,0.0,28.0,52.0,903.0,101794.0,3300,1239
2021-12-29,416.0,0.0,30.0,45.0,483.0,101794.0,2911,733
2021-12-28,322.0,0.0,41.0,59.0,634.0,101794.0,3034,937
2021-12-27,290.0,0.0,13.0,21.0,205.0,101794.0,2848,913
2021-12-26,199.0,0.0,3.0,10.0,51.0,101794.0,2521,602
2021-12-25,140.0,0.0,0.0,0.0,7.0,101794.0,2635,906
2021-12-24,193.0,1.0,3.0,11.0,121.0,101794.0,3389,910
2021-12-23,203.0,0.0,19.0,52.0,1742.0,101794.0,3309,1117
2021-12-22,241.0,0.0,62.0,95.0,1900.0,101794.0,3487,1056
2021-12-21,176.0,0.0,47.0,96.0,2097.0,101794.0,3014,897
2021-12-20,160.0,0.0,30.0,46.0,1158.0,101794.0,3031,972
2021-12-19,128.0,0.0,64.0,52.0,795.0,101794.0,3166,1021
2021-12-18,107.0,1.0,55.0,84.0,2351.0,101794.0,2738,809
2021-12-17,137.0,2.0,96.0,103.0,2247.0,101794.0,3563,1464
2021-12-16,132.0,1.0,28.0,43.0,1370.0,101794.0,3041,918
2021-12-15,169.0,0.0,28.0,45.0,1377.0,101794.0,3109,888
2021-12-14,133.0,2.0,20.0,57.0,1601.0,101794.0,2450,849
2021-12-13,117.0,1.0,30.0,50.0,1079.0,101794.0,2778,959
2021-12-12,77.0,0.0,38.0,49.0,928.0,101794.0,2671,728
2021-12-11,94.0,1.0,31.0,62.0,1973.0,101794.0,1750,602
2021-12-10,85.0,1.0,106.0,75.0,1343.0,101794.0,2293,925
2021-12-09,95.0,0.0,12.0,40.0,816.0,101794.0,2479,931
2021-12-08,99.0,0.0,50.0,24.0,572.0,101794.0,2727,1056
2021-12-07,104.0,1.0,11.0,43.0,1033.0,101794.0,1912,821
2021-12-06,119.0,2.0,16.0,33.0,521.0,101794.0,2249,759
2021-12-05,79.0,2.0,28.0,39.0,846.0,101794.0,2443,850
2021-12-04,77.0,0.0,52.0,77.0,1658.0,101794.0,1692,833
2021-12-03,85.0,0.0,65.0,74.0,1262.0,101794.0,2415,1327
2021-12-02,105.0,0.0,20.0,40.0,848.0,101794.0,2077,825
2021-12-01,95.0,0.0,23.0,41.0,695.0,101794.0,2510,963
2021-11-30,99.0,0.0,19.0,65.0,738.0,101794.0,1923,812
2021-11-29,97.0,0.0,18.0,41.0,351.0,101794.0,2055,575
2021-11-28,62.0,1.0,32.0,78.0,764.0,101794.0,2304,705
2021-11-27,71.0,0.0,33.0,74.0,1296.0,101794.0,1615,843
2021-11-26,80.0,0.0,18.0,53.0,690.0,101794.0,1654,685
2021-11-25,95.0,0.0,14.0,29.0,659.0,101794.0,2210,973
2021-11-24,93.0,0.0,7.0,22.0,1049.0,101794.0,2317,800
2021-11-23,107.0,0.0,17.0,30.0,734.0,101794.0,1849,824
2021-11-22,127.0,0.0,19.0,21.0,418.0,101794.0,2183,782
2021-11-21,91.0,0.0,20.0,16.0,251.0,101794.0,2485,1000
2021-11-20,73.0,0.0,41.0,40.0,1494.0,101794.0,1450,635
2021-11-19,88.0,0.0,20.0,32.0,923.0,101794.0,1708,771
2021-11-18,121.0,0.0,244.0,33.0,777.0,101794.0,2153,929
2021-11-17,115.0,2.0,22.0,24.0,539.0,101794.0,2399,938
2021-11-16,115.0,0.0,14.0,14.0,478.0,101794.0,1686,758
2021-11-15,111.0,0.0,93.0,10.0,297.0,101794.0,2022,714
2021-11-14,112.0,0.0,30.0,27.0,519.0,101794.0,2245,684
2021-11-13,102.0,1.0,36.0,20.0,1438.0,101794.0,1450,622
2021-11-12,98.0,0.0,15.0,37.0,980.0,101794.0,1826,860
2021-11-11,122.0,0.0,10.0,23.0,771.0,101794.0,2172,1043
2021-11-10,98.0,0.0,25.0,36.0,580.0,101794.0,2289,784
2021-11-09,117.0,0.0,202.0,26.0,410.0,101794.0,1667,731
2021-11-08,92.0,1.0,22.0,35.0,722.0,101794.0,2104,791
2021-11-07,95.0,1.0,17.0,13.0,844.0,101794.0,2033,505
2021-11-06,74.0,1.0,41.0,44.0,928.0,101794.0,1442,738
2021-11-05,75.0,0.0,15.0,27.0,512.0,101794.0,1690,727
2021-11-04,72.0,1.0,29.0,29.0,836.0,101794.0,2065,782
2021-11-03,57.0,1.0,171.0,26.0,340.0,101794.0,2187,761
2021-11-02,78.0,0.0,5.0,20.0,630.0,101794.0,1591,664
2021-11-01,76.0,0.0,89.0,11.0,281.0,101794.0,1901,597
2021-10-31,78.0,0.0,46.0,50.0,477.0,101794.0,2002,472
2021-10-30,57.0,0.0,37.0,39.0,982.0,101794.0,1423,663
2021-10-29,66.0,1.0,311.0,25.0,373.0,101794.0,1821,888
2021-10-28,62.0,0.0,381.0,20.0,613.0,101794.0,2083,885
