date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,256.0,1.0,95.0,139.0,144.0,249812.0,5000,488
2022-01-23,313.0,1.0,23.0,55.0,92.0,249812.0,5170,703
2022-01-22,310.0,0.0,86.0,149.0,279.0,249812.0,4185,1092
2022-01-21,309.0,2.0,79.0,181.0,179.0,249812.0,5118,1271
2022-01-20,445.0,1.0,45.0,89.0,120.0,249812.0,6194,1981
2022-01-19,445.0,1.0,81.0,150.0,172.0,249812.0,6880,2043
2022-01-18,481.0,2.0,84.0,235.0,207.0,249812.0,6162,1870
2022-01-17,560.0,1.0,101.0,165.0,199.0,249812.0,6055,1009
2022-01-16,423.0,4.0,47.0,79.0,153.0,249812.0,6180,1408
2022-01-15,324.0,1.0,67.0,81.0,291.0,249812.0,5941,2297
2022-01-14,358.0,0.0,53.0,85.0,303.0,249812.0,6501,2362
2022-01-13,458.0,3.0,64.0,91.0,275.0,249812.0,6230,1868
2022-01-12,491.0,0.0,90.0,95.0,303.0,249812.0,7971,2684
2022-01-11,548.0,4.0,66.0,91.0,383.0,249812.0,6672,2641
2022-01-10,608.0,1.0,80.0,66.0,418.0,249812.0,8763,3329
2022-01-09,458.0,0.0,47.0,54.0,244.0,249812.0,7882,2418
2022-01-08,462.0,0.0,105.0,132.0,849.0,249812.0,7008,3542
2022-01-07,566.0,3.0,88.0,116.0,474.0,249812.0,7141,2593
2022-01-06,813.0,1.0,76.0,125.0,660.0,249812.0,10046,3989
2022-01-05,933.0,0.0,135.0,172.0,741.0,249812.0,10461,3796
2022-01-04,1125.0,2.0,86.0,83.0,419.0,249812.0,10130,3399
2022-01-03,1014.0,1.0,47.0,44.0,281.0,249812.0,7884,2864
2022-01-02,772.0,1.0,66.0,79.0,569.0,249812.0,6034,2829
