date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,124.0,0.0,2.0,21.0,7.0,101961.0,3265,143
2022-01-23,125.0,0.0,13.0,75.0,76.0,101961.0,3014,271
2022-01-22,100.0,1.0,40.0,121.0,144.0,101961.0,2624,660
2022-01-21,118.0,0.0,4.0,56.0,9.0,101961.0,2989,425
2022-01-20,131.0,0.0,15.0,45.0,95.0,101961.0,3544,969
2022-01-19,182.0,0.0,16.0,86.0,11.0,101961.0,4186,976
2022-01-18,147.0,1.0,34.0,158.0,98.0,101961.0,3465,750
2022-01-17,189.0,0.0,12.0,40.0,29.0,101961.0,3753,357
2022-01-16,118.0,0.0,11.0,56.0,80.0,101961.0,3364,564
2022-01-15,104.0,1.0,57.0,116.0,281.0,101961.0,3029,989
2022-01-14,101.0,0.0,9.0,14.0,19.0,101961.0,3229,504
2022-01-13,122.0,2.0,19.0,25.0,128.0,101961.0,3922,1215
2022-01-12,143.0,1.0,8.0,5.0,14.0,101961.0,3965,872
2022-01-11,146.0,0.0,31.0,33.0,154.0,101961.0,3686,1101
2022-01-10,180.0,0.0,38.0,105.0,23.0,101961.0,3878,608
2022-01-09,129.0,0.0,36.0,55.0,393.0,101961.0,3902,955
2022-01-08,112.0,2.0,50.0,75.0,344.0,101961.0,3896,1591
2022-01-07,154.0,0.0,18.0,70.0,301.0,101961.0,4304,1546
2022-01-06,190.0,1.0,17.0,29.0,157.0,101961.0,3994,1099
2022-01-05,261.0,0.0,28.0,34.0,191.0,101961.0,4845,1093
2022-01-04,337.0,0.0,33.0,60.0,248.0,101961.0,5189,1154
2022-01-03,269.0,1.0,9.0,20.0,25.0,101961.0,3980,807
2022-01-02,149.0,0.0,32.0,56.0,365.0,101961.0,3390,1069
2022-01-01,138.0,1.0,0.0,0.0,5.0,101961.0,2879,903
2021-12-31,249.0,2.0,13.0,41.0,324.0,101961.0,4370,863
2021-12-30,272.0,1.0,41.0,40.0,403.0,101961.0,4120,1284
2021-12-29,362.0,0.0,38.0,75.0,678.0,101961.0,3703,692
2021-12-28,216.0,0.0,63.0,84.0,875.0,101961.0,3646,994
2021-12-27,213.0,0.0,42.0,66.0,741.0,101961.0,3360,858
2021-12-26,128.0,0.0,0.0,0.0,7.0,101961.0,3268,979
2021-12-25,83.0,1.0,0.0,0.0,2.0,101961.0,3232,834
2021-12-24,172.0,0.0,17.0,26.0,260.0,101961.0,4899,1584
2021-12-23,192.0,0.0,33.0,69.0,660.0,101961.0,3859,935
2021-12-22,192.0,0.0,56.0,120.0,1297.0,101961.0,4239,939
2021-12-21,207.0,0.0,51.0,119.0,1663.0,101961.0,3913,1129
2021-12-20,193.0,0.0,45.0,84.0,1103.0,101961.0,4062,874
2021-12-19,98.0,0.0,64.0,91.0,2366.0,101961.0,3579,886
2021-12-18,117.0,0.0,56.0,98.0,2797.0,101961.0,3843,1161
2021-12-17,157.0,0.0,48.0,56.0,945.0,101961.0,4038,1063
2021-12-16,143.0,1.0,30.0,42.0,720.0,101961.0,4270,1146
2021-12-15,144.0,0.0,44.0,82.0,819.0,101961.0,4169,1070
2021-12-14,167.0,0.0,47.0,50.0,804.0,101961.0,3994,1506
2021-12-13,136.0,0.0,23.0,22.0,306.0,101961.0,3430,636
2021-12-12,69.0,0.0,47.0,63.0,1388.0,101961.0,3152,723
