date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,45.0,0.0,10.0,19.0,40.0,63397.0,1060,42
2022-01-23,59.0,1.0,7.0,14.0,13.0,63397.0,1074,101
2022-01-22,40.0,1.0,15.0,60.0,47.0,63397.0,802,210
2022-01-21,57.0,0.0,6.0,12.0,19.0,63397.0,1000,231
2022-01-20,72.0,1.0,13.0,17.0,13.0,63397.0,1326,336
2022-01-19,81.0,0.0,9.0,13.0,23.0,63397.0,1594,414
2022-01-18,108.0,1.0,12.0,39.0,51.0,63397.0,1443,548
2022-01-17,106.0,0.0,21.0,22.0,50.0,63397.0,1569,407
2022-01-16,78.0,1.0,21.0,34.0,59.0,63397.0,1450,312
2022-01-15,86.0,0.0,22.0,63.0,78.0,63397.0,1062,323
2022-01-14,80.0,1.0,10.0,20.0,45.0,63397.0,1377,459
2022-01-13,137.0,1.0,28.0,57.0,102.0,63397.0,1616,453
2022-01-12,110.0,0.0,15.0,42.0,119.0,63397.0,1630,435
2022-01-11,96.0,1.0,29.0,41.0,146.0,63397.0,2027,1012
2022-01-10,152.0,0.0,16.0,14.0,207.0,63397.0,2052,789
2022-01-09,92.0,0.0,14.0,23.0,61.0,63397.0,2109,853
2022-01-08,81.0,0.0,79.0,165.0,235.0,63397.0,1599,753
2022-01-07,139.0,0.0,17.0,35.0,255.0,63397.0,1819,896
2022-01-06,180.0,0.0,15.0,26.0,98.0,63397.0,1925,737
2022-01-05,245.0,2.0,11.0,27.0,123.0,63397.0,2844,616
2022-01-04,331.0,0.0,17.0,47.0,306.0,63397.0,3393,800
2022-01-03,247.0,2.0,9.0,25.0,70.0,63397.0,2168,748
2022-01-02,182.0,1.0,14.0,17.0,90.0,63397.0,1887,931
2022-01-01,142.0,0.0,0.0,8.0,14.0,63397.0,1142,389
2021-12-31,204.0,1.0,8.0,7.0,43.0,63397.0,1927,695
2021-12-30,212.0,0.0,23.0,73.0,175.0,63397.0,1703,513
2021-12-29,296.0,1.0,39.0,84.0,523.0,63397.0,1707,495
2021-12-28,185.0,0.0,17.0,15.0,96.0,63397.0,1572,511
2021-12-27,194.0,0.0,13.0,13.0,124.0,63397.0,1595,668
2021-12-26,114.0,0.0,0.0,0.0,2.0,63397.0,1700,868
2021-12-25,75.0,0.0,0.0,0.0,2.0,63397.0,1133,367
2021-12-24,129.0,0.0,6.0,9.0,107.0,63397.0,1607,593
2021-12-23,162.0,0.0,21.0,24.0,437.0,63397.0,1683,651
2021-12-22,188.0,0.0,34.0,51.0,604.0,63397.0,1683,568
2021-12-21,124.0,0.0,34.0,77.0,783.0,63397.0,1844,934
2021-12-20,135.0,0.0,21.0,36.0,854.0,63397.0,1653,570
2021-12-19,60.0,0.0,30.0,58.0,799.0,63397.0,1420,513
2021-12-18,65.0,0.0,38.0,49.0,1017.0,63397.0,1399,515
2021-12-17,56.0,0.0,30.0,38.0,939.0,63397.0,1508,539
2021-12-16,69.0,0.0,15.0,28.0,579.0,63397.0,1663,611
2021-12-15,83.0,0.0,13.0,34.0,640.0,63397.0,1727,599
2021-12-14,66.0,0.0,25.0,25.0,712.0,63397.0,1335,570
2021-12-13,58.0,0.0,16.0,28.0,758.0,63397.0,1555,685
2021-12-12,27.0,0.0,22.0,57.0,298.0,63397.0,1236,355
2021-12-11,29.0,1.0,33.0,61.0,517.0,63397.0,795,321
2021-12-10,39.0,0.0,25.0,53.0,543.0,63397.0,1172,578
2021-12-09,45.0,0.0,18.0,23.0,510.0,63397.0,1442,602
2021-12-08,45.0,0.0,20.0,17.0,399.0,63397.0,1414,534
2021-12-07,39.0,0.0,16.0,31.0,351.0,63397.0,1200,678
2021-12-06,49.0,0.0,6.0,29.0,623.0,63397.0,1299,542
2021-12-05,28.0,0.0,17.0,31.0,187.0,63397.0,1202,453
2021-12-04,27.0,0.0,18.0,51.0,417.0,63397.0,764,379
2021-12-03,31.0,0.0,36.0,49.0,650.0,63397.0,1102,578
