date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,201.0,0.0,8.0,36.0,51.0,119404.0,4099,437
2022-01-23,288.0,1.0,49.0,100.0,150.0,119404.0,4400,416
2022-01-22,204.0,1.0,59.0,154.0,141.0,119404.0,3393,642
2022-01-21,178.0,0.0,8.0,15.0,35.0,119404.0,3766,752
2022-01-20,240.0,1.0,17.0,41.0,70.0,119404.0,4551,1028
2022-01-19,223.0,0.0,14.0,37.0,177.0,119404.0,5151,1143
2022-01-18,238.0,0.0,24.0,45.0,102.0,119404.0,4371,1344
2022-01-17,250.0,0.0,23.0,35.0,92.0,119404.0,4640,859
2022-01-16,198.0,0.0,78.0,64.0,167.0,119404.0,4447,619
2022-01-15,166.0,1.0,50.0,90.0,183.0,119404.0,3597,1111
2022-01-14,141.0,1.0,13.0,12.0,111.0,119404.0,3685,1053
2022-01-13,154.0,0.0,13.0,80.0,108.0,119404.0,4353,1269
2022-01-12,158.0,0.0,26.0,48.0,286.0,119404.0,4804,1294
2022-01-11,173.0,0.0,16.0,19.0,163.0,119404.0,4311,1437
2022-01-10,181.0,0.0,27.0,20.0,169.0,119404.0,5647,1198
2022-01-09,154.0,1.0,108.0,46.0,345.0,119404.0,5450,1683
2022-01-08,116.0,0.0,78.0,84.0,407.0,119404.0,3817,1263
2022-01-07,159.0,0.0,20.0,24.0,307.0,119404.0,4350,1451
2022-01-06,171.0,0.0,24.0,52.0,324.0,119404.0,4910,1568
2022-01-05,210.0,0.0,39.0,54.0,371.0,119404.0,6576,1589
2022-01-04,318.0,1.0,41.0,70.0,489.0,119404.0,6609,1731
2022-01-03,268.0,0.0,41.0,41.0,152.0,119404.0,5302,1925
2022-01-02,195.0,0.0,9.0,15.0,122.0,119404.0,4290,1625
2022-01-01,127.0,0.0,3.0,2.0,28.0,119404.0,3305,1330
2021-12-31,214.0,0.0,34.0,39.0,371.0,119404.0,5005,1174
2021-12-30,293.0,0.0,45.0,48.0,524.0,119404.0,4046,1072
2021-12-29,283.0,0.0,52.0,65.0,641.0,119404.0,4368,1187
2021-12-28,253.0,0.0,58.0,50.0,302.0,119404.0,3997,1109
2021-12-27,257.0,0.0,27.0,24.0,260.0,119404.0,4189,1115
2021-12-26,148.0,0.0,0.0,0.0,2.0,119404.0,4243,1260
2021-12-25,104.0,0.0,0.0,0.0,0.0,119404.0,4479,1410
2021-12-24,249.0,0.0,31.0,16.0,217.0,119404.0,5603,1577
2021-12-23,242.0,0.0,46.0,78.0,1471.0,119404.0,5687,2042
2021-12-22,235.0,0.0,55.0,113.0,2065.0,119404.0,5909,1917
2021-12-21,248.0,2.0,66.0,82.0,2075.0,119404.0,5328,2029
2021-12-20,247.0,0.0,79.0,74.0,2252.0,119404.0,5415,1866
2021-12-19,176.0,0.0,46.0,76.0,2148.0,119404.0,5310,1768
2021-12-18,172.0,0.0,48.0,83.0,1900.0,119404.0,5010,1604
2021-12-17,199.0,1.0,70.0,80.0,2085.0,119404.0,5699,2300
2021-12-16,219.0,0.0,49.0,74.0,1864.0,119404.0,5622,1869
2021-12-15,279.0,0.0,81.0,47.0,1568.0,119404.0,5710,1906
2021-12-14,253.0,0.0,36.0,56.0,2005.0,119404.0,4711,1832
2021-12-13,194.0,0.0,259.0,22.0,1198.0,119404.0,4810,1646
2021-12-12,132.0,0.0,73.0,55.0,890.0,119404.0,5229,1849
2021-12-11,129.0,0.0,35.0,74.0,1182.0,119404.0,3936,1454
2021-12-10,124.0,0.0,89.0,61.0,979.0,119404.0,4136,1729
2021-12-09,167.0,0.0,62.0,84.0,1211.0,119404.0,4875,1924
2021-12-08,122.0,1.0,96.0,77.0,1073.0,119404.0,4692,1595
2021-12-07,162.0,1.0,19.0,46.0,928.0,119404.0,3838,1604
2021-12-06,134.0,0.0,28.0,44.0,634.0,119404.0,4092,1353
2021-12-05,119.0,1.0,46.0,65.0,798.0,119404.0,4492,1636
2021-12-04,118.0,0.0,40.0,181.0,1265.0,119404.0,3420,1631
2021-12-03,127.0,0.0,137.0,66.0,804.0,119404.0,3810,1850
2021-12-02,133.0,0.0,29.0,62.0,920.0,119404.0,4133,1621
2021-12-01,167.0,0.0,33.0,125.0,980.0,119404.0,4732,1976
2021-11-30,189.0,1.0,97.0,79.0,1296.0,119404.0,3880,1895
2021-11-29,165.0,0.0,18.0,65.0,490.0,119404.0,4006,1236
2021-11-28,130.0,0.0,26.0,119.0,550.0,119404.0,4204,1393
2021-11-27,149.0,0.0,90.0,135.0,1123.0,119404.0,2968,1434
2021-11-26,115.0,0.0,78.0,72.0,680.0,119404.0,3059,1422
