date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,365.0,1.0,50.0,77.0,130.0,286567.0,6821,545
2022-01-23,534.0,2.0,49.0,159.0,194.0,286567.0,7329,1012
2022-01-22,427.0,2.0,68.0,171.0,176.0,286567.0,6069,1381
2022-01-21,492.0,2.0,64.0,159.0,242.0,286567.0,6515,1214
2022-01-20,476.0,0.0,68.0,102.0,129.0,286567.0,8303,2420
2022-01-19,615.0,4.0,66.0,91.0,149.0,286567.0,9053,2033
2022-01-18,610.0,5.0,59.0,88.0,243.0,286567.0,8147,2461
2022-01-17,706.0,1.0,53.0,53.0,173.0,286567.0,8535,1388
2022-01-16,575.0,0.0,81.0,142.0,279.0,286567.0,8266,1497
2022-01-15,421.0,3.0,87.0,142.0,254.0,286567.0,6522,1798
2022-01-14,492.0,0.0,110.0,131.0,494.0,286567.0,7580,2352
2022-01-13,548.0,1.0,58.0,69.0,253.0,286567.0,8428,2565
2022-01-12,562.0,1.0,68.0,51.0,327.0,286567.0,9832,3049
2022-01-11,582.0,0.0,75.0,80.0,391.0,286567.0,8776,3590
2022-01-10,734.0,3.0,81.0,68.0,554.0,286567.0,10587,3774
2022-01-09,536.0,0.0,63.0,79.0,434.0,286567.0,9726,2807
2022-01-08,489.0,0.0,125.0,165.0,1269.0,286567.0,8157,3676
2022-01-07,595.0,1.0,105.0,115.0,760.0,286567.0,8809,2858
2022-01-06,939.0,3.0,74.0,88.0,739.0,286567.0,11366,3830
2022-01-05,1115.0,1.0,81.0,91.0,769.0,286567.0,15736,4597
2022-01-04,1373.0,0.0,91.0,114.0,836.0,286567.0,13279,4391
2022-01-03,1302.0,2.0,114.0,112.0,705.0,286567.0,9609,3285
2022-01-02,988.0,0.0,84.0,114.0,1031.0,286567.0,8140,3195
2022-01-01,651.0,0.0,5.0,13.0,61.0,286567.0,6403,2470
2021-12-31,889.0,0.0,61.0,71.0,755.0,286567.0,9643,3078
2021-12-30,1127.0,0.0,110.0,131.0,1737.0,286567.0,7813,2651
2021-12-29,1173.0,0.0,136.0,142.0,1424.0,286567.0,8457,2697
2021-12-28,1067.0,0.0,78.0,96.0,1006.0,286567.0,7246,2705
2021-12-27,965.0,0.0,54.0,81.0,1054.0,286567.0,7407,2654
2021-12-26,525.0,0.0,7.0,5.0,94.0,286567.0,7483,2951
2021-12-25,282.0,1.0,2.0,2.0,23.0,286567.0,6181,2238
2021-12-24,547.0,0.0,29.0,50.0,783.0,286567.0,7776,2685
2021-12-23,622.0,1.0,87.0,170.0,2041.0,286567.0,7156,2245
2021-12-22,574.0,1.0,130.0,182.0,2460.0,286567.0,8070,2555
2021-12-21,494.0,0.0,112.0,143.0,2448.0,286567.0,7443,2779
2021-12-20,397.0,1.0,153.0,150.0,2765.0,286567.0,7873,2867
2021-12-19,287.0,0.0,134.0,176.0,4244.0,286567.0,7174,2241
2021-12-18,243.0,1.0,203.0,193.0,5441.0,286567.0,6996,2235
2021-12-17,263.0,0.0,130.0,195.0,4462.0,286567.0,7859,2840
2021-12-16,286.0,1.0,116.0,202.0,3818.0,286567.0,7708,2678
2021-12-15,329.0,1.0,97.0,167.0,3403.0,286567.0,7983,2429
2021-12-14,275.0,0.0,93.0,145.0,2895.0,286567.0,6846,3089
2021-12-13,297.0,0.0,154.0,137.0,3002.0,286567.0,7466,2734
2021-12-12,182.0,0.0,102.0,162.0,1764.0,286567.0,6876,2363
2021-12-11,159.0,3.0,116.0,186.0,4024.0,286567.0,4019,1393
2021-12-10,213.0,0.0,103.0,163.0,2678.0,286567.0,5619,2514
2021-12-09,184.0,1.0,85.0,160.0,2224.0,286567.0,7098,3135
2021-12-08,234.0,0.0,66.0,144.0,1956.0,286567.0,6566,2510
2021-12-07,212.0,1.0,55.0,123.0,1763.0,286567.0,5597,2660
2021-12-06,235.0,1.0,94.0,157.0,2110.0,286567.0,6213,2209
2021-12-05,160.0,1.0,52.0,98.0,1215.0,286567.0,6746,2890
2021-12-04,155.0,0.0,123.0,233.0,2647.0,286567.0,3880,1925
2021-12-03,170.0,0.0,80.0,150.0,2299.0,286567.0,6083,3417
2021-12-02,176.0,0.0,111.0,174.0,2146.0,286567.0,6043,2834
2021-12-01,202.0,2.0,83.0,165.0,2189.0,286567.0,6399,2479
2021-11-30,256.0,0.0,122.0,175.0,2102.0,286567.0,5495,2580
2021-11-29,226.0,1.0,210.0,144.0,1958.0,286567.0,5895,1845
2021-11-28,166.0,0.0,171.0,117.0,981.0,286567.0,5611,1687
2021-11-27,133.0,1.0,143.0,118.0,2232.0,286567.0,4017,2412
2021-11-26,165.0,2.0,163.0,139.0,2901.0,286567.0,4425,2126
2021-11-25,186.0,3.0,125.0,80.0,1336.0,286567.0,5737,2699
2021-11-24,191.0,1.0,154.0,127.0,2132.0,286567.0,6780,3014
2021-11-23,207.0,1.0,103.0,88.0,1595.0,286567.0,4856,2310
2021-11-22,226.0,0.0,162.0,70.0,1487.0,286567.0,6100,2590
2021-11-21,194.0,1.0,93.0,66.0,1088.0,286567.0,6549,2858
2021-11-20,192.0,0.0,148.0,130.0,2404.0,286567.0,4140,2423
2021-11-19,216.0,1.0,103.0,83.0,2099.0,286567.0,4465,2181
2021-11-18,197.0,0.0,133.0,100.0,1776.0,286567.0,6131,2973
2021-11-17,203.0,0.0,244.0,87.0,2002.0,286567.0,7087,3536
2021-11-16,254.0,1.0,34.0,78.0,1403.0,286567.0,4428,2055
2021-11-15,249.0,1.0,143.0,56.0,1372.0,286567.0,5467,1778
2021-11-14,196.0,2.0,90.0,58.0,797.0,286567.0,5805,2124
2021-11-13,144.0,1.0,149.0,144.0,2311.0,286567.0,4126,2273
2021-11-12,161.0,5.0,192.0,105.0,2464.0,286567.0,4170,1775
2021-11-11,186.0,0.0,216.0,151.0,1721.0,286567.0,5054,2038
2021-11-10,240.0,0.0,308.0,113.0,2048.0,286567.0,5761,2315
2021-11-09,207.0,1.0,313.0,122.0,1537.0,286567.0,4618,2284
2021-11-08,265.0,2.0,268.0,70.0,1543.0,286567.0,6292,2801
2021-11-07,187.0,1.0,131.0,61.0,820.0,286567.0,4687,1016
2021-11-06,142.0,1.0,183.0,122.0,2297.0,286567.0,3331,1706
2021-11-05,143.0,0.0,215.0,89.0,1912.0,286567.0,4346,2073
2021-11-04,149.0,1.0,261.0,62.0,1542.0,286567.0,5077,2034
2021-11-03,154.0,0.0,172.0,87.0,1858.0,286567.0,5636,2161
2021-11-02,164.0,1.0,178.0,57.0,1013.0,286567.0,4528,2226
2021-11-01,238.0,1.0,224.0,66.0,1132.0,286567.0,5618,2003
2021-10-31,182.0,0.0,156.0,144.0,806.0,286567.0,5775,1581
2021-10-30,164.0,1.0,160.0,114.0,1816.0,286567.0,3992,2334
2021-10-29,160.0,0.0,214.0,98.0,1872.0,286567.0,4041,1762
2021-10-28,213.0,1.0,193.0,113.0,1351.0,286567.0,4495,2013
2021-10-27,217.0,0.0,223.0,93.0,1578.0,286567.0,5457,2829
2021-10-26,164.0,2.0,199.0,113.0,1126.0,286567.0,4752,2570
2021-10-25,222.0,0.0,141.0,104.0,1485.0,286567.0,4645,1747
2021-10-24,162.0,0.0,125.0,95.0,687.0,286567.0,5117,2609
2021-10-23,175.0,0.0,141.0,150.0,1658.0,286567.0,3958,2243
2021-10-22,196.0,1.0,154.0,95.0,2142.0,286567.0,4713,2318
2021-10-21,204.0,2.0,236.0,72.0,1227.0,286567.0,5450,2413
2021-10-20,250.0,1.0,58.0,76.0,1085.0,286567.0,7190,3495
2021-10-19,252.0,1.0,158.0,84.0,964.0,286567.0,5436,2949
2021-10-18,313.0,0.0,145.0,61.0,1056.0,286567.0,5736,2094
2021-10-17,208.0,2.0,33.0,139.0,403.0,286567.0,5901,2095
2021-10-16,174.0,0.0,63.0,177.0,1167.0,286567.0,4414,2763
2021-10-15,193.0,1.0,160.0,176.0,1782.0,286567.0,5085,2787
2021-10-14,227.0,0.0,128.0,88.0,1015.0,286567.0,6062,2919
2021-10-13,225.0,1.0,165.0,101.0,1050.0,286567.0,6018,2456
2021-10-12,250.0,1.0,237.0,115.0,1122.0,286567.0,4609,2259
2021-10-11,229.0,0.0,213.0,106.0,912.0,286567.0,6228,2592
2021-10-10,191.0,1.0,58.0,100.0,622.0,286567.0,5984,2225
2021-10-09,181.0,1.0,123.0,199.0,959.0,286567.0,3730,2071
2021-10-08,180.0,0.0,89.0,148.0,1725.0,286567.0,4302,2215
2021-10-07,205.0,0.0,61.0,67.0,1030.0,286567.0,6240,3085
2021-10-06,209.0,1.0,45.0,95.0,848.0,286567.0,6232,2588
2021-10-05,227.0,0.0,65.0,79.0,1045.0,286567.0,4876,2513
2021-10-04,241.0,0.0,62.0,105.0,1280.0,286567.0,5741,1970
2021-10-03,173.0,0.0,61.0,100.0,730.0,286567.0,6131,2041
2021-10-02,142.0,0.0,71.0,225.0,1061.0,286567.0,3928,2187
2021-10-01,124.0,0.0,45.0,88.0,1196.0,286567.0,4423,2164
2021-09-30,146.0,0.0,30.0,67.0,742.0,286567.0,6198,3072
2021-09-29,157.0,0.0,51.0,135.0,323.0,286567.0,6525,2737
2021-09-28,175.0,0.0,39.0,161.0,522.0,286567.0,4928,2545
2021-09-27,210.0,0.0,34.0,71.0,240.0,286567.0,6442,2452
2021-09-26,156.0,0.0,28.0,99.0,267.0,286567.0,6706,2330
2021-09-25,155.0,0.0,98.0,360.0,311.0,286567.0,4026,2191
2021-09-24,166.0,3.0,58.0,184.0,384.0,286567.0,5498,2891
2021-09-23,185.0,2.0,70.0,166.0,456.0,286567.0,5777,2300
2021-09-22,188.0,1.0,74.0,147.0,69.0,286567.0,6076,2115
2021-09-21,165.0,4.0,82.0,251.0,30.0,286567.0,4901,2355
2021-09-20,184.0,0.0,57.0,182.0,8.0,286567.0,6125,2074
2021-09-19,169.0,0.0,71.0,260.0,0.0,286567.0,6861,2001
2021-09-18,130.0,0.0,128.0,502.0,1.0,286567.0,4437,2239
2021-09-17,162.0,0.0,112.0,338.0,0.0,286567.0,4879,2047
2021-09-16,141.0,3.0,112.0,279.0,2.0,286567.0,6082,2591
2021-09-15,154.0,0.0,114.0,223.0,0.0,286567.0,6747,2489
2021-09-14,156.0,0.0,116.0,262.0,3.0,286567.0,4937,2082
2021-09-13,187.0,0.0,101.0,221.0,0.0,286567.0,6438,1835
2021-09-12,126.0,1.0,100.0,543.0,0.0,286567.0,6523,2021
2021-09-11,105.0,1.0,203.0,755.0,0.0,286567.0,3221,1411
2021-09-10,133.0,1.0,87.0,230.0,0.0,286567.0,7600,2196
2021-09-09,166.0,0.0,111.0,449.0,1.0,286567.0,9395,2462
2021-09-08,186.0,1.0,103.0,423.0,1.0,286567.0,8866,2119
2021-09-07,200.0,1.0,70.0,264.0,0.0,286567.0,8334,1664
2021-09-06,192.0,0.0,135.0,195.0,0.0,286567.0,10218,1764
2021-09-05,163.0,0.0,170.0,504.0,1.0,286567.0,5329,1559
2021-09-04,163.0,1.0,210.0,746.0,0.0,286567.0,3514,1694
2021-09-03,171.0,0.0,101.0,199.0,1.0,286567.0,6958,2096
2021-09-02,160.0,1.0,157.0,477.0,0.0,286567.0,6451,2752
2021-09-01,167.0,0.0,146.0,499.0,0.0,286567.0,5528,1811
2021-08-31,185.0,1.0,280.0,640.0,0.0,286567.0,5131,2070
2021-08-30,135.0,2.0,84.0,239.0,0.0,286567.0,3794,1306
2021-08-29,139.0,0.0,294.0,605.0,0.0,286567.0,3919,1782
2021-08-28,141.0,0.0,226.0,837.0,0.0,286567.0,3414,1585
2021-08-27,159.0,0.0,128.0,584.0,0.0,286567.0,4026,1557
2021-08-26,138.0,0.0,145.0,439.0,0.0,286567.0,4957,2026
2021-08-25,167.0,0.0,109.0,409.0,0.0,286567.0,5288,2251
2021-08-24,171.0,2.0,159.0,355.0,0.0,286567.0,4368,2130
2021-08-23,184.0,0.0,179.0,582.0,0.0,286567.0,4305,1436
2021-08-22,139.0,0.0,429.0,714.0,0.0,286567.0,3816,1355
2021-08-21,150.0,0.0,425.0,1069.0,2.0,286567.0,3780,2157
2021-08-20,149.0,1.0,365.0,646.0,0.0,286567.0,3818,1662
2021-08-19,144.0,0.0,239.0,733.0,0.0,286567.0,4278,1778
2021-08-18,169.0,0.0,88.0,525.0,0.0,286567.0,4872,2354
2021-08-17,159.0,0.0,62.0,336.0,0.0,286567.0,4554,2441
2021-08-16,185.0,0.0,71.0,228.0,0.0,286567.0,4384,1501
2021-08-15,114.0,0.0,155.0,857.0,0.0,286567.0,3725,1387
2021-08-14,130.0,1.0,143.0,833.0,0.0,286567.0,3383,1672
2021-08-13,130.0,1.0,134.0,507.0,0.0,286567.0,4148,1882
2021-08-12,135.0,0.0,115.0,507.0,0.0,286567.0,4666,2101
2021-08-11,158.0,1.0,89.0,416.0,0.0,286567.0,4829,2149
2021-08-10,173.0,1.0,77.0,315.0,0.0,286567.0,4258,1937
2021-08-09,164.0,0.0,41.0,250.0,0.0,286567.0,4519,1519
2021-08-08,118.0,1.0,56.0,549.0,0.0,286567.0,4103,1512
2021-08-07,102.0,1.0,175.0,991.0,1.0,286567.0,3584,1980
2021-08-06,125.0,0.0,147.0,629.0,1.0,286567.0,4258,1886
2021-08-05,134.0,1.0,133.0,602.0,0.0,286567.0,4481,1824
2021-08-04,167.0,1.0,144.0,521.0,3.0,286567.0,4679,1981
2021-08-03,145.0,1.0,77.0,188.0,0.0,286567.0,4009,1799
2021-08-02,173.0,0.0,79.0,235.0,2.0,286567.0,4444,1459
2021-08-01,107.0,0.0,75.0,302.0,0.0,286567.0,3859,1188
2021-07-31,116.0,1.0,177.0,849.0,0.0,286567.0,3342,1641
2021-07-30,113.0,2.0,213.0,854.0,1.0,286567.0,4612,2082
