date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,162.0,0.0,11.0,22.0,59.0,155986.0,3819,223
2022-01-23,255.0,1.0,9.0,14.0,58.0,155986.0,3651,274
2022-01-22,168.0,1.0,55.0,108.0,144.0,155986.0,2740,475
2022-01-21,169.0,2.0,23.0,41.0,106.0,155986.0,3686,756
2022-01-20,212.0,0.0,30.0,142.0,50.0,155986.0,4829,1530
2022-01-19,262.0,0.0,60.0,150.0,66.0,155986.0,5502,1331
2022-01-18,280.0,2.0,12.0,27.0,126.0,155986.0,3859,665
2022-01-17,322.0,0.0,20.0,46.0,125.0,155986.0,4746,639
2022-01-16,252.0,0.0,17.0,35.0,82.0,155986.0,4105,506
2022-01-15,178.0,2.0,122.0,224.0,571.0,155986.0,3501,1218
2022-01-14,242.0,0.0,51.0,55.0,264.0,155986.0,4588,1498
2022-01-13,240.0,1.0,11.0,29.0,120.0,155986.0,4191,895
2022-01-12,224.0,3.0,32.0,130.0,220.0,155986.0,5520,1501
2022-01-11,301.0,1.0,26.0,39.0,360.0,155986.0,4582,1383
2022-01-10,314.0,0.0,28.0,58.0,377.0,155986.0,5668,1629
2022-01-09,229.0,0.0,22.0,63.0,439.0,155986.0,5847,2180
2022-01-08,239.0,0.0,96.0,110.0,1150.0,155986.0,4433,1844
2022-01-07,304.0,2.0,42.0,96.0,671.0,155986.0,5062,1886
2022-01-06,443.0,1.0,39.0,63.0,507.0,155986.0,5932,1533
2022-01-05,547.0,0.0,87.0,101.0,531.0,155986.0,7433,1642
2022-01-04,724.0,0.0,38.0,90.0,484.0,155986.0,7644,2014
2022-01-03,568.0,1.0,17.0,28.0,183.0,155986.0,5171,1319
2022-01-02,422.0,0.0,22.0,26.0,430.0,155986.0,4051,1153
2022-01-01,306.0,0.0,0.0,0.0,2.0,155986.0,3332,1022
2021-12-31,432.0,1.0,11.0,32.0,366.0,155986.0,4811,1091
2021-12-30,525.0,0.0,42.0,82.0,1104.0,155986.0,5330,2063
2021-12-29,670.0,0.0,51.0,104.0,1077.0,155986.0,4572,1041
