date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-01-24,146.0,1.0,45.0,42.0,117.0,190417.0,3306,284
2022-01-23,231.0,0.0,13.0,99.0,94.0,190417.0,3314,431
2022-01-22,204.0,1.0,20.0,100.0,112.0,190417.0,2928,653
2022-01-21,242.0,1.0,28.0,55.0,100.0,190417.0,3689,1066
2022-01-20,269.0,0.0,25.0,63.0,79.0,190417.0,4217,1335
2022-01-19,308.0,0.0,88.0,165.0,463.0,190417.0,4327,1054
2022-01-18,332.0,0.0,43.0,69.0,125.0,190417.0,4249,1462
2022-01-17,398.0,0.0,68.0,60.0,156.0,190417.0,4507,861
2022-01-16,282.0,1.0,52.0,87.0,64.0,190417.0,3972,757
2022-01-15,274.0,5.0,78.0,199.0,173.0,190417.0,3864,1156
2022-01-14,289.0,1.0,44.0,66.0,179.0,190417.0,4355,1409
2022-01-13,357.0,0.0,35.0,51.0,133.0,190417.0,4556,1469
2022-01-12,383.0,1.0,43.0,70.0,441.0,190417.0,5145,1605
2022-01-11,440.0,1.0,36.0,38.0,243.0,190417.0,5044,2105
2022-01-10,458.0,1.0,35.0,52.0,291.0,190417.0,6054,2464
2022-01-09,346.0,0.0,28.0,35.0,319.0,190417.0,5508,2264
2022-01-08,353.0,3.0,71.0,83.0,347.0,190417.0,4281,1853
2022-01-07,414.0,0.0,49.0,49.0,377.0,190417.0,5048,2295
2022-01-06,515.0,1.0,33.0,44.0,403.0,190417.0,5911,2323
2022-01-05,761.0,1.0,55.0,94.0,689.0,190417.0,6003,2096
2022-01-04,874.0,1.0,31.0,56.0,481.0,190417.0,7081,1819
2022-01-03,773.0,0.0,33.0,27.0,156.0,190417.0,5353,1709
2022-01-02,576.0,0.0,49.0,45.0,401.0,190417.0,4495,1869
2022-01-01,389.0,0.0,4.0,7.0,38.0,190417.0,4055,1911
2021-12-31,560.0,0.0,27.0,44.0,435.0,190417.0,5594,1560
2021-12-30,659.0,1.0,62.0,118.0,668.0,190417.0,4811,1738
2021-12-29,847.0,0.0,91.0,117.0,1064.0,190417.0,4374,1094
2021-12-28,626.0,0.0,37.0,49.0,459.0,190417.0,4278,1601
2021-12-27,475.0,0.0,36.0,48.0,532.0,190417.0,3810,1251
2021-12-26,270.0,0.0,6.0,11.0,53.0,190417.0,4171,1660
2021-12-25,179.0,1.0,1.0,0.0,1.0,190417.0,3073,884
2021-12-24,358.0,0.0,43.0,60.0,529.0,190417.0,5283,2266
2021-12-23,432.0,0.0,87.0,161.0,1455.0,190417.0,4535,1550
2021-12-22,372.0,0.0,136.0,168.0,1723.0,190417.0,4393,1248
2021-12-21,294.0,1.0,77.0,163.0,2410.0,190417.0,3790,1233
2021-12-20,264.0,0.0,67.0,162.0,2937.0,190417.0,4142,1285
2021-12-19,146.0,1.0,102.0,116.0,2594.0,190417.0,3590,1293
2021-12-18,131.0,0.0,130.0,252.0,3766.0,190417.0,3982,1541
2021-12-17,145.0,1.0,65.0,162.0,2674.0,190417.0,3995,1381
2021-12-16,143.0,0.0,65.0,157.0,2809.0,190417.0,4086,1488
2021-12-15,167.0,1.0,74.0,143.0,2973.0,190417.0,4108,1547
2021-12-14,126.0,0.0,40.0,95.0,1664.0,190417.0,3145,1250
2021-12-13,113.0,0.0,58.0,86.0,1724.0,190417.0,3506,1100
2021-12-12,89.0,0.0,42.0,79.0,1485.0,190417.0,2938,1020
2021-12-11,73.0,2.0,67.0,193.0,2623.0,190417.0,2622,1320
2021-12-10,69.0,0.0,53.0,145.0,1059.0,190417.0,3137,1473
2021-12-09,71.0,0.0,40.0,86.0,1379.0,190417.0,3164,1380
2021-12-08,96.0,0.0,57.0,109.0,2238.0,190417.0,3043,1261
2021-12-07,99.0,0.0,19.0,57.0,1443.0,190417.0,2794,1447
2021-12-06,103.0,0.0,23.0,39.0,1148.0,190417.0,2947,1026
2021-12-05,64.0,0.0,46.0,53.0,1014.0,190417.0,3194,1608
2021-12-04,70.0,0.0,62.0,103.0,1571.0,190417.0,2316,1324
2021-12-03,89.0,0.0,36.0,76.0,1239.0,190417.0,2837,1516
2021-12-02,79.0,0.0,36.0,65.0,1092.0,190417.0,2757,1191
2021-12-01,122.0,0.0,55.0,133.0,2034.0,190417.0,2673,1048
2021-11-30,136.0,0.0,106.0,50.0,991.0,190417.0,2592,1146
2021-11-29,94.0,0.0,25.0,50.0,907.0,190417.0,2508,821
2021-11-28,71.0,0.0,31.0,53.0,979.0,190417.0,2508,1051
2021-11-27,67.0,0.0,32.0,85.0,1331.0,190417.0,1943,1261
2021-11-26,68.0,0.0,47.0,71.0,900.0,190417.0,2190,1042
2021-11-25,99.0,0.0,77.0,44.0,834.0,190417.0,2608,1137
