ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E07000085,116574,38,40026,0.0009493829011142757,110.67336231449558,female,0-4,3142,0.026952836824677886,2.558856241787237e-05
E07000085,116574,38,40026,0.0009493829011142757,110.67336231449558,male,0-4,3147,0.026995728035410983,2.5629282599950465e-05
E07000089,92224,79,33100,0.0023867069486404836,220.11166163141996,female,0-4,2816,0.030534351145038167,7.287654805009109e-05
E07000089,92224,79,33100,0.0023867069486404836,220.11166163141996,male,0-4,2925,0.0317162560721721,7.569740875231408e-05
E07000092,94806,135,36829,0.003665589616878004,347.519889217736,female,0-4,3341,0.0352403856296015,0.00012917679165864407
E07000092,94806,135,36829,0.003665589616878004,347.519889217736,male,0-4,3385,0.0357044912769234,0.00013087801250060167
E07000111,116306,8,34701,0.0002305409066021152,26.813290683265613,female,0-4,3524,0.030299382662975254,6.985247148606727e-06
E07000111,116306,8,34701,0.0002305409066021152,26.813290683265613,male,0-4,3679,0.0316320740116589,7.29248702035305e-06
E07000207,132184,3610,43038,0.08387936242390445,11087.509642641386,female,0-4,4818,0.03644919203534467,0.003057334988791167
E07000207,132184,3610,43038,0.08387936242390445,11087.509642641386,male,0-4,4944,0.03740240876354173,0.0031372902002041367
E07000208,75839,17612,25221,0.6983069664168748,52958.902026089374,female,0-4,2414,0.031830588483497936,0.022227521683175357
E07000208,75839,17612,25221,0.6983069664168748,52958.902026089374,male,0-4,2443,0.03221297749179182,0.022494546591548214
E07000209,139338,665,46936,0.014168229077893302,1974.172703255497,female,0-4,3931,0.028211973761644346,0.0003997137069944923
E07000209,139338,665,46936,0.014168229077893302,1974.172703255497,male,0-4,4445,0.03190084542622974,0.0004519784857772878
E07000210,86096,13056,29897,0.43669933438137604,37598.06589289895,female,0-4,2262,0.026272997584092177,0.011473400557176555
E07000210,86096,13056,29897,0.43669933438137604,37598.06589289895,male,0-4,2435,0.028282382456792418,0.012350897593600755
E07000211,139772,12652,50442,0.2508227270925023,35057.99421117323,female,0-4,4622,0.03306813954153908,0.008294240939684241
E07000211,139772,12652,50442,0.2508227270925023,35057.99421117323,male,0-4,4916,0.03517156512033884,0.008821827879594922
E07000212,81878,220,27590,0.007973903588256614,652.887277999275,female,0-4,2448,0.029898141136813307,0.0002384048948930383
E07000212,81878,220,27590,0.007973903588256614,652.887277999275,male,0-4,2570,0.03138816287647476,0.00025028618458950515
E07000213,96737,185,35689,0.0051836700383871784,501.4526885034605,female,0-4,2933,0.0303193193917529,0.00015716534751532087
E07000213,96737,185,35689,0.0051836700383871784,501.4526885034605,male,0-4,3174,0.032810610211191166,0.00017007937709295206
E07000214,86700,107,34233,0.0031256390033009085,270.9929015861888,female,0-4,2507,0.028915801614763554,9.038035733881636e-05
E07000214,86700,107,34233,0.0031256390033009085,270.9929015861888,male,0-4,2643,0.030484429065743945,9.528332048124915e-05
E07000215,83642,593,29912,0.019824819470446644,1658.1875501470981,female,0-4,2433,0.02908825709571746,0.0005766694456325373
E07000215,83642,593,29912,0.019824819470446644,1658.1875501470981,male,0-4,2475,0.029590397168886444,0.0005866242819319893
E07000216,122081,179,44326,0.004038261968145107,492.9950593331228,female,0-4,3645,0.029857225940154487,0.0001205712999884414
E07000216,122081,179,44326,0.004038261968145107,492.9950593331228,male,0-4,3725,0.030512528567098893,0.00012321758366445657
E07000217,99779,237,34407,0.006888133228703462,687.2910454268027,female,0-4,3597,0.036049669770192125,0.0002483149282278471
E07000217,99779,237,34407,0.006888133228703462,687.2910454268027,male,0-4,3825,0.038334719730604636,0.00026405465678941203
E07000224,151556,8,62353,0.00012830176575305118,19.444902410469425,female,0-4,3748,0.024730132756208927,3.172919699928976e-06
E07000224,151556,8,62353,0.00012830176575305118,19.444902410469425,male,0-4,4069,0.026848161735596083,3.4446665579004807e-06
E07000226,108234,324,38928,0.008323057953144267,900.8378545006166,female,0-4,3995,0.036910767411349486,0.00030721045625969055
E07000226,108234,324,38928,0.008323057953144267,900.8378545006166,male,0-4,4320,0.039913520705138865,0.0003322025459428944
E07000227,132267,243,46463,0.005229967931472354,691.7521683920539,female,0-4,3459,0.02615164780330695,0.00013677227936645479
E07000227,132267,243,46463,0.005229967931472354,691.7521683920539,male,0-4,3738,0.02826101748735512,0.0001478042151696467
E07000228,141260,70,46583,0.0015026941158791834,212.27057080909344,female,0-4,4233,0.029966020104771344,4.502976208775721e-05
E07000228,141260,70,46583,0.0015026941158791834,212.27057080909344,male,0-4,4261,0.030164236160271838,4.5327620188030585e-05
E09000006,314039,84,38388,0.002188183807439825,687.1750547045951,female,0-4,10103,0.03217116345422066,7.03964189370255e-05
E09000006,314039,84,38388,0.002188183807439825,687.1750547045951,male,0-4,10665,0.033960750097917776,7.431236345277412e-05
E09000008,369189,6016,140841,0.04271483445871586,15769.847018978848,female,0-4,14229,0.038541234977206795,0.0016462824718858576
E09000008,369189,6016,140841,0.04271483445871586,15769.847018978848,male,0-4,14376,0.038939405020192906,0.0016632902393584291
E09000013,182117,8,63918,0.00012516036171344536,22.793829594167526,female,0-4,5847,0.032105734225799896,4.018365308776857e-06
E09000013,182117,8,63918,0.00012516036171344536,22.793829594167526,male,0-4,6063,0.03329178495143232,4.166811846607506e-06
E09000018,258518,80,95088,0.0008413259296651522,217.49789668517582,female,0-4,10165,0.03932027943895589,3.3081170653673136e-05
E09000018,258518,80,95088,0.0008413259296651522,217.49789668517582,male,0-4,10630,0.04111899364841133,3.459447555814515e-05
E09000021,163200,4056,51929,0.0781066456122783,12747.004563923818,female,0-4,5667,0.03472426470588235,0.002712195837529296
E09000021,163200,4056,51929,0.0781066456122783,12747.004563923818,male,0-4,5828,0.03571078431372549,0.002789249574928664
E09000022,309366,537,108864,0.004932760141093474,1526.0282738095236,female,0-4,10330,0.03339087036067312,0.00016470915439154783
