msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004012,E07000030,5507,1684,2312,0.7283737024221453,4011.153979238754,female,0-4,96,0.017432358816052297,0.012697271732799336
E02004012,E07000030,5507,1684,2312,0.7283737024221453,4011.153979238754,male,0-4,84,0.01525331396404576,0.011110112766199418
E02004003,E07000029,11620,5027,5805,0.8659776055124893,10062.659776055125,female,0-4,274,0.023580034423407916,0.020419781747884856
E02004003,E07000029,11620,5027,5805,0.8659776055124893,10062.659776055125,male,0-4,269,0.023149741824440618,0.02004715799336141
E02004006,E07000029,8689,3473,4098,0.8474865788189361,7363.810883357735,female,0-4,163,0.018759350903441132,0.015898298118021244
E02004006,E07000029,8689,3473,4098,0.8474865788189361,7363.810883357735,male,0-4,189,0.02175164000460352,0.018434222971202546
E02003971,E07000026,7867,2719,3279,0.8292162244586764,6523.444037816407,female,0-4,143,0.018177195881530443,0.015072825740128476
E02003971,E07000026,7867,2719,3279,0.8292162244586764,6523.444037816407,male,0-4,145,0.018431422397356043,0.015283634491738664
E02004008,E07000030,6307,1714,2667,0.6426696662917135,4053.317585301837,female,0-4,129,0.020453464404629775,0.013144821143432859
E02004008,E07000030,6307,1714,2667,0.6426696662917135,4053.317585301837,male,0-4,85,0.013477088948787063,0.008661316257300721
E02004014,E07000030,7638,1789,3619,0.4943354517822603,3775.734180712904,female,0-4,146,0.019114951557999475,0.009449198214219691
E02004014,E07000030,7638,1789,3619,0.4943354517822603,3775.734180712904,male,0-4,155,0.020293270489656977,0.010031683035644192
E02004013,E07000030,9849,2963,4551,0.6510656998461877,6412.346077785102,female,0-4,179,0.018174433952685552,0.011832750560713534
E02004013,E07000030,9849,2963,4551,0.6510656998461877,6412.346077785102,male,0-4,237,0.024063356685957965,0.015666826161391662
E02005224,E07000121,5239,9,2709,0.0033222591362126247,17.40531561461794,female,0-4,90,0.017178850925749188,5.707259443770494e-05
E02005224,E07000121,5239,9,2709,0.0033222591362126247,17.40531561461794,male,0-4,101,0.019278488261118533,6.404813375786888e-05
E02004022,E07000031,5505,45,2319,0.019404915912031046,106.82406209573091,female,0-4,91,0.01653042688465032,0.00032077154368661675
E02004022,E07000031,5505,45,2319,0.019404915912031046,106.82406209573091,male,0-4,101,0.01834695731153497,0.0003560211638719593
E02005742,E07000163,7439,14,3521,0.003976143141153081,29.578528827037772,female,0-4,151,0.020298427207958058,8.070945211911752e-05
E02005742,E07000163,7439,14,3521,0.003976143141153081,29.578528827037772,male,0-4,138,0.018550880494690145,7.37609562413127e-05
E02003980,E07000027,6487,73,3469,0.021043528394349958,136.50936869414818,female,0-4,217,0.0334515184214583,0.0007039379777360784
E02003980,E07000027,6487,73,3469,0.021043528394349958,136.50936869414818,male,0-4,222,0.03422229073531679,0.0007201577468083384
E02004025,E07000031,8012,72,3792,0.0189873417721519,152.126582278481,female,0-4,133,0.01660009985022466,0.0003151917693080632
E02004025,E07000031,8012,72,3792,0.0189873417721519,152.126582278481,male,0-4,149,0.01859710434348477,0.00035310957614211595
E02005236,E07000121,13784,14,6450,0.0021705426356589145,29.918759689922478,female,0-4,415,0.03010737086477075,6.534933210957991e-05
E02005236,E07000121,13784,14,6450,0.0021705426356589145,29.918759689922478,male,0-4,451,0.03271909460243761,7.10181898347483e-05
E02006871,E07000121,12022,15,5730,0.002617801047120419,31.47120418848168,female,0-4,374,0.0311096323407087,8.143882811703849e-05
E02006871,E07000121,12022,15,5730,0.002617801047120419,31.47120418848168,male,0-4,333,0.027699218100149726,7.251104214698882e-05
E02003977,E07000027,6229,34,2752,0.012354651162790697,76.95712209302326,female,0-4,162,0.026007384812971584,0.0003213121670207245
E02003977,E07000027,6229,34,2752,0.012354651162790697,76.95712209302326,male,0-4,165,0.026489003050248837,0.0003272623923359231
E02004024,E07000031,7412,55,3362,0.01635930993456276,121.25520523497917,female,0-4,129,0.017404209390178088,0.0002847208555799509
E02004024,E07000031,7412,55,3362,0.01635930993456276,121.25520523497917,male,0-4,152,0.02050728548300054,0.00033548503913296537
E02003984,E07000027,6593,81,3364,0.024078478002378122,158.74940546967895,female,0-4,220,0.03336872440467162,0.0008034680965453035
E02003984,E07000027,6593,81,3364,0.024078478002378122,158.74940546967895,male,0-4,246,0.037312300925223724,0.0008984234170461122
E02005230,E07000121,6718,8,3738,0.002140181915462814,14.377742108079186,female,0-4,225,0.0334921107472462,7.167920973193408e-05
E02005230,E07000121,6718,8,3738,0.002140181915462814,14.377742108079186,male,0-4,196,0.029175349806490027,6.244055603315147e-05
E02003986,E07000027,6191,62,3105,0.01996779388083736,123.6206119162641,female,0-4,170,0.02745921498950089,0.0005482999450399533
E02003986,E07000027,6191,62,3105,0.01996779388083736,123.6206119162641,male,0-4,144,0.02325957034404781,0.00046444230638678397
E02004007,E07000029,9819,903,4982,0.18125250903251705,1779.718386190285,female,0-4,225,0.022914757103574702,0.004153357218893608
E02004007,E07000029,9819,903,4982,0.18125250903251705,1779.718386190285,male,0-4,206,0.02097973317038395,0.0038026292759648144
E02004026,E07000031,8135,86,3706,0.023205612520237454,188.77765785213168,female,0-4,178,0.02188076213890596,0.0005077564878429339
E02004026,E07000031,8135,86,3706,0.023205612520237454,188.77765785213168,male,0-4,203,0.024953902888752304,0.00057907060130402
