year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ltla_frac_tp,ag_ltla_frac_tp
2019,E07000031,105088,81400,10,46314,0.00021591743317355444,22.69033121734249,female,0-4,2031,0.01932665956151035,4.172962724340448e-06,0.00012285012285012285,2.374282501414048e-06
2019,E07000031,105088,81400,10,46314,0.00021591743317355444,22.69033121734249,male,0-4,2141,0.020373401339829476,4.3989725223106356e-06,0.00012285012285012285,2.5028748574729086e-06
2019,E07000117,88920,81400,273,43983,0.006206943591842303,551.9214241866176,female,0-4,2833,0.03186009896536212,0.000197753837108516,0.003353808353808354,0.00010685266606319237
2019,E07000117,88920,81400,273,43983,0.006206943591842303,551.9214241866176,male,0-4,3031,0.0340868196131354,0.00021157496656403532,0.003353808353808354,0.00011432066037329196
2019,E07000120,81043,81400,11,39184,0.0002807268272764394,22.750944262964477,female,0-4,2606,0.03215576915958195,9.02698705480302e-06,0.00013513513513513514,4.345374210754318e-06
2019,E07000120,81043,81400,11,39184,0.0002807268272764394,22.750944262964477,male,0-4,2632,0.03247658650346113,9.117049089885474e-06,0.00013513513513513514,4.388727905873126e-06
2019,E07000121,146038,81400,36,61206,0.0005881776296441525,85.89628467797274,female,0-4,3636,0.024897629384132897,1.4644228634917889e-05,0.0004422604422604423,1.1011236582663198e-05
2019,E07000121,146038,81400,36,61206,0.0005881776296441525,85.89628467797274,male,0-4,3687,0.025246853558662814,1.484963448210733e-05,0.0004422604422604423,1.1165684620538838e-05
2019,E07000122,92112,81400,9106,44730,0.2035770176615247,18751.886250838365,female,0-4,2996,0.03252562098315095,0.006621468917338978,0.11186732186732187,0.003638554111456665
2019,E07000122,92112,81400,9106,44730,0.2035770176615247,18751.886250838365,male,0-4,3149,0.03418664234844537,0.006959614693157692,0.11186732186732187,0.003824368123156555
2019,E07000124,60888,81400,403,24571,0.01640144886248016,998.6514183386919,female,0-4,1211,0.01988897648140849,0.0003262080306868919,0.004950859950859951,9.846753712540075e-05
2019,E07000124,60888,81400,403,24571,0.01640144886248016,998.6514183386919,male,0-4,1358,0.022303245302851136,0.0003658055373020637,0.004950859950859951,0.000110420243944091
2019,E07000163,57142,81400,18720,26890,0.6961695797694311,39780.52212718483,female,0-4,1194,0.020895313429701447,0.014546681569505806,0.22997542997542997,0.004805408690466966
2019,E07000163,57142,81400,18720,26890,0.6961695797694311,39780.52212718483,male,0-4,1245,0.02178782681740226,0.015168022239560071,0.22997542997542997,0.005010664840562289
2019,E07000165,160831,81400,195,71798,0.0027159530906153374,436.8094515167553,female,0-4,3715,0.023098780707699388,6.273520485252209e-05,0.002395577395577396,5.5334916928763896e-05
2019,E07000165,160831,81400,195,71798,0.0027159530906153374,436.8094515167553,male,0-4,3862,0.02401278360515075,6.521759384668647e-05,0.002395577395577396,5.752448160939062e-05
2019,E07000166,53730,81400,14,21271,0.0006581730995251752,35.36364063748766,female,0-4,1241,0.023096966313046714,1.5201801907886513e-05,0.00017199017199017198,3.9724512086321124e-06
2019,E07000166,53730,81400,14,21271,0.0006581730995251752,35.36364063748766,male,0-4,1384,0.025758421738321234,1.6953500274387537e-05,0.00017199017199017198,4.430195384969254e-06
2019,E08000032,539776,81400,51899,238886,0.21725425516773691,117268.63283742036,female,0-4,19472,0.03607422338155086,0.007837278531513392,0.6375798525798526,0.02300019802554187
2019,E08000032,539776,81400,51899,238886,0.21725425516773691,117268.63283742036,male,0-4,19520,0.036163149158169317,0.007856598034877846,0.6375798525798526,0.023056895309088814
2019,E08000033,211455,81400,90,87803,0.0010250219240800428,216.74601095634546,female,0-4,5912,0.027958667328746068,2.8658246980025125e-05,0.0011056511056511057,3.0912531444559534e-05
2019,E08000033,211455,81400,90,87803,0.0010250219240800428,216.74601095634546,male,0-4,6278,0.029689532051736776,3.0432421268707333e-05,0.0011056511056511057,3.282626393926671e-05
2019,E08000034,439787,81400,10,167988,5.9528061528204396e-05,26.179667595304426,female,0-4,13085,0.029753039539595304,1.7711407683641275e-06,0.00012285012285012285,3.6551645626038457e-06
2019,E08000034,439787,81400,10,167988,5.9528061528204396e-05,26.179667595304426,male,0-4,13657,0.031053669162571882,1.8485647285860826e-06,0.00012285012285012285,3.814947071569027e-06
2019,E08000035,793139,81400,633,284094,0.0022281357578829543,1767.2213668715285,female,0-4,24235,0.03055580421590667,6.808247998433238e-05,0.007776412776412776,0.000237614546298144
2019,E08000035,793139,81400,633,284094,0.0022281357578829543,1767.2213668715285,male,0-4,25679,0.03237641825707726,7.213905523076836e-05,0.007776412776412776,0.00025177239258881946
2019,E07000031,105088,81400,10,46314,0.00021591743317355444,22.69033121734249,female,5-9,2288,0.02177222898903776,4.701003797779885e-06,0.00012285012285012285,2.6747210060242948e-06
2019,E07000031,105088,81400,10,46314,0.00021591743317355444,22.69033121734249,male,5-9,2531,0.024084576735688184,5.200279987841297e-06,0.00012285012285012285,2.958793210772504e-06
2019,E07000117,88920,81400,273,43983,0.006206943591842303,551.9214241866176,female,5-9,2949,0.03316464237516869,0.000205851064466295,0.003353808353808354,0.00011122785464890728
2019,E07000117,88920,81400,273,43983,0.006206943591842303,551.9214241866176,male,5-9,3118,0.03506522717049033,0.00021764788708236954,0.003353808353808354,0.00011760205181257813
2019,E07000120,81043,81400,11,39184,0.0002807268272764394,22.750944262964477,female,5-9,2625,0.03239021260318596,9.092801618901734e-06,0.00013513513513513514,4.377055757187292e-06
