year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ltla_frac_tp,ag_ltla_frac_tp
2014,E07000118,111623,85107,471,45184,0.010424043909348441,1163.563053293201,female,0-4,3229,0.02892772994812897,0.0003015439271770703,0.005534209876978392,0.00016009212879749898
2014,E07000118,111623,85107,471,45184,0.010424043909348441,1163.563053293201,male,0-4,3373,0.030217786656871793,0.000314991534954555,0.005534209876978392,0.00016723157337688574
2014,E07000121,140172,85107,9,61084,0.0001473380918080021,20.65267500491127,female,0-4,3728,0.02659589647005108,3.918588635820504e-06,0.00010574923331805844,2.8124956611143583e-06
2014,E07000121,140172,85107,9,61084,0.0001473380918080021,20.65267500491127,male,0-4,3968,0.028308078646234625,4.170858290487061e-06,0.00010574923331805844,2.9935576135466135e-06
2014,E07000123,139907,85107,33,57899,0.0005699580303632187,79.74111815402685,female,0-4,4606,0.03292186952761477,1.8764083911834185e-05,0.00038774718883288094,1.2765362360455514e-05
2014,E07000123,139907,85107,33,57899,0.0005699580303632187,79.74111815402685,male,0-4,4717,0.03371525370424639,1.921627959446849e-05,0.00038774718883288094,1.3072994844608914e-05
2014,E07000126,109116,85107,168,44797,0.003750251132888363,409.2124026162466,female,0-4,2972,0.027237068807507606,0.0001021458481519137,0.0019739856886037575,5.376558402553582e-05
2014,E07000126,109116,85107,168,44797,0.003750251132888363,409.2124026162466,male,0-4,3160,0.028960005865317644,0.00010860729480486113,0.0019739856886037575,5.7166637120017905e-05
2014,E07000127,111845,85107,33879,51879,0.653038801827329,73039.12479037761,female,0-4,2862,0.025588984755688677,0.01671059994483272,0.3980753639536113,0.010186344419824182
2014,E07000127,111845,85107,33879,51879,0.653038801827329,73039.12479037761,male,0-4,2986,0.02669766194286736,0.01743460916676118,0.3980753639536113,0.010627681494617403
2014,E08000010,321114,85107,893,138036,0.00646932684227303,2077.391419629662,female,0-4,9464,0.02947239921024932,0.00019066658331705238,0.01049267392811402,0.00030924427479235133
2014,E08000010,321114,85107,893,138036,0.00646932684227303,2077.391419629662,male,0-4,9933,0.030932939703656646,0.0002001152971352791,0.01049267392811402,0.00032456924994848116
2014,E08000011,146429,85107,1698,78242,0.02170189923570461,3177.78740318499,female,0-4,4540,0.03100478730306155,0.0006728627698754954,0.019951355352673693,0.0006185875291174464
2014,E08000011,146429,85107,1698,78242,0.02170189923570461,3177.78740318499,male,0-4,4889,0.0333881949613806,0.0007245872427139422,0.019951355352673693,0.0006661397422588537
2014,E08000012,474569,85107,602,213614,0.0028181673485820216,1337.4148604492214,female,0-4,13733,0.028937836226133606,8.155166519110372e-05,0.0070734487174967985,0.00020469030054087714
2014,E08000012,474569,85107,602,213614,0.0028181673485820216,1337.4148604492214,male,0-4,14408,0.0303601794470351,8.55600664147253e-05,0.0070734487174967985,0.0002147511723726031
2014,E08000013,177191,85107,591,85017,0.006951550866297329,1231.75224955009,female,0-4,5218,0.02944844828461942,0.00020471238618405822,0.006944199654552504,0.00020449590440516145
2014,E08000013,177191,85107,591,85017,0.006951550866297329,1231.75224955009,male,0-4,5336,0.030114396329384674,0.00020934175789155514,0.006944199654552504,0.00020912038058757025
2014,E08000014,273856,85107,46763,132237,0.35363022452112497,96843.7587664572,female,0-4,7172,0.026188946015424163,0.009261202859406069,0.5494612664058186,0.014389811443468578
2014,E08000014,273856,85107,46763,132237,0.35363022452112497,96843.7587664572,male,0-4,7718,0.028182694554802525,0.009966252603025102,0.5494612664058186,0.015485299040810164
2014,E07000118,111623,85107,471,45184,0.010424043909348441,1163.563053293201,female,5-9,3168,0.02838124759234208,0.00029584737110466356,0.005534209876978392,0.00015706778074650875
2014,E07000118,111623,85107,471,45184,0.010424043909348441,1163.563053293201,male,5-9,3387,0.030343208836888454,0.0003162989412662549,0.005534209876978392,0.00016792568604432611
2014,E07000121,140172,85107,9,61084,0.0001473380918080021,20.65267500491127,female,5-9,3319,0.023678052678138287,3.488679099326249e-06,0.00010574923331805844,2.503935917177724e-06
2014,E07000121,140172,85107,9,61084,0.0001473380918080021,20.65267500491127,male,5-9,3824,0.027280769340524497,4.019496497687127e-06,0.00010574923331805844,2.8849204420872604e-06
2014,E07000123,139907,85107,33,57899,0.0005699580303632187,79.74111815402685,female,5-9,4292,0.030677521496422624,1.7484899728526343e-05,0.00038774718883288094,1.1895122720598148e-05
2014,E07000123,139907,85107,33,57899,0.0005699580303632187,79.74111815402685,male,5-9,4536,0.03242153716397321,1.8478915463326068e-05,0.00038774718883288094,1.2571359892971387e-05
2014,E07000126,109116,85107,168,44797,0.003750251132888363,409.2124026162466,female,5-9,3096,0.02837347410095678,0.0001064076533910918,0.0019739856886037575,5.6008831811258046e-05
2014,E07000126,109116,85107,168,44797,0.003750251132888363,409.2124026162466,male,5-9,3229,0.0295923604237692,0.0001109787832040812,0.0019739856886037575,5.841489596852462e-05
2014,E07000127,111845,85107,33879,51879,0.653038801827329,73039.12479037761,female,5-9,2985,0.02668872099780947,0.01742877038271337,0.3980753639536113,0.010624122324659393
2014,E07000127,111845,85107,33879,51879,0.653038801827329,73039.12479037761,male,5-9,3266,0.029201126559077296,0.019069468700148032,0.3980753639536113,0.01162424908286016
2014,E08000010,321114,85107,893,138036,0.00646932684227303,2077.391419629662,female,5-9,9458,0.029453714257241977,0.00019054570424901536,0.01049267392811402,0.0003090482196730831
