year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ltla_frac_tp,ag_ltla_frac_tp
2017,E06000032,214658,109343,8,92175,8.679142934635205e-05,18.630474640629238,female,0-4,8575,0.0399472649516906,3.4670802236346604e-06,7.316426291577878e-05,2.9227121956917657e-06
2017,E06000032,214658,109343,8,92175,8.679142934635205e-05,18.630474640629238,male,0-4,9252,0.04310111898927597,3.740807723506458e-06,7.316426291577878e-05,3.1534616016956524e-06
2017,E06000033,181808,109343,103,73521,0.0014009602698548714,254.70578474177447,female,0-4,5602,0.030812725512628706,4.316740424913639e-05,0.0009419898850406519,2.9025275763430277e-05
2017,E06000033,181808,109343,103,73521,0.0014009602698548714,254.70578474177447,male,0-4,5727,0.031500264014784826,4.4130618374652644e-05,0.0009419898850406519,2.9672930078037342e-05
2017,E06000034,170394,109343,232,65809,0.0035253536750292514,600.6991141029342,female,0-4,6337,0.03719027665293379,0.00013110887847377471,0.002121763624557585,7.890897618942813e-05
2017,E06000034,170394,109343,232,65809,0.0035253536750292514,600.6991141029342,male,0-4,6695,0.03929128959939904,0.00013851569218588,0.002121763624557585,8.336682903396264e-05
2017,E07000066,184479,109343,109,75134,0.0014507413421353849,267.63131205579367,female,0-4,6205,0.03363526471847744,4.8796069080762925e-05,0.000996863082227486,3.352975365879884e-05
2017,E07000066,184479,109343,109,75134,0.0014507413421353849,267.63131205579367,male,0-4,6427,0.034838653722103874,5.0541875258994896e-05,0.000996863082227486,3.472936773007255e-05
2017,E07000067,151677,109343,8,54892,0.00014574072724622895,22.105516286526267,female,0-4,4136,0.02726847181840358,3.974126913707437e-06,7.316426291577878e-05,1.995077641433184e-06
2017,E07000067,151677,109343,8,54892,0.00014574072724622895,22.105516286526267,male,0-4,4495,0.02963534352604548,4.319076517677691e-06,7.316426291577878e-05,2.168248065339014e-06
2017,E07000068,76575,109343,51,30376,0.0016789570713721359,128.5661377403213,female,0-4,2121,0.027698334965719884,4.650431535592949e-05,0.0004664221760880898,1.2919117668727893e-05
2017,E07000068,76575,109343,51,30376,0.0016789570713721359,128.5661377403213,male,0-4,2295,0.029970617042115573,5.031937941624619e-05,0.0004664221760880898,1.3978960419486333e-05
2017,E07000069,89814,109343,50,37449,0.0013351491361585088,119.91508451494032,female,0-4,2145,0.02388269089451533,3.188695411695283e-05,0.00045727664322361744,1.0920996723391224e-05
2017,E07000069,89814,109343,50,37449,0.0013351491361585088,119.91508451494032,male,0-4,2358,0.02625425880152315,3.505335095933556e-05,0.00045727664322361744,1.200545933508462e-05
2017,E07000070,176194,109343,38,59468,0.000638999125580144,112.58781193246789,female,0-4,4895,0.027781876794896534,1.775259497891418e-05,0.00034753024884994925,9.655042556049023e-06
2017,E07000070,176194,109343,38,59468,0.000638999125580144,112.58781193246789,male,0-4,5377,0.030517497758152944,1.9500654382353734e-05,0.00034753024884994925,1.0605753590168662e-05
2017,E07000072,130576,109343,360,49887,0.007216308858019123,942.276745444705,female,0-4,3926,0.030066781031736305,0.00021697117829144004,0.0032923918312100457,9.899162425966976e-05
2017,E07000072,130576,109343,360,49887,0.007216308858019123,942.276745444705,male,0-4,4053,0.03103939468202426,0.00022398985879144333,0.0032923918312100457,0.0001021938494968012
2017,E07000073,86191,109343,96,33007,0.0029084739600690763,250.68427909231374,female,0-4,3231,0.03748651251290738,0.00010902854549759471,0.0008779711549893454,3.2912076687479845e-05
2017,E07000073,86191,109343,96,33007,0.0029084739600690763,250.68427909231374,male,0-4,3494,0.04053787518418396,0.00011790335436972946,0.0008779711549893454,3.559108509627192e-05
2017,E07000074,63975,109343,11,22249,0.0004944042428873208,31.629511438716346,female,0-4,1420,0.022196170379054317,1.0973880811254325e-05,0.00010060086150919583,2.232953862337758e-06
2017,E07000074,63975,109343,11,22249,0.0004944042428873208,31.629511438716346,male,0-4,1553,0.024275107463853068,1.2001716126674625e-05,0.00010060086150919583,2.4420967240919283e-06
2017,E07000095,96762,109343,89,39756,0.002238655800382332,216.61681255659522,female,0-4,3127,0.03231640520038858,7.234530794935566e-05,0.000813952424938039,2.630401637813654e-05
2017,E07000095,96762,109343,89,39756,0.002238655800382332,216.61681255659522,male,0-4,3235,0.03343254583410843,7.4843962653075e-05,0.000813952424938039,2.721250175352469e-05
2017,E07000109,106121,109343,9,46548,0.00019334880123743234,20.51836813611756,female,0-4,3603,0.03395180972663281,6.564541710485849e-06,8.230979578025113e-05,2.7945665249690904e-06
2017,E07000109,106121,109343,9,46548,0.00019334880123743234,20.51836813611756,male,0-4,3542,0.03337699418588215,6.4534018147490625e-06,8.230979578025113e-05,2.747253575198589e-06
2017,E07000178,154582,109343,8,53576,0.00014932059130954157,23.082275645811556,female,0-4,4055,0.026232032190035063,3.9169825578669646e-06,7.316426291577878e-05,1.9192472999668978e-06
2017,E07000178,154582,109343,8,53576,0.00014932059130954157,23.082275645811556,male,0-4,4504,0.02913663945349394,4.350700231968633e-06,7.316426291577878e-05,2.1317607494576835e-06
2017,E08000006,251332,109343,14,119849,0.00011681365718529149,29.35901008769368,female,0-4,8784,0.03494978753202935,4.082612499465251e-06,0.0001280374601026129,4.474882026727005e-06
2017,E08000006,251332,109343,14,119849,0.00011681365718529149,29.35901008769368,male,0-4,8908,0.03544315884964907,4.140245007426737e-06,0.0001280374601026129,4.538052037122513e-06
2017,E09000001,7654,109343,101,2462,0.041023558082859464,313.99431356620636,female,0-4,200,0.026130128037627383,0.0010719508252641616,0.0009236988193117072,2.413636841682015e-05
2017,E09000001,7654,109343,101,2462,0.041023558082859464,313.99431356620636,male,0-4,181,0.023647765874052783,0.0009701154968640662,0.0009236988193117072,2.1843413417222237e-05
2017,E09000002,210711,109343,1665,86961,0.019146513954531343,4034.381101873254,female,0-4,9683,0.045953936908846714,0.0008798576942908866,0.015227312219346461,0.0006997549450191579
