year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor,ltla_frac_tp,ag_ltla_frac_tp
2015,E06000035,275176,43929,4268,105321,0.04052373220915107,11151.158534385355,female,0-4,9025,0.032797191615547866,0.0013290646102406766,0.09715677570625328,0.0031864693895867946
2015,E06000035,275176,43929,4268,105321,0.04052373220915107,11151.158534385355,male,0-4,9526,0.03461784457946914,0.0014028442633964194,0.09715677570625328,0.0033633581612414194
2015,E06000043,284073,43929,1237,93363,0.013249360024849244,3763.7854503389995,female,0-4,7333,0.025813787301151466,0.0003420161615578373,0.028159074870814267,0.0007268923693123987
2015,E06000043,284073,43929,1237,93363,0.013249360024849244,3763.7854503389995,male,0-4,7593,0.026729044998996736,0.000354142740312104,0.028159074870814267,0.0007526651793521127
2015,E07000061,102204,43929,528,42328,0.012474012474012475,1274.893970893971,female,0-4,2923,0.028599663418261517,0.0003567525582319524,0.012019394932732363,0.00034375064956730357
2015,E07000061,102204,43929,528,42328,0.012474012474012475,1274.893970893971,male,0-4,2954,0.02890297835701147,0.00036053611256147366,0.012019394932732363,0.0003473963116051368
2015,E07000062,91937,43929,691,38636,0.017884874210580805,1644.2816802981674,female,0-4,2793,0.030379499004753254,0.0005433335182804767,0.015729927838102394,0.0004778673271024722
2015,E07000062,91937,43929,691,38636,0.017884874210580805,1644.2816802981674,male,0-4,2963,0.032228591317967736,0.0005764043017060696,0.015729927838102394,0.0005069534157553259
2015,E07000063,100898,43929,737,40181,0.018342002438963688,1850.6713620865582,female,0-4,2387,0.0236575551547107,0.00043392693434762163,0.016777072093605593,0.000396904508389032
2015,E07000063,100898,43929,737,40181,0.018342002438963688,1850.6713620865582,male,0-4,2664,0.02640290194057365,0.00048428209178972095,0.016777072093605593,0.00044296338933740313
2015,E07000064,93192,43929,842,38193,0.022045924645877516,2054.5038095986174,female,0-4,1932,0.020731393252639712,0.00045704273345174867,0.019167292676819412,0.00039736468207158453
2015,E07000064,93192,43929,842,38193,0.022045924645877516,2054.5038095986174,male,0-4,2136,0.022920422353850115,0.0005053019040646662,0.019167292676819412,0.0004393224435325593
2015,E07000065,156790,43929,4080,62050,0.06575342465753424,10309.479452054793,female,0-4,3729,0.023783404553861853,0.001563840299432012,0.09287714266202281,0.00220893465773763
2015,E07000065,156790,43929,4080,62050,0.06575342465753424,10309.479452054793,male,0-4,3882,0.02475923209388354,0.001628004302063575,0.09287714266202281,0.002299566731385755
