year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
2011,E06000043,272952,41,87037,0.0004710640302400129,128.577869182072,female,0-4,7395,0.027092675635276533,1.2762384974738764e-05
2011,E06000043,272952,41,87037,0.0004710640302400129,128.577869182072,male,0-4,7697,0.028199097277176937,1.3283580412517144e-05
2011,E07000063,97584,31,35106,0.0008830399361932431,86.17056913348145,female,0-4,2395,0.024542957861944586,2.1672411944405005e-05
2011,E07000063,97584,31,35106,0.0008830399361932431,86.17056913348145,male,0-4,2667,0.02733030004918839,2.413374641157751e-05
2011,E07000065,149415,246,56293,0.0043699927166788045,652.9424617625638,female,0-4,3541,0.02369909312987317,0.00010356486436943848
2011,E07000065,149415,246,56293,0.0043699927166788045,652.9424617625638,male,0-4,3988,0.026690760633135892,0.00011663842956942124
2011,E07000111,115351,224,33141,0.006758999426692013,779.6573428683504,female,0-4,3413,0.029587953290391933,0.00019998495932674917
2011,E07000111,115351,224,33141,0.006758999426692013,779.6573428683504,male,0-4,3631,0.03147783720990716,0.00021275868365526696
2011,E07000207,131428,20,42682,0.00046858160348624717,61.58474298299048,female,0-4,4596,0.034969717259640265,1.6386166186982922e-05
2011,E07000207,131428,20,42682,0.00046858160348624717,61.58474298299048,male,0-4,4869,0.03704690020391393,1.7359495901744965e-05
2011,E07000208,75191,147,24986,0.005883294645001201,442.3708076522853,female,0-4,2253,0.02996369246319373,0.00017628523141317054
2011,E07000208,75191,147,24986,0.005883294645001201,442.3708076522853,male,0-4,2382,0.031679323323270066,0.00018637879326505646
2011,E07000209,137580,45,46466,0.000968450049498558,133.23935781001163,female,0-4,3914,0.028448902456752436,2.7551340992421546e-05
2011,E07000209,137580,45,46466,0.000968450049498558,133.23935781001163,male,0-4,4251,0.03089838639337113,2.9923543832085845e-05
2011,E07000210,85637,7950,29167,0.2725683135049885,23341.9326636267,female,0-4,2203,0.025724861917161973,0.007011782227909544
2011,E07000210,85637,7950,29167,0.2725683135049885,23341.9326636267,male,0-4,2400,0.028025269451288574,0.007638800429860601
2011,E07000211,138375,26963,49074,0.5494355463178058,76028.14372172637,female,0-4,4499,0.032513098464317984,0.01786385201722716
2011,E07000211,138375,26963,49074,0.5494355463178058,76028.14372172637,male,0-4,4729,0.034175248419150865,0.018777096285722883
2011,E07000215,83178,19674,29248,0.6726613785557987,55950.628145514216,female,0-4,2437,0.029298612613912325,0.019708045150646586
2011,E07000215,83178,19674,29248,0.6726613785557987,55950.628145514216,male,0-4,2491,0.029947822741590326,0.020144743730102846
2011,E07000216,121754,62,43976,0.001409859923594688,171.65608513734762,female,0-4,3640,0.02989634837459139,4.214966343516159e-05
2011,E07000216,121754,62,43976,0.001409859923594688,171.65608513734762,male,0-4,3763,0.030906582124611923,4.357395151277832e-05
2011,E07000224,149811,27,61570,0.00043852525580639917,65.69590709761248,female,0-4,3600,0.02403027815046959,1.0537883873033602e-05
2011,E07000224,149811,27,61570,0.00043852525580639917,65.69590709761248,male,0-4,3899,0.026026126252411373,1.141311367248834e-05
2011,E07000225,113995,74,44206,0.0016739809075691082,190.82545355834046,female,0-4,2726,0.023913329531997016,4.003045707297152e-05
2011,E07000225,113995,74,44206,0.0016739809075691082,190.82545355834046,male,0-4,2914,0.025562524672134743,4.279117825041784e-05
2011,E07000226,107053,29244,37608,0.7776005105296745,83244.46745373325,female,0-4,3938,0.0367855174539714,0.028604437152306414
2011,E07000226,107053,29244,37608,0.7776005105296745,83244.46745373325,male,0-4,4205,0.039279609165553515,0.030543844140540486
2011,E07000227,131540,15609,45394,0.3438560162135965,45230.82037273648,female,0-4,3406,0.025893264406264254,0.008903554745503342
2011,E07000227,131540,15609,45394,0.3438560162135965,45230.82037273648,male,0-4,3737,0.028409609244336324,0.009768815056942451
2011,E07000228,140188,5545,44892,0.1235186670230776,17315.834892631203,female,0-4,4161,0.02968157046252176,0.0036662280186822408
2011,E07000228,140188,5545,44892,0.1235186670230776,17315.834892631203,male,0-4,4166,0.029717236853368332,0.0036706334837371345
2011,E07000229,104998,35,39714,0.0008813013043259305,92.53487435161405,female,0-4,3053,0.029076744318939408,2.562537269383289e-05
2011,E07000229,104998,35,39714,0.0008813013043259305,92.53487435161405,male,0-4,3291,0.03134345416103164,2.7623027034197194e-05
2011,E09000006,310554,22,36965,0.0005951575814960098,184.82856756391186,female,0-4,9886,0.031833433154942456,1.8945909087210447e-05
2011,E09000006,310554,22,36965,0.0005951575814960098,184.82856756391186,male,0-4,10303,0.033176194800260184,1.9745063860563347e-05
2011,E09000008,364815,2839,136880,0.020740794856808884,7566.553075686734,female,0-4,13848,0.0379589655030632,0.000787299116475719
2011,E09000008,364815,2839,136880,0.020740794856808884,7566.553075686734,male,0-4,14218,0.038973178186203966,0.0008083346936779153
2011,E09000024,200543,8,75416,0.00010607828577490188,21.273257664156148,female,0-4,7314,0.03647098128580903,3.868779175327148e-06
2011,E09000024,200543,8,75416,0.00010607828577490188,21.273257664156148,male,0-4,7690,0.038345890906189686,4.067666373840002e-06
2011,E09000029,191123,191,74422,0.002566445405928355,490.50674531724485,female,0-4,6287,0.03289504664535404,8.44233413407678e-05
2011,E09000029,191123,191,74422,0.002566445405928355,490.50674531724485,male,0-4,6583,0.03444378750856778,8.839810021413623e-05
2011,E06000043,272952,41,87037,0.0004710640302400129,128.577869182072,female,5-9,6494,0.023791728948679626,1.1207427724943007e-05
