year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2014,E02003856,E06000049,10433,10,5006,0.001997602876548142,20.840990811026767,female,0-4,287,0.0275088660979584,5.4951790047859365e-05
2014,E02003856,E06000049,10433,10,5006,0.001997602876548142,20.840990811026767,male,0-4,339,0.03249305089619477,6.490821193806386e-05
2014,E02003859,E06000049,11810,24,5150,0.004660194174757282,55.0368932038835,female,0-4,270,0.02286198137171888,0.00010654127241189382
2014,E02003859,E06000049,11810,24,5150,0.004660194174757282,55.0368932038835,male,0-4,324,0.027434377646062658,0.0001278495268942726
2014,E02003861,E06000049,6541,8,2902,0.0027567195037904893,18.03170227429359,female,0-4,212,0.03241094633848036,8.934788790759575e-05
2014,E02003861,E06000049,6541,8,2902,0.0027567195037904893,18.03170227429359,male,0-4,222,0.03393976456199358,9.356241092210497e-05
2014,E02003878,E06000050,8062,61,3547,0.017197631801522412,138.6473075838737,female,0-4,203,0.025179856115107913,0.00043303389428293843
2014,E02003878,E06000050,8062,61,3547,0.017197631801522412,138.6473075838737,male,0-4,211,0.0261721657157033,0.0004500992694270937
2014,E02003811,E06000049,6006,10,2198,0.004549590536851683,27.324840764331206,female,0-4,96,0.015984015984015984,7.272072786176516e-05
2014,E02003811,E06000049,6006,10,2198,0.004549590536851683,27.324840764331206,male,0-4,96,0.015984015984015984,7.272072786176516e-05
2014,E02002610,E06000007,12816,21,4883,0.004300634855621544,55.11693630964571,female,0-4,394,0.03074282147315855,0.00013221364958761615
2014,E02002610,E06000007,12816,21,4883,0.004300634855621544,55.11693630964571,male,0-4,392,0.03058676654182272,0.00013154251431052164
2014,E02001480,E08000015,7812,38,3326,0.011425135297654841,89.25315694527961,female,0-4,192,0.02457757296466974,0.00028080209640933557
2014,E02001480,E08000015,7812,38,3326,0.011425135297654841,89.25315694527961,male,0-4,194,0.024833589349718382,0.0002837271182469328
2014,E02001477,E08000015,7459,43,4039,0.010646199554345134,79.41000247586035,female,0-4,312,0.04182866335969969,0.0004453162972188875
2014,E02001477,E08000015,7459,43,4039,0.010646199554345134,79.41000247586035,male,0-4,337,0.04518031907762435,0.0004809986928293753
2014,E02002581,E06000006,7278,14,3903,0.0035869843709966692,26.10607225211376,female,0-4,223,0.03064028579280022,0.00010990622626164568
2014,E02002581,E06000006,7278,14,3903,0.0035869843709966692,26.10607225211376,male,0-4,200,0.027480076944215445,9.857060651268671e-05
2014,E02006025,E06000051,9396,60,3453,0.01737619461337967,163.2667245873154,female,0-4,248,0.02639421030225628,0.0004586309348784758
2014,E02006025,E06000051,9396,60,3453,0.01737619461337967,163.2667245873154,male,0-4,280,0.02979991485738612,0.0005178091200240855
2014,E02001490,E08000015,8578,53,3730,0.014209115281501341,121.8857908847185,female,0-4,219,0.025530426672884122,0.0003627647757809272
2014,E02001490,E08000015,8578,53,3730,0.014209115281501341,121.8857908847185,male,0-4,273,0.03182560037304733,0.0004522136246036216
2014,E02003799,E06000050,7119,3024,3446,0.877539175856065,6247.201392919327,female,0-4,240,0.0337126000842815,0.029584127293925497
2014,E02003799,E06000050,7119,3024,3446,0.877539175856065,6247.201392919327,male,0-4,252,0.035398230088495575,0.03106333365862177
2014,E02001508,E08000015,8131,180,3769,0.04775802600159194,388.320509418944,female,0-4,258,0.031730414463165664,0.0015153819589731547
2014,E02001508,E08000015,8131,180,3769,0.04775802600159194,388.320509418944,male,0-4,269,0.03308326159144017,0.0015799912673014674
2014,E02001500,E08000015,7539,45,3247,0.013858946720049276,104.48259932245149,female,0-4,165,0.021886191802626343,0.0003033195660973777
2014,E02001500,E08000015,7539,45,3247,0.013858946720049276,104.48259932245149,male,0-4,205,0.0271919352699297,0.00037685158212098443
2014,E02003852,E06000050,6639,2452,2946,0.8323150033944331,5525.739307535641,female,0-4,137,0.020635637897273684,0.01717535102651564
2014,E02003852,E06000050,6639,2452,2946,0.8323150033944331,5525.739307535641,male,0-4,158,0.023798764874228048,0.019808069067076432
2014,E02003796,E06000050,7149,2992,3481,0.8595231255386383,6144.730824475725,female,0-4,233,0.03259197090502168,0.028013552699748596
2014,E02003796,E06000050,7149,2992,3481,0.8595231255386383,6144.730824475725,male,0-4,243,0.03399076793957197,0.029215851098879437
2014,E02001481,E08000015,7887,44,4000,0.011,86.75699999999999,female,0-4,226,0.028654748320020285,0.0003152022315202231
2014,E02001481,E08000015,7887,44,4000,0.011,86.75699999999999,male,0-4,214,0.027133257258780272,0.000298465829846583
2014,E02002583,E06000006,6984,96,3760,0.02553191489361702,178.31489361702126,female,0-4,261,0.037371134020618556,0.0009541566132923886
2014,E02002583,E06000006,6984,96,3760,0.02553191489361702,178.31489361702126,male,0-4,277,0.03966208476517755,0.0010126489727279374
2014,E02002576,E06000006,7232,11,4071,0.002702038811102923,19.541144681896338,female,0-4,225,0.031111725663716814,8.406509022374968e-05
