year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2014,E02004999,E07000105,13337,13,4985,0.002607823470411234,34.78054162487462,female,0-4,425,0.03186623678488416,8.310152020130272e-05
2014,E02004999,E07000105,13337,13,4985,0.002607823470411234,34.78054162487462,male,0-4,440,0.03299092749493889,8.603451503193694e-05
2014,E02005162,E07000116,10743,12,3951,0.0030372057706909645,32.628701594533034,female,0-4,300,0.027925160569673275,8.481445882968345e-05
2014,E02005162,E07000116,10743,12,3951,0.0030372057706909645,32.628701594533034,male,0-4,281,0.026156567066927303,7.944287643713684e-05
2014,E02004378,E07000062,8750,3206,3663,0.8752388752388752,7658.340158340158,female,0-4,280,0.032,0.02800764400764401
2014,E02004378,E07000062,8750,3206,3663,0.8752388752388752,7658.340158340158,male,0-4,259,0.0296,0.02590707070707071
2014,E02005071,E07000110,11208,32,4158,0.007696007696007696,86.25685425685425,female,0-4,408,0.03640256959314775,0.0002801544557433208
2014,E02005071,E07000110,11208,32,4158,0.007696007696007696,86.25685425685425,male,0-4,470,0.04193433261955746,0.0003227269465670608
2014,E02005173,E07000116,8594,32,3052,0.010484927916120577,90.10747051114024,female,0-4,263,0.03060274610193158,0.0003208675869140926
2014,E02005173,E07000116,8594,32,3052,0.010484927916120577,90.10747051114024,male,0-4,217,0.025250174540377007,0.0002647462599253159
2014,E02003517,E06000043,11168,19,3101,0.006127055788455337,68.4269590454692,female,0-4,184,0.0164756446991404,0.00010094719422240166
2014,E02003517,E06000043,11168,19,3101,0.006127055788455337,68.4269590454692,male,0-4,211,0.0188932664756447,0.00011576009772242801
2014,E02005163,E07000116,8183,14,2707,0.005171776874769117,42.32065016623568,female,0-4,227,0.027740437492362213,0.00014346735311897708
2014,E02005163,E07000116,8183,14,2707,0.005171776874769117,42.32065016623568,male,0-4,234,0.02859586948551876,0.00014789145651912178
2014,E02003492,E06000043,10514,17,2475,0.006868686868686869,72.21737373737373,female,0-4,149,0.014171580749476888,9.734015060246751e-05
2014,E02003492,E06000043,10514,17,2475,0.006868686868686869,72.21737373737373,male,0-4,197,0.0187369221989728,0.00012869805146769196
2014,E02006614,E07000228,10985,19,3642,0.005216913783635365,57.30779791323449,female,0-4,389,0.035411925352753754,0.0001847409614778477
2014,E02006614,E07000228,10985,19,3642,0.005216913783635365,57.30779791323449,male,0-4,374,0.03404642694583523,0.0001776172740172623
2014,E02005107,E07000112,12225,40,4858,0.008233841086867023,100.65870728694935,female,0-4,375,0.03067484662576687,0.0002525718124805835
2014,E02005107,E07000112,12225,40,4858,0.008233841086867023,100.65870728694935,male,0-4,313,0.025603271983640083,0.00021081327281712706
