year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ags_ppln_ltla,agsf_ppln_ltla,tfp_ltla_ags,ltla_frac_tp,ags_ltla_frac_tp
2012,E07000012,128451,90637,11,48133,0.0002285334385972,29.35534872125153,female,12-15,3537,0.027535791858374,6.292849197891553e-06,0.0001213632401778,3.3418329207951957e-06
2012,E07000012,128451,90637,11,48133,0.0002285334385972,29.35534872125153,male,12-15,3732,0.0290538804680383,6.639783207953428e-06,0.0001213632401778,3.526073073341156e-06
2012,E07000067,126572,90637,188,47302,0.0039744619677814,503.05560018603865,female,12-15,3455,0.0272967164933792,0.0001084897615482,0.0020742081048578,5.6619070586573934e-05
2012,E07000067,126572,90637,188,47302,0.0039744619677814,503.05560018603865,male,12-15,3714,0.0293429826501911,0.0001166225685644,0.0020742081048578,6.086345243372955e-05
2012,E07000068,64362,90637,242,25133,0.0096287749174392,619.7272112362233,female,12-15,1876,0.0291476336969019,0.0002806560042434,0.0026699912839127,7.782392791740966e-05
2012,E07000068,64362,90637,242,25133,0.0096287749174392,619.7272112362233,male,12-15,1826,0.0283707777881358,0.0002731758335546,0.0026699912839127,7.57497294121482e-05
2012,E07000070,145696,90637,112,53300,0.0021013133208255,306.1529455909944,female,12-15,3697,0.0253747529101691,5.332030630279439e-05,0.0012356984454472,3.135554272470339e-05
2012,E07000070,145696,90637,112,53300,0.0021013133208255,306.1529455909944,male,12-15,4119,0.0282711948166044,5.940663826378418e-05,0.0012356984454472,3.4934671485813704e-05
2012,E07000072,108575,90637,25452,49553,0.5136318689080378,55767.58016669021,female,12-15,2818,0.0259544093944278,0.0133310118036642,0.2808124717278815,0.0072883218542866
2012,E07000072,108575,90637,25452,49553,0.5136318689080378,55767.58016669021,male,12-15,3028,0.0278885562974902,0.0143244512922269,0.2808124717278815,0.0078314544268204
2012,E07000073,69476,90637,28094,34022,0.8257598024807478,57370.488037152434,female,12-15,1899,0.0273331798030974,0.0225706411553765,0.3099617154142348,0.0084722392994938
2012,E07000073,69476,90637,28094,34022,0.8257598024807478,57370.488037152434,male,12-15,2063,0.0296937071794576,0.0245198697754301,0.3099617154142348,0.0092039124143526
2012,E07000077,69300,90637,6671,25250,0.2641980198019802,18308.92277227723,female,12-15,2107,0.0304040404040404,0.0080326872687268,0.0736012886569502,0.0022377765541153
2012,E07000077,69300,90637,6671,25250,0.2641980198019802,18308.92277227723,male,12-15,2227,0.0321356421356421,0.0084901730173017,0.0736012886569502,0.0023652246730018
2012,E07000095,80326,90637,10069,35735,0.2817685742269483,22633.34249335385,female,12-15,2324,0.028932101685631,0.0081521570413493,0.1110914968500722,0.0032141104832752
2012,E07000095,80326,90637,10069,35735,0.2817685742269483,22633.34249335385,male,12-15,2450,0.0305007096083459,0.0085941414592538,0.1110914968500722,0.0033883694853805
2012,E07000099,109421,90637,48,42753,0.0011227282295979,122.85004561083434,female,12-15,3060,0.0279653814167298,3.1397523168035794e-05,0.0005295850480488,1.4810047861282194e-05
2012,E07000099,109421,90637,48,42753,0.0011227282295979,122.85004561083434,male,12-15,3110,0.0284223320934738,3.19105545923501e-05,0.0005295850480488,1.5052042107381576e-05
2012,E07000241,96020,90637,105,35723,0.0029392828149931,282.22993589564146,female,12-15,2461,0.0256300770672776,7.533404507079902e-05,0.0011584672926067,2.9691605989432053e-05
2012,E07000241,96020,90637,105,35723,0.0029392828149931,282.22993589564146,male,12-15,2503,0.026067485940429,7.661971345477851e-05,0.0011584672926067,3.019832986247397e-05
2012,E07000242,119033,90637,18167,43020,0.4222919572291957,50266.67854486285,female,12-15,3575,0.0300336881369032,0.0126829849461441,0.2004369076646402,0.006019859575925
2012,E07000242,119033,90637,18167,43020,0.4222919572291957,50266.67854486285,male,12-15,3821,0.032100341921988,0.0135557162179627,0.2004369076646402,0.0064340932698208
2012,E07000243,71669,90637,35,28800,0.0012152777777777,87.09774305555555,female,12-15,1922,0.026817731515718,3.259099316146296e-05,0.0003861557642022,1.0355821607623082e-05
2012,E07000243,71669,90637,35,28800,0.0012152777777777,87.09774305555555,male,12-15,2142,0.0298873990149157,3.632149185840461e-05,0.0003861557642022,1.1541191406622602e-05
2012,E09000002,150525,90637,9,71443,0.0001259745531402,18.962319611438488,female,12-15,5005,0.0332502906493937,4.188690506341336e-06,9.92971965091519e-05,3.301660644599271e-06
2012,E09000002,150525,90637,9,71443,0.0001259745531402,18.962319611438488,male,12-15,5279,0.0350705862813486,4.418001435160022e-06,9.92971965091519e-05,3.48241089767024e-06
2012,E09000010,262123,90637,173,121975,0.0014183234269317,371.7751916376307,female,12-15,8040,0.0306726231578304,4.350369999020024e-05,0.0019087127773425,5.854522773596515e-05
2012,E09000010,262123,90637,173,121975,0.0014183234269317,371.7751916376307,male,12-15,8423,0.0321337692609957,4.557607773848963e-05,0.0019087127773425,6.133413597264111e-05
2012,E09000016,206410,90637,172,86891,0.0019794915468805,408.5868501916194,female,12-15,5792,0.0280606559759701,5.55458313043568e-05,0.0018976797555082,5.325013877187977e-05
2012,E09000016,206410,90637,172,86891,0.0019794915468805,408.5868501916194,male,12-15,5930,0.0287292282350661,5.686926443971614e-05,0.0018976797555082,5.451887481306062e-05
2012,E09000026,235082,90637,725,108321,0.0066930696725473,1573.4202047617728,female,12-15,7363,0.0313209858687606,0.0002096335406324,0.0079989408299039,0.0002505347126984
