ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000102,male,2344,1111,3140,2272,2648,2928,3300,3600,3186,2530,2482,2192,1499,1386,899,532,207
E07000103,female,2088,1065,3704,4094,4397,3589,3533,3146,2738,2215,1981,1764,1337,1239,1010,715,442
E07000103,male,2237,1099,3685,3724,4247,3910,3538,3338,2845,2324,1894,1715,1184,1011,711,331,175
E07000105,female,3147,1493,4604,3555,3581,3793,4769,4779,4002,3475,3693,3728,2490,2011,1698,1130,750
E07000105,male,3182,1632,4711,3236,3107,3464,4481,4731,3982,3310,3531,3375,2216,1732,1225,688,277
E07000106,female,3438,1704,12963,4208,3756,3962,4765,5016,4617,4325,4648,4774,3431,2932,2583,1840,1253
E07000106,male,3550,1844,12497,4513,3629,3485,4463,4823,4361,4104,4317,4221,3085,2379,1790,1003,496
E07000107,female,2334,1264,4126,3777,3765,3429,3811,3750,3178,2623,2401,2201,1705,1522,1265,777,504
E07000107,male,2419,1338,3992,3564,3729,3447,3751,3758,3266,2689,2402,2064,1529,1285,925,502,193
E07000108,female,2687,1370,4162,2899,2905,3019,3812,4212,4087,3762,3987,3860,2661,2299,1904,1300,857
E07000108,male,2802,1550,4342,2978,2799,2888,3734,4250,3859,3709,3706,3793,2634,1975,1379,706,360
E07000109,female,2567,1365,4504,3409,3320,3171,3768,3841,3390,2841,2739,2733,2040,1861,1381,875,538
E07000109,male,2710,1369,4448,3392,3126,3214,3754,3860,3389,2854,2614,2554,1806,1544,1057,515,240
E07000110,female,3697,1827,5827,4989,5055,5029,5976,6082,5278,4691,4888,4582,3377,2835,2302,1451,960
E07000110,male,3969,2018,6287,4762,4871,4780,5767,6093,5461,4620,4577,4550,3021,2335,1651,809,343
E07000111,female,2854,1445,3892,2592,3315,3801,4480,4735,4151,3696,3968,3779,2586,2339,1924,1195,809
E07000111,male,2843,1487,3875,2751,2982,3453,4089,4515,4108,3584,3664,3499,2333,1948,1507,751,287
E07000112,female,2518,1256,4220,2744,2883,2935,3696,3981,3687,3530,3839,3743,2713,2246,1919,1424,980
E07000112,male,2657,1361,4448,2900,2950,2921,3833,3979,3655,3204,3692,3630,2551,2003,1388,739,433
E07000113,female,3551,1794,5270,4105,4268,4160,5002,5348,4685,4010,4351,4225,2900,2296,1843,1164,745
E07000113,male,3696,1846,5769,4065,3872,3956,4891,5335,4688,4274,4173,4066,2795,1979,1320,649,249
E07000114,female,3347,1653,5273,3955,3779,3697,4524,4843,4509,4341,4595,4706,3444,2953,2589,1798,1284
E07000114,male,3695,1771,5624,3418,3365,3284,4194,4538,4292,3991,4394,4291,3026,2441,1710,996,455
E07000115,female,3248,1650,4326,3049,3510,4226,4932,5052,4308,3523,3535,3618,2637,2240,1692,1069,639
E07000115,male,3478,1832,4489,2936,3088,3754,4771,4812,4415,3625,3488,3262,2325,1989,1265,609,275
E07000116,female,3287,1685,3879,3205,3471,3793,4487,4679,4089,3339,3410,3104,2248,1971,1774,1222,879
E07000116,male,2979,1551,3920,3334,3667,3947,4576,4686,3891,3286,3119,3053,2063,1586,1264,659,356
E07000117,female,1941,1080,3903,2978,2758,2643,2962,3113,2937,2602,2761,2409,1764,1486,1175,797,525
E07000117,male,2122,1086,3766,2819,2672,2668,3043,3076,2894,2624,2628,2348,1648,1192,790,406,208
E07000118,female,2456,1318,3919,3160,3203,3494,4255,4262,3715,3419,3567,3311,2364,1785,1375,934,599
E07000118,male,2492,1331,4286,3368,3315,3707,4299,4373,3963,3369,3567,3441,2234,1561,954,520,183
E07000119,female,1558,830,2369,1724,1759,1970,2626,3046,2865,2574,2695,2830,2274,2026,1737,1129,730
E07000119,male,1704,791,2571,1963,1832,1867,2601,2893,2775,2601,2588,2693,1906,1646,1189,651,293
E07000120,female,2007,1055,3370,2643,2595,2416,2952,2898,2577,2327,2370,2225,1616,1328,1069,680,409
E07000120,male,2058,1143,3448,2500,2485,2456,2987,2852,2564,2284,2436,2151,1535,1112,750,398,152
E07000121,female,3114,1597,10351,4132,3791,3655,4620,4926,4697,4006,4221,3984,3126,2798,2147,1549,947
E07000121,male,3174,1568,10121,3861,3587,3541,4350,4618,4341,3861,4000,3946,2926,2269,1508,819,329
E07000122,female,2018,1104,3710,3165,2988,2628,3103,2993,2963,2785,2745,2438,1734,1512,1260,775,510
E07000122,male,2225,1067,3776,3111,3005,2676,3063,2915,2858,2607,2861,2442,1578,1273,846,489,190
E07000123,female,3053,1538,9896,5105,4440,4207,4789,4643,4263,3627,3359,2916,2400,2118,1699,1113,627
E07000123,male,3287,1626,10044,5453,4933,4424,4829,4950,4424,3740,3479,2821,2214,1806,1210,600,271
E07000124,female,1524,712,1857,1244,1255,1608,2274,2405,2209,1963,2008,1992,1462,1227,946,646,408
E07000124,male,1607,823,2093,1251,1162,1497,2099,2377,2201,1964,1941,1912,1324,1060,667,333,156
E07000125,female,1664,877,2703,1984,2111,2239,2711,2599,2412,2275,2219,1952,1242,1066,865,578,377
E07000125,male,1643,922,2646,1920,1995,2132,2602,2683,2443,2176,2237,1908,1260,876,585,297,134
E07000126,female,2503,1241,4280,3174,3157,3483,4239,4288,3852,3377,3569,3441,2565,2007,1626,1033,575
E07000126,male,2634,1360,4365,3250,2982,3289,4041,4189,3737,3327,3429,3184,2348,1754,1163,605,209
E07000127,female,2574,1337,5705,2688,2644,3134,4094,4295,4031,3646,3811,3663,2758,2325,1648,1011,665
E07000127,male,2831,1401,5510,2677,2469,2861,3788,4206,3876,3362,3561,3394,2535,1969,1213,577,216
E07000128,female,2256,1311,3808,2525,2440,2649,3768,4044,4018,3594,3905,4111,3428,2906,2353,1509,911
E07000128,male,2452,1364,4137,2487,2474,2397,3393,3918,3709,3511,3653,3863,3079,2479,1732,849,331
E07000129,female,2234,1176,3344,2639,2807,3073,3692,3784,3326,2870,3046,2877,2167,1833,1382,920,539
E07000129,male,2327,1251,3886,2490,2500,2919,3581,3578,3442,2874,2887,2810,1879,1575,1073,571,220
E07000130,female,3465,1985,10374,5145,4941,4868,5904,6008,5497,4812,5023,4633,3249,2882,2430,1552,1008
E07000130,male,3800,2139,12983,4964,4746,4799,5710,5963,5383,4915,4911,4410,3093,2421,1751,871,424
E07000131,female,2084,1119,2687,1914,2128,2667,3559,3811,3184,2838,2847,2796,1868,1634,1281,862,561
E07000131,male,2319,1246,2917,1889,2071,2471,3402,3680,3311,2774,2912,2739,1779,1423,957,522,218
E07000132,female,2371,1250,3702,2942,3154,3155,4152,4079,3898,3440,3866,3416,2412,1894,1596,1099,628
E07000132,male,2494,1275,3854,2745,2911,3191,3983,4195,3770,3475,3738,3341,2282,1730,1191,599,235
E07000133,female,1202,630,1790,1300,1348,1466,1990,2169,1912,1674,1792,1565,1106,959,787,533,324
E07000133,male,1219,645,1885,1222,1284,1357,1914,2110,1859,1738,1736,1626,1098,800,523,338,96
E07000134,female,2225,1051,3475,2480,2668,3033,3795,3720,3357,2916,3070,3004,1908,1588,1280,922,563
E07000134,male,2375,1236,3489,2322,2532,2912,3766,3847,3338,2984,3092,2989,1936,1429,940,500,186
E07000135,female,1329,727,2853,1537,1607,1585,1973,2179,2004,1609,1682,1637,1293,1301,1076,655,417
E07000135,male,1403,809,3088,1498,1455,1446,1811,2028,1932,1649,1573,1438,1132,1028,751,380,161
E07000136,female,1367,704,2546,2226,2000,1831,2187,2368,2168,2096,2108,2054,1586,1317,1124,712,418
E07000136,male,1478,810,2512,2189,2066,1804,2137,2158,2102,1925,2103,2034,1475,1171,824,436,145
E07000137,female,2914,1534,4396,3042,2886,3133,4429,4989,5018,5007,5945,6065,4536,3488,2691,1616,1029
E07000137,male,2979,1570,4845,3036,2721,2944,4000,4536,4610,4633,5448,6111,4431,3325,2174,1115,436
E07000138,female,1785,1000,8650,3810,3280,2611,2821,3117,2867,2418,2379,2075,1573,1361,1247,822,559
E07000138,male,1854,1008,7734,3992,3295,2804,2952,3045,2735,2343,2379,2063,1399,1090,874,471,182
E07000139,female,2575,1272,3631,2696,2831,3148,4340,4527,3937,3366,3842,3826,2976,2287,1769,1137,708
E07000139,male,2834,1374,3890,2857,2761,2890,4071,4383,3712,3296,3520,3743,2797,2069,1380,701,313
E07000140,female,2017,1025,3114,2359,2374,2578,3065,3357,3026,2922,3110,3089,2490,2077,1704,1057,668
E07000140,male,2077,1080,3101,2311,2317,2440,2974,3272,3047,2644,3019,3045,2218,1909,1369,628,304
E07000141,female,3378,1720,4456,3651,3794,4131,5274,5515,5122,4574,4710,4452,3176,2546,2115,1468,963
E07000141,male,3311,1920,4547,3216,3415,3698,4886,5246,4813,4277,4433,4407,3008,2276,1503,856,366
E07000142,female,2245,1270,3101,2023,2240,2365,3401,3743,3542,3220,3372,3319,2311,1868,1461,837,575
E07000142,male,2211,1207,3213,1896,1934,2177,3010,3479,3344,3015,3348,3346,2268,1772,1138,585,213
E07000143,female,2881,1576,4655,3639,3440,3631,4459,4742,4288,4199,4746,4581,3451,2916,2330,1632,1040
E07000143,male,3114,1672,5306,3952,3598,3528,4355,4839,4328,3872,4326,4568,3312,2716,1830,945,408
E07000144,female,2885,1460,3819,2735,3148,3657,4755,4962,4487,4293,4613,4666,3316,2959,2448,1591,1023
E07000144,male,2933,1555,4251,2714,2965,3460,4542,4880,4358,3991,4313,4346,3211,2637,1847,930,438
E07000145,female,2208,1271,3871,2829,2524,2533,3269,3554,3185,3091,3382,3509,2440,2067,1767,1147,712
E07000145,male,2286,1391,4216,3003,2529,2433,3071,3304,3167,2951,3259,3423,2410,1760,1322,664,267
E07000146,female,3134,1705,5305,4032,3775,4010,4998,5187,5081,4849,5522,5518,4273,3564,2882,1861,1103
E07000146,male,3225,1665,5928,4394,3879,3773,4773,5162,4763,4390,4997,5261,3915,3174,2213,1176,499
E07000147,female,2002,1165,3101,2119,1992,2178,3003,3484,3615,3760,4437,4682,3444,3077,2530,1738,1124
E07000147,male,2050,1183,3217,2242,2085,2147,2921,3251,3379,3467,4094,4495,3222,2777,2017,1023,411
E07000148,female,2235,1195,10713,6280,5409,4174,4037,3859,3521,3325,3172,2961,2170,1995,1771,1367,894
E07000148,male,2436,1215,9819,6205,5728,4615,4602,4144,3642,3013,3035,2664,2005,1593,1275,776,335
E07000149,female,3019,1545,3987,3011,3294,3731,4719,4923,4553,4159,4515,4612,3188,2733,2236,1401,843
E07000149,male,3301,1552,4027,2830,3095,3474,4433,4607,4316,3969,4279,4410,3184,2515,1772,964,401
E07000150,female,1605,738,2693,2518,2257,1996,2316,2461,2191,1853,1613,1502,1118,925,668,407,181
E07000150,male,1474,792,2646,2300,2352,2053,2283,2458,2177,1804,1544,1313,1028,763,460,246,91
E07000151,female,1811,948,2649,1698,1918,2411,3230,3345,3012,2574,2837,2494,1623,1266,980,673,413
E07000151,male,2064,1090,2912,1927,1940,2308,2951,3338,3025,2653,2656,2467,1606,1248,766,391,144
E07000152,female,2230,1155,2878,2197,2492,2883,3572,3432,3107,2647,3105,2664,1768,1395,1130,821,567
E07000152,male,2479,1329,3165,2016,2294,2650,3426,3592,3084,2704,2884,2671,1752,1317,863,472,213
E07000153,female,2237,1117,3502,2911,3043,3271,3816,3643,3003,2734,3052,2692,1792,1439,1238,953,624
E07000153,male,2253,1165,3698,2784,3054,3146,3712,3655,3096,2686,2801,2642,1721,1286,837,516,202
E07000154,female,4734,2437,10572,8544,8299,7409,7532,7703,6701,5722,5738,4851,3436,2901,2370,1714,1051
E07000154,male,4970,2590,10263,8124,8464,7807,7675,7653,6473,5508,5434,4627,3141,2434,1743,953,440
E07000155,female,2124,1021,2526,1831,2324,2929,3751,3868,3331,2781,2999,2754,1742,1352,1132,793,466
E07000155,male,2325,1131,2904,1790,2001,2563,3418,3630,3300,2918,2840,2757,1766,1320,933,484,197
E07000156,female,1851,886,2689,2375,2396,2546,2891,2840,2577,2315,2484,2304,1484,1235,1006,696,420
E07000156,male,1873,1010,2873,2177,2288,2422,2843,2939,2427,2299,2274,2198,1478,1072,735,402,171
E07000163,female,1312,696,1729,1150,1196,1438,2001,2251,2192,2049,2189,2108,1529,1366,1116,800,536
E07000163,male,1379,695,1801,1150,1171,1334,1876,2063,2034,2049,2033,1933,1355,1105,761,412,203
E07000164,female,2011,1010,2818,1965,1967,2343,3280,3745,3400,3084,3274,3263,2525,2114,1571,1018,637
E07000164,male,2159,1112,3475,2489,2126,2127,3019,3655,3339,2957,3228,3140,2215,1702,1226,630,249
E07000165,female,3722,2005,5053,3949,4257,4774,6065,6695,5939,5071,5142,5034,3947,3340,2753,1967,1334
E07000165,male,3922,2748,5480,4242,4250,4489,5796,6299,5825,5095,4812,4733,3360,2756,1930,1016,475
E07000166,female,1077,593,1598,1432,1375,1416,1832,1837,1767,1568,1701,1618,1155,978,684,463,263
E07000166,male,1226,617,4927,2577,1717,1488,1836,1800,1714,1590,1583,1583,1100,849,548,246,144
E07000167,female,1203,633,1600,1100,1063,1325,1861,2053,1933,1956,2046,2036,1531,1266,1030,618,376
E07000167,male,1301,741,1819,1091,1118,1193,1679,1978,1961,1857,2059,2004,1330,1115,753,405,163
E07000168,female,2299,1161,4362,2679,2465,2686,3485,4038,4084,3820,4214,4192,3236,2746,2165,1456,906
E07000168,male,2415,1243,4635,2732,2378,2494,3249,3843,3898,3624,3906,3957,2829,2196,1571,811,375
E07000169,female,1983,1032,3139,2224,2380,2643,3348,3626,3286,2766,2838,2558,1745,1484,1152,738,462
E07000169,male,1997,1023,3177,2215,2206,2485,3206,3447,3277,2741,2818,2547,1598,1213,851,441,194
E07000170,female,2806,1460,4987,3710,3665,3730,4735,4754,4134,3574,3685,3619,2637,2073,1522,1045,621
E07000170,male,3005,1541,4978,3458,3526,3532,4588,4698,4197,3607,3594,3469,2481,1781,1121,560,228
E07000171,female,2720,1422,4066,2986,2960,3319,4252,4563,4179,3658,3898,3627,2687,2173,1619,1128,657
E07000171,male,2832,1509,4629,3078,3005,3234,4117,4574,4087,3817,3777,3545,2464,1884,1310,651,256
E07000172,female,2343,1225,4495,3376,3340,3431,4063,4297,3932,3364,3643,3431,2497,2133,1711,1107,686
E07000172,male,2449,1270,4856,3490,3310,3546,4077,4243,3775,3372,3434,3272,2305,1780,1260,673,283
E07000173,female,2625,1363,4233,3175,3519,3554,4365,4534,4226,3697,3747,3468,2657,2338,1755,1192,686
E07000173,male,2697,1411,4506,3032,3248,3353,4139,4266,4114,3553,3679,3232,2375,1955,1285,722,247
E07000174,female,2340,1229,4425,3503,3290,3156,3682,4138,3872,3228,3124,3030,2229,1913,1627,973,526
E07000174,male,2372,1289,4556,3362,3276,3010,3691,4053,3804,3270,3237,2862,1978,1562,1010,587,228
E07000175,female,2657,1359,4373,2964,3035,3430,4330,4624,4280,3778,3898,3837,2782,2266,1782,1164,735
E07000175,male,2916,1465,4569,3084,2983,3200,4327,4533,4102,3631,3820,3721,2548,1937,1300,694,252
E07000176,female,2585,1249,4260,2573,3159,3622,4276,4503,4039,3486,3535,3487,2449,2168,1870,1218,717
E07000176,male,2799,1382,4473,2614,2940,3402,4157,4473,4099,3481,3542,3295,2248,1866,1302,751,286
E07000177,female,3464,1773,4831,4741,4989,4929,5517,5691,4887,4080,4160,3608,2754,2263,1879,1203,816
E07000177,male,3491,1685,5583,4815,5085,4671,5415,5636,4823,4123,4000,3468,2524,2069,1397,673,298
E07000178,female,2846,1497,14613,8115,6418,4712,4420,4260,3689,3193,2919,2563,2037,1692,1441,1102,749
E07000178,male,2951,1384,15186,7918,6769,4929,4441,4345,3593,3078,2887,2388,1703,1416,1104,599,290
E07000179,female,3175,1624,4103,3469,3880,4537,5398,5653,4818,4158,4196,4240,3062,2492,1980,1417,930
E07000179,male,3480,1745,4914,3791,3838,4207,5133,5414,4847,4125,3963,3833,2823,2265,1511,802,389
E07000180,female,2802,1411,3949,3482,3731,3907,4563,4742,4480,3797,3750,3603,2642,2295,1804,1255,830
E07000180,male,3242,1758,4660,3654,3783,3893,4430,4609,4313,3731,3793,3417,2492,2040,1452,769,349
E07000181,female,2439,1213,3447,3001,3186,3452,4150,4382,3810,3290,3413,3256,2364,1938,1617,1132,758
E07000181,male,2514,1281,4125,3218,3342,3320,4043,4165,3786,3124,3237,2991,2191,1738,1282,692,325
E07000187,female,2823,1509,3924,2626,2698,3089,4155,4440,4195,3633,3888,3592,2535,2218,1822,1280,872
E07000187,male,3076,1704,4186,2617,2437,2854,3765,4318,3970,3585,3729,3383,2397,1930,1334,756,333
E07000188,female,2736,1467,4300,2881,2972,3085,4159,4561,4175,3857,4126,3869,2920,2348,1983,1419,865
E07000188,male,2964,1498,4469,3007,2753,2874,3882,4420,4152,3847,4004,3783,2737,2096,1489,817,330
E07000189,female,3790,1926,5784,4183,3932,4474,5628,5964,5653,5214,5942,5767,4275,3530,3007,2084,1416
E07000189,male,3970,1999,6303,4425,4079,4183,5464,5791,5585,5186,5771,5482,3942,3092,2355,1222,567
E07000192,female,2312,1166,4158,3252,3012,3052,3892,3925,3314,2972,2962,2718,2102,1625,1319,789,488
E07000192,male,2421,1319,4231,3045,2921,3043,3965,3966,3348,2888,2853,2793,1826,1335,875,482,161
E07000193,female,2672,1464,4493,3521,3402,3405,4161,4469,4005,3438,3234,3265,2437,2100,1709,1032,614
E07000193,male,2712,1553,4850,3561,3777,3472,4284,4390,4111,3444,3395,3072,2238,1693,1147,598,230
E07000194,female,2282,1146,3340,2454,2725,3010,3856,3979,3557,3298,3507,3792,2779,2019,1431,1000,699
E07000194,male,2433,1265,4090,2487,2532,2862,3739,3889,3580,3199,3393,3585,2596,1798,1167,535,235
E07000195,female,2732,1392,6556,3460,3487,3613,4327,4649,4220,3845,4038,3656,2860,2504,1941,1264,714
E07000195,male,2943,1449,7100,3575,3355,3581,4406,4494,4283,3817,3932,3680,2579,2055,1296,728,257
E07000196,female,2573,1299,3945,2381,2534,2951,4021,4449,4209,3837,3959,3913,2888,2400,1748,1179,714
E07000196,male,2600,1420,4666,2682,2396,2758,3874,4286,4092,3668,3781,3613,2911,2058,1283,675,247
E07000197,female,2800,1497,4789,3394,3612,3829,4892,5137,4587,4194,4398,4346,3201,2537,2003,1341,944
E07000197,male,3017,1452,6799,3862,3621,3865,4828,5068,4646,4055,4310,4150,3094,2291,1502,802,339
E07000198,female,2153,1160,3289,2183,2333,2749,3786,3871,3562,3358,3748,3528,2606,2103,1617,1061,686
E07000198,male,2218,1247,3523,2213,2241,2619,3721,3847,3533,3218,3603,3511,2517,1889,1167,618,221
E07000199,female,1883,956,3246,2660,2526,2550,2988,2878,2637,2459,2428,2122,1533,1151,870,572,295
E07000199,male,2021,979,3215,2464,2394,2524,2977,2759,2379,2392,2346,2103,1341,980,600,273,107
E07000200,female,2163,1077,2647,1897,2071,2471,3288,3444,3103,3039,3386,3366,2246,1897,1592,1035,716
E07000200,male,2303,1150,3024,1895,1975,2401,3062,3396,2996,2786,3178,3112,2207,1730,1188,660,278
E07000202,female,2931,1575,6822,5345,4996,4380,4628,4528,4137,3796,3531,2993,2279,2124,1819,1299,830
E07000202,male,3225,1727,6345,5565,5288,4673,4861,4666,4124,3636,3390,2917,2093,1779,1402,699,336
E07000203,female,2391,1169,3038,2199,2485,2758,3566,3962,3495,3324,3616,3382,2434,1945,1537,1034,655
E07000203,male,2447,1286,3548,2390,2517,2595,3430,3736,3511,3157,3545,3411,2377,1839,1193,670,283
E07000207,female,3124,1555,3660,3071,4368,5308,5722,5549,4967,3764,3794,3406,2584,2229,1885,1453,1059
E07000207,male,3450,1638,3727,2771,3779,4870,5285,5522,4572,3730,3496,3150,2121,1858,1406,856,425
E07000208,female,1890,1015,3086,1996,2456,2666,2976,3039,2661,2223,2307,2104,1516,1302,1104,753,475
E07000208,male,1973,986,2719,1919,2309,2551,2891,3087,2581,2079,2136,1907,1349,1121,798,486,219
E07000209,female,2936,1514,8189,4380,4643,4661,5007,5029,4576,3897,3783,3373,2567,2285,1873,1283,917
E07000209,male,3113,1487,8502,4848,4624,4766,4874,5006,4438,3891,3649,3337,2228,1940,1411,806,334
E07000210,female,2154,1033,2616,1890,2213,2682,3248,3514,3214,2869,2781,2848,2133,1863,1526,1091,743
E07000210,male,2233,1232,2703,1914,2045,2399,3105,3609,3203,2768,2671,2737,1842,1593,1218,694,284
E07000211,female,3259,1647,4644,4087,5043,5070,5478,5491,4805,3954,4147,3674,2621,2325,2057,1535,1125
E07000211,male,3396,1645,4998,3905,4664,4960,5212,5637,4883,4006,3845,3468,2332,1960,1513,853,429
E07000212,female,1655,832,5682,2198,2575,2864,2985,3082,2721,2247,2184,2052,1563,1521,1222,829,544
E07000212,male,1674,830,4845,2274,2547,2729,2849,3046,2769,2275,2112,2023,1413,1209,928,446,227
E07000213,female,1999,1092,3561,2894,3528,3337,3780,3956,3342,2759,2651,2583,2050,1842,1545,935,605
E07000213,male,2206,1195,3563,2903,3263,3293,3647,3839,3574,2789,2648,2435,1834,1549,1120,588,268
E07000214,female,2113,1073,2967,2133,2506,2972,3467,3643,3237,2645,2518,2387,1749,1652,1184,762,505
E07000214,male,2318,1146,3188,2257,2597,2816,3576,3553,3213,2649,2411,2343,1703,1337,951,451,184
E07000215,female,2208,1095,2813,2030,2381,2684,3295,3439,3111,2670,2698,2663,1769,1556,1341,936,652
E07000215,male,2134,1109,2930,1937,2227,2399,2984,3420,3030,2658,2615,2376,1667,1287,995,584,249
E07000216,female,2943,1565,3905,2562,3254,4149,4753,4854,4288,3734,3880,3857,2790,2538,1991,1532,1149
E07000216,male,3409,1862,4195,2548,2859,3805,4668,4634,4265,3640,3570,3602,2461,2097,1548,895,434
E07000217,female,2148,1121,3304,3320,3929,3966,3759,3787,3346,2789,2585,2283,1775,1566,1346,947,635
E07000217,male,2247,1160,3241,3157,3906,4173,3902,3755,3286,2867,2637,2221,1536,1353,939,538,245
E07000218,female,1482,702,2289,1618,1710,1915,2364,2583,2314,2065,2196,2055,1416,1118,911,580,348
E07000218,male,1523,805,2379,1621,1569,1767,2332,2517,2353,2074,2134,2031,1421,1016,626,344,132
E07000219,female,2954,1607,5213,4069,4104,3862,4607,4770,4194,3810,3908,3750,2741,2155,1753,1113,638
E07000219,male,2977,1730,5238,3808,3952,3892,4559,4725,4297,3849,3768,3622,2397,1819,1235,519,233
E07000220,female,2441,1293,3483,3276,3281,3288,3748,3947,3316,2845,2868,3007,2046,1727,1369,966,693
E07000220,male,2600,1380,3707,3062,3185,3346,3880,3934,3569,2874,2846,2867,2105,1474,1081,604,294
E07000221,female,2652,1462,3661,2644,2879,3531,4631,4919,4632,4062,4458,4623,3221,2725,2242,1529,1071
E07000221,male,2907,1468,3721,2683,2738,3129,4164,4691,4436,4091,4262,4491,2998,2442,1623,916,364
E07000222,female,2800,1361,7456,4216,4526,4556,5031,5091,4377,3898,3946,3728,2751,2440,1971,1462,930
E07000222,male,2978,1491,8426,4559,4704,4666,5048,5100,4468,3909,3827,3605,2463,1983,1453,792,359
E07000223,female,1263,722,2093,1599,1802,1961,2303,2302,2130,1900,2123,2172,1662,1487,1232,824,524
E07000223,male,1457,797,2157,1554,1648,1810,2233,2364,1983,1821,1852,1966,1362,1149,879,497,231
E07000224,female,2925,1537,5305,3652,3843,3990,5167,5438,5154,4778,5661,6140,4785,4219,3574,2559,1831
E07000224,male,3088,1651,5416,3612,3604,3682,4862,5147,4701,4390,5011,5418,4142,3542,2616,1512,724
E07000225,female,2301,1154,4443,2521,2782,3106,3787,4411,4235,3838,4175,4329,3414,3013,2535,1781,1179
E07000225,male,2556,1251,4766,2613,2527,2758,3497,3998,3810,3629,3718,3927,2999,2544,1851,1039,490
E07000226,female,2400,1186,4553,4579,4853,3993,3958,3788,3467,2873,2525,2028,1511,1492,1521,928,480
E07000226,male,2597,1308,4407,4294,4850,4152,4226,3906,3486,2827,2385,1951,1319,1079,941,550,218
E07000227,female,3454,1658,4072,2938,3511,4079,5169,5774,5146,4341,4334,4318,3121,2708,2274,1476,1049
E07000227,male,3558,1742,4426,2855,3269,3576,4738,5374,5045,4230,4190,3940,2834,2334,1711,899,399
E07000228,female,3372,1735,4485,3564,4233,4776,5570,5719,5021,4364,4410,4378,2952,2605,2300,1594,1146
E07000228,male,3764,1935,4801,3787,4068,4317,5415,5581,4849,4293,4238,4052,2627,2128,1682,890,393
E07000229,female,2247,1129,3800,3098,3364,3482,3891,4146,3560,3072,3239,3172,2437,2403,2116,1586,1250
E07000229,male,2316,1220,3847,2837,3074,3234,3936,4065,3545,2953,2962,2969,2107,1700,1445,877,448
E07000234,female,2049,1191,3269,2118,2288,2775,3716,3887,3485,3093,3063,3079,2229,1942,1728,1179,789
E07000234,male,2433,1286,3612,2254,2259,2703,3409,3761,3442,3132,3074,2942,2169,1720,1235,660,288
E07000235,female,1797,1038,2446,1492,1552,1871,2585,3044,2709,2652,2951,2924,2152,1819,1517,1107,715
E07000235,male,1865,1037,2579,1418,1467,1624,2419,2832,2831,2506,2871,2737,2044,1732,1214,635,302
E07000236,female,1936,1010,3419,2965,3082,2773,3067,2966,2803,2889,2707,2238,1383,1127,945,640,403
E07000236,male,2079,1056,3561,2844,3013,2820,3063,2950,2628,2661,2845,2295,1377,1001,679,342,144
E07000237,female,2192,1081,5748,3566,3490,3405,3590,3585,3105,2692,2645,2396,1867,1562,1288,844,576
E07000237,male,2247,1120,5424,3362,3564,3211,3825,3693,3226,2723,2662,2289,1649,1338,846,426,199
E07000238,female,2699,1394,3772,2684,2813,3286,4567,4752,4389,4102,4317,4201,3077,2477,2065,1446,896
E07000238,male,2751,1440,4072,2782,2655,3067,4113,4686,4324,4044,4340,4170,2942,2303,1584,835,369
E07000239,female,2133,1037,3478,2643,2590,2849,3656,3744,3176,3214,3669,3689,2547,2042,1572,1078,694
E07000239,male,2316,1172,3688,2617,2470,2838,3392,3693,3203,2990,3583,3661,2486,1834,1121,635,240
E07000240,female,3523,1785,4383,4044,5026,5631,5689,5700,4867,3974,3813,3545,2524,2354,1928,1326,866
E07000240,male,3580,1790,4410,3662,4602,5469,5827,5681,4670,4027,3609,3294,2291,2000,1447,839,337
E07000241,female,2461,1354,7587,3827,3671,3489,3673,4041,3512,2941,2585,2561,1957,2009,1678,1054,677
E07000241,male,2503,1270,7937,3949,3678,3314,3724,3753,3575,2975,2606,2300,1697,1555,1194,638,275
E07000242,female,3575,1882,4661,3767,4468,5000,5833,6043,5192,4088,3906,3677,2629,2334,1808,1196,763
E07000242,male,3821,1944,4789,3634,4375,4748,5562,5915,5124,4275,3815,3462,2395,1973,1424,669,286
E07000243,female,1922,1111,3710,3185,3043,2802,3260,3446,2978,2246,1959,1907,1438,1437,1204,669,385
E07000243,male,2142,1149,3812,2971,2925,2682,2990,3385,3067,2496,2008,1720,1243,1025,762,434,156
E07000244,female,5585,2815,7815,5318,5687,6237,8213,8913,8442,8016,8994,9158,6702,6004,4917,3236,2268
E07000244,male,5872,3162,8632,5472,5477,5993,7764,8584,8197,7531,8435,8717,6310,5150,3693,2108,972
E07000245,female,3615,1981,6644,5770,5348,5099,5825,6176,5339,4962,5261,5299,3808,3142,2544,1784,1116
E07000245,male,3893,1967,8304,6935,6057,5123,5833,6048,5397,4574,5034,4839,3649,2802,1935,1029,501
E07000246,female,3267,1772,5396,3921,3798,3907,4937,5492,5148,4907,5245,5111,3785,3373,2924,2075,1429
E07000246,male,3392,1933,5770,4048,3698,3557,4556,5006,4926,4585,4998,4809,3446,2879,2068,1226,506
E08000001,female,6898,3574,12347,9316,8971,8870,10370,10308,9186,7908,7985,7270,5650,4270,3467,2250,1333
E08000001,male,7567,3754,12950,9023,8754,8673,10224,10053,8958,7745,7906,7150,5126,3694,2320,1351,505
E08000002,female,4471,2265,7291,6025,6065,6063,7200,7318,6523,5406,5547,5155,3852,3298,2430,1475,980
