ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000102,male,2299,1187,3136,2625,2513,3092,3301,3465,3509,2933,2287,2378,1828,1287,1097,584,319
E07000103,female,2123,1053,3423,3829,4456,4188,3588,3398,2947,2505,2022,1942,1518,1238,1035,744,492
E07000103,male,2378,1134,3496,3540,4206,4178,3728,3430,3241,2598,2040,1703,1349,1030,740,426,210
E07000105,female,3100,1538,4555,3711,3923,3939,4204,4950,4766,3826,3430,3983,3205,2234,1713,1158,836
E07000105,male,3234,1518,4715,3488,3392,3447,3885,4724,4760,3857,3277,3670,2887,1945,1309,738,366
E07000106,female,3085,1764,14098,4860,4156,3998,4291,5029,5135,4698,4430,5101,4192,3114,2507,1856,1343
E07000106,male,3414,1837,14258,5999,4129,3629,3795,4695,4950,4362,4142,4667,3627,2677,1781,1169,567
E07000107,female,2363,1171,3868,4145,4316,3952,3663,3946,3606,2986,2418,2335,1885,1550,1299,843,549
E07000107,male,2414,1218,3837,3465,4066,4016,3708,3858,3699,3013,2459,2249,1695,1285,973,541,272
E07000108,female,2435,1341,4022,2939,3091,3029,3377,4020,4475,4121,3841,4279,3392,2374,1883,1343,855
E07000108,male,2474,1346,4418,3044,2922,2902,3213,4065,4369,3979,3722,4105,3228,2207,1501,826,368
E07000109,female,2346,1288,4100,3623,3532,3450,3511,3856,3745,3175,2689,2814,2255,1852,1537,950,501
E07000109,male,2684,1366,4241,3441,3468,3302,3370,3946,3818,3252,2636,2617,2053,1543,1183,650,263
E07000110,female,3677,1882,5732,5093,5462,5323,5492,6211,6108,5199,4584,5040,3906,3103,2449,1649,1031
E07000110,male,3839,2074,6400,5140,5145,5099,5282,6122,6136,5172,4292,4765,3760,2582,1874,1000,397
E07000111,female,2745,1418,3753,2901,3025,3875,4179,4707,4503,3964,3492,4031,3204,2380,1943,1398,903
E07000111,male,2766,1469,3654,2972,2874,3485,3824,4286,4571,3795,3356,3631,2832,2018,1547,922,343
E07000112,female,2141,1244,3726,3004,2858,2956,3312,3953,4116,3874,3615,4242,3282,2448,1848,1402,1061
E07000112,male,2342,1295,4189,3147,2864,2973,3211,4105,4160,3655,3329,4084,3093,2214,1513,864,452
E07000113,female,3250,1758,5414,4273,4635,4415,4532,5314,5424,4642,4081,4659,3584,2553,1894,1301,766
E07000113,male,3373,1847,6057,4331,4176,4062,4365,5027,5382,4632,4083,4442,3417,2350,1463,804,305
E07000114,female,2920,1609,5328,3865,4064,3931,4113,4895,4989,4686,4576,5177,4223,3087,2412,1836,1221
E07000114,male,3255,1799,5815,3734,3564,3515,3658,4434,4792,4371,4121,4851,3781,2618,1799,1076,473
E07000115,female,3194,1628,4540,3436,3703,4166,4655,5065,4993,4056,3328,3696,3170,2380,1846,1110,704
E07000115,male,3398,1810,4534,3281,3174,3661,4428,4945,4802,4120,3439,3463,2778,1982,1504,798,287
E07000116,female,3063,1662,3659,3070,3496,3731,4197,4577,4490,3698,3128,3406,2734,1987,1746,1376,916
E07000116,male,2996,1492,3694,3195,3604,3852,4290,4745,4541,3557,2981,3212,2509,1753,1250,848,391
E07000117,female,1832,933,3409,3013,2913,2691,2627,2968,3027,2821,2439,2787,1997,1490,1126,803,559
E07000117,male,2066,1033,3747,2755,2869,2500,2581,3097,2921,2800,2465,2550,1892,1349,826,458,182
E07000118,female,2348,1202,3845,3435,3585,3423,3829,4454,4270,3696,3324,3782,2839,2105,1474,874,656
E07000118,male,2554,1242,4106,3564,3571,3541,4143,4380,4422,3830,3277,3719,2850,1901,1159,538,275
E07000119,female,1521,780,2049,1773,1884,1915,2237,2830,3240,2997,2663,3060,2622,2112,1700,1232,758
E07000119,male,1556,877,2509,1875,1985,1866,2190,2797,3014,2884,2624,2925,2477,1686,1280,717,318
E07000120,female,1818,914,3190,2718,2643,2396,2491,2912,2797,2476,2195,2325,1924,1395,1090,660,429
E07000120,male,1955,1015,3344,2584,2487,2314,2460,3007,2744,2367,2154,2364,1765,1194,796,458,166
E07000121,female,2740,1639,9765,4136,3957,3736,3852,4701,5042,4555,3967,4317,3485,2697,2206,1448,989
E07000121,male,2918,1589,10297,4489,3722,3565,3717,4512,4643,4185,3774,4157,3303,2460,1652,918,357
E07000122,female,2103,982,3260,3034,3160,2765,2752,3124,2991,2896,2584,2773,1990,1507,1200,858,494
E07000122,male,2093,1056,3417,2973,3158,2857,2753,2982,2861,2759,2541,2765,1977,1356,889,501,226
E07000123,female,2972,1512,9199,5185,4447,4105,4133,4633,4527,3967,3262,3179,2416,2125,1703,1071,658
E07000123,male,3122,1630,9525,5807,4836,4461,4359,4761,4758,4018,3373,3204,2265,1787,1349,636,292
E07000124,female,1371,781,1727,1381,1366,1478,1906,2416,2478,2182,1895,2156,1728,1302,1046,686,476
E07000124,male,1517,806,2077,1467,1222,1300,1764,2265,2472,2194,1912,2003,1638,1143,810,409,199
E07000125,female,1538,807,2378,2187,2192,2143,2389,2819,2591,2368,2156,2217,1569,1065,865,571,402
E07000125,male,1662,854,2523,2024,1970,2038,2301,2697,2689,2343,2066,2216,1510,983,658,343,158
E07000126,female,2412,1243,3730,3412,3254,3235,3712,4222,4302,3689,3331,3692,2924,2281,1645,1089,680
E07000126,male,2411,1290,3987,3206,3218,2971,3594,3998,4196,3528,3261,3448,2660,1994,1248,701,313
E07000127,female,2297,1238,6460,2878,2719,2767,3462,4122,4364,3923,3543,3902,3199,2419,1831,1166,727
E07000127,male,2607,1392,5887,3334,2531,2455,3124,3926,4238,3766,3238,3548,2874,2190,1426,715,296
E07000128,female,2085,1149,3625,2652,2672,2692,3097,3991,4254,4130,3705,4335,3715,3077,2327,1620,1018
E07000128,male,2343,1301,4083,2814,2448,2555,2761,3671,4051,3771,3550,4088,3473,2685,1869,995,421
E07000129,female,2125,1124,3263,2931,3197,2912,3319,3717,3722,3241,2831,3112,2480,1981,1522,965,625
E07000129,male,2220,1107,3768,2741,2824,2756,3077,3671,3568,3271,2741,2949,2348,1641,1159,639,243
E07000130,female,3426,1832,10726,5557,5606,5094,5193,6112,6034,5276,4807,5036,4027,3000,2387,1659,1096
E07000130,male,3562,2134,14308,5747,5175,4890,5256,5915,5913,5271,4766,4883,3646,2686,1875,1069,456
E07000131,female,2126,1077,2639,2083,2211,2625,3130,3804,3793,3067,2781,3072,2389,1788,1357,1005,661
E07000131,male,2291,1156,3080,2183,2005,2395,2975,3687,3654,3235,2749,2969,2375,1568,1114,587,285
E07000132,female,2339,1223,3508,3228,3262,3304,3553,4258,4255,3771,3479,3921,2995,2177,1556,1131,718
E07000132,male,2401,1305,3748,3083,2978,3178,3464,4174,4194,3719,3413,3813,2822,1924,1299,725,283
E07000133,female,1118,584,1687,1311,1330,1433,1627,2083,2192,1837,1603,1819,1391,949,811,518,345
E07000133,male,1133,585,1726,1355,1233,1261,1483,1988,2184,1746,1718,1781,1310,949,616,330,164
E07000134,female,2173,1137,3605,2823,2896,2908,3368,3935,3785,3270,2875,3196,2601,1686,1306,854,671
E07000134,male,2282,1212,3660,2724,2666,2760,3388,3919,3866,3250,3053,3120,2548,1604,1024,540,224
E07000135,female,1157,637,2701,1456,1613,1625,1689,2008,2186,1848,1585,1721,1452,1235,1104,740,495
E07000135,male,1204,692,3474,902,1461,1461,1562,1858,1960,1878,1509,1593,1224,1043,792,443,207
E07000136,female,1312,710,2275,2228,2297,2015,1974,2323,2387,2160,2098,2145,1741,1367,1072,743,478
E07000136,male,1328,798,2625,2407,2392,2026,2034,2115,2247,2058,1949,2127,1715,1222,827,470,195
E07000137,female,2551,1464,4056,3268,3000,3023,3684,4796,5405,5395,5471,6477,5336,3823,2712,1750,1080
E07000137,male,2638,1483,4555,3355,2945,2808,3322,4321,4863,4911,5008,6292,5441,3536,2386,1258,510
E07000138,female,1621,925,9035,3637,3314,2920,2547,2853,3111,2708,2328,2292,1767,1406,1164,845,592
E07000138,male,1734,930,8249,4039,3694,2882,2675,2874,2920,2554,2221,2232,1656,1144,842,509,207
E07000139,female,2503,1365,3572,3025,3231,3133,3542,4570,4504,3897,3415,4108,3440,2686,1823,1207,764
E07000139,male,2460,1377,3838,3229,3198,2990,3388,4156,4307,3589,3296,3767,3308,2477,1556,828,400
E07000140,female,1822,1007,3026,2632,2673,2514,2893,3249,3488,3087,2984,3372,2720,2237,1663,1099,732
E07000140,male,1884,1034,3212,2649,2574,2447,2677,3156,3408,3059,2752,3284,2626,1960,1385,847,337
E07000141,female,3193,1760,4369,3708,4016,4149,4600,5465,5602,5194,4587,5013,4022,2806,2154,1519,1054
E07000141,male,3172,1714,4744,3584,3497,3710,4233,5142,5309,4794,4255,4715,3829,2571,1726,956,469
E07000142,female,1974,1085,3163,2233,2452,2478,2762,3622,3873,3591,3289,3547,2915,2041,1493,1011,569
E07000142,male,2038,1149,3329,2335,2101,2209,2530,3275,3603,3320,3101,3553,2921,1943,1357,679,265
E07000143,female,2609,1407,4631,3788,3808,3525,3948,4771,5022,4425,4467,5204,4072,3207,2400,1638,1181
E07000143,male,2782,1557,5123,4102,3991,3637,3884,4578,4978,4379,4052,4829,4124,2946,2072,1154,510
E07000144,female,2577,1463,3893,2965,3256,3505,4070,4924,4941,4468,4300,4971,3938,3059,2515,1774,1115
E07000144,male,2682,1458,4328,2965,2963,3338,3904,4695,4887,4205,3916,4651,3734,2851,1965,1110,496
E07000145,female,2055,1111,3675,2833,2843,2420,2689,3425,3629,3232,3170,3588,3016,2180,1692,1185,814
E07000145,male,2097,1178,4068,3125,2875,2493,2652,3153,3353,3129,3066,3550,2910,1987,1360,771,308
E07000146,female,2915,1494,4830,4180,4300,3839,4256,5172,5480,5253,5135,5951,4912,3707,2911,1984,1184
E07000146,male,3047,1570,5383,4549,4204,3831,4084,4954,5334,4781,4657,5445,4634,3355,2432,1277,588
E07000147,female,1731,987,3043,2195,2144,2161,2508,3351,3797,4004,4165,4998,4074,3123,2541,1846,1216
E07000147,male,1944,960,3193,2277,2251,2099,2469,3204,3529,3699,3810,4719,4043,2783,2184,1214,501
E07000148,female,2243,1119,11946,6366,5460,4399,3825,3930,3766,3327,3182,3210,2452,1990,1660,1270,858
E07000148,male,2444,1260,10601,6591,5922,4758,4293,4347,3970,3402,2866,2945,2200,1701,1196,762,405
E07000149,female,2958,1569,3949,3386,3568,3851,4440,4950,5115,4637,4236,4889,4017,2892,2388,1622,1013
E07000149,male,3033,1655,4316,2993,3303,3561,4009,4733,4790,4403,3973,4688,3905,2825,1954,1100,491
E07000150,female,1547,827,2495,2437,2877,2321,2175,2428,2508,2172,1801,1661,1295,950,717,419,246
E07000150,male,1578,777,2537,2268,2638,2473,2219,2402,2522,2114,1692,1508,1113,808,531,267,98
E07000151,female,1806,889,2542,2000,2032,2251,2765,3462,3406,2829,2556,2853,2144,1432,1031,707,467
E07000151,male,1952,1039,2975,2177,1969,2143,2554,3201,3439,2946,2641,2729,2118,1340,945,465,192
E07000152,female,2157,1175,2937,2376,2600,2754,3160,3668,3457,3081,2785,3178,2317,1583,1157,866,614
E07000152,male,2362,1259,3342,2293,2300,2465,3038,3641,3576,3027,2704,3031,2257,1548,1088,535,248
E07000153,female,2262,1111,3381,3085,3154,3153,3514,3831,3632,2933,2713,3163,2312,1573,1203,919,689
E07000153,male,2363,1148,3527,2952,3061,3143,3421,3731,3581,2997,2621,2805,2233,1435,984,486,263
E07000154,female,4916,2384,10453,7712,8821,7765,7675,7413,7564,6340,5589,5665,4086,3088,2411,1666,1103
E07000154,male,4818,2526,10466,7830,8599,8426,7852,7581,7613,6146,5133,5276,3789,2651,1872,1031,496
E07000155,female,2148,1044,2527,2079,2255,2851,3364,3895,3746,3194,2701,3245,2266,1583,1151,811,564
E07000155,male,2223,1188,2965,2125,1979,2356,3023,3632,3637,3194,2816,2891,2322,1504,1029,582,248
E07000156,female,1774,920,2534,2287,2599,2435,2697,2971,2829,2524,2273,2599,1919,1307,987,688,483
E07000156,male,1874,987,2888,2063,2263,2356,2513,2928,2766,2350,2240,2250,1876,1211,823,432,202
E07000163,female,1169,618,1617,1241,1213,1391,1703,2196,2356,2200,2080,2264,1888,1377,1162,816,612
E07000163,male,1289,689,1742,1311,1148,1294,1510,2053,2146,2085,2095,2124,1687,1154,821,465,237
E07000164,female,1858,1035,2616,2109,2102,2208,2654,3481,3851,3423,3132,3509,2894,2348,1695,1144,685
E07000164,male,1902,1054,2876,2555,2185,2203,2418,3170,3735,3307,3029,3381,2720,1897,1338,745,311
E07000165,female,3590,1866,4499,3769,4124,4560,5310,6387,6632,5750,5018,5429,4449,3673,2861,1994,1511
E07000165,male,3747,2632,4506,4117,4053,4262,4997,6049,6365,5687,4823,5062,3971,3028,2179,1219,551
E07000166,female,1064,513,1526,1394,1418,1272,1417,1893,1856,1812,1598,1790,1377,1024,801,462,286
E07000166,male,1205,627,3304,3087,1980,1576,1551,1899,1881,1806,1593,1679,1299,953,624,322,135
E07000167,female,1010,620,1680,1279,1227,1235,1554,2062,2217,2050,2023,2126,1794,1381,1045,694,435
E07000167,male,1123,658,1939,1219,1146,1208,1373,1877,2148,2001,1897,2201,1736,1114,850,479,185
E07000168,female,2012,1087,3619,2837,2559,2491,3027,3667,4201,4158,4003,4506,3618,2902,2172,1511,881
E07000168,male,2201,1159,4032,2869,2633,2335,2763,3484,3915,3909,3760,4207,3292,2392,1648,907,393
E07000169,female,1889,972,2713,2576,2599,2553,2919,3499,3621,3095,2733,2922,2200,1596,1198,787,510
E07000169,male,1910,1008,2972,2429,2373,2471,2735,3309,3457,3224,2631,2827,2122,1334,943,486,226
E07000170,female,2669,1404,4782,4316,3880,3774,4059,4824,4742,4023,3591,3688,3218,2355,1655,1011,626
E07000170,male,2719,1486,4981,3916,3699,3532,3830,4634,4704,4121,3491,3589,2972,2090,1288,626,255
E07000171,female,2398,1351,4062,3050,3048,3154,3626,4402,4603,4111,3586,3984,3167,2333,1759,1149,694
E07000171,male,2418,1414,4606,3211,3202,3078,3431,4284,4607,4075,3716,3841,3036,2089,1380,765,298
E07000172,female,2111,1134,4249,3697,3526,3315,3589,4025,4251,3726,3194,3751,2932,2246,1749,1134,708
E07000172,male,2206,1198,4578,3909,3558,3402,3569,4106,4044,3586,3214,3464,2698,1972,1348,768,357
E07000173,female,2401,1273,4150,3495,3643,3747,3853,4491,4467,4052,3631,3791,2982,2433,1934,1219,673
E07000173,male,2539,1384,4248,3406,3191,3494,3654,4319,4296,3893,3389,3640,2633,2025,1433,764,314
E07000174,female,2048,1118,4315,3587,3621,3286,3304,3878,4148,3690,3118,3122,2706,1926,1563,1056,609
E07000174,male,2250,1211,4268,3579,3528,3227,3336,3773,4002,3667,3134,3126,2434,1655,1169,577,269
E07000175,female,2492,1323,4381,3314,3172,3300,3790,4469,4689,4238,3780,4107,3390,2458,1787,1247,807
E07000175,male,2618,1428,4652,3446,3188,3211,3626,4545,4581,4077,3595,3967,3152,2200,1451,747,340
E07000176,female,2436,1313,4110,2901,3179,3652,4025,4452,4421,3784,3419,3620,3023,2247,1877,1325,861
E07000176,male,2670,1384,4659,2953,2922,3430,3858,4245,4441,3851,3335,3549,2730,1920,1454,768,422
E07000177,female,3327,1791,4728,4228,5235,5034,5185,5500,5560,4640,3879,4119,3197,2531,1859,1367,836
E07000177,male,3196,1776,5279,4484,5168,5060,4827,5383,5542,4585,3865,3943,2985,2136,1616,879,353
E07000178,female,2840,1482,15877,6039,6113,4786,4112,4075,4068,3385,2971,2760,2304,1811,1431,1003,820
E07000178,male,3022,1454,17279,7990,6464,5491,4029,4109,4028,3313,2762,2689,1957,1430,1139,671,358
E07000179,female,3138,1633,4090,3419,3950,4305,4924,5596,5517,4638,3997,4302,3774,2833,2122,1411,1030
E07000179,male,3085,1724,4867,4027,3935,4090,4582,5319,5211,4627,3845,3962,3280,2483,1785,978,437
E07000180,female,2764,1429,4011,3549,3905,4155,4280,4728,4829,4389,3601,3882,3219,2447,1926,1369,945
E07000180,male,3185,1715,4639,3688,3977,4088,4189,4717,4779,4183,3574,3863,2919,2172,1621,914,412
E07000181,female,2363,1239,3236,2957,3187,3342,3684,4165,4312,3634,3199,3517,2929,2113,1745,1197,812
E07000181,male,2429,1253,3708,3478,3319,3294,3429,3918,4130,3508,2918,3266,2625,1913,1328,828,422
E07000187,female,2482,1508,3731,2955,2828,3085,3595,4465,4549,4091,3680,4080,3201,2307,1874,1294,966
E07000187,male,2731,1605,4206,2839,2654,2701,3205,4102,4382,3837,3586,3853,2927,2055,1488,844,383
E07000188,female,2553,1390,4184,3335,3141,3142,3572,4529,4731,4277,3997,4332,3505,2614,1935,1429,1021
E07000188,male,2790,1480,4500,3263,3129,2898,3306,4252,4644,4211,3869,4239,3340,2353,1552,928,426
E07000189,female,3491,1831,5344,4488,4135,4250,4956,5827,6270,5744,5551,6342,5127,3814,2950,2125,1550
E07000189,male,3482,1913,5972,4580,4517,4089,4641,5796,5843,5655,5316,6098,4837,3457,2376,1459,643
E07000192,female,2059,1061,3815,3182,3217,2883,3238,3892,3881,3113,2897,2933,2406,1864,1274,908,538
E07000192,male,2241,1163,4112,3144,3076,2877,3244,3928,3879,3167,2714,2784,2351,1531,969,525,217
E07000193,female,2628,1304,4199,3520,3606,3393,3623,4316,4413,3828,3239,3366,2845,2165,1735,1119,661
E07000193,male,2788,1364,4703,3803,3699,3706,3719,4386,4370,3917,3248,3336,2645,1835,1254,661,259
E07000194,female,2132,1137,3186,2538,2675,2990,3334,3910,3989,3420,3247,3717,3406,2421,1621,1012,699
E07000194,male,2305,1171,4036,2746,2654,2729,3314,3811,3988,3473,3048,3544,3156,2129,1312,668,295
E07000195,female,2451,1299,6948,4140,3758,3508,3857,4473,4555,4107,3761,4132,3118,2554,1999,1290,785
E07000195,male,2600,1476,7295,4721,3722,3528,3763,4493,4517,4095,3588,3893,3097,2187,1495,771,344
E07000196,female,2138,1288,3740,2790,2603,2754,3407,4207,4534,4103,3710,4053,3489,2660,1964,1246,846
E07000196,male,2329,1218,4592,3492,2785,2765,3317,4212,4445,4041,3474,3911,3241,2473,1509,770,320
E07000197,female,2631,1423,4574,3644,3609,3773,4191,5073,5097,4509,4072,4494,3887,2864,2037,1350,886
E07000197,male,2743,1451,5919,4478,3826,3745,4127,5049,5100,4444,4028,4320,3606,2648,1699,916,406
E07000198,female,2012,1100,3181,2422,2335,2520,3069,3932,3947,3537,3322,3857,3045,2279,1680,1073,734
E07000198,male,2172,1201,3411,2465,2308,2327,3001,3904,3877,3392,3282,3716,2986,2106,1354,689,282
E07000199,female,1705,905,2930,2562,2668,2379,2629,2838,2759,2546,2328,2347,1817,1319,988,552,374
E07000199,male,1837,941,3067,2473,2418,2322,2532,2911,2637,2263,2241,2231,1760,1108,696,341,148
E07000200,female,2148,1051,2678,2087,2117,2281,2790,3518,3510,3186,3094,3644,2965,2088,1604,1137,826
E07000200,male,2046,1127,2961,2180,1877,2130,2757,3294,3464,3005,2805,3363,2749,1947,1331,773,402
E07000202,female,2656,1480,5871,5589,5109,4653,4375,4515,4484,4077,3594,3481,2536,2100,1773,1328,858
E07000202,male,3052,1689,6275,5326,5710,4856,4441,4863,4524,3939,3409,3287,2430,1818,1354,857,380
E07000203,female,2176,1212,3048,2497,2489,2793,3098,3769,3959,3675,3404,3868,2962,2187,1667,1121,741
E07000203,male,2286,1202,3385,2606,2593,2537,2952,3780,3825,3537,3326,3768,3001,2014,1359,765,364
E07000207,female,3281,1569,3684,2843,3830,5295,5591,5701,5332,4500,3492,3733,2944,2369,1925,1435,1138
E07000207,male,3453,1762,3908,2835,3163,4700,5268,5364,5338,4119,3410,3183,2580,1882,1539,935,520
E07000208,female,1833,1046,3066,2076,2415,2915,2938,3040,2960,2487,2069,2272,1803,1432,1091,775,495
E07000208,male,1893,1056,2785,2004,2145,2657,2944,2893,2960,2390,1931,2095,1536,1136,893,491,269
E07000209,female,3061,1545,9035,5276,4288,4581,4771,4923,5015,4253,3621,3736,2875,2329,1879,1329,985
E07000209,male,3032,1616,9715,6096,4773,4575,4970,4892,4874,4171,3549,3496,2709,1952,1496,853,449
E07000210,female,2035,1115,2505,1934,1998,2657,2974,3501,3537,3105,2732,2857,2546,1941,1611,1070,791
E07000210,male,2021,1121,2898,1941,1944,2344,2747,3360,3541,3171,2603,2660,2249,1626,1312,793,376
E07000211,female,3343,1685,4439,4079,4831,5565,5329,5469,5494,4478,3798,4083,3162,2398,2136,1540,1222
E07000211,male,3260,1713,4661,4107,4291,5267,5314,5409,5567,4501,3688,3708,2885,2033,1541,972,490
E07000212,female,1618,882,6051,3220,2507,2674,2980,2954,3020,2556,2099,2162,1766,1404,1260,850,627
E07000212,male,1692,830,5247,3216,2463,2609,2853,2837,3023,2551,2093,2037,1733,1149,964,567,283
E07000213,female,1968,1026,3246,2983,3331,3719,3386,3869,3753,3122,2514,2650,2270,1877,1560,1023,643
E07000213,male,2117,1068,3539,2898,3112,3574,3372,3535,3761,3253,2611,2534,1996,1608,1182,641,327
E07000214,female,2094,1120,2810,2258,2436,2836,3262,3525,3586,2949,2443,2521,2105,1597,1464,888,608
E07000214,male,2201,1122,3138,2394,2369,2810,3094,3648,3551,2979,2431,2323,1987,1490,1037,601,253
E07000215,female,1994,1124,2664,2208,2409,2870,2997,3461,3355,2991,2534,2714,2316,1605,1359,983,701
E07000215,male,2024,1026,2837,2291,2114,2648,2761,3223,3513,2830,2511,2531,1949,1461,1035,667,345
E07000216,female,2976,1607,3815,2411,3122,4060,4586,4782,4789,4039,3537,3925,3417,2569,2233,1584,1225
E07000216,male,3352,1845,4482,2577,2751,3437,4370,4796,4506,4022,3295,3558,3032,2194,1662,1036,510
E07000217,female,2208,1063,3046,2881,3535,3951,3951,3688,3622,3084,2500,2519,1986,1586,1313,1027,641
E07000217,male,2309,1153,3058,2891,3302,4087,4186,3804,3587,3155,2580,2481,1822,1362,1064,632,359
E07000218,female,1272,694,2088,1793,1783,1752,2037,2516,2529,2305,2020,2204,1727,1274,914,645,443
E07000218,male,1436,722,2307,1783,1742,1590,1960,2400,2531,2280,1978,2119,1769,1146,733,379,171
E07000219,female,2797,1422,4825,4216,4326,3887,4023,4647,4704,4004,3672,3935,3207,2428,1762,1139,668
E07000219,male,2731,1499,5060,3892,4018,3882,3999,4587,4700,4008,3649,3745,2994,2019,1302,665,253
E07000220,female,2294,1295,3347,3083,3619,3474,3553,3812,3918,3138,2759,2947,2637,1901,1419,989,772
E07000220,male,2612,1331,3907,3090,3344,3404,3623,3926,3906,3344,2727,2803,2481,1764,1132,726,317
E07000221,female,2596,1320,3533,2839,2938,3183,4086,4824,5074,4570,3997,4607,4149,2947,2297,1650,1171
E07000221,male,2677,1476,3845,3099,2779,3051,3555,4422,4806,4371,3989,4343,3887,2727,1874,1042,478
E07000222,female,2655,1350,7374,4550,3923,4437,4547,4991,4811,4050,3687,3876,3343,2480,1968,1482,1012
E07000222,male,2959,1478,7892,5791,4242,4475,4621,4796,4867,4160,3481,3725,3020,2121,1554,866,449
E07000223,female,1148,675,1898,1595,1831,2087,2242,2357,2274,2101,1917,2318,1818,1521,1222,799,527
E07000223,male,1320,743,2225,1582,1715,1829,2024,2343,2304,1943,1774,1931,1704,1199,891,552,256
E07000224,female,2952,1412,5050,3936,3967,4127,4486,5480,5807,5446,5314,6622,5640,4521,3555,2570,1847
E07000224,male,2948,1525,5314,3858,3778,3813,4091,5243,5281,4864,4720,5805,5093,3782,2746,1680,793
E07000225,female,2252,1129,4615,2668,2667,3086,3521,4111,4669,4330,3976,4743,3982,3131,2570,1798,1312
E07000225,male,2433,1233,5099,2804,2607,2668,3131,3895,4240,3945,3759,4043,3562,2665,2063,1159,548
E07000226,female,2401,1213,3977,4274,4826,4532,3900,3867,3621,3263,2621,2426,1634,1349,1261,1032,520
E07000226,male,2689,1253,4354,3950,4600,4740,4082,4060,3710,3186,2604,2195,1545,1107,815,580,264
E07000227,female,3168,1772,4335,3188,3502,4242,4624,5539,5802,4967,4330,4616,3882,2929,2398,1698,1100
E07000227,male,3364,1847,4546,3338,3159,3716,4251,5200,5440,4891,4098,4388,3495,2538,1846,1134,499
E07000228,female,3267,1653,4317,3795,4372,5035,5506,5815,5582,4800,4283,4521,3855,2687,2281,1775,1184
E07000228,male,3544,1966,4665,3732,4102,4635,5022,5644,5599,4678,4103,4276,3372,2220,1735,1164,526
E07000229,female,2078,1132,3497,3046,3391,3589,3836,4121,4126,3501,3131,3562,2978,2409,1999,1598,1272
E07000229,male,2351,1179,3727,2915,3091,3335,3502,4126,3960,3439,2921,3232,2572,1934,1359,986,500
E07000234,female,2052,1034,3086,2500,2464,2797,3242,3801,3854,3229,2985,3070,2770,2037,1689,1271,884
E07000234,male,2177,1237,3459,2662,2444,2553,3136,3600,3739,3237,3029,3099,2481,1875,1334,775,319
E07000235,female,1655,913,2339,1639,1598,1871,2216,2797,3143,2821,2758,3071,2659,1960,1542,1143,795
E07000235,male,1689,898,2603,1716,1395,1671,1995,2617,2986,2880,2636,3037,2459,1808,1361,744,356
E07000236,female,1763,919,3019,2827,3106,2914,2809,2986,2864,2726,2729,2579,1884,1245,883,649,458
E07000236,male,1963,1022,3255,2860,2909,2998,2775,2899,2870,2539,2516,2590,1933,1132,725,406,159
E07000237,female,2030,1090,5792,3705,3464,3224,3400,3591,3406,2882,2604,2605,2125,1662,1323,916,646
E07000237,male,2234,1103,5707,3674,3417,3294,3268,3619,3565,2935,2551,2527,1853,1377,995,507,224
E07000238,female,2559,1402,3688,2909,3115,3272,3824,4867,5003,4433,4245,4679,3720,2821,2097,1469,1091
E07000238,male,2614,1371,4079,2995,2907,2983,3597,4493,4835,4305,4119,4583,3680,2586,1797,1001,401
E07000239,female,1910,1039,3281,2774,2722,2696,3086,3853,3694,3167,3188,3872,3255,2287,1619,1074,777
E07000239,male,2068,1115,3666,2692,2695,2529,3061,3643,3620,3146,3003,3744,3102,2024,1396,709,329
E07000240,female,3623,1829,4292,4091,4745,5775,6027,5640,5332,4330,3675,3800,3003,2385,1893,1381,971
E07000240,male,3716,1759,4346,3920,4232,5301,5865,5686,5304,4304,3560,3345,2652,2058,1576,927,464
E07000241,female,2524,1277,8672,4308,4129,3936,3727,3699,4068,3359,2704,2647,2171,1867,1691,1197,809
E07000241,male,2431,1315,8877,4697,4242,3869,3392,3828,3745,3436,2752,2496,1899,1490,1226,750,356
E07000242,female,3481,1905,4779,4102,4441,5142,5598,6034,5914,4814,3808,4113,3189,2420,2019,1310,865
E07000242,male,3634,1973,4902,3931,3975,4780,5426,5651,6022,4804,3854,3838,2860,2118,1593,888,355
E07000243,female,1816,966,3341,3348,3406,3028,2833,3217,3349,2720,2048,1963,1608,1358,1199,824,430
E07000243,male,2044,1067,3594,3093,3233,2958,2715,2997,3328,2802,2178,1925,1386,1054,798,455,204
E07000244,female,5243,2730,7680,5803,5662,6147,7086,8746,9185,8661,8560,9965,8123,6050,4971,3519,2440
E07000244,male,5223,2971,8420,5917,5452,5808,6735,8311,8734,8368,7726,9323,7576,5482,4015,2346,1114
E07000245,female,3532,1809,6168,5813,5788,4879,5020,6032,6097,5274,4981,5675,4637,3399,2630,1910,1319
E07000245,male,3636,1945,7423,6933,6631,5399,5090,6041,6092,5222,4563,5281,4192,3216,2197,1250,597
E07000246,female,2996,1681,4840,4125,4050,3992,4423,5314,5669,5334,5187,5542,4664,3494,2902,2186,1586
E07000246,male,3163,1709,5311,4281,3953,3588,3919,4884,5301,5092,4794,5411,4281,3016,2288,1387,646
E08000001,female,6392,3410,11391,9702,9399,8665,9240,10349,9966,8680,7398,8002,6133,4751,3447,2233,1349
E08000001,male,7049,3770,12432,9431,9249,8528,8938,10157,9648,8348,7275,7638,5717,4171,2575,1319,660
