msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02003970,E07000026,7896,97099,2856,3416,0.8360655737704918,6601.573770491804,female,0-4,159,0.02013677811550152,0.01683566694902586
E02003970,E07000026,7896,97099,2856,3416,0.8360655737704918,6601.573770491804,male,0-4,176,0.022289766970618033,0.018635706811500324
E02004003,E07000029,11740,69306,4646,5421,0.8570374469655045,10061.619627375023,female,0-4,265,0.022572402044293016,0.019345393819919822
E02004003,E07000029,11740,69306,4646,5421,0.8570374469655045,10061.619627375023,male,0-4,315,0.026831345826235094,0.02299546812556507
E02004012,E07000030,5556,52642,1668,2328,0.7164948453608248,3980.8453608247423,female,0-4,98,0.017638588912886968,0.012637958035522106
E02004012,E07000030,5556,52642,1668,2328,0.7164948453608248,3980.8453608247423,male,0-4,116,0.02087832973362131,0.01495921563388331
E02004013,E07000030,9704,52642,2764,4389,0.6297562087035771,6111.154249259512,female,0-4,169,0.01741549876339654,0.010967518473918438
E02004013,E07000030,9704,52642,2764,4389,0.6297562087035771,6111.154249259512,male,0-4,229,0.02359851607584501,0.014861312014954569
E02004014,E07000030,7627,52642,1653,3440,0.4805232558139535,3664.9508720930235,female,0-4,181,0.023731480267470826,0.011403528163409673
E02004014,E07000030,7627,52642,1653,3440,0.4805232558139535,3664.9508720930235,male,0-4,167,0.021895896158384685,0.010521487310991246
E02004023,E07000031,6103,103826,141,2703,0.05216426193118757,318.35849056603774,female,0-4,121,0.019826314927085042,0.001034225084986678
E02004023,E07000031,6103,103826,141,2703,0.05216426193118757,318.35849056603774,male,0-4,98,0.016057676552515155,0.0008376368456916895
E02005225,E07000121,5608,141723,8,2352,0.003401360544217687,19.07482993197279,female,0-4,136,0.024251069900142655,8.24866323134104e-05
E02005225,E07000121,5608,141723,8,2352,0.003401360544217687,19.07482993197279,male,0-4,138,0.024607703281027102,8.36996710239017e-05
E02005221,E07000121,10023,141723,33,4575,0.007213114754098361,72.29704918032787,female,0-4,221,0.02204928664072633,0.00015904403478556698
E02005221,E07000121,10023,141723,33,4575,0.007213114754098361,72.29704918032787,male,0-4,241,0.02404469719644817,0.0001734371601055278
E02003986,E07000027,6357,67532,109,3239,0.0336523618400741,213.92806421735105,female,0-4,188,0.02957369828535473,0.0009952247956479363
E02003986,E07000027,6357,67532,109,3239,0.0336523618400741,213.92806421735105,male,0-4,151,0.02375334277174768,0.0007993560858661616
E02003984,E07000027,6588,67532,146,3674,0.03973870440936309,261.79858464888406,female,0-4,244,0.037037037037037035,0.0014718038670134478
E02003984,E07000027,6588,67532,146,3674,0.03973870440936309,261.79858464888406,male,0-4,273,0.04143897996357013,0.001646731375797833
E02004018,E07000031,8298,103826,236,3578,0.06595863610955842,547.3247624371157,female,0-4,192,0.023138105567606652,0.0015261578853983148
E02004018,E07000031,8298,103826,236,3578,0.06595863610955842,547.3247624371157,male,0-4,228,0.0274765003615329,0.0018123124889104988
E02004028,E07000031,7725,103826,87,3601,0.024159955567897805,186.63565676201054,female,0-4,146,0.01889967637540453,0.0004566153414774213
E02004028,E07000031,7725,103826,87,3601,0.024159955567897805,186.63565676201054,male,0-4,131,0.016957928802588996,0.00040970280639412456
E02004019,E07000031,8017,103826,193,3484,0.05539609644087256,444.1105051664753,female,0-4,142,0.01771236123238119,0.0009811956710245608
E02004019,E07000031,8017,103826,193,3484,0.05539609644087256,444.1105051664753,male,0-4,167,0.02083073468878633,0.001153941387754237
E02003977,E07000027,6361,67532,82,2892,0.028354080221300138,180.36030428769018,female,0-4,141,0.02216632604936331,0.0006285057870151422
E02003977,E07000027,6361,67532,82,2892,0.028354080221300138,180.36030428769018,male,0-4,170,0.026725357648168527,0.0007577729346991076
E02004027,E07000031,7856,103826,225,4065,0.055350553505535055,434.8339483394834,female,0-4,106,0.0134928716904277,0.0007468379164443376
E02004027,E07000031,7856,103826,225,4065,0.055350553505535055,434.8339483394834,male,0-4,132,0.01680244399185336,0.0009300245751948354
E02004022,E07000031,5455,103826,70,2406,0.029093931837073983,158.70739817123857,female,0-4,87,0.015948670944087993,0.0004640095453392184
E02004022,E07000031,5455,103826,70,2406,0.029093931837073983,158.70739817123857,male,0-4,105,0.01924839596700275,0.0005600115202369877
E02003981,E07000027,6554,67532,99,3206,0.030879600748596383,202.38490330630069,female,0-4,186,0.02837961550198352,0.0008763511960999279
