msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004542,E07000072,6579,129923,12,2441,0.004916018025399427,32.34248258910283,female,0-4,168,0.02553579571363429,0.00012553443202114359
E02004542,E07000072,6579,129923,12,2441,0.004916018025399427,32.34248258910283,male,0-4,151,0.022951816385468917,0.00011283154306662312
E02000016,E09000002,9543,208182,12,3803,0.003155403628714173,30.112016828819353,female,0-4,582,0.060987110971392644,0.0001924389512639263
E02000016,E09000002,9543,208182,12,3803,0.003155403628714173,30.112016828819353,male,0-4,605,0.06339725453211778,0.0002000439270011605
E02006925,E09000026,14129,301328,28,4942,0.0056657223796034,80.05099150141643,female,0-4,374,0.02647038006936089,0.0001499738247555858
E02006925,E09000026,14129,301328,28,4942,0.0056657223796034,80.05099150141643,male,0-4,376,0.0266119329039564,0.00015077582381844986
E02000758,E09000026,6131,301328,30,2417,0.012412081092263137,76.09846917666529,female,0-4,170,0.027727939977165227,0.0003441614395179797
E02000758,E09000026,6131,301328,30,2417,0.012412081092263137,76.09846917666529,male,0-4,187,0.030500733974881747,0.0003785775834697776
E02004543,E07000072,7105,129923,19,2705,0.007024029574861368,49.90573012939002,female,0-4,256,0.03603096410978184,0.00025308255751787617
E02004543,E07000072,7105,129923,19,2705,0.007024029574861368,49.90573012939002,male,0-4,231,0.03251231527093596,0.0002283674640102711
E02004540,E07000072,6018,129923,15,1971,0.0076103500761035,45.799086757990864,female,0-4,173,0.028747092057161847,0.00021877543422497598
E02004540,E07000072,6018,129923,15,1971,0.0076103500761035,45.799086757990864,male,0-4,184,0.030574941841143236,0.00023268601096760452
E02004539,E07000072,8007,129923,13,3000,0.004333333333333333,34.696999999999996,female,0-4,282,0.03521918321468715,0.00015261646059697764
E02004539,E07000072,8007,129923,13,3000,0.004333333333333333,34.696999999999996,male,0-4,343,0.04283751717247408,0.00018562924108072101
E02004541,E07000072,11664,129923,39,4095,0.009523809523809525,111.08571428571429,female,0-4,383,0.0328360768175583,0.00031272454111960286
E02004541,E07000072,11664,129923,39,4095,0.009523809523809525,111.08571428571429,male,0-4,392,0.033607681755829906,0.0003200731595793325
E02004538,E07000072,9522,129923,11,3345,0.003288490284005979,31.313004484304933,female,0-4,298,0.031295946229783655,0.00010291641510541711
E02004538,E07000072,9522,129923,11,3345,0.003288490284005979,31.313004484304933,male,0-4,299,0.03140096618357488,0.0001032617722030863
E02006924,E09000026,13645,301328,24,5350,0.004485981308411215,61.211214953271025,female,0-4,469,0.03437156467570539,0.00015419019667606154
E02006924,E09000026,13645,301328,24,5350,0.004485981308411215,61.211214953271025,male,0-4,433,0.03173323561744228,0.00014235470183525511
E02000762,E09000026,6613,301328,17,2590,0.006563706563706564,43.405791505791505,female,0-4,166,0.02510207167699985,0.00016476263262895654
E02000762,E09000026,6613,301328,17,2590,0.006563706563706564,43.405791505791505,male,0-4,225,0.03402389233328293,0.0002233228454308146
E02000779,E09000026,8676,301328,14,3679,0.0038053818972546886,33.01549334058168,female,0-4,466,0.053711387736284005,0.00020439234256808264
E02000779,E09000026,8676,301328,14,3679,0.0038053818972546886,33.01549334058168,male,0-4,545,0.0628169663439373,0.00023904254656567604
E02000371,E09000012,14991,273239,9,3549,0.00253592561284869,38.01606086221471,female,0-4,266,0.017743979721166033,4.49974126487727e-05
E02000371,E09000012,14991,273239,9,3549,0.00253592561284869,38.01606086221471,male,0-4,276,0.018411046627976786,4.6689044703237836e-05
E02000756,E09000026,13487,301328,24,5189,0.0046251686259394876,62.379649258045866,female,0-4,435,0.032253280937198786,0.00014917686307434398
E02000756,E09000026,13487,301328,24,5189,0.0046251686259394876,62.379649258045866,male,0-4,460,0.03410691777266998,0.00015775024600965109
E02000783,E09000026,7652,301328,24,3168,0.007575757575757576,57.96969696969697,female,0-4,344,0.04495556717198118,0.00034057247857561504
E02000783,E09000026,7652,301328,24,3168,0.007575757575757576,57.96969696969697,male,0-4,323,0.04221118661787768,0.0003197817168021036
E02000017,E09000002,9055,208182,12,3833,0.0031307070180015655,28.348552048004176,female,0-4,368,0.04064053009387079,0.0001272335927801851
E02000017,E09000002,9055,208182,12,3833,0.0031307070180015655,28.348552048004176,male,0-4,419,0.04627277747101049,0.00014486650917091727
E02000773,E09000026,10028,301328,19,3714,0.005115778136779752,51.301023155627355,female,0-4,353,0.03520143597925808,0.00018008273656594062
E02000773,E09000026,10028,301328,19,3714,0.005115778136779752,51.301023155627355,male,0-4,417,0.04158356601515756,0.00021273229786968056
E02004537,E07000072,8963,129923,29,3681,0.007878293941863623,70.61314860092365,female,0-4,325,0.03626018074305478,0.00028566836227888846
E02004537,E07000072,8963,129923,29,3681,0.007878293941863623,70.61314860092365,male,0-4,310,0.034586633939529175,0.0002724836686352475
E02000781,E09000026,15073,301328,15,6084,0.002465483234714004,37.16222879684418,female,0-4,614,0.04073508923240231,0.00010043167956706683
E02000781,E09000026,15073,301328,15,6084,0.002465483234714004,37.16222879684418,male,0-4,645,0.04279174683208386,0.00010550233439862884
E02000760,E09000026,7159,301328,25,2977,0.008397715821296607,60.11924756466241,female,0-4,235,0.03282581366112586,0.00027566185472897094
E02000760,E09000026,7159,301328,25,2977,0.008397715821296607,60.11924756466241,male,0-4,267,0.037295711691577034,0.00031319878813887333
E02000780,E09000026,16641,301328,19,6577,0.0028888551011099287,48.07343773757032,female,0-4,804,0.048314404182440956,0.00013957331297953144
E02000780,E09000026,16641,301328,19,6577,0.0028888551011099287,48.07343773757032,male,0-4,915,0.05498467640165856,0.00015884276290581003
E02000782,E09000026,10194,301328,20,4554,0.004391743522178305,44.76943346508564,female,0-4,473,0.04639984304492839,0.00020377621012265432
E02000782,E09000026,10194,301328,20,4554,0.004391743522178305,44.76943346508564,male,0-4,596,0.0584657641750049,0.00025676664108478217
E02000023,E09000002,7784,208182,15,3130,0.004792332268370607,37.3035143769968,female,0-4,453,0.05819630010277492,0.0002788960068823079
E02000023,E09000002,7784,208182,15,3130,0.004792332268370607,37.3035143769968,male,0-4,509,0.06539054470709146,0.0003133732174461252
E02000368,E09000012,10283,273239,15,4027,0.003724857213806804,38.30270672957537,female,0-4,353,0.034328503355052026,0.00012786877336125663
E02000368,E09000012,10283,273239,15,4027,0.003724857213806804,38.30270672957537,male,0-4,314,0.030535835845570358,0.00011374162842899314
E02000776,E09000026,6975,301328,13,2705,0.004805914972273568,33.521256931608136,female,0-4,372,0.05333333333333334,0.0002563154651879236
E02000776,E09000026,6975,301328,13,2705,0.004805914972273568,33.521256931608136,male,0-4,304,0.043584229390681004,0.0002094621005836795
E02000763,E09000026,7280,301328,14,2957,0.0047345282380791345,34.4673655732161,female,0-4,235,0.032280219780219783,0.0001528316120808512
E02000763,E09000026,7280,301328,14,2957,0.0047345282380791345,34.4673655732161,male,0-4,254,0.03489010989010989,0.00016518821050440937
E02000767,E09000026,8242,301328,14,3324,0.00421179302045728,34.7135980746089,female,0-4,301,0.03652026207231254,0.0001538157849014367
E02000767,E09000026,8242,301328,14,3324,0.00421179302045728,34.7135980746089,male,0-4,324,0.0393108468818248,0.00016556915052513453
E02000020,E09000002,12390,208182,10,4922,0.0020316944331572532,25.172694026818366,female,0-4,680,0.05488297013720742,0.0001115054249029001
E02000020,E09000002,12390,208182,10,4922,0.0020316944331572532,25.172694026818366,male,0-4,657,0.053026634382566586,0.00010773391788412554
E02000764,E09000026,12612,301328,22,4608,0.004774305555555556,60.21354166666667,female,0-4,385,0.030526482714874723,0.00014574275601719704
E02000764,E09000026,12612,301328,22,4608,0.004774305555555556,60.21354166666667,male,0-4,422,0.03346019663812242,0.00015974920269936922
E02000904,E09000031,8829,274222,91,3215,0.028304821150855364,249.903265940902,female,0-4,383,0.04337977120851739,0.0012278566656221096
E02000904,E09000031,8829,274222,91,3215,0.028304821150855364,249.903265940902,male,0-4,432,0.04892966360856269,0.0013849453774118833
E02000757,E09000026,12711,301328,39,4091,0.009533121486189195,121.17550721095085,female,0-4,398,0.0313114625127842,0.0002984959760446306
E02000757,E09000026,12711,301328,39,4091,0.009533121486189195,121.17550721095085,male,0-4,502,0.039493352214617264,0.0003764949245588055
E02000895,E09000031,8297,274222,383,3525,0.10865248226950355,901.489645390071,female,0-4,245,0.02952874532963722,0.0032083714783690937
E02000895,E09000031,8297,274222,383,3525,0.10865248226950355,901.489645390071,male,0-4,259,0.031216102205616488,0.003391706991418756
E02000755,E09000026,5706,301328,35,1938,0.01805985552115583,103.04953560371517,female,0-4,186,0.03259726603575184,0.0005887019149903583
E02000755,E09000026,5706,301328,35,1938,0.01805985552115583,103.04953560371517,male,0-4,193,0.03382404486505433,0.0006108573634039739
