ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000010,259778,17,104672,0.00016241210638948334,42.191092173647206,female,0-4,8159,0.031407586477684796,5.100972276450642e-06
E06000010,259778,17,104672,0.00016241210638948334,42.191092173647206,male,0-4,8724,0.03358252045977719,5.454207885740335e-06
E06000011,341173,375,139809,0.0026822307576765446,915.1047142887797,female,0-4,7324,0.02146711492410009,5.7579755927998446e-05
E06000011,341173,375,139809,0.0026822307576765446,915.1047142887797,male,0-4,8088,0.023706448048350835,6.35861641105477e-05
E06000013,172292,26,75255,0.00034549199388744935,59.525506610856425,female,0-4,4510,0.026176491073294176,9.043768093889423e-06
E06000013,172292,26,75255,0.00034549199388744935,59.525506610856425,male,0-4,4463,0.025903698372530357,8.94952039978459e-06
E06000014,210618,106,79693,0.0013301042751559108,280.1439022247876,female,0-4,4591,0.021797757076793055,2.899328987665245e-05
E06000014,210618,106,79693,0.0013301042751559108,280.1439022247876,male,0-4,4947,0.023488020966868927,3.124151710298403e-05
E07000142,95667,8,40060,0.00019970044932601097,19.10474288567149,female,0-4,2267,0.023696781544315176,4.732257921980065e-06
E07000142,95667,8,40060,0.00019970044932601097,19.10474288567149,male,0-4,2438,0.02548423176225867,5.0892125336512565e-06
E07000165,160831,45,71798,0.0006267584055266163,100.80218111925123,female,0-4,3715,0.023098780707699388,1.4477354965966635e-05
E07000165,160831,45,71798,0.0006267584055266163,100.80218111925123,male,0-4,3862,0.02401278360515075,1.5050213964619958e-05
E07000167,55380,20,21075,0.0009489916963226571,52.555160142348754,female,0-4,1197,0.02161430119176598,2.0511792352802826e-05
E07000167,55380,20,21075,0.0009489916963226571,52.555160142348754,male,0-4,1228,0.022174070061394005,2.1043008361939743e-05
E07000168,108757,28,47903,0.0005845145397991775,63.57004780493915,female,0-4,2467,0.02268359737764006,1.325889248218111e-05
E07000168,108757,28,47903,0.0005845145397991775,63.57004780493915,male,0-4,2661,0.02446739060474268,1.4301545559417889e-05
E07000169,90620,3616,35759,0.10112139601219274,9163.620906624905,female,0-4,2458,0.02712425513131759,0.0027428425446697166
E07000169,90620,3616,35759,0.10112139601219274,9163.620906624905,male,0-4,2604,0.02873537850364158,0.0029057615892269903
E08000016,246866,1903,118137,0.016108416499487882,3976.6203475625753,female,0-4,6977,0.02826229614446704,0.0004552608375269456
E08000016,246866,1903,118137,0.016108416499487882,3976.6203475625753,male,0-4,7165,0.029023842894525774,0.0004675281497607231
E08000017,311890,382,135492,0.002819354648244915,879.3285212411065,female,0-4,8775,0.028134919362595788,7.932231568293029e-05
E08000017,311890,382,135492,0.002819354648244915,879.3285212411065,male,0-4,9292,0.029792555067491743,8.399577861262544e-05
E08000018,265411,24,119467,0.00020089229661747596,53.319025337540914,female,0-4,7654,0.028838292308909576,5.7933907724629385e-06
E08000018,265411,24,119467,0.00020089229661747596,53.319025337540914,male,0-4,7908,0.02979529861234086,5.9856459666366494e-06
E08000032,539776,1406,238886,0.0058856525706822505,3176.9340019925826,female,0-4,19472,0.03607422338155086,0.00021232034558099058
E08000032,539776,1406,238886,0.0058856525706822505,3176.9340019925826,male,0-4,19520,0.036163149158169317,0.0002128437318067449
E08000033,211455,528,87803,0.006013461954602918,1271.57659761056,female,0-4,5912,0.027958667328746068,0.00016812838228281407
E08000033,211455,528,87803,0.006013461954602918,1271.57659761056,male,0-4,6278,0.029689532051736776,0.000178536871443083
E08000034,439787,58254,167988,0.3467747696264019,152507.03560968643,female,0-4,13085,0.029753039539595304,0.010317603432028389
E08000034,439787,58254,167988,0.3467747696264019,152507.03560968643,male,0-4,13657,0.031053669162571882,0.010768628969905365
E08000035,793139,15968,284094,0.05620674847057664,44579.76427520469,female,0-4,24235,0.03055580421590667,0.0017174424018796515
E08000035,793139,15968,284094,0.05620674847057664,44579.76427520469,male,0-4,25679,0.03237641825707726,0.001819773197353727
E08000036,348312,111831,137039,0.816052364655317,284240.8312378228,female,0-4,10261,0.0294592204690048,0.024040266524633685
E08000036,348312,111831,137039,0.816052364655317,284240.8312378228,male,0-4,10833,0.031101426307448495,0.025380392482346432
E06000010,259778,17,104672,0.00016241210638948334,42.191092173647206,female,5-9,8433,0.0324623332229827,5.272275917061926e-06
E06000010,259778,17,104672,0.00016241210638948334,42.191092173647206,male,5-9,8823,0.0339636150867279,5.5161022668371125e-06
E06000011,341173,375,139809,0.0026822307576765446,915.1047142887797,female,5-9,8828,0.0258754356294314,6.940388931354045e-05
E06000011,341173,375,139809,0.0026822307576765446,915.1047142887797,male,5-9,9361,0.02743769290066916,7.35942238178582e-05
E06000013,172292,26,75255,0.00034549199388744935,59.525506610856425,female,5-9,5114,0.029682167483110068,1.025495122664091e-05
E06000013,172292,26,75255,0.00034549199388744935,59.525506610856425,male,5-9,5278,0.030634039885775313,1.0583815520964165e-05
E06000014,210618,106,79693,0.0013301042751559108,280.1439022247876,female,5-9,5283,0.02508332621143492,3.336343942895991e-05
E06000014,210618,106,79693,0.0013301042751559108,280.1439022247876,male,5-9,5530,0.026256065483481944,3.4923304948352876e-05
E07000142,95667,8,40060,0.00019970044932601097,19.10474288567149,female,5-9,2629,0.02748074048522479,5.487916222710891e-06
E07000142,95667,8,40060,0.00019970044932601097,19.10474288567149,male,5-9,2791,0.029174114375908097,5.8260837495572835e-06
E07000165,160831,45,71798,0.0006267584055266163,100.80218111925123,female,5-9,4506,0.028016986774937667,1.755988195872023e-05
E07000165,160831,45,71798,0.0006267584055266163,100.80218111925123,male,5-9,4632,0.028800417829895977,1.8050903957565934e-05
E07000167,55380,20,21075,0.0009489916963226571,52.555160142348754,female,5-9,1327,0.023961719032141567,2.2739472391118922e-05
E07000167,55380,20,21075,0.0009489916963226571,52.555160142348754,male,5-9,1458,0.026327193932827734,2.498428842972976e-05
E07000168,108757,28,47903,0.0005845145397991775,63.57004780493915,female,5-9,2743,0.025221365061559257,1.4742254592064363e-05
E07000168,108757,28,47903,0.0005845145397991775,63.57004780493915,male,5-9,2852,0.02622359940049836,1.5328075135460285e-05
E07000169,90620,3616,35759,0.10112139601219274,9163.620906624905,female,5-9,2623,0.028945045243875523,0.0029269633826967726
E07000169,90620,3616,35759,0.10112139601219274,9163.620906624905,male,5-9,2746,0.03030236150960053,0.0030642170983169415
E08000016,246866,1903,118137,0.016108416499487882,3976.6203475625753,female,5-9,7291,0.029534241248288545,0.00047574985902378676
E08000016,246866,1903,118137,0.016108416499487882,3976.6203475625753,male,5-9,7668,0.031061385528991438,0.0005003497351521598
E08000017,311890,382,135492,0.002819354648244915,879.3285212411065,female,5-9,9490,0.03042739427362211,8.57856154793172e-05
E08000017,311890,382,135492,0.002819354648244915,879.3285212411065,male,5-9,10001,0.03206579242681715,9.04048409282035e-05
E08000018,265411,24,119467,0.00020089229661747596,53.319025337540914,female,5-9,8291,0.031238343550191967,6.275542578323781e-06
E08000018,265411,24,119467,0.00020089229661747596,53.319025337540914,male,5-9,8512,0.032071014389004227,6.442819735459176e-06
E08000032,539776,1406,238886,0.0058856525706822505,3176.9340019925826,female,5-9,20285,0.037580403723025846,0.0002211851997797039
E08000032,539776,1406,238886,0.0058856525706822505,3176.9340019925826,male,5-9,21004,0.038912437751956366,0.00022902508928631505
E08000033,211455,528,87803,0.006013461954602918,1271.57659761056,female,5-9,6624,0.03132581400297936,0.00018837659070388373
E08000033,211455,528,87803,0.006013461954602918,1271.57659761056,male,5-9,6964,0.032933721122697504,0.00019804567899484393
E08000034,439787,58254,167988,0.3467747696264019,152507.03560968643,female,5-9,14294,0.03250209760634125,0.011270907409813815
E08000034,439787,58254,167988,0.3467747696264019,152507.03560968643,male,5-9,14978,0.03405739596668387,0.011810245640421949
E08000035,793139,15968,284094,0.05620674847057664,44579.76427520469,female,5-9,24516,0.030910092682367152,0.0017373558046000221
E08000035,793139,15968,284094,0.05620674847057664,44579.76427520469,male,5-9,25927,0.03268909989295697,0.0018373480154129864
E08000036,348312,111831,137039,0.816052364655317,284240.8312378228,female,5-9,10611,0.030464066698821745,0.024860273666590785
E08000036,348312,111831,137039,0.816052364655317,284240.8312378228,male,5-9,11120,0.03192540021589839,0.02605279833875125
E06000010,259778,17,104672,0.00016241210638948334,42.191092173647206,female,10-14,7306,0.028124013580826706,4.567680285788501e-06
