year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
2019,E06000015,257302,8,102021,7.84152282373237e-05,20.176395055919862,female,0-4,8062,0.03133283068145603,2.456971069207793e-06
2019,E06000015,257302,8,102021,7.84152282373237e-05,20.176395055919862,male,0-4,8259,0.032098467948169854,2.517008690224158e-06
2019,E06000019,192801,783,83057,0.009427260796802197,1817.5853088842605,female,0-4,4323,0.022422082873014143,0.0002113788228514162
2019,E06000019,192801,783,83057,0.009427260796802197,1817.5853088842605,male,0-4,4797,0.024880576345558375,0.00023455568198432655
2019,E06000020,179854,722,71654,0.010076199514332767,1812.2447874508055,female,0-4,5270,0.029301544586164335,0.000295248209328309
2019,E06000020,179854,722,71654,0.010076199514332767,1812.2447874508055,male,0-4,5574,0.03099180446362049,0.00031227960508462883
2019,E06000021,256375,447,113151,0.0039504732613940665,1012.8025823899038,female,0-4,8081,0.03152023403217943,0.0001245198417370081
2019,E06000021,256375,447,113151,0.0039504732613940665,1012.8025823899038,male,0-4,8584,0.033482203803022914,0.00013227055085638875
2019,E06000051,323136,797,132880,0.00599789283564118,1938.1350993377482,female,0-4,7223,0.022352817389582096,0.00013406980327737003
2019,E06000051,323136,797,132880,0.00599789283564118,1938.1350993377482,male,0-4,7634,0.023624727668845318,0.0001416985848289413
2019,E07000039,107261,159,44201,0.0035972036831745887,385.83966426098954,female,0-4,2893,0.026971592657163368,9.702231244743276e-05
2019,E07000039,107261,159,44201,0.0035972036831745887,385.83966426098954,male,0-4,3029,0.028239527880590337,0.00010158333370317105
2019,E07000079,89862,8,34146,0.00023428805716628595,21.05359339307679,female,0-4,2036,0.022656962898666845,5.308255818817278e-06
2019,E07000079,89862,8,34146,0.00023428805716628595,21.05359339307679,male,0-4,2182,0.024281676348178318,5.688906776355256e-06
2019,E07000083,95019,9,33613,0.00026775354773450746,25.441674352185164,female,0-4,2686,0.028268030604405435,7.5688654817971886e-06
2019,E07000083,95019,9,33613,0.00026775354773450746,25.441674352185164,male,0-4,2905,0.03057283280186068,8.18598444699212e-06
2019,E07000129,101526,16,36390,0.0004396812311074471,44.63907666941468,female,0-4,2689,0.026485826290802355,1.164532071043797e-05
2019,E07000129,101526,16,36390,0.0004396812311074471,44.63907666941468,male,0-4,3010,0.029647577960325435,1.3035483576949903e-05
2019,E07000131,93807,11,35749,0.000307700914710901,28.86449970628549,female,0-4,2235,0.02382551408743484,7.331132478161158e-06
2019,E07000131,93807,11,35749,0.000307700914710901,28.86449970628549,male,0-4,2406,0.02564840576929227,7.892037916087582e-06
2019,E07000132,113136,92,46589,0.0019747150614952027,223.41136319732126,female,0-4,2846,0.02515556498373639,4.9675073053805573e-05
2019,E07000132,113136,92,46589,0.0019747150614952027,223.41136319732126,male,0-4,3047,0.026932187809362185,5.3183396906164994e-05
2019,E07000134,103611,95,40273,0.002358900504059792,244.4080401261391,female,0-4,2717,0.026223084421538253,6.185764705996906e-05
2019,E07000134,103611,95,40273,0.002358900504059792,244.4080401261391,male,0-4,2941,0.028385017034870817,6.695743099130255e-05
2019,E07000150,72218,18,31110,0.0005785920925747348,41.7847637415622,female,0-4,2462,0.03409122379462184,1.972491251376384e-05
2019,E07000150,72218,18,31110,0.0005785920925747348,41.7847637415622,male,0-4,2631,0.036431360602619846,2.107889716641457e-05
2019,E07000151,85950,33,33903,0.0009733651889213344,83.66073798778869,female,0-4,2243,0.02609656777196044,2.540149061955268e-05
2019,E07000151,85950,33,33903,0.0009733651889213344,83.66073798778869,male,0-4,2366,0.027527632344386273,2.679443905745058e-05
2019,E07000154,224610,19,93538,0.00020312600226645854,45.624131369069254,female,0-4,7796,0.03470905124437915,7.050310821732384e-06
2019,E07000154,224610,19,93538,0.00020312600226645854,45.624131369069254,male,0-4,7978,0.0355193446418236,7.214902480218183e-06
2019,E07000156,79707,8,35231,0.00022707274843177883,18.099287559251795,female,0-4,2378,0.02983426800657408,6.774549233703063e-06
2019,E07000156,79707,8,35231,0.00022707274843177883,18.099287559251795,male,0-4,2471,0.031001041313811834,7.039491655374377e-06
2019,E07000192,100762,524,41474,0.01263442156531803,1273.0695857645753,female,0-4,2584,0.025644588237629266,0.0003240045386632043
2019,E07000192,100762,524,41474,0.01263442156531803,1273.0695857645753,male,0-4,2822,0.02800658978583196,0.000353847061961131
2019,E07000193,119754,376,58408,0.006437474318586495,770.9132995480071,female,0-4,3400,0.028391535982096632,0.00018276978374997147
2019,E07000193,119754,376,58408,0.006437474318586495,770.9132995480071,male,0-4,3754,0.031347595904938456,0.0002017993435874685
2019,E07000194,104756,581,51283,0.011329290408127449,1186.811145993799,female,0-4,2509,0.02395089541410516,0.0002713466496810853
2019,E07000194,104756,581,51283,0.011329290408127449,1186.811145993799,male,0-4,2598,0.024800488754820726,0.00028097193936686313
2019,E07000195,129441,126,52667,0.002392389921582775,309.673343839596,female,0-4,2907,0.02245810832734605,5.3728552020156885e-05
2019,E07000195,129441,126,52667,0.002392389921582775,309.673343839596,male,0-4,3062,0.02365556508370609,5.6593335495603844e-05
2019,E07000196,112436,503,42425,0.011856216853270478,1333.0655981143195,female,0-4,2470,0.021968052936781814,0.00026045799946261056
2019,E07000196,112436,503,42425,0.011856216853270478,1333.0655981143195,male,0-4,2529,0.022492795901668503,0.00026667946584653526
2019,E07000197,137280,309,53372,0.005789552574383572,794.7897774113767,female,0-4,3449,0.0251238344988345,0.00014545576070111406
