msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02001017,E08000001,10957,279084,9,4224,0.002130681818181818,23.34588068181818,female,0-4,352,0.032125581819841195,6.8449393082048e-05
E02001017,E08000001,10957,279084,9,4224,0.002130681818181818,23.34588068181818,male,0-4,361,0.032946974536825775,7.0199519609714e-05
E02004003,E07000029,11970,70309,46,5059,0.009092706068392962,108.83969163866375,female,0-4,271,0.022639933166248957,0.00020585825768876297
E02004003,E07000029,11970,70309,46,5059,0.009092706068392962,108.83969163866375,male,0-4,293,0.024477861319966585,0.00022256999816534152
E02004013,E07000030,9899,52687,690,3856,0.17894190871369295,1771.3459543568465,female,0-4,194,0.01959793918577634,0.0035068926447576958
E02004013,E07000030,9899,52687,690,3856,0.17894190871369295,1771.3459543568465,male,0-4,221,0.022325487422972017,0.0039949653324301585
E02001437,E08000014,9587,273798,9,4455,0.00202020202020202,19.367676767676766,female,0-4,147,0.015333263794722019,3.097629049438792e-05
E02001437,E08000014,9587,273798,9,4455,0.00202020202020202,19.367676767676766,male,0-4,196,0.020444351726296026,4.130172065918389e-05
E02004006,E07000029,8984,70309,90,3477,0.025884383088869714,232.54529767040552,female,0-4,188,0.020926090828138913,0.0005416589515480305
E02004006,E07000029,8984,70309,90,3477,0.025884383088869714,232.54529767040552,male,0-4,189,0.02103739982190561,0.0005445401161839244
E02004014,E07000030,7535,52687,1114,3267,0.34098561371288644,2569.326599326599,female,0-4,164,0.02176509621765096,0.007421584691295736
E02004014,E07000030,7535,52687,1114,3267,0.34098561371288644,2569.326599326599,male,0-4,150,0.019907100199071003,0.00678803477862415
E02002637,E06000009,6193,142037,11,2679,0.004106009705113848,25.428518103770063,female,0-4,166,0.02680445664459874,0.0001100593591230258
E02002637,E06000009,6193,142037,11,2679,0.004106009705113848,25.428518103770063,male,0-4,163,0.026320038753431294,0.00010807033456056148
E02005321,E07000128,6395,107809,19,2783,0.006827164929931728,43.6597197269134,female,0-4,152,0.023768569194683346,0.00016227194204059776
E02005321,E07000128,6395,107809,19,2783,0.006827164929931728,43.6597197269134,male,0-4,185,0.028928850664581705,0.00019750203472046439
E02005235,E07000121,5637,139317,1275,1475,0.864406779661017,4872.661016949152,female,0-4,116,0.02057832180237715,0.01778804088002093
E02005235,E07000121,5637,139317,1275,1475,0.864406779661017,4872.661016949152,male,0-4,136,0.024126308320028385,0.020854944480024538
E02005320,E07000128,5877,107809,28,2527,0.0110803324099723,65.1191135734072,female,0-4,150,0.025523226135783564,0.00028280582975937467
E02005320,E07000128,5877,107809,28,2527,0.0110803324099723,65.1191135734072,male,0-4,152,0.02586353581759401,0.0002865765741561663
E02005742,E07000163,7434,55492,2349,3238,0.7254478072884497,5392.978999382335,female,0-4,151,0.020312079634113533,0.014735353632036038
E02005742,E07000163,7434,55492,2349,3238,0.7254478072884497,5392.978999382335,male,0-4,155,0.020850147968792036,0.015125694125599906
E02005324,E07000128,6272,107809,1130,2572,0.4393468118195957,2755.583203732504,female,0-4,123,0.0196109693877551,0.008616016877201892
E02005324,E07000128,6272,107809,1130,2572,0.4393468118195957,2755.583203732504,male,0-4,127,0.02024872448979592,0.008896212548005206
E02004023,E07000031,6027,103544,1860,2357,0.7891387356809504,4756.139159949088,female,0-4,113,0.01874896299983408,0.014795532957017986
E02004023,E07000031,6027,103544,1860,2357,0.7891387356809504,4756.139159949088,male,0-4,105,0.017421602787456445,0.0137480615972291
E02005273,E07000124,5779,57606,22,2059,0.010684798445847498,61.74745021855269,female,0-4,132,0.022841322028032532,0.00024405492210622423
E02005273,E07000124,5779,57606,22,2059,0.010684798445847498,61.74745021855269,male,0-4,165,0.028551652535040665,0.00030506865263278026
E02005225,E07000121,5326,139317,1906,2258,0.8441098317094774,4495.728963684676,female,0-4,142,0.026661659782200527,0.022505369151848628
E02005225,E07000121,5326,139317,1906,2258,0.8441098317094774,4495.728963684676,male,0-4,116,0.021779947427713105,0.018384667757848173
E02005222,E07000121,5985,139317,2015,2472,0.8151294498381877,4878.549757281553,female,0-4,91,0.0152046783625731,0.012393781108650807
E02005222,E07000121,5985,139317,2015,2472,0.8151294498381877,4878.549757281553,male,0-4,113,0.018880534670008355,0.01539007983821474
E02005234,E07000121,7836,139317,1984,2307,0.8599913307325531,6738.892067620286,female,0-4,144,0.018376722817764167,0.015803822310552277
